"Approachesfrom250275yardsRgh_RANKTHISWEEK_2015","Approachesfrom250275yardsRgh_RANKLASTWEEK_2015","Approachesfrom250275yardsRgh_PLAYERNAME_2015","Approachesfrom250275yardsRgh_ROUNDS_2015","Approachesfrom250275yardsRgh_AVG_2015","Approachesfrom250275yardsRgh_TOTALDISTANCEFEET_2015","Approachesfrom250275yardsRgh_OFATTEMPTS_2015","Approachesfrom250275yardsRgh_RELATIVETOPAR_2015","stat_name","year"
1,1,"Fabian Gomez",83,NA,52,2,-1,"Approachesfrom250275yardsRgh",2015
2,2,"Colt Knost",90,NA,146.083,4,-2,"Approachesfrom250275yardsRgh",2015
3,3,"Hunter Mahan",88,NA,196.917,5,-3,"Approachesfrom250275yardsRgh",2015
4,4,"Roberto Castro",54,NA,93.417,2,-2,"Approachesfrom250275yardsRgh",2015
4,4,"Erik Compton",86,NA,280.583,6,-4,"Approachesfrom250275yardsRgh",2015
6,6,"Hudson Swafford",97,NA,145.167,3,-1,"Approachesfrom250275yardsRgh",2015
7,7,"Kevin Chappell",86,NA,148,3,0,"Approachesfrom250275yardsRgh",2015
8,8,"Bill Haas",89,NA,368.667,7,-5,"Approachesfrom250275yardsRgh",2015
9,9,"Daniel Summerhays",101,NA,54.75,1,0,"Approachesfrom250275yardsRgh",2015
10,10,"Ryan Palmer",80,NA,170.25,3,-2,"Approachesfrom250275yardsRgh",2015
11,11,"George McNeill",93,NA,522.167,9,-2,"Approachesfrom250275yardsRgh",2015
12,12,"Tyrone Van Aswegen",58,NA,175,3,-2,"Approachesfrom250275yardsRgh",2015
13,13,"Andrew Putnam",68,NA,179.167,3,-2,"Approachesfrom250275yardsRgh",2015
14,14,"Martin Laird",77,NA,363.083,6,-3,"Approachesfrom250275yardsRgh",2015
14,14,"Scott Pinckney",88,NA,665.833,11,-6,"Approachesfrom250275yardsRgh",2015
16,16,"Jerry Kelly",79,NA,242.75,4,-1,"Approachesfrom250275yardsRgh",2015
17,17,"Bo Van Pelt",81,NA,184,3,-1,"Approachesfrom250275yardsRgh",2015
18,18,"Zach Johnson",90,NA,184.583,3,-2,"Approachesfrom250275yardsRgh",2015
19,19,"Roger Sloan",56,NA,191.083,3,-2,"Approachesfrom250275yardsRgh",2015
20,20,"Lucas Glover",79,NA,509.917,8,0,"Approachesfrom250275yardsRgh",2015
21,21,"Aaron Baddeley",76,NA,520.583,8,-4,"Approachesfrom250275yardsRgh",2015
22,22,"Rory Sabbatini",81,NA,457.833,7,-5,"Approachesfrom250275yardsRgh",2015
23,23,"Stewart Cink",77,NA,394.667,6,-4,"Approachesfrom250275yardsRgh",2015
24,24,"Jimmy Walker",89,NA,331.167,5,-3,"Approachesfrom250275yardsRgh",2015
25,25,"Tom Hoge",83,NA,331.833,5,-1,"Approachesfrom250275yardsRgh",2015
26,26,"Michael Putnam",87,NA,666.083,10,-2,"Approachesfrom250275yardsRgh",2015
27,27,"Boo Weekley",79,NA,400.5,6,-2,"Approachesfrom250275yardsRgh",2015
28,28,"Chad Campbell",97,NA,334.833,5,0,"Approachesfrom250275yardsRgh",2015
29,29,"Ben Crane",62,NA,135.417,2,-1,"Approachesfrom250275yardsRgh",2015
29,29,"Steve Wheatcroft",87,NA,338.833,5,-2,"Approachesfrom250275yardsRgh",2015
31,31,"Chris Kirk",76,NA,208.25,3,-3,"Approachesfrom250275yardsRgh",2015
32,32,"Carl Pettersson",106,NA,696.583,10,-9,"Approachesfrom250275yardsRgh",2015
33,33,"Chesson Hadley",101,NA,349.75,5,-4,"Approachesfrom250275yardsRgh",2015
34,34,"Oscar Fraustro",58,NA,140.25,2,2,"Approachesfrom250275yardsRgh",2015
35,35,"Retief Goosen",81,NA,633.917,9,-5,"Approachesfrom250275yardsRgh",2015
36,36,"Derek Ernst",75,NA,283.25,4,-2,"Approachesfrom250275yardsRgh",2015
37,37,"Patrick Reed",103,NA,355.75,5,-1,"Approachesfrom250275yardsRgh",2015
38,38,"Graham DeLaet",65,NA,213.667,3,-1,"Approachesfrom250275yardsRgh",2015
38,38,"Ken Duke",93,NA,213.833,3,-1,"Approachesfrom250275yardsRgh",2015
40,40,"DA Points",72,NA,500.667,7,-4,"Approachesfrom250275yardsRgh",2015
41,41,"Robert Allenby",63,NA,358.583,5,0,"Approachesfrom250275yardsRgh",2015
41,41,"Lee Westwood",56,NA,286.833,4,-1,"Approachesfrom250275yardsRgh",2015
43,43,"Nick Taylor",91,NA,576.25,8,-1,"Approachesfrom250275yardsRgh",2015
44,44,"SJ Park",79,NA,579.583,8,-2,"Approachesfrom250275yardsRgh",2015
45,45,"Kevin Streelman",95,NA,364.417,5,-4,"Approachesfrom250275yardsRgh",2015
46,46,"Jason Gore",76,NA,292.667,4,-2,"Approachesfrom250275yardsRgh",2015
47,47,"Hideki Matsuyama",95,NA,661.167,9,-3,"Approachesfrom250275yardsRgh",2015
48,48,"Russell Henley",87,NA,221.333,3,4,"Approachesfrom250275yardsRgh",2015
49,49,"Justin Leonard",61,NA,147.833,2,-1,"Approachesfrom250275yardsRgh",2015
50,50,"Jonathan Randolph",72,NA,518.5,7,-1,"Approachesfrom250275yardsRgh",2015
51,51,"Tim Wilkinson",73,NA,148.25,2,-2,"Approachesfrom250275yardsRgh",2015
52,52,"Scott Stallings",60,NA,372.75,5,-2,"Approachesfrom250275yardsRgh",2015
52,52,"Henrik Stenson",63,NA,596.75,8,-2,"Approachesfrom250275yardsRgh",2015
54,54,"Jason Bohn",95,NA,224,3,0,"Approachesfrom250275yardsRgh",2015
54,54,"Webb Simpson",81,NA,671.667,9,-6,"Approachesfrom250275yardsRgh",2015
56,56,"Jim Renner",68,NA,449.417,6,-3,"Approachesfrom250275yardsRgh",2015
57,57,"Shawn Stefani",94,NA,600.667,8,-5,"Approachesfrom250275yardsRgh",2015
58,58,"Brendan Steele",88,NA,529.5,7,-4,"Approachesfrom250275yardsRgh",2015
59,59,"Zac Blair",108,NA,303.917,4,0,"Approachesfrom250275yardsRgh",2015
60,60,"Angel Cabrera",53,NA,914.5,12,-4,"Approachesfrom250275yardsRgh",2015
60,60,"Charl Schwartzel",67,NA,610.167,8,-6,"Approachesfrom250275yardsRgh",2015
62,62,"Sergio Garcia",59,NA,382.5,5,-2,"Approachesfrom250275yardsRgh",2015
