"3PuttAvoidanceRound1_RANKTHISWEEK_2008","3PuttAvoidanceRound1_RANKLASTWEEK_2008","3PuttAvoidanceRound1_PLAYERNAME_2008","3PuttAvoidanceRound1__2008","3PuttAvoidanceRound1_Pct_2008","3PuttAvoidanceRound1_TOTAL3PUTTS_2008","3PuttAvoidanceRound1_TOTALHOLES_2008","stat_name","year"
1,1,"Geoff Ogilvy",NA,0.88,3,342,"3PuttAvoidanceRound1",2008
2,2,"Gavin Coles",NA,1.04,3,288,"3PuttAvoidanceRound1",2008
3,3,"Cody Freeman",NA,1.07,5,468,"3PuttAvoidanceRound1",2008
4,4,"Tim Wilkinson",NA,1.15,6,522,"3PuttAvoidanceRound1",2008
5,5,"Mark Wilson",NA,1.34,7,522,"3PuttAvoidanceRound1",2008
6,6,"Ken Duke",NA,1.35,8,594,"3PuttAvoidanceRound1",2008
7,7,"Tommy Armour III",NA,1.39,6,432,"3PuttAvoidanceRound1",2008
8,8,"Paul Claxton",NA,1.45,6,414,"3PuttAvoidanceRound1",2008
9,9,"Ben Curtis",NA,1.52,6,396,"3PuttAvoidanceRound1",2008
10,10,"Brett Quigley",NA,1.56,7,450,"3PuttAvoidanceRound1",2008
10,10,"Dean Wilson",NA,1.56,9,576,"3PuttAvoidanceRound1",2008
12,12,"Aaron Baddeley",NA,1.59,6,378,"3PuttAvoidanceRound1",2008
13,13,"Brian Gay",NA,1.61,9,558,"3PuttAvoidanceRound1",2008
14,14,"Justin Leonard",NA,1.62,7,432,"3PuttAvoidanceRound1",2008
14,14,"Nick OHern",NA,1.62,7,432,"3PuttAvoidanceRound1",2008
16,16,"Chris Riley",NA,1.63,5,306,"3PuttAvoidanceRound1",2008
17,17,"Doug LaBelle II",NA,1.77,7,396,"3PuttAvoidanceRound1",2008
18,18,"Briny Baird",NA,1.85,10,540,"3PuttAvoidanceRound1",2008
18,18,"John Huston",NA,1.85,6,324,"3PuttAvoidanceRound1",2008
20,20,"Patrick Sheehan",NA,1.9,12,630,"3PuttAvoidanceRound1",2008
21,21,"Kenny Perry",NA,1.92,9,468,"3PuttAvoidanceRound1",2008
22,22,"Bart Bryant",NA,1.93,8,414,"3PuttAvoidanceRound1",2008
23,23,"Shane Bertsch",NA,1.98,10,504,"3PuttAvoidanceRound1",2008
24,24,"Stewart Cink",NA,2.02,8,396,"3PuttAvoidanceRound1",2008
25,25,"Glen Day",NA,2.05,7,342,"3PuttAvoidanceRound1",2008
26,26,"Matt Kuchar",NA,2.06,10,486,"3PuttAvoidanceRound1",2008
26,26,"Parker McLachlin",NA,2.06,10,486,"3PuttAvoidanceRound1",2008
28,28,"Alejandro Canizares",NA,2.08,6,288,"3PuttAvoidanceRound1",2008
28,28,"Zach Johnson",NA,2.08,9,432,"3PuttAvoidanceRound1",2008
28,28,"Bo Van Pelt",NA,2.08,12,576,"3PuttAvoidanceRound1",2008
31,31,"Marc Turnesa",NA,2.11,11,522,"3PuttAvoidanceRound1",2008
32,32,"Daniel Chopra",NA,2.14,10,468,"3PuttAvoidanceRound1",2008
33,33,"Jeff Gove",NA,2.16,7,324,"3PuttAvoidanceRound1",2008
34,34,"Kent Jones",NA,2.17,9,414,"3PuttAvoidanceRound1",2008
34,34,"Scott Verplank",NA,2.17,9,414,"3PuttAvoidanceRound1",2008
36,36,"James Driscoll",NA,2.18,11,504,"3PuttAvoidanceRound1",2008
36,36,"Lee Janzen",NA,2.18,11,504,"3PuttAvoidanceRound1",2008
36,36,"Scott Sterling",NA,2.18,11,504,"3PuttAvoidanceRound1",2008
39,39,"Olin Browne",NA,2.26,11,486,"3PuttAvoidanceRound1",2008
40,40,"YE Yang",NA,2.3,12,522,"3PuttAvoidanceRound1",2008
41,41,"Mike Weir",NA,2.31,10,432,"3PuttAvoidanceRound1",2008
42,42,"Andres Romero",NA,2.34,8,342,"3PuttAvoidanceRound1",2008
43,43,"Kyle Thompson",NA,2.35,11,468,"3PuttAvoidanceRound1",2008
44,44,"Jin Park",NA,2.41,13,540,"3PuttAvoidanceRound1",2008
