"AveragePuttingDistanceAll3putts_RANKTHISWEEK_2012","AveragePuttingDistanceAll3putts_RANKLASTWEEK_2012","AveragePuttingDistanceAll3putts_PLAYERNAME_2012","AveragePuttingDistanceAll3putts_ROUNDS_2012","AveragePuttingDistanceAll3putts_AVG_2012","AveragePuttingDistanceAll3putts_DISTANCEFEET_2012","AveragePuttingDistanceAll3putts_TOTALPUTTS_2012","stat_name","year"
37,37,"Dustin Johnson",70,NA,1019.417,24,"AveragePuttingDistanceAll3putts",2012
37,37,"Ryan Palmer",81,NA,1401.833,33,"AveragePuttingDistanceAll3putts",2012
37,37,"Johnson Wagner",88,NA,2038.417,48,"AveragePuttingDistanceAll3putts",2012
40,40,"Marc Leishman",84,NA,2285.75,54,"AveragePuttingDistanceAll3putts",2012
41,41,"Greg Chalmers",88,NA,1095.333,26,"AveragePuttingDistanceAll3putts",2012
41,41,"John Senden",81,NA,1053.167,25,"AveragePuttingDistanceAll3putts",2012
43,43,"Matt Kuchar",86,NA,841.667,20,"AveragePuttingDistanceAll3putts",2012
43,43,"Justin Rose",69,NA,1136.833,27,"AveragePuttingDistanceAll3putts",2012
45,45,"Gavin Coles",72,NA,1425.583,34,"AveragePuttingDistanceAll3putts",2012
45,45,"Nick Watney",97,NA,2139.417,51,"AveragePuttingDistanceAll3putts",2012
45,45,"Bubba Watson",68,NA,837.667,20,"AveragePuttingDistanceAll3putts",2012
48,48,"Nathan Green",73,NA,1381,33,"AveragePuttingDistanceAll3putts",2012
49,49,"Brandt Snedeker",81,NA,1252.667,30,"AveragePuttingDistanceAll3putts",2012
50,50,"Brendon de Jonge",115,NA,2206.833,53,"AveragePuttingDistanceAll3putts",2012
50,50,"Chris Kirk",93,NA,2250.917,54,"AveragePuttingDistanceAll3putts",2012
52,52,"Mark Wilson",84,NA,1498.167,36,"AveragePuttingDistanceAll3putts",2012
53,53,"JJ Henry",93,NA,1328.417,32,"AveragePuttingDistanceAll3putts",2012
53,53,"Robert Karlsson",54,NA,1577.75,38,"AveragePuttingDistanceAll3putts",2012
55,55,"Zach Johnson",95,NA,1283.917,31,"AveragePuttingDistanceAll3putts",2012
55,55,"Jerry Kelly",84,NA,1655,40,"AveragePuttingDistanceAll3putts",2012
55,55,"JJ Killeen",101,NA,1614.417,39,"AveragePuttingDistanceAll3putts",2012
55,55,"Colt Knost",79,NA,1406.833,34,"AveragePuttingDistanceAll3putts",2012
59,59,"Bobby Gates",87,NA,2233.583,54,"AveragePuttingDistanceAll3putts",2012
60,60,"Stuart Appleby",75,NA,1320.75,32,"AveragePuttingDistanceAll3putts",2012
60,60,"Daniel Chopra",55,NA,741.917,18,"AveragePuttingDistanceAll3putts",2012
60,60,"Bo Van Pelt",84,NA,1195.167,29,"AveragePuttingDistanceAll3putts",2012
63,63,"Tim Herron",88,NA,1399.25,34,"AveragePuttingDistanceAll3putts",2012
63,63,"Patrick Sheehan",58,NA,1070.5,26,"AveragePuttingDistanceAll3putts",2012
63,63,"Kyle Thompson",51,NA,1193.667,29,"AveragePuttingDistanceAll3putts",2012
66,66,"Ryuji Imada",78,NA,1809.167,44,"AveragePuttingDistanceAll3putts",2012
66,66,"Henrik Stenson",51,NA,1274.083,31,"AveragePuttingDistanceAll3putts",2012
68,68,"Kyle Reifers",86,NA,1883.667,46,"AveragePuttingDistanceAll3putts",2012
69,69,"Aaron Baddeley",73,NA,980.417,24,"AveragePuttingDistanceAll3putts",2012
70,70,"DA Points",88,NA,2036.833,50,"AveragePuttingDistanceAll3putts",2012
71,71,"Tommy Biershenk",74,NA,1302.5,32,"AveragePuttingDistanceAll3putts",2012
72,72,"Brian Gay",91,NA,771.583,19,"AveragePuttingDistanceAll3putts",2012
73,73,"Harrison Frazar",56,NA,1333.833,33,"AveragePuttingDistanceAll3putts",2012
73,73,"Brian Harman",101,NA,1819.917,45,"AveragePuttingDistanceAll3putts",2012
73,73,"Rocco Mediate",70,NA,1090.167,27,"AveragePuttingDistanceAll3putts",2012
76,76,"Ricky Barnes",92,NA,2742.75,68,"AveragePuttingDistanceAll3putts",2012
76,76,"Steve Wheatcroft",56,NA,928.583,23,"AveragePuttingDistanceAll3putts",2012
78,78,"Charley Hoffman",88,NA,2133.667,53,"AveragePuttingDistanceAll3putts",2012
78,78,"Gary Woodland",70,NA,1930.833,48,"AveragePuttingDistanceAll3putts",2012
80,80,"Trevor Immelman",76,NA,1608,40,"AveragePuttingDistanceAll3putts",2012
81,81,"Seung Yul Noh",105,NA,1523.833,38,"AveragePuttingDistanceAll3putts",2012
81,81,"Cameron Tringale",88,NA,1763.25,44,"AveragePuttingDistanceAll3putts",2012
83,83,"Bill Lunde",83,NA,1879.5,47,"AveragePuttingDistanceAll3putts",2012
83,83,"Kevin Na",80,NA,920.083,23,"AveragePuttingDistanceAll3putts",2012
83,83,"Nick OHern",78,NA,1601,40,"AveragePuttingDistanceAll3putts",2012
86,86,"Jonathan Byrd",69,NA,1398.167,35,"AveragePuttingDistanceAll3putts",2012
86,86,"Jeff Maggert",83,NA,1557.583,39,"AveragePuttingDistanceAll3putts",2012
88,88,"Marco Dawson",60,NA,795.667,20,"AveragePuttingDistanceAll3putts",2012
88,88,"Greg Owen",90,NA,2106,53,"AveragePuttingDistanceAll3putts",2012
88,88,"Rod Pampling",88,NA,1471.833,37,"AveragePuttingDistanceAll3putts",2012
91,91,"Mathew Goggin",65,NA,1269.083,32,"AveragePuttingDistanceAll3putts",2012
91,91,"JB Holmes",90,NA,1706.417,43,"AveragePuttingDistanceAll3putts",2012
91,91,"Edward Loar",59,NA,714.333,18,"AveragePuttingDistanceAll3putts",2012
91,91,"George McNeill",85,NA,1468.25,37,"AveragePuttingDistanceAll3putts",2012
91,91,"Garth Mulroy",59,NA,952.833,24,"AveragePuttingDistanceAll3putts",2012
91,91,"YE Yang",64,NA,674,17,"AveragePuttingDistanceAll3putts",2012
97,97,"Padraig Harrington",67,NA,911.25,23,"AveragePuttingDistanceAll3putts",2012
97,97,"Ryan Moore",89,NA,1623.333,41,"AveragePuttingDistanceAll3putts",2012
97,97,"Brendon Todd",78,NA,1266.333,32,"AveragePuttingDistanceAll3putts",2012
100,100,"Gary Christian",91,NA,1696.75,43,"AveragePuttingDistanceAll3putts",2012
100,100,"David Mathis",83,NA,948.75,24,"AveragePuttingDistanceAll3putts",2012
100,100,"Daniel Summerhays",81,NA,1501.417,38,"AveragePuttingDistanceAll3putts",2012
103,103,"Derek Lamely",64,NA,1261.25,32,"AveragePuttingDistanceAll3putts",2012
103,103,"DJ Trahan",73,NA,1735.083,44,"AveragePuttingDistanceAll3putts",2012
105,105,"Sean OHair",84,NA,1614.083,41,"AveragePuttingDistanceAll3putts",2012
105,105,"David Toms",60,NA,943.417,24,"AveragePuttingDistanceAll3putts",2012
107,107,"Jason Day",57,NA,1100,28,"AveragePuttingDistanceAll3putts",2012
107,107,"Geoff Ogilvy",73,NA,1097.833,28,"AveragePuttingDistanceAll3putts",2012
109,109,"Michael Bradley",63,NA,1094,28,"AveragePuttingDistanceAll3putts",2012
109,109,"John Rollins",81,NA,1561.75,40,"AveragePuttingDistanceAll3putts",2012
111,111,"Robert Allenby",76,NA,1784.5,46,"AveragePuttingDistanceAll3putts",2012
111,111,"John Daly",50,NA,776.667,20,"AveragePuttingDistanceAll3putts",2012
111,111,"Brandt Jobe",57,NA,621.667,16,"AveragePuttingDistanceAll3putts",2012
111,111,"Jeff Overton",101,NA,1591,41,"AveragePuttingDistanceAll3putts",2012
111,111,"Webb Simpson",77,NA,1087.417,28,"AveragePuttingDistanceAll3putts",2012
116,116,"John Merrick",83,NA,1784.333,46,"AveragePuttingDistanceAll3putts",2012
117,117,"Chris Stroud",86,NA,1082.917,28,"AveragePuttingDistanceAll3putts",2012
118,118,"Bud Cauley",99,NA,1765.667,46,"AveragePuttingDistanceAll3putts",2012
118,118,"John Mallinger",74,NA,1267.833,33,"AveragePuttingDistanceAll3putts",2012
118,118,"Vijay Singh",99,NA,1767.417,46,"AveragePuttingDistanceAll3putts",2012
121,121,"Angel Cabrera",54,NA,689.417,18,"AveragePuttingDistanceAll3putts",2012
121,121,"Davis Love III",64,NA,844.167,22,"AveragePuttingDistanceAll3putts",2012
123,123,"Mark Anderson",75,NA,1836.5,48,"AveragePuttingDistanceAll3putts",2012
123,123,"Chad Campbell",84,NA,1797.667,47,"AveragePuttingDistanceAll3putts",2012
125,125,"Martin Laird",77,NA,1412.583,37,"AveragePuttingDistanceAll3putts",2012
126,126,"Ken Duke",104,NA,1981.75,52,"AveragePuttingDistanceAll3putts",2012
126,126,"Ryo Ishikawa",54,NA,533.083,14,"AveragePuttingDistanceAll3putts",2012
126,126,"Sung Kang",75,NA,1447.583,38,"AveragePuttingDistanceAll3putts",2012
129,129,"Arjun Atwal",79,NA,1215.833,32,"AveragePuttingDistanceAll3putts",2012
129,129,"Tom Pernice Jr",62,NA,1064.333,28,"AveragePuttingDistanceAll3putts",2012
131,131,"Alexandre Rocha",62,NA,1213.833,32,"AveragePuttingDistanceAll3putts",2012
131,131,"Kevin Stadler",85,NA,1403.333,37,"AveragePuttingDistanceAll3putts",2012
133,133,"Ernie Els",80,NA,1171.583,31,"AveragePuttingDistanceAll3putts",2012
133,133,"Michael Thompson",80,NA,1287.417,34,"AveragePuttingDistanceAll3putts",2012
135,135,"John Huh",99,NA,1583.833,42,"AveragePuttingDistanceAll3putts",2012
136,136,"Charlie Beljan",61,NA,1017.833,27,"AveragePuttingDistanceAll3putts",2012
136,136,"Richard Lee",71,NA,828.667,22,"AveragePuttingDistanceAll3putts",2012
136,136,"Hunter Mahan",88,NA,1093.417,29,"AveragePuttingDistanceAll3putts",2012
136,136,"Vaughn Taylor",81,NA,1280.833,34,"AveragePuttingDistanceAll3putts",2012
140,140,"Charlie Wi",86,NA,1164.5,31,"AveragePuttingDistanceAll3putts",2012
141,141,"Kris Blanks",65,NA,1649.417,44,"AveragePuttingDistanceAll3putts",2012
141,141,"Kevin Chappell",91,NA,2023.833,54,"AveragePuttingDistanceAll3putts",2012
141,141,"Heath Slocum",93,NA,1761.25,47,"AveragePuttingDistanceAll3putts",2012
144,144,"Chris Couch",61,NA,748.333,20,"AveragePuttingDistanceAll3putts",2012
144,144,"Danny Lee",74,NA,1272.75,34,"AveragePuttingDistanceAll3putts",2012
146,146,"Erik Compton",81,NA,1226.5,33,"AveragePuttingDistanceAll3putts",2012
147,147,"Bob Estes",78,NA,927.667,25,"AveragePuttingDistanceAll3putts",2012
148,148,"Miguel Angel Carballo",73,NA,1480.417,40,"AveragePuttingDistanceAll3putts",2012
148,148,"Scott Stallings",78,NA,1555.083,42,"AveragePuttingDistanceAll3putts",2012
150,150,"Kyle Stanley",86,NA,1663.083,45,"AveragePuttingDistanceAll3putts",2012
151,151,"Sergio Garcia",57,NA,625.917,17,"AveragePuttingDistanceAll3putts",2012
151,151,"Charl Schwartzel",56,NA,625.917,17,"AveragePuttingDistanceAll3putts",2012
153,153,"Matt Bettencourt",80,NA,1214,33,"AveragePuttingDistanceAll3putts",2012
154,154,"Stephen Gangluff",57,NA,1025.833,28,"AveragePuttingDistanceAll3putts",2012
155,155,"Sangmoon Bae",81,NA,1170,32,"AveragePuttingDistanceAll3putts",2012
155,155,"Jason Dufner",83,NA,1281.083,35,"AveragePuttingDistanceAll3putts",2012
155,155,"Hunter Haas",69,NA,877.583,24,"AveragePuttingDistanceAll3putts",2012
158,158,"Tim Clark",60,NA,875.667,24,"AveragePuttingDistanceAll3putts",2012
158,158,"Graeme McDowell",55,NA,620.25,17,"AveragePuttingDistanceAll3putts",2012
160,160,"Dicky Pride",62,NA,763.25,21,"AveragePuttingDistanceAll3putts",2012
161,161,"Andres Romero",68,NA,1554,43,"AveragePuttingDistanceAll3putts",2012
162,162,"Kevin Streelman",89,NA,1367.5,38,"AveragePuttingDistanceAll3putts",2012
162,162,"Roland Thatcher",55,NA,1114.917,31,"AveragePuttingDistanceAll3putts",2012
164,164,"Rory Sabbatini",84,NA,1612,45,"AveragePuttingDistanceAll3putts",2012
165,165,"Lee Westwood",60,NA,822.417,23,"AveragePuttingDistanceAll3putts",2012
166,166,"Adam Scott",59,NA,926.833,26,"AveragePuttingDistanceAll3putts",2012
167,167,"Scott Brown",65,NA,1491.083,42,"AveragePuttingDistanceAll3putts",2012
167,167,"Billy Horschel",63,NA,1029.25,29,"AveragePuttingDistanceAll3putts",2012
169,169,"Tom Gillis",75,NA,1488.917,42,"AveragePuttingDistanceAll3putts",2012
170,170,"Jason Kokrak",79,NA,1343.333,38,"AveragePuttingDistanceAll3putts",2012
171,171,"Chez Reavie",83,NA,1444.917,41,"AveragePuttingDistanceAll3putts",2012
172,172,"Ian Poulter",57,NA,596.667,17,"AveragePuttingDistanceAll3putts",2012
173,173,"Camilo Villegas",79,NA,1455.5,42,"AveragePuttingDistanceAll3putts",2012
174,174,"Ben Crane",73,NA,1071.583,31,"AveragePuttingDistanceAll3putts",2012
175,175,"Stephen Ames",54,NA,965,28,"AveragePuttingDistanceAll3putts",2012
175,175,"Robert Garrigus",89,NA,1829,53,"AveragePuttingDistanceAll3putts",2012
177,177,"Chris DiMarco",83,NA,1305.333,38,"AveragePuttingDistanceAll3putts",2012
177,177,"Tiger Woods",69,NA,858,25,"AveragePuttingDistanceAll3putts",2012
179,179,"Pat Perez",81,NA,1262.25,37,"AveragePuttingDistanceAll3putts",2012
180,180,"Scott Dunlap",57,NA,1357.75,40,"AveragePuttingDistanceAll3putts",2012
181,181,"Matt Every",80,NA,1117.833,33,"AveragePuttingDistanceAll3putts",2012
182,182,"Boo Weekley",74,NA,1274.333,38,"AveragePuttingDistanceAll3putts",2012
183,183,"Rickie Fowler",84,NA,1167.917,35,"AveragePuttingDistanceAll3putts",2012
184,184,"Jonas Blixt",72,NA,689.5,21,"AveragePuttingDistanceAll3putts",2012
185,185,"Brian Davis",91,NA,1011.667,31,"AveragePuttingDistanceAll3putts",2012
186,186,"Tommy Gainey",98,NA,1596.75,49,"AveragePuttingDistanceAll3putts",2012
187,187,"Freddie Jacobson",61,NA,747.333,23,"AveragePuttingDistanceAll3putts",2012
188,188,"Billy Mayfair",90,NA,1614.417,50,"AveragePuttingDistanceAll3putts",2012
189,189,"Cameron Beckman",81,NA,1823.75,57,"AveragePuttingDistanceAll3putts",2012
190,190,"James Driscoll",83,NA,854.417,28,"AveragePuttingDistanceAll3putts",2012
191,191,"Ted Potter Jr",77,NA,1308.583,44,"AveragePuttingDistanceAll3putts",2012
