"BestSubParRoundsStreak_RANKTHISWEEK_2011","BestSubParRoundsStreak_RANKLASTWEEK_2011","BestSubParRoundsStreak_PLAYERNAME_2011","BestSubParRoundsStreak__2011","BestSubParRoundsStreak_CAREERBESTSTREAK_2011","BestSubParRoundsStreak_BESTYTDSTREAK_2011","BestSubParRoundsStreak_CURRENTSTREAK_2011","stat_name","year"
46,46,"Bob Tway",NA,15,NA,NA,"BestSubParRoundsStreak",2011
57,57,"Robert Allenby",NA,14,4,NA,"BestSubParRoundsStreak",2011
57,57,"Woody Austin",NA,14,5,NA,"BestSubParRoundsStreak",2011
57,57,"Brian Bateman",NA,14,2,NA,"BestSubParRoundsStreak",2011
57,57,"Russ Cochran",NA,14,NA,NA,"BestSubParRoundsStreak",2011
57,57,"Marco Dawson",NA,14,4,NA,"BestSubParRoundsStreak",2011
57,57,"Steve Flesch",NA,14,4,NA,"BestSubParRoundsStreak",2011
57,57,"Rickie Fowler",NA,14,5,NA,"BestSubParRoundsStreak",2011
57,57,"Brent Geiberger",NA,14,NA,NA,"BestSubParRoundsStreak",2011
57,57,"Mathew Goggin",NA,14,1,NA,"BestSubParRoundsStreak",2011
57,57,"John Huston",NA,14,1,NA,"BestSubParRoundsStreak",2011
57,57,"Freddie Jacobson",NA,14,5,NA,"BestSubParRoundsStreak",2011
57,57,"Kent Jones",NA,14,5,NA,"BestSubParRoundsStreak",2011
57,57,"Justin Leonard",NA,14,8,NA,"BestSubParRoundsStreak",2011
57,57,"Frank Lickliter II",NA,14,8,NA,"BestSubParRoundsStreak",2011
57,57,"Peter Lonard",NA,14,4,NA,"BestSubParRoundsStreak",2011
57,57,"Jeff Maggert",NA,14,3,NA,"BestSubParRoundsStreak",2011
57,57,"Rocco Mediate",NA,14,2,NA,"BestSubParRoundsStreak",2011
57,57,"Joe Ogilvie",NA,14,5,NA,"BestSubParRoundsStreak",2011
57,57,"Loren Roberts",NA,14,NA,NA,"BestSubParRoundsStreak",2011
57,57,"Payne Stewart",NA,14,NA,NA,"BestSubParRoundsStreak",2011
57,57,"Bo Van Pelt",NA,14,6,NA,"BestSubParRoundsStreak",2011
57,57,"Grant Waite",NA,14,1,NA,"BestSubParRoundsStreak",2011
57,57,"Mark Wilson",NA,14,7,NA,"BestSubParRoundsStreak",2011
80,80,"Billy Andrade",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Paul Azinger",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Briny Baird",NA,13,12,NA,"BestSubParRoundsStreak",2011
80,80,"Cameron Beckman",NA,13,8,NA,"BestSubParRoundsStreak",2011
80,80,"Jason Bohn",NA,13,8,NA,"BestSubParRoundsStreak",2011
80,80,"Bart Bryant",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Brad Bryant",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Rex Caldwell",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"John Cook",NA,13,4,NA,"BestSubParRoundsStreak",2011
80,80,"Jay Delsing",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"David Duval",NA,13,9,NA,"BestSubParRoundsStreak",2011
80,80,"Steve Elkington",NA,13,5,NA,"BestSubParRoundsStreak",2011
80,80,"Rick Fehr",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Dan Forsman",NA,13,1,NA,"BestSubParRoundsStreak",2011
80,80,"Harrison Frazar",NA,13,4,NA,"BestSubParRoundsStreak",2011
80,80,"David Frost",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Fred Funk",NA,13,2,NA,"BestSubParRoundsStreak",2011
80,80,"Jim Furyk",NA,13,9,NA,"BestSubParRoundsStreak",2011
80,80,"Buddy Gardner",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Brian Gay",NA,13,10,NA,"BestSubParRoundsStreak",2011
80,80,"Tim Herron",NA,13,4,NA,"BestSubParRoundsStreak",2011
80,80,"Peter Jacobsen",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Neal Lancaster",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Bernhard Langer",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Tom Lehman",NA,13,7,NA,"BestSubParRoundsStreak",2011
80,80,"Mark McCumber",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Phil Mickelson",NA,13,6,NA,"BestSubParRoundsStreak",2011
80,80,"Calvin Peete",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"David Peoples",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Scott Piercy",NA,13,9,NA,"BestSubParRoundsStreak",2011
80,80,"Ted Purdy",NA,13,1,NA,"BestSubParRoundsStreak",2011
80,80,"Mike Reid",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Dave Rummells",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Tom Sieckmann",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Tony Sills",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Brandt Snedeker",NA,13,12,NA,"BestSubParRoundsStreak",2011
80,80,"Curtis Strange",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"Mike Sullivan",NA,13,NA,NA,"BestSubParRoundsStreak",2011
80,80,"David Toms",NA,13,8,NA,"BestSubParRoundsStreak",2011
80,80,"Duffy Waldorf",NA,13,3,NA,"BestSubParRoundsStreak",2011
120,120,"Aaron Baddeley",NA,12,9,NA,"BestSubParRoundsStreak",2011
120,120,"Dave Barr",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"Jeff Brehaut",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"Mark Brooks",NA,12,3,NA,"BestSubParRoundsStreak",2011
120,120,"Mark Calcavecchia",NA,12,5,NA,"BestSubParRoundsStreak",2011
120,120,"Chad Campbell",NA,12,6,NA,"BestSubParRoundsStreak",2011
120,120,"Greg Chalmers",NA,12,6,NA,"BestSubParRoundsStreak",2011
120,120,"Stewart Cink",NA,12,5,NA,"BestSubParRoundsStreak",2011
120,120,"Michael Connell",NA,12,7,NA,"BestSubParRoundsStreak",2011
120,120,"Danny Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"David Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"Joel Edwards",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"Brad Faxon",NA,12,2,NA,"BestSubParRoundsStreak",2011
120,120,"Todd Fischer",NA,12,3,NA,"BestSubParRoundsStreak",2011
120,120,"Robert Gamez",NA,12,2,NA,"BestSubParRoundsStreak",2011
120,120,"Paul Goydos",NA,12,4,NA,"BestSubParRoundsStreak",2011
120,120,"Nathan Green",NA,12,4,NA,"BestSubParRoundsStreak",2011
120,120,"Mathias Gronberg",NA,12,2,NA,"BestSubParRoundsStreak",2011
120,120,"Jay Haas",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"Mike Heinen",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"Richard Johnson",NA,12,3,NA,"BestSubParRoundsStreak",2011
120,120,"Jonathan Kaye",NA,12,3,NA,"BestSubParRoundsStreak",2011
120,120,"Skip Kendall",NA,12,1,NA,"BestSubParRoundsStreak",2011
120,120,"Gary Koch",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"Greg Kraft",NA,12,1,NA,"BestSubParRoundsStreak",2011
120,120,"Bill Lunde",NA,12,7,NA,"BestSubParRoundsStreak",2011
120,120,"Jim McGovern",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"Larry Mize",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"Gil Morgan",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"Frank Nobilo",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"Jose Maria Olazabal",NA,12,1,NA,"BestSubParRoundsStreak",2011
120,120,"Don Pooley",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"Gene Sauers",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"John Senden",NA,12,5,NA,"BestSubParRoundsStreak",2011
120,120,"Paul Stankowski",NA,12,4,NA,"BestSubParRoundsStreak",2011
120,120,"Kevin Sutherland",NA,12,8,NA,"BestSubParRoundsStreak",2011
120,120,"Hal Sutton",NA,12,NA,NA,"BestSubParRoundsStreak",2011
120,120,"Jhonattan Vegas",NA,12,12,NA,"BestSubParRoundsStreak",2011
120,120,"Jay Williamson",NA,12,3,NA,"BestSubParRoundsStreak",2011
120,120,"Willie Wood",NA,12,1,NA,"BestSubParRoundsStreak",2011
120,120,"Fuzzy Zoeller",NA,12,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Craig Barlow",NA,11,2,NA,"BestSubParRoundsStreak",2011
161,161,"Chip Beck",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Olin Browne",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"George Burns",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Bob Burns",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Tom Byrum",NA,11,4,NA,"BestSubParRoundsStreak",2011
161,161,"Jim Carter",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Brandel Chamblee",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"KJ Choi",NA,11,8,NA,"BestSubParRoundsStreak",2011
161,161,"Michael Clark II",NA,11,1,NA,"BestSubParRoundsStreak",2011
161,161,"John Daly",NA,11,3,NA,"BestSubParRoundsStreak",2011
161,161,"Bubba Dickerson",NA,11,1,NA,"BestSubParRoundsStreak",2011
161,161,"Keith Fergus",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Bruce Fleisher",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Raymond Floyd",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Sergio Garcia",NA,11,6,NA,"BestSubParRoundsStreak",2011
161,161,"Jason Gore",NA,11,6,NA,"BestSubParRoundsStreak",2011
161,161,"Todd Hamilton",NA,11,5,NA,"BestSubParRoundsStreak",2011
161,161,"JP Hayes",NA,11,3,NA,"BestSubParRoundsStreak",2011
161,161,"JJ Henry",NA,11,5,NA,"BestSubParRoundsStreak",2011
161,161,"Zach Johnson",NA,11,7,NA,"BestSubParRoundsStreak",2011
161,161,"Dustin Johnson",NA,11,6,NA,"BestSubParRoundsStreak",2011
161,161,"Ian Leggatt",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Michael Letzig",NA,11,4,NA,"BestSubParRoundsStreak",2011
161,161,"Bruce Lietzke",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"John Mahaffey",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Steve Marino",NA,11,8,NA,"BestSubParRoundsStreak",2011
161,161,"Billy Mayfair",NA,11,6,NA,"BestSubParRoundsStreak",2011
161,161,"George McNeill",NA,11,4,NA,"BestSubParRoundsStreak",2011
161,161,"Shaun Micheel",NA,11,3,NA,"BestSubParRoundsStreak",2011
161,161,"Geoff Ogilvy",NA,11,6,NA,"BestSubParRoundsStreak",2011
161,161,"David Ogrin",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Rod Pampling",NA,11,7,NA,"BestSubParRoundsStreak",2011
161,161,"Carl Pettersson",NA,11,8,NA,"BestSubParRoundsStreak",2011
161,161,"DA Points",NA,11,11,NA,"BestSubParRoundsStreak",2011
161,161,"Nick Price",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Aron Price",NA,11,8,NA,"BestSubParRoundsStreak",2011
161,161,"Dicky Pride",NA,11,3,NA,"BestSubParRoundsStreak",2011
161,161,"Tom Purtzer",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Lee Rinker",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Clarence Rose",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Rory Sabbatini",NA,11,7,NA,"BestSubParRoundsStreak",2011
161,161,"Wes Short Jr",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Tim Simpson",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Steve Stricker",NA,11,8,NA,"BestSubParRoundsStreak",2011
161,161,"Chris Stroud",NA,11,5,NA,"BestSubParRoundsStreak",2011
161,161,"Jim Thorpe",NA,11,NA,NA,"BestSubParRoundsStreak",2011
161,161,"Chris Tidland",NA,11,2,NA,"BestSubParRoundsStreak",2011
161,161,"Nick Watney",NA,11,7,NA,"BestSubParRoundsStreak",2011
161,161,"Bubba Watson",NA,11,8,NA,"BestSubParRoundsStreak",2011
161,161,"Boo Weekley",NA,11,3,NA,"BestSubParRoundsStreak",2011
161,161,"Richard Zokol",NA,11,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Michael Allen",NA,10,3,NA,"BestSubParRoundsStreak",2011
213,213,"Arjun Atwal",NA,10,7,NA,"BestSubParRoundsStreak",2011
213,213,"Phil Blackmar",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Mark Carnevale",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Lennie Clements",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Chad Collins",NA,10,3,NA,"BestSubParRoundsStreak",2011
213,213,"Trevor Dodds",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Ken Duke",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Ernie Els",NA,10,5,NA,"BestSubParRoundsStreak",2011
213,213,"Bob Gilder",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Bill Glasson",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Lucas Glover",NA,10,6,NA,"BestSubParRoundsStreak",2011
213,213,"David Gossett",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Jeff Gove",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Hubert Green",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Scott Gump",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Dudley Hart",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Nolan Henke",NA,10,1,NA,"BestSubParRoundsStreak",2011
213,213,"Charley Hoffman",NA,10,4,NA,"BestSubParRoundsStreak",2011
213,213,"JB Holmes",NA,10,6,NA,"BestSubParRoundsStreak",2011
213,213,"Mike Hulbert",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Steve Jones",NA,10,1,NA,"BestSubParRoundsStreak",2011
213,213,"Matt Jones",NA,10,7,NA,"BestSubParRoundsStreak",2011
213,213,"Chris Kirk",NA,10,10,NA,"BestSubParRoundsStreak",2011
213,213,"Kenny Knox",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Steve Lowery",NA,10,2,NA,"BestSubParRoundsStreak",2011
213,213,"Mark Lye",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Len Mattiace",NA,10,1,NA,"BestSubParRoundsStreak",2011
213,213,"Kevin Na",NA,10,9,NA,"BestSubParRoundsStreak",2011
213,213,"Larry Nelson",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"James Nitties",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Greg Norman",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Pat Perez",NA,10,7,NA,"BestSubParRoundsStreak",2011
213,213,"Craig Perks",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Tom Pernice Jr",NA,10,7,NA,"BestSubParRoundsStreak",2011
213,213,"Chris Perry",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Brett Quigley",NA,10,1,NA,"BestSubParRoundsStreak",2011
213,213,"Jeff Quinney",NA,10,3,NA,"BestSubParRoundsStreak",2011
213,213,"Justin Rose",NA,10,6,NA,"BestSubParRoundsStreak",2011
213,213,"Heath Slocum",NA,10,9,NA,"BestSubParRoundsStreak",2011
213,213,"Mike Smith",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"JC Snead",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Kevin Stadler",NA,10,7,NA,"BestSubParRoundsStreak",2011
213,213,"Kevin Streelman",NA,10,6,NA,"BestSubParRoundsStreak",2011
213,213,"Phil Tataurangi",NA,10,1,NA,"BestSubParRoundsStreak",2011
213,213,"Josh Teater",NA,10,7,NA,"BestSubParRoundsStreak",2011
213,213,"Doug Tewell",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Roland Thatcher",NA,10,8,NA,"BestSubParRoundsStreak",2011
213,213,"Howard Twitty",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Bobby Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Lanny Wadkins",NA,10,NA,NA,"BestSubParRoundsStreak",2011
213,213,"Mark Wiebe",NA,10,NA,NA,"BestSubParRoundsStreak",2011
265,265,"John Adams",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Blake Adams",NA,9,9,NA,"BestSubParRoundsStreak",2011
265,265,"Steve Allan",NA,9,1,NA,"BestSubParRoundsStreak",2011
265,265,"Tommy Armour III",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Doug Barron",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Andy Bean",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Notah Begay III",NA,9,2,NA,"BestSubParRoundsStreak",2011
265,265,"Guy Boros",NA,9,2,NA,"BestSubParRoundsStreak",2011
265,265,"Bill Britton",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Angel Cabrera",NA,9,5,NA,"BestSubParRoundsStreak",2011
265,265,"Bud Cauley",NA,9,9,NA,"BestSubParRoundsStreak",2011
265,265,"Alex Cejka",NA,9,6,NA,"BestSubParRoundsStreak",2011
265,265,"Robert Damron",NA,9,4,NA,"BestSubParRoundsStreak",2011
265,265,"Brad Elder",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Robin Freeman",NA,9,1,NA,"BestSubParRoundsStreak",2011
265,265,"Jim Gallagher Jr",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Kelly Gibson",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Matt Gogel",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Gary Hallberg",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Padraig Harrington",NA,9,8,NA,"BestSubParRoundsStreak",2011
265,265,"Morris Hatalsky",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Mark Hayes",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Bob Heintz",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Brian Henninger",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Ryuji Imada",NA,9,5,NA,"BestSubParRoundsStreak",2011
265,265,"Trevor Immelman",NA,9,9,NA,"BestSubParRoundsStreak",2011
265,265,"Hale Irwin",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Brandt Jobe",NA,9,6,NA,"BestSubParRoundsStreak",2011
265,265,"Brendan Jones",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Jeff Klauk",NA,9,3,NA,"BestSubParRoundsStreak",2011
265,265,"Hank Kuehne",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Martin Laird",NA,9,7,NA,"BestSubParRoundsStreak",2011
265,265,"JL Lewis",NA,9,3,NA,"BestSubParRoundsStreak",2011
265,265,"Bob Lohr",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Sandy Lyle",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Daisuke Maruyama",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Rory McIlroy",NA,9,6,NA,"BestSubParRoundsStreak",2011
265,265,"Spike McRoy",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Colin Montgomerie",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Arron Oberholser",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Greg Owen",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Ryan Palmer",NA,9,6,NA,"BestSubParRoundsStreak",2011
265,265,"Dennis Paulson",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"John Riegger",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"John Rollins",NA,9,5,NA,"BestSubParRoundsStreak",2011
265,265,"Ted Schulz",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Patrick Sheehan",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Mike Sposa",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Mike Springer",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Ron Streck",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"DJ Trahan",NA,9,7,NA,"BestSubParRoundsStreak",2011
265,265,"Omar Uresti",NA,9,4,NA,"BestSubParRoundsStreak",2011
265,265,"Stan Utley",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Johnson Wagner",NA,9,5,NA,"BestSubParRoundsStreak",2011
265,265,"Jimmy Walker",NA,9,7,NA,"BestSubParRoundsStreak",2011
265,265,"Charles Warren",NA,9,6,NA,"BestSubParRoundsStreak",2011
265,265,"Tom Watson",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Brett Wetterich",NA,9,8,NA,"BestSubParRoundsStreak",2011
265,265,"Charlie Wi",NA,9,5,NA,"BestSubParRoundsStreak",2011
265,265,"Dean Wilson",NA,9,5,NA,"BestSubParRoundsStreak",2011
265,265,"Robert Wrenn",NA,9,NA,NA,"BestSubParRoundsStreak",2011
265,265,"Kaname Yokoo",NA,9,NA,NA,"BestSubParRoundsStreak",2011
327,327,"Brad Adamonis",NA,8,NA,NA,"BestSubParRoundsStreak",2011
327,327,"Fulton Allem",NA,8,NA,NA,"BestSubParRoundsStreak",2011
327,327,"Ian Baker Finch",NA,8,NA,NA,"BestSubParRoundsStreak",2011
327,327,"Rich Beem",NA,8,5,NA,"BestSubParRoundsStreak",2011
327,327,"Matt Bettencourt",NA,8,8,NA,"BestSubParRoundsStreak",2011
327,327,"Michael Bradley",NA,8,5,NA,"BestSubParRoundsStreak",2011
327,327,"Ken Brown",NA,8,NA,NA,"BestSubParRoundsStreak",2011
327,327,"Curt Byrum",NA,8,NA,NA,"BestSubParRoundsStreak",2011
327,327,"Michael Campbell",NA,8,NA,NA,"BestSubParRoundsStreak",2011
327,327,"Paul Casey",NA,8,4,NA,"BestSubParRoundsStreak",2011
