"Front9Round3ScoringAverage_RANKTHISWEEK_2011","Front9Round3ScoringAverage_RANKLASTWEEK_2011","Front9Round3ScoringAverage_PLAYERNAME_2011","Front9Round3ScoringAverage__2011","Front9Round3ScoringAverage_AVG_2011","Front9Round3ScoringAverage_TOTALSTROKES_2011","Front9Round3ScoringAverage_TOTALROUNDS_2011","stat_name","year"
1,1,"Steve Stricker",NA,33.53,570,17,"Front9Round3ScoringAverage",2011
2,2,"Bryce Molder",NA,33.8,507,15,"Front9Round3ScoringAverage",2011
3,3,"Martin Laird",NA,33.88,542,16,"Front9Round3ScoringAverage",2011
4,4,"Matt Kuchar",NA,33.9,712,21,"Front9Round3ScoringAverage",2011
5,5,"Ben Curtis",NA,34,340,10,"Front9Round3ScoringAverage",2011
5,5,"Kevin Na",NA,34,544,16,"Front9Round3ScoringAverage",2011
7,7,"Matt Jones",NA,34.2,342,10,"Front9Round3ScoringAverage",2011
8,8,"Hunter Mahan",NA,34.24,719,21,"Front9Round3ScoringAverage",2011
9,9,"Webb Simpson",NA,34.26,788,23,"Front9Round3ScoringAverage",2011
10,10,"Nick Watney",NA,34.28,617,18,"Front9Round3ScoringAverage",2011
11,11,"Vaughn Taylor",NA,34.35,584,17,"Front9Round3ScoringAverage",2011
12,12,"Matt Bettencourt",NA,34.36,481,14,"Front9Round3ScoringAverage",2011
13,13,"Angel Cabrera",NA,34.38,275,8,"Front9Round3ScoringAverage",2011
13,13,"Luke Donald",NA,34.38,550,16,"Front9Round3ScoringAverage",2011
15,15,"Jason Bohn",NA,34.4,516,15,"Front9Round3ScoringAverage",2011
16,16,"Jason Day",NA,34.41,585,17,"Front9Round3ScoringAverage",2011
17,17,"Jimmy Walker",NA,34.44,551,16,"Front9Round3ScoringAverage",2011
18,18,"Marc Leishman",NA,34.47,586,17,"Front9Round3ScoringAverage",2011
19,19,"Woody Austin",NA,34.5,414,12,"Front9Round3ScoringAverage",2011
19,19,"Bo Van Pelt",NA,34.5,690,20,"Front9Round3ScoringAverage",2011
21,21,"Steve Marino",NA,34.53,518,15,"Front9Round3ScoringAverage",2011
22,22,"Billy Horschel",NA,34.54,449,13,"Front9Round3ScoringAverage",2011
22,22,"Charles Howell III",NA,34.54,829,24,"Front9Round3ScoringAverage",2011
24,24,"Retief Goosen",NA,34.55,380,11,"Front9Round3ScoringAverage",2011
25,25,"Briny Baird",NA,34.58,415,12,"Front9Round3ScoringAverage",2011
26,26,"Andres Romero",NA,34.59,588,17,"Front9Round3ScoringAverage",2011
27,27,"John Merrick",NA,34.6,519,15,"Front9Round3ScoringAverage",2011
28,28,"Chris DiMarco",NA,34.65,589,17,"Front9Round3ScoringAverage",2011
28,28,"Ryan Palmer",NA,34.65,589,17,"Front9Round3ScoringAverage",2011
30,30,"Brandt Snedeker",NA,34.67,624,18,"Front9Round3ScoringAverage",2011
31,31,"Michael Bradley",NA,34.69,451,13,"Front9Round3ScoringAverage",2011
31,31,"Dustin Johnson",NA,34.69,555,16,"Front9Round3ScoringAverage",2011
31,31,"YE Yang",NA,34.69,451,13,"Front9Round3ScoringAverage",2011
34,34,"Greg Chalmers",NA,34.71,590,17,"Front9Round3ScoringAverage",2011
34,34,"Jerry Kelly",NA,34.71,590,17,"Front9Round3ScoringAverage",2011
34,34,"Charlie Wi",NA,34.71,590,17,"Front9Round3ScoringAverage",2011
37,37,"Tommy Gainey",NA,34.72,625,18,"Front9Round3ScoringAverage",2011
38,38,"Brandt Jobe",NA,34.73,764,22,"Front9Round3ScoringAverage",2011
39,39,"David Hearn",NA,34.74,660,19,"Front9Round3ScoringAverage",2011
40,40,"Steve Elkington",NA,34.75,278,8,"Front9Round3ScoringAverage",2011
40,40,"Aron Price",NA,34.75,417,12,"Front9Round3ScoringAverage",2011
42,42,"Bill Haas",NA,34.76,730,21,"Front9Round3ScoringAverage",2011
42,42,"David Mathis",NA,34.76,591,17,"Front9Round3ScoringAverage",2011
42,42,"David Toms",NA,34.76,591,17,"Front9Round3ScoringAverage",2011
45,45,"Bobby Gates",NA,34.77,452,13,"Front9Round3ScoringAverage",2011
45,45,"Gary Woodland",NA,34.77,765,22,"Front9Round3ScoringAverage",2011
47,47,"Nate Smith",NA,34.78,313,9,"Front9Round3ScoringAverage",2011
48,48,"Andres Gonzales",NA,34.8,348,10,"Front9Round3ScoringAverage",2011
49,49,"Chris Kirk",NA,34.81,557,16,"Front9Round3ScoringAverage",2011
50,50,"Jim Renner",NA,34.82,383,11,"Front9Round3ScoringAverage",2011
51,51,"Trevor Immelman",NA,34.83,627,18,"Front9Round3ScoringAverage",2011
52,52,"Jim Furyk",NA,34.84,662,19,"Front9Round3ScoringAverage",2011
52,52,"Hunter Haas",NA,34.84,662,19,"Front9Round3ScoringAverage",2011
52,52,"Phil Mickelson",NA,34.84,662,19,"Front9Round3ScoringAverage",2011
52,52,"Rory Sabbatini",NA,34.84,662,19,"Front9Round3ScoringAverage",2011
56,56,"William McGirt",NA,34.85,697,20,"Front9Round3ScoringAverage",2011
57,57,"Freddie Jacobson",NA,34.86,732,21,"Front9Round3ScoringAverage",2011
58,58,"Tim Herron",NA,34.87,523,15,"Front9Round3ScoringAverage",2011
59,59,"DJ Trahan",NA,34.88,558,16,"Front9Round3ScoringAverage",2011
60,60,"Alex Cejka",NA,34.9,349,10,"Front9Round3ScoringAverage",2011
60,60,"Scott McCarron",NA,34.9,349,10,"Front9Round3ScoringAverage",2011
62,62,"Josh Teater",NA,34.91,768,22,"Front9Round3ScoringAverage",2011
