"Top10FinalRoundPerformance_RANKTHISWEEK_2016","Top10FinalRoundPerformance_RANKLASTWEEK_2016","Top10FinalRoundPerformance_PLAYERNAME_2016","Top10FinalRoundPerformance_EVENTS_2016","Top10FinalRoundPerformance_PctTIMESIMPROVED_2016","Top10FinalRoundPerformance_OFTIMESIMPROVED_2016","stat_name","year"
1,1,"Byeong Hun An",7,100,1,"Top10FinalRoundPerformance",2016
1,1,"Zac Blair",18,100,1,"Top10FinalRoundPerformance",2016
1,1,"Jason Bohn",11,100,3,"Top10FinalRoundPerformance",2016
1,1,"Harris English",15,100,2,"Top10FinalRoundPerformance",2016
1,1,"Tony Finau",15,100,1,"Top10FinalRoundPerformance",2016
1,1,"Branden Grace",9,100,2,"Top10FinalRoundPerformance",2016
1,1,"JB Holmes",10,100,1,"Top10FinalRoundPerformance",2016
1,1,"Billy Horschel",12,100,1,"Top10FinalRoundPerformance",2016
1,1,"Russell Knox",14,100,3,"Top10FinalRoundPerformance",2016
1,1,"Brooks Koepka",11,100,1,"Top10FinalRoundPerformance",2016
1,1,"Martin Laird",13,100,1,"Top10FinalRoundPerformance",2016
1,1,"Marc Leishman",12,100,1,"Top10FinalRoundPerformance",2016
1,1,"Shane Lowry",10,100,1,"Top10FinalRoundPerformance",2016
1,1,"Peter Malnati",19,100,2,"Top10FinalRoundPerformance",2016
1,1,"Steve Marino",14,100,1,"Top10FinalRoundPerformance",2016
1,1,"Graeme McDowell",11,100,3,"Top10FinalRoundPerformance",2016
1,1,"William McGirt",15,100,1,"Top10FinalRoundPerformance",2016
1,1,"Ryan Moore",11,100,2,"Top10FinalRoundPerformance",2016
1,1,"Scott Piercy",12,100,1,"Top10FinalRoundPerformance",2016
1,1,"Ian Poulter",10,100,1,"Top10FinalRoundPerformance",2016
1,1,"Adam Scott",10,100,4,"Top10FinalRoundPerformance",2016
1,1,"Vijay Singh",13,100,1,"Top10FinalRoundPerformance",2016
1,1,"Brett Stegmaier",19,100,1,"Top10FinalRoundPerformance",2016
1,1,"Kevin Streelman",15,100,1,"Top10FinalRoundPerformance",2016
1,1,"Brian Stuard",8,100,1,"Top10FinalRoundPerformance",2016
1,1,"Vaughn Taylor",11,100,1,"Top10FinalRoundPerformance",2016
1,1,"David Toms",11,100,1,"Top10FinalRoundPerformance",2016
1,1,"Cameron Tringale",14,100,1,"Top10FinalRoundPerformance",2016
1,1,"Bubba Watson",8,100,2,"Top10FinalRoundPerformance",2016
1,1,"Boo Weekley",17,100,1,"Top10FinalRoundPerformance",2016
31,33,"Rickie Fowler",12,83.3,5,"Top10FinalRoundPerformance",2016
31,32,"Kevin Na",14,83.3,5,"Top10FinalRoundPerformance",2016
33,34,"Kevin Kisner",14,75,3,"Top10FinalRoundPerformance",2016
33,34,"Phil Mickelson",11,75,3,"Top10FinalRoundPerformance",2016
35,36,"Kevin Chappell",14,66.7,2,"Top10FinalRoundPerformance",2016
35,36,"KJ Choi",14,66.7,2,"Top10FinalRoundPerformance",2016
35,47,"Fabian Gomez",15,66.7,2,"Top10FinalRoundPerformance",2016
35,36,"Bill Haas",12,66.7,2,"Top10FinalRoundPerformance",2016
35,36,"Dustin Johnson",9,66.7,4,"Top10FinalRoundPerformance",2016
35,36,"Patton Kizzire",16,66.7,2,"Top10FinalRoundPerformance",2016
35,47,"Andrew Loupe",16,66.7,2,"Top10FinalRoundPerformance",2016
35,36,"Brandt Snedeker",14,66.7,2,"Top10FinalRoundPerformance",2016
35,36,"Henrik Stenson",8,66.7,2,"Top10FinalRoundPerformance",2016
35,36,"Justin Thomas",15,66.7,2,"Top10FinalRoundPerformance",2016
45,44,"Scott Brown",17,60,3,"Top10FinalRoundPerformance",2016
45,44,"Freddie Jacobson",16,60,3,"Top10FinalRoundPerformance",2016
45,44,"Patrick Reed",14,60,3,"Top10FinalRoundPerformance",2016
48,47,"Aaron Baddeley",15,50,1,"Top10FinalRoundPerformance",2016
