"Round1ScoringAverage_RANKTHISWEEK_2014","Round1ScoringAverage_RANKLASTWEEK_2014","Round1ScoringAverage_PLAYERNAME_2014","Round1ScoringAverage__2014","Round1ScoringAverage_AVG_2014","Round1ScoringAverage_TOTALSTROKES_2014","Round1ScoringAverage_TOTALROUNDS_2014","stat_name","year"
50,50,"David Hearn",NA,70.57,1976,28,"Round1ScoringAverage",2014
50,50,"Davis Love III",NA,70.57,1482,21,"Round1ScoringAverage",2014
54,54,"Martin Laird",NA,70.58,1341,19,"Round1ScoringAverage",2014
54,54,"Charlie Wi",NA,70.58,1694,24,"Round1ScoringAverage",2014
56,56,"Freddie Jacobson",NA,70.59,1906,27,"Round1ScoringAverage",2014
57,57,"Matt Jones",NA,70.6,1765,25,"Round1ScoringAverage",2014
58,58,"Brendon Todd",NA,70.62,2048,29,"Round1ScoringAverage",2014
58,58,"Camilo Villegas",NA,70.62,2048,29,"Round1ScoringAverage",2014
60,60,"Greg Chalmers",NA,70.64,1766,25,"Round1ScoringAverage",2014
61,61,"Bubba Watson",NA,70.65,1413,20,"Round1ScoringAverage",2014
62,62,"Martin Kaymer",NA,70.67,1272,18,"Round1ScoringAverage",2014
62,62,"Justin Rose",NA,70.67,1272,18,"Round1ScoringAverage",2014
62,62,"Webb Simpson",NA,70.67,1696,24,"Round1ScoringAverage",2014
65,65,"Hudson Swafford",NA,70.68,1767,25,"Round1ScoringAverage",2014
66,66,"Luke Guthrie",NA,70.69,1838,26,"Round1ScoringAverage",2014
67,67,"Kevin Na",NA,70.7,1909,27,"Round1ScoringAverage",2014
68,68,"Lee Westwood",NA,70.71,1202,17,"Round1ScoringAverage",2014
69,69,"Retief Goosen",NA,70.72,1768,25,"Round1ScoringAverage",2014
69,69,"Justin Hicks",NA,70.72,2051,29,"Round1ScoringAverage",2014
69,69,"Chris Stroud",NA,70.72,1768,25,"Round1ScoringAverage",2014
72,72,"Jason Dufner",NA,70.73,1061,15,"Round1ScoringAverage",2014
73,73,"Carl Pettersson",NA,70.75,1981,28,"Round1ScoringAverage",2014
74,74,"Martin Flores",NA,70.77,1840,26,"Round1ScoringAverage",2014
74,74,"JJ Henry",NA,70.77,1840,26,"Round1ScoringAverage",2014
74,74,"Morgan Hoffmann",NA,70.77,2194,31,"Round1ScoringAverage",2014
77,77,"Brian Stuard",NA,70.79,1982,28,"Round1ScoringAverage",2014
78,78,"Spencer Levin",NA,70.8,1416,20,"Round1ScoringAverage",2014
78,78,"Will Wilcox",NA,70.8,1062,15,"Round1ScoringAverage",2014
80,80,"Ben Martin",NA,70.81,1841,26,"Round1ScoringAverage",2014
80,80,"Patrick Reed",NA,70.81,1912,27,"Round1ScoringAverage",2014
82,82,"Michael Thompson",NA,70.82,1558,22,"Round1ScoringAverage",2014
83,83,"Ken Duke",NA,70.83,1700,24,"Round1ScoringAverage",2014
83,83,"Brandt Snedeker",NA,70.83,1700,24,"Round1ScoringAverage",2014
85,85,"Jason Bohn",NA,70.84,1771,25,"Round1ScoringAverage",2014
85,85,"Vijay Singh",NA,70.84,1771,25,"Round1ScoringAverage",2014
85,85,"Brendan Steele",NA,70.84,1771,25,"Round1ScoringAverage",2014
88,88,"Andrew Loupe",NA,70.86,1488,21,"Round1ScoringAverage",2014
88,88,"Henrik Stenson",NA,70.86,992,14,"Round1ScoringAverage",2014
90,90,"Chad Campbell",NA,70.88,1205,17,"Round1ScoringAverage",2014
91,91,"Jimmy Walker",NA,70.92,1844,26,"Round1ScoringAverage",2014
92,92,"Erik Compton",NA,70.93,1986,28,"Round1ScoringAverage",2014
92,92,"Danny Lee",NA,70.93,1915,27,"Round1ScoringAverage",2014
94,94,"Wes Roach",NA,70.95,1490,21,"Round1ScoringAverage",2014
95,95,"KJ Choi",NA,70.96,1632,23,"Round1ScoringAverage",2014
95,95,"Kevin Kisner",NA,70.96,1845,26,"Round1ScoringAverage",2014
95,95,"George McNeill",NA,70.96,1703,24,"Round1ScoringAverage",2014
95,95,"John Senden",NA,70.96,1916,27,"Round1ScoringAverage",2014
99,99,"Jerry Kelly",NA,71,1633,23,"Round1ScoringAverage",2014
99,99,"Rory Sabbatini",NA,71,1775,25,"Round1ScoringAverage",2014
99,99,"Bo Van Pelt",NA,71,1775,25,"Round1ScoringAverage",2014
102,102,"Shawn Stefani",NA,71.06,1208,17,"Round1ScoringAverage",2014
102,102,"Cameron Tringale",NA,71.06,2203,31,"Round1ScoringAverage",2014
104,104,"Troy Merritt",NA,71.1,1422,20,"Round1ScoringAverage",2014
104,104,"Phil Mickelson",NA,71.1,1493,21,"Round1ScoringAverage",2014
106,106,"Robert Allenby",NA,71.11,1991,28,"Round1ScoringAverage",2014
106,106,"Daniel Summerhays",NA,71.11,1920,27,"Round1ScoringAverage",2014
106,106,"David Toms",NA,71.11,1351,19,"Round1ScoringAverage",2014
109,109,"Ian Poulter",NA,71.13,1138,16,"Round1ScoringAverage",2014
110,110,"Jeff Maggert",NA,71.16,1352,19,"Round1ScoringAverage",2014
111,111,"Josh Teater",NA,71.19,1922,27,"Round1ScoringAverage",2014
112,112,"Sean OHair",NA,71.2,1780,25,"Round1ScoringAverage",2014
112,112,"Kevin Stadler",NA,71.2,1780,25,"Round1ScoringAverage",2014
114,114,"Stuart Appleby",NA,71.21,1994,28,"Round1ScoringAverage",2014
115,115,"Graham DeLaet",NA,71.22,1638,23,"Round1ScoringAverage",2014
116,116,"Steven Bowditch",NA,71.23,2137,30,"Round1ScoringAverage",2014
116,116,"Billy Hurley III",NA,71.23,1852,26,"Round1ScoringAverage",2014
116,116,"Justin Leonard",NA,71.23,1567,22,"Round1ScoringAverage",2014
116,116,"Boo Weekley",NA,71.23,1567,22,"Round1ScoringAverage",2014
120,120,"Ben Crane",NA,71.24,1781,25,"Round1ScoringAverage",2014
121,121,"Ben Curtis",NA,71.26,1639,23,"Round1ScoringAverage",2014
122,122,"Matt Every",NA,71.27,1853,26,"Round1ScoringAverage",2014
123,123,"Tommy Gainey",NA,71.29,1711,24,"Round1ScoringAverage",2014
123,123,"Ted Potter Jr",NA,71.29,1711,24,"Round1ScoringAverage",2014
125,125,"James Hahn",NA,71.31,1854,26,"Round1ScoringAverage",2014
126,126,"Will Ma Kenzie",NA,71.33,1926,27,"Round1ScoringAverage",2014
127,127,"Brendon de Jonge",NA,71.35,2212,31,"Round1ScoringAverage",2014
128,128,"John Huh",NA,71.37,1927,27,"Round1ScoringAverage",2014
129,129,"Nick Watney",NA,71.39,1642,23,"Round1ScoringAverage",2014
130,130,"Robert Garrigus",NA,71.4,1785,25,"Round1ScoringAverage",2014
130,130,"Brian Gay",NA,71.4,1785,25,"Round1ScoringAverage",2014
132,132,"John Merrick",NA,71.42,1714,24,"Round1ScoringAverage",2014
133,133,"Chad Collins",NA,71.44,1929,27,"Round1ScoringAverage",2014
133,133,"Rickie Fowler",NA,71.44,1786,25,"Round1ScoringAverage",2014
135,135,"Kevin Tway",NA,71.45,1572,22,"Round1ScoringAverage",2014
136,136,"Tim Clark",NA,71.46,1858,26,"Round1ScoringAverage",2014
136,136,"Brian Davis",NA,71.46,2001,28,"Round1ScoringAverage",2014
138,138,"Charlie Beljan",NA,71.48,1787,25,"Round1ScoringAverage",2014
138,138,"John Peterson",NA,71.48,1644,23,"Round1ScoringAverage",2014
140,140,"James Driscoll",NA,71.52,1788,25,"Round1ScoringAverage",2014
141,141,"Richard Lee",NA,71.54,1860,26,"Round1ScoringAverage",2014
141,141,"Jim Renner",NA,71.54,1717,24,"Round1ScoringAverage",2014
143,143,"Gonzalo Fdez Castano",NA,71.58,1718,24,"Round1ScoringAverage",2014
143,143,"Andres Romero",NA,71.58,1718,24,"Round1ScoringAverage",2014
145,145,"Luke Donald",NA,71.63,1146,16,"Round1ScoringAverage",2014
146,146,"David Lingmerth",NA,71.64,1791,25,"Round1ScoringAverage",2014
147,147,"Russell Henley",NA,71.66,2078,29,"Round1ScoringAverage",2014
148,148,"Jamie Lovemark",NA,71.68,1362,19,"Round1ScoringAverage",2014
149,149,"Billy Horschel",NA,71.73,1865,26,"Round1ScoringAverage",2014
150,150,"Trevor Immelman",NA,71.78,1938,27,"Round1ScoringAverage",2014
151,151,"Bryce Molder",NA,71.83,1724,24,"Round1ScoringAverage",2014
152,152,"Scott Stallings",NA,71.85,1940,27,"Round1ScoringAverage",2014
153,153,"Louis Oosthuizen",NA,71.86,1006,14,"Round1ScoringAverage",2014
154,154,"Ernie Els",NA,71.87,1653,23,"Round1ScoringAverage",2014
155,155,"Bronson La Cassie",NA,71.88,1222,17,"Round1ScoringAverage",2014
156,156,"John Rollins",NA,71.89,1941,27,"Round1ScoringAverage",2014
157,157,"Angel Cabrera",NA,71.91,1654,23,"Round1ScoringAverage",2014
157,157,"Johnson Wagner",NA,71.91,1654,23,"Round1ScoringAverage",2014
159,159,"Ryo Ishikawa",NA,71.92,1726,24,"Round1ScoringAverage",2014
160,160,"Chesson Hadley",NA,71.93,2086,29,"Round1ScoringAverage",2014
161,161,"Brad Fritsch",NA,71.94,1223,17,"Round1ScoringAverage",2014
162,162,"Roberto Castro",NA,72.04,1873,26,"Round1ScoringAverage",2014
163,163,"Woody Austin",NA,72.05,1513,21,"Round1ScoringAverage",2014
164,164,"Kyle Stanley",NA,72.07,1946,27,"Round1ScoringAverage",2014
164,164,"Nicholas Thompson",NA,72.07,2090,29,"Round1ScoringAverage",2014
166,166,"Mark Wilson",NA,72.08,1730,24,"Round1ScoringAverage",2014
167,167,"Mike Weir",NA,72.13,1731,24,"Round1ScoringAverage",2014
168,168,"Kevin Streelman",NA,72.17,1660,23,"Round1ScoringAverage",2014
169,169,"Geoff Ogilvy",NA,72.2,1805,25,"Round1ScoringAverage",2014
170,170,"Jonas Blixt",NA,72.25,1445,20,"Round1ScoringAverage",2014
171,171,"DA Points",NA,72.27,1879,26,"Round1ScoringAverage",2014
172,172,"Troy Matteson",NA,72.32,1591,22,"Round1ScoringAverage",2014
173,173,"Derek Ernst",NA,72.33,1953,27,"Round1ScoringAverage",2014
174,174,"DH Lee",NA,72.42,1376,19,"Round1ScoringAverage",2014
175,175,"Briny Baird",NA,72.47,1232,17,"Round1ScoringAverage",2014
176,176,"Lucas Glover",NA,72.6,1815,25,"Round1ScoringAverage",2014
177,177,"YE Yang",NA,72.63,1961,27,"Round1ScoringAverage",2014
