"LatePar5ScoringAverage_RANKTHISWEEK_2010","LatePar5ScoringAverage_RANKLASTWEEK_2010","LatePar5ScoringAverage_PLAYERNAME_2010","LatePar5ScoringAverage_ROUNDS_2010","LatePar5ScoringAverage_AVG_2010","LatePar5ScoringAverage_TOTALSTROKES_2010","LatePar5ScoringAverage_TOTALHOLES_2010","stat_name","year"
33,33,"Woody Austin",93,4.63,658,142,"LatePar5ScoringAverage",2010
33,33,"Paul Casey",64,4.63,472,102,"LatePar5ScoringAverage",2010
33,33,"JJ Henry",92,4.63,593,128,"LatePar5ScoringAverage",2010
33,33,"Hunter Mahan",85,4.63,671,145,"LatePar5ScoringAverage",2010
33,33,"Geoff Ogilvy",62,4.63,495,107,"LatePar5ScoringAverage",2010
33,33,"DA Points",90,4.63,588,127,"LatePar5ScoringAverage",2010
33,33,"Justin Rose",78,4.63,514,111,"LatePar5ScoringAverage",2010
33,33,"Kevin Sutherland",86,4.63,667,144,"LatePar5ScoringAverage",2010
33,33,"Mark Wilson",87,4.63,597,129,"LatePar5ScoringAverage",2010
42,42,"Angel Cabrera",64,4.64,562,121,"LatePar5ScoringAverage",2010
42,42,"Stewart Cink",84,4.64,580,125,"LatePar5ScoringAverage",2010
42,42,"Chad Collins",87,4.64,622,134,"LatePar5ScoringAverage",2010
42,42,"JP Hayes",79,4.64,566,122,"LatePar5ScoringAverage",2010
42,42,"Spencer Levin",110,4.64,789,170,"LatePar5ScoringAverage",2010
42,42,"Jarrod Lyle",54,4.64,334,72,"LatePar5ScoringAverage",2010
42,42,"George McNeill",79,4.64,557,120,"LatePar5ScoringAverage",2010
42,42,"Alex Prugh",88,4.64,668,144,"LatePar5ScoringAverage",2010
42,42,"Cameron Tringale",55,4.64,455,98,"LatePar5ScoringAverage",2010
51,51,"KJ Choi",82,4.65,651,140,"LatePar5ScoringAverage",2010
51,51,"Ben Crane",85,4.65,502,108,"LatePar5ScoringAverage",2010
51,51,"Rickie Fowler",98,4.65,781,168,"LatePar5ScoringAverage",2010
51,51,"Robert Garrigus",71,4.65,474,102,"LatePar5ScoringAverage",2010
51,51,"Matt Jones",89,4.65,647,139,"LatePar5ScoringAverage",2010
51,51,"Rod Pampling",77,4.65,479,103,"LatePar5ScoringAverage",2010
51,51,"Brett Quigley",96,4.65,595,128,"LatePar5ScoringAverage",2010
58,58,"Michael Bradley",77,4.66,433,93,"LatePar5ScoringAverage",2010
58,58,"James Driscoll",78,4.66,564,121,"LatePar5ScoringAverage",2010
58,58,"Martin Flores",75,4.66,611,131,"LatePar5ScoringAverage",2010
58,58,"Charley Hoffman",85,4.66,638,137,"LatePar5ScoringAverage",2010
58,58,"Garth Mulroy",53,4.66,419,90,"LatePar5ScoringAverage",2010
58,58,"Charlie Wi",95,4.66,639,137,"LatePar5ScoringAverage",2010
64,64,"Jason Bohn",84,4.67,584,125,"LatePar5ScoringAverage",2010
64,64,"Joe Durant",67,4.67,458,98,"LatePar5ScoringAverage",2010
64,64,"Richard Johnson",90,4.67,635,136,"LatePar5ScoringAverage",2010
64,64,"Michael Letzig",84,4.67,537,115,"LatePar5ScoringAverage",2010
64,64,"Ryan Moore",80,4.67,635,136,"LatePar5ScoringAverage",2010
64,64,"Chris Tidland",77,4.67,509,109,"LatePar5ScoringAverage",2010
64,64,"DJ Trahan",92,4.67,742,159,"LatePar5ScoringAverage",2010
64,64,"Brett Wetterich",54,4.67,430,92,"LatePar5ScoringAverage",2010
72,72,"Ricky Barnes",103,4.68,763,163,"LatePar5ScoringAverage",2010
72,72,"Daniel Chopra",74,4.68,510,109,"LatePar5ScoringAverage",2010
72,72,"Padraig Harrington",57,4.68,473,101,"LatePar5ScoringAverage",2010
72,72,"Tim Herron",79,4.68,576,123,"LatePar5ScoringAverage",2010
72,72,"Will Ma Kenzie",72,4.68,496,106,"LatePar5ScoringAverage",2010
72,72,"Billy Mayfair",78,4.68,632,135,"LatePar5ScoringAverage",2010
72,72,"Scott McCarron",90,4.68,655,140,"LatePar5ScoringAverage",2010
72,72,"Joe Ogilvie",99,4.68,726,155,"LatePar5ScoringAverage",2010
72,72,"Kenny Perry",69,4.68,548,117,"LatePar5ScoringAverage",2010
72,72,"Adam Scott",70,4.68,623,133,"LatePar5ScoringAverage",2010
72,72,"Paul Stankowski",62,4.68,384,82,"LatePar5ScoringAverage",2010
72,72,"Nicholas Thompson",88,4.68,636,136,"LatePar5ScoringAverage",2010
72,72,"Garrett Willis",82,4.68,524,112,"LatePar5ScoringAverage",2010
85,85,"Mark Calcavecchia",50,4.69,389,83,"LatePar5ScoringAverage",2010
85,85,"Greg Chalmers",93,4.69,657,140,"LatePar5ScoringAverage",2010
85,85,"Tim Clark",88,4.69,652,139,"LatePar5ScoringAverage",2010
85,85,"Michael Connell",89,4.69,629,134,"LatePar5ScoringAverage",2010
85,85,"Luke Donald",71,4.69,628,134,"LatePar5ScoringAverage",2010
85,85,"Ryuji Imada",90,4.69,624,133,"LatePar5ScoringAverage",2010
85,85,"Marc Leishman",87,4.69,507,108,"LatePar5ScoringAverage",2010
85,85,"Tim Petrovic",105,4.69,760,162,"LatePar5ScoringAverage",2010
85,85,"Chris Stroud",90,4.69,675,144,"LatePar5ScoringAverage",2010
85,85,"Josh Teater",101,4.69,769,164,"LatePar5ScoringAverage",2010
85,85,"Camilo Villegas",78,4.69,553,118,"LatePar5ScoringAverage",2010
85,85,"Johnson Wagner",85,4.69,628,134,"LatePar5ScoringAverage",2010
97,97,"Stuart Appleby",101,4.7,639,136,"LatePar5ScoringAverage",2010
97,97,"Kris Blanks",91,4.7,776,165,"LatePar5ScoringAverage",2010
97,97,"Jonathan Byrd",85,4.7,616,131,"LatePar5ScoringAverage",2010
97,97,"Chris Couch",66,4.7,592,126,"LatePar5ScoringAverage",2010
97,97,"Graham DeLaet",88,4.7,648,138,"LatePar5ScoringAverage",2010
97,97,"Matt Every",60,4.7,493,105,"LatePar5ScoringAverage",2010
97,97,"Steve Flesch",78,4.7,479,102,"LatePar5ScoringAverage",2010
97,97,"Trevor Immelman",55,4.7,432,92,"LatePar5ScoringAverage",2010
97,97,"Lee Janzen",77,4.7,540,115,"LatePar5ScoringAverage",2010
97,97,"Jerry Kelly",99,4.7,770,164,"LatePar5ScoringAverage",2010
97,97,"John Rollins",81,4.7,592,126,"LatePar5ScoringAverage",2010
97,97,"Rory Sabbatini",79,4.7,526,112,"LatePar5ScoringAverage",2010
97,97,"Kevin Streelman",90,4.7,601,128,"LatePar5ScoringAverage",2010
97,97,"Boo Weekley",88,4.7,611,130,"LatePar5ScoringAverage",2010
111,111,"Derek Lamely",81,4.71,556,118,"LatePar5ScoringAverage",2010
111,111,"Justin Leonard",89,4.71,579,123,"LatePar5ScoringAverage",2010
111,111,"Troy Matteson",84,4.71,542,115,"LatePar5ScoringAverage",2010
111,111,"Rory McIlroy",54,4.71,372,79,"LatePar5ScoringAverage",2010
111,111,"Rocco Mediate",71,4.71,447,95,"LatePar5ScoringAverage",2010
111,111,"Brenden Pappas",66,4.71,523,111,"LatePar5ScoringAverage",2010
111,111,"Aron Price",70,4.71,598,127,"LatePar5ScoringAverage",2010
111,111,"Chris Riley",73,4.71,509,108,"LatePar5ScoringAverage",2010
111,111,"Heath Slocum",97,4.71,687,146,"LatePar5ScoringAverage",2010
120,120,"Ben Curtis",78,4.72,477,101,"LatePar5ScoringAverage",2010
120,120,"Bob Estes",79,4.72,566,120,"LatePar5ScoringAverage",2010
120,120,"Jeff Maggert",76,4.72,538,114,"LatePar5ScoringAverage",2010
120,120,"Greg Owen",69,4.72,571,121,"LatePar5ScoringAverage",2010
120,120,"John Senden",103,4.72,864,183,"LatePar5ScoringAverage",2010
120,120,"Michael Sim",64,4.72,543,115,"LatePar5ScoringAverage",2010
120,120,"Scott Verplank",74,4.72,434,92,"LatePar5ScoringAverage",2010
120,120,"Charles Warren",64,4.72,486,103,"LatePar5ScoringAverage",2010
120,120,"Dean Wilson",54,4.72,359,76,"LatePar5ScoringAverage",2010
129,129,"Jason Day",82,4.73,620,131,"LatePar5ScoringAverage",2010
129,129,"Mathew Goggin",85,4.73,577,122,"LatePar5ScoringAverage",2010
129,129,"Nathan Green",86,4.73,605,128,"LatePar5ScoringAverage",2010
129,129,"Steve Lowery",67,4.73,426,90,"LatePar5ScoringAverage",2010
129,129,"Bill Lunde",79,4.73,558,118,"LatePar5ScoringAverage",2010
129,129,"Cameron Percy",73,4.73,601,127,"LatePar5ScoringAverage",2010
135,135,"Alex Cejka",81,4.74,602,127,"LatePar5ScoringAverage",2010
135,135,"John Daly",63,4.74,384,81,"LatePar5ScoringAverage",2010
135,135,"David Lutterus",69,4.74,450,95,"LatePar5ScoringAverage",2010
135,135,"John Mallinger",78,4.74,688,145,"LatePar5ScoringAverage",2010
135,135,"Troy Merritt",86,4.74,592,125,"LatePar5ScoringAverage",2010
135,135,"Bryce Molder",84,4.74,720,152,"LatePar5ScoringAverage",2010
135,135,"Tom Pernice Jr",74,4.74,521,110,"LatePar5ScoringAverage",2010
135,135,"Jay Williamson",76,4.74,460,97,"LatePar5ScoringAverage",2010
143,143,"Blake Adams",84,4.75,579,122,"LatePar5ScoringAverage",2010
143,143,"Cameron Beckman",68,4.75,513,108,"LatePar5ScoringAverage",2010
143,143,"Jason Dufner",87,4.75,584,123,"LatePar5ScoringAverage",2010
143,143,"Mathias Gronberg",61,4.75,375,79,"LatePar5ScoringAverage",2010
143,143,"Zach Johnson",93,4.75,637,134,"LatePar5ScoringAverage",2010
143,143,"Greg Kraft",52,4.75,432,91,"LatePar5ScoringAverage",2010
143,143,"Shaun Micheel",70,4.75,570,120,"LatePar5ScoringAverage",2010
143,143,"Jeev Milkha Singh",59,4.75,304,64,"LatePar5ScoringAverage",2010
143,143,"Jimmy Walker",82,4.75,579,122,"LatePar5ScoringAverage",2010
143,143,"YE Yang",72,4.75,437,92,"LatePar5ScoringAverage",2010
153,153,"Sean OHair",84,4.76,714,150,"LatePar5ScoringAverage",2010
153,153,"Jeff Overton",89,4.76,666,140,"LatePar5ScoringAverage",2010
153,153,"Jeff Quinney",91,4.76,624,131,"LatePar5ScoringAverage",2010
153,153,"Andres Romero",73,4.76,486,102,"LatePar5ScoringAverage",2010
153,153,"Roland Thatcher",72,4.76,552,116,"LatePar5ScoringAverage",2010
153,153,"Omar Uresti",74,4.76,528,111,"LatePar5ScoringAverage",2010
159,159,"Henrik Bjornstad",72,4.77,477,100,"LatePar5ScoringAverage",2010
159,159,"Chad Campbell",95,4.77,610,128,"LatePar5ScoringAverage",2010
159,159,"Ian Poulter",55,4.77,329,69,"LatePar5ScoringAverage",2010
159,159,"Vance Veazey",58,4.77,377,79,"LatePar5ScoringAverage",2010
159,159,"Mike Weir",59,4.77,448,94,"LatePar5ScoringAverage",2010
159,159,"Steve Wheatcroft",74,4.77,506,106,"LatePar5ScoringAverage",2010
165,165,"Brian Davis",101,4.78,788,165,"LatePar5ScoringAverage",2010
165,165,"Chris DiMarco",88,4.78,621,130,"LatePar5ScoringAverage",2010
165,165,"Jim Furyk",76,4.78,636,133,"LatePar5ScoringAverage",2010
168,168,"David Duval",71,4.79,522,109,"LatePar5ScoringAverage",2010
168,168,"Andrew McLardy",52,4.79,412,86,"LatePar5ScoringAverage",2010
168,168,"David Toms",86,4.79,637,133,"LatePar5ScoringAverage",2010
168,168,"Chris Wilson",65,4.79,537,112,"LatePar5ScoringAverage",2010
172,172,"Steve Marino",81,4.8,686,143,"LatePar5ScoringAverage",2010
172,172,"Ryan Palmer",84,4.8,610,127,"LatePar5ScoringAverage",2010
174,174,"Brian Gay",101,4.81,664,138,"LatePar5ScoringAverage",2010
174,174,"Freddie Jacobson",83,4.81,495,103,"LatePar5ScoringAverage",2010
176,176,"Skip Kendall",58,4.82,439,91,"LatePar5ScoringAverage",2010
176,176,"Cliff Kresge",50,4.82,381,79,"LatePar5ScoringAverage",2010
176,176,"Ted Purdy",86,4.82,564,117,"LatePar5ScoringAverage",2010
176,176,"Brian Stuard",81,4.82,641,133,"LatePar5ScoringAverage",2010
180,180,"Stephen Ames",75,4.83,498,103,"LatePar5ScoringAverage",2010
180,180,"Paul Goydos",78,4.83,609,126,"LatePar5ScoringAverage",2010
180,180,"Roger Tambellini",77,4.83,608,126,"LatePar5ScoringAverage",2010
183,183,"Justin Bolli",55,4.84,460,95,"LatePar5ScoringAverage",2010
183,183,"Jeff Gove",57,4.84,382,79,"LatePar5ScoringAverage",2010
183,183,"Carl Pettersson",99,4.84,721,149,"LatePar5ScoringAverage",2010
186,186,"Rich Barcelo",70,4.85,500,103,"LatePar5ScoringAverage",2010
186,186,"Pat Perez",90,4.85,621,128,"LatePar5ScoringAverage",2010
188,188,"Brad Faxon",58,4.87,433,89,"LatePar5ScoringAverage",2010
189,189,"Brent Delahoussaye",57,4.89,416,85,"LatePar5ScoringAverage",2010
190,190,"Kevin Johnson",62,4.9,495,101,"LatePar5ScoringAverage",2010
191,191,"Jerod Turner",54,4.92,305,62,"LatePar5ScoringAverage",2010
192,192,"Craig Bowden",56,4.93,483,98,"LatePar5ScoringAverage",2010
