"LateRound1ScoringAverage_RANKTHISWEEK_2010","LateRound1ScoringAverage_RANKLASTWEEK_2010","LateRound1ScoringAverage_PLAYERNAME_2010","LateRound1ScoringAverage__2010","LateRound1ScoringAverage_AVG_2010","LateRound1ScoringAverage_TOTALSTROKES_2010","LateRound1ScoringAverage_TOTALROUNDS_2010","stat_name","year"
21,21,"Robert Allenby",NA,70,560,8,"LateRound1ScoringAverage",2010
21,21,"Angel Cabrera",NA,70,560,8,"LateRound1ScoringAverage",2010
21,21,"JP Hayes",NA,70,770,11,"LateRound1ScoringAverage",2010
21,21,"Charley Hoffman",NA,70,840,12,"LateRound1ScoringAverage",2010
21,21,"Ryan Moore",NA,70,700,10,"LateRound1ScoringAverage",2010
27,27,"John Daly",NA,70.09,771,11,"LateRound1ScoringAverage",2010
28,28,"Spencer Levin",NA,70.11,1332,19,"LateRound1ScoringAverage",2010
29,29,"Kevin Na",NA,70.14,982,14,"LateRound1ScoringAverage",2010
30,30,"Steve Stricker",NA,70.15,912,13,"LateRound1ScoringAverage",2010
31,31,"Jonathan Byrd",NA,70.17,842,12,"LateRound1ScoringAverage",2010
32,32,"Jason Day",NA,70.18,772,11,"LateRound1ScoringAverage",2010
32,32,"Cameron Tringale",NA,70.18,772,11,"LateRound1ScoringAverage",2010
34,34,"Luke Donald",NA,70.22,632,9,"LateRound1ScoringAverage",2010
35,35,"Joe Durant",NA,70.25,562,8,"LateRound1ScoringAverage",2010
35,35,"Matt Kuchar",NA,70.25,562,8,"LateRound1ScoringAverage",2010
37,37,"Charles Warren",NA,70.3,703,10,"LateRound1ScoringAverage",2010
38,38,"Bill Haas",NA,70.31,914,13,"LateRound1ScoringAverage",2010
38,38,"Brandt Snedeker",NA,70.31,914,13,"LateRound1ScoringAverage",2010
40,40,"Marc Leishman",NA,70.33,633,9,"LateRound1ScoringAverage",2010
40,40,"Ian Poulter",NA,70.33,422,6,"LateRound1ScoringAverage",2010
42,42,"Freddie Jacobson",NA,70.36,774,11,"LateRound1ScoringAverage",2010
43,43,"John Merrick",NA,70.38,915,13,"LateRound1ScoringAverage",2010
43,43,"Garrett Willis",NA,70.38,915,13,"LateRound1ScoringAverage",2010
45,45,"Brett Quigley",NA,70.44,1127,16,"LateRound1ScoringAverage",2010
46,46,"Pat Perez",NA,70.45,775,11,"LateRound1ScoringAverage",2010
47,47,"Scott McCarron",NA,70.5,1128,16,"LateRound1ScoringAverage",2010
47,47,"Garth Mulroy",NA,70.5,705,10,"LateRound1ScoringAverage",2010
47,47,"Chris Riley",NA,70.5,705,10,"LateRound1ScoringAverage",2010
47,47,"Webb Simpson",NA,70.5,1128,16,"LateRound1ScoringAverage",2010
47,47,"Brett Wetterich",NA,70.5,423,6,"LateRound1ScoringAverage",2010
52,52,"Ryuji Imada",NA,70.53,1058,15,"LateRound1ScoringAverage",2010
52,52,"Dustin Johnson",NA,70.53,1058,15,"LateRound1ScoringAverage",2010
54,54,"Hunter Mahan",NA,70.55,776,11,"LateRound1ScoringAverage",2010
55,55,"Will Ma Kenzie",NA,70.56,635,9,"LateRound1ScoringAverage",2010
55,55,"Kenny Perry",NA,70.56,635,9,"LateRound1ScoringAverage",2010
57,57,"Scott Piercy",NA,70.57,988,14,"LateRound1ScoringAverage",2010
58,58,"Martin Laird",NA,70.6,706,10,"LateRound1ScoringAverage",2010
59,59,"Tim Herron",NA,70.64,989,14,"LateRound1ScoringAverage",2010
59,59,"Kevin Streelman",NA,70.64,989,14,"LateRound1ScoringAverage",2010
61,61,"Kris Blanks",NA,70.67,1484,21,"LateRound1ScoringAverage",2010
61,61,"George McNeill",NA,70.67,848,12,"LateRound1ScoringAverage",2010
63,63,"Chris Stroud",NA,70.69,919,13,"LateRound1ScoringAverage",2010
64,64,"Lee Janzen",NA,70.7,707,10,"LateRound1ScoringAverage",2010
65,65,"Chris Couch",NA,70.73,778,11,"LateRound1ScoringAverage",2010
65,65,"Troy Merritt",NA,70.73,1061,15,"LateRound1ScoringAverage",2010
67,67,"Briny Baird",NA,70.75,1132,16,"LateRound1ScoringAverage",2010
68,68,"Skip Kendall",NA,70.78,637,9,"LateRound1ScoringAverage",2010
69,69,"Aaron Baddeley",NA,70.79,991,14,"LateRound1ScoringAverage",2010
70,70,"Rod Pampling",NA,70.8,708,10,"LateRound1ScoringAverage",2010
71,71,"JB Holmes",NA,70.82,779,11,"LateRound1ScoringAverage",2010
72,72,"Brendon de Jonge",NA,70.88,1134,16,"LateRound1ScoringAverage",2010
73,73,"Jim Furyk",NA,70.89,638,9,"LateRound1ScoringAverage",2010
73,73,"Steve Lowery",NA,70.89,638,9,"LateRound1ScoringAverage",2010
73,73,"YE Yang",NA,70.89,638,9,"LateRound1ScoringAverage",2010
76,76,"Chad Collins",NA,70.9,709,10,"LateRound1ScoringAverage",2010
77,77,"Davis Love III",NA,70.91,780,11,"LateRound1ScoringAverage",2010
77,77,"Phil Mickelson",NA,70.91,780,11,"LateRound1ScoringAverage",2010
79,79,"Brian Gay",NA,70.92,922,13,"LateRound1ScoringAverage",2010
79,79,"Matt Jones",NA,70.92,851,12,"LateRound1ScoringAverage",2010
79,79,"Shaun Micheel",NA,70.92,851,12,"LateRound1ScoringAverage",2010
82,82,"DA Points",NA,70.93,1064,15,"LateRound1ScoringAverage",2010
82,82,"Boo Weekley",NA,70.93,993,14,"LateRound1ScoringAverage",2010
84,84,"Alex Prugh",NA,70.94,1135,16,"LateRound1ScoringAverage",2010
84,84,"John Senden",NA,70.94,1277,18,"LateRound1ScoringAverage",2010
86,86,"Martin Flores",NA,71,781,11,"LateRound1ScoringAverage",2010
86,86,"Charles Howell III",NA,71,852,12,"LateRound1ScoringAverage",2010
86,86,"Zach Johnson",NA,71,1065,15,"LateRound1ScoringAverage",2010
86,86,"John Rollins",NA,71,923,13,"LateRound1ScoringAverage",2010
86,86,"Andres Romero",NA,71,639,9,"LateRound1ScoringAverage",2010
86,86,"Michael Sim",NA,71,710,10,"LateRound1ScoringAverage",2010
86,86,"Heath Slocum",NA,71,852,12,"LateRound1ScoringAverage",2010
86,86,"Camilo Villegas",NA,71,497,7,"LateRound1ScoringAverage",2010
94,94,"John Mallinger",NA,71.06,1137,16,"LateRound1ScoringAverage",2010
94,94,"James Nitties",NA,71.06,1137,16,"LateRound1ScoringAverage",2010
96,96,"Ben Crane",NA,71.07,995,14,"LateRound1ScoringAverage",2010
96,96,"JJ Henry",NA,71.07,1066,15,"LateRound1ScoringAverage",2010
96,96,"Jeff Overton",NA,71.07,1066,15,"LateRound1ScoringAverage",2010
96,96,"Jeff Quinney",NA,71.07,995,14,"LateRound1ScoringAverage",2010
96,96,"Kevin Stadler",NA,71.07,1066,15,"LateRound1ScoringAverage",2010
101,101,"Jason Bohn",NA,71.08,924,13,"LateRound1ScoringAverage",2010
101,101,"DJ Trahan",NA,71.08,924,13,"LateRound1ScoringAverage",2010
103,103,"Nathan Green",NA,71.09,782,11,"LateRound1ScoringAverage",2010
104,104,"Sean OHair",NA,71.1,711,10,"LateRound1ScoringAverage",2010
104,104,"Tom Pernice Jr",NA,71.1,711,10,"LateRound1ScoringAverage",2010
104,104,"Bubba Watson",NA,71.1,711,10,"LateRound1ScoringAverage",2010
107,107,"Josh Teater",NA,71.13,1067,15,"LateRound1ScoringAverage",2010
108,108,"Greg Chalmers",NA,71.14,996,14,"LateRound1ScoringAverage",2010
108,108,"Roland Thatcher",NA,71.14,996,14,"LateRound1ScoringAverage",2010
110,110,"Woody Austin",NA,71.15,925,13,"LateRound1ScoringAverage",2010
111,111,"Chad Campbell",NA,71.17,854,12,"LateRound1ScoringAverage",2010
111,111,"Jason Dufner",NA,71.17,854,12,"LateRound1ScoringAverage",2010
111,111,"Rickie Fowler",NA,71.17,854,12,"LateRound1ScoringAverage",2010
111,111,"Vaughn Taylor",NA,71.17,854,12,"LateRound1ScoringAverage",2010
115,115,"Vijay Singh",NA,71.18,783,11,"LateRound1ScoringAverage",2010
116,116,"Rory Sabbatini",NA,71.2,712,10,"LateRound1ScoringAverage",2010
117,117,"Jarrod Lyle",NA,71.22,641,9,"LateRound1ScoringAverage",2010
117,117,"Tim Petrovic",NA,71.22,1282,18,"LateRound1ScoringAverage",2010
119,119,"Michael Bradley",NA,71.25,855,12,"LateRound1ScoringAverage",2010
119,119,"Padraig Harrington",NA,71.25,570,8,"LateRound1ScoringAverage",2010
119,119,"Jay Williamson",NA,71.25,570,8,"LateRound1ScoringAverage",2010
122,122,"Lucas Glover",NA,71.27,784,11,"LateRound1ScoringAverage",2010
122,122,"Andrew McLardy",NA,71.27,784,11,"LateRound1ScoringAverage",2010
122,122,"Roger Tambellini",NA,71.27,784,11,"LateRound1ScoringAverage",2010
125,125,"Adam Scott",NA,71.31,927,13,"LateRound1ScoringAverage",2010
126,126,"Justin Rose",NA,71.33,642,9,"LateRound1ScoringAverage",2010
126,126,"Nicholas Thompson",NA,71.33,642,9,"LateRound1ScoringAverage",2010
126,126,"Scott Verplank",NA,71.33,642,9,"LateRound1ScoringAverage",2010
129,129,"Jeev Milkha Singh",NA,71.4,714,10,"LateRound1ScoringAverage",2010
130,130,"Mark Calcavecchia",NA,71.44,643,9,"LateRound1ScoringAverage",2010
130,130,"Brad Faxon",NA,71.44,643,9,"LateRound1ScoringAverage",2010
130,130,"Joe Ogilvie",NA,71.44,1286,18,"LateRound1ScoringAverage",2010
133,133,"James Driscoll",NA,71.47,1072,15,"LateRound1ScoringAverage",2010
133,133,"Jerry Kelly",NA,71.47,1072,15,"LateRound1ScoringAverage",2010
133,133,"Brian Stuard",NA,71.47,1215,17,"LateRound1ScoringAverage",2010
136,136,"Derek Lamely",NA,71.5,858,12,"LateRound1ScoringAverage",2010
136,136,"Steve Marino",NA,71.5,715,10,"LateRound1ScoringAverage",2010
136,136,"Paul Stankowski",NA,71.5,572,8,"LateRound1ScoringAverage",2010
139,139,"Graham DeLaet",NA,71.53,1073,15,"LateRound1ScoringAverage",2010
140,140,"Stewart Cink",NA,71.55,787,11,"LateRound1ScoringAverage",2010
140,140,"Rocco Mediate",NA,71.55,787,11,"LateRound1ScoringAverage",2010
142,142,"Sergio Garcia",NA,71.56,644,9,"LateRound1ScoringAverage",2010
143,143,"Stephen Ames",NA,71.6,716,10,"LateRound1ScoringAverage",2010
143,143,"Jeff Gove",NA,71.6,716,10,"LateRound1ScoringAverage",2010
145,145,"Robert Garrigus",NA,71.63,573,8,"LateRound1ScoringAverage",2010
146,146,"Richard Johnson",NA,71.64,788,11,"LateRound1ScoringAverage",2010
147,147,"Alex Cejka",NA,71.67,860,12,"LateRound1ScoringAverage",2010
148,148,"Brent Delahoussaye",NA,71.69,932,13,"LateRound1ScoringAverage",2010
149,149,"Matt Bettencourt",NA,71.71,1004,14,"LateRound1ScoringAverage",2010
149,149,"Jeff Maggert",NA,71.71,1004,14,"LateRound1ScoringAverage",2010
151,151,"Mathias Gronberg",NA,71.73,789,11,"LateRound1ScoringAverage",2010
152,152,"Cameron Beckman",NA,71.75,861,12,"LateRound1ScoringAverage",2010
152,152,"Cliff Kresge",NA,71.75,574,8,"LateRound1ScoringAverage",2010
154,154,"Steve Flesch",NA,71.83,862,12,"LateRound1ScoringAverage",2010
155,155,"Greg Owen",NA,71.86,1006,14,"LateRound1ScoringAverage",2010
156,156,"Ben Curtis",NA,71.92,863,12,"LateRound1ScoringAverage",2010
156,156,"Kevin Sutherland",NA,71.92,935,13,"LateRound1ScoringAverage",2010
158,158,"Jimmy Walker",NA,71.93,1007,14,"LateRound1ScoringAverage",2010
159,159,"Henrik Bjornstad",NA,71.94,1223,17,"LateRound1ScoringAverage",2010
160,160,"Stuart Appleby",NA,72,864,12,"LateRound1ScoringAverage",2010
160,160,"Michael Connell",NA,72,1008,14,"LateRound1ScoringAverage",2010
160,160,"Trevor Immelman",NA,72,648,9,"LateRound1ScoringAverage",2010
160,160,"Brenden Pappas",NA,72,936,13,"LateRound1ScoringAverage",2010
160,160,"Johnson Wagner",NA,72,864,12,"LateRound1ScoringAverage",2010
160,160,"Steve Wheatcroft",NA,72,936,13,"LateRound1ScoringAverage",2010
166,166,"Chris Tidland",NA,72.08,865,12,"LateRound1ScoringAverage",2010
167,167,"Justin Leonard",NA,72.18,794,11,"LateRound1ScoringAverage",2010
168,168,"Billy Mayfair",NA,72.2,722,10,"LateRound1ScoringAverage",2010
169,169,"Troy Matteson",NA,72.23,939,13,"LateRound1ScoringAverage",2010
170,170,"Daniel Chopra",NA,72.27,795,11,"LateRound1ScoringAverage",2010
171,171,"Justin Bolli",NA,72.29,1012,14,"LateRound1ScoringAverage",2010
172,172,"Cameron Percy",NA,72.3,723,10,"LateRound1ScoringAverage",2010
173,173,"Greg Kraft",NA,72.33,651,9,"LateRound1ScoringAverage",2010
173,173,"Rory McIlroy",NA,72.33,651,9,"LateRound1ScoringAverage",2010
173,173,"Mark Wilson",NA,72.33,868,12,"LateRound1ScoringAverage",2010
176,176,"Mike Weir",NA,72.38,579,8,"LateRound1ScoringAverage",2010
177,177,"Chris Wilson",NA,72.4,1086,15,"LateRound1ScoringAverage",2010
178,178,"David Duval",NA,72.44,652,9,"LateRound1ScoringAverage",2010
179,179,"Omar Uresti",NA,72.45,797,11,"LateRound1ScoringAverage",2010
180,180,"David Lutterus",NA,72.46,942,13,"LateRound1ScoringAverage",2010
181,181,"Bill Lunde",NA,72.47,1232,17,"LateRound1ScoringAverage",2010
182,182,"Bob Estes",NA,72.55,798,11,"LateRound1ScoringAverage",2010
183,183,"Rich Barcelo",NA,72.64,1017,14,"LateRound1ScoringAverage",2010
184,184,"Kevin Johnson",NA,72.69,1163,16,"LateRound1ScoringAverage",2010
185,185,"Vance Veazey",NA,72.8,728,10,"LateRound1ScoringAverage",2010
186,186,"Ted Purdy",NA,72.81,1165,16,"LateRound1ScoringAverage",2010
187,187,"Craig Bowden",NA,73,730,10,"LateRound1ScoringAverage",2010
188,188,"Mathew Goggin",NA,73.07,1096,15,"LateRound1ScoringAverage",2010
189,189,"Brian Davis",NA,73.21,1025,14,"LateRound1ScoringAverage",2010
190,190,"Ryan Palmer",NA,73.4,734,10,"LateRound1ScoringAverage",2010
191,191,"Paul Goydos",NA,73.8,738,10,"LateRound1ScoringAverage",2010
191,191,"Jerod Turner",NA,73.8,738,10,"LateRound1ScoringAverage",2010
