"Approaches100125yardsRghRTP_RANKTHISWEEK_2014","Approaches100125yardsRghRTP_RANKLASTWEEK_2014","Approaches100125yardsRghRTP_PLAYERNAME_2014","Approaches100125yardsRghRTP_ROUNDS_2014","Approaches100125yardsRghRTP_AVGRTP_2014","stat_name","year"
1,1,"John Rollins",84,-0.231,"Approaches100125yardsRghRTP",2014
2,2,"Dustin Johnson",58,-0.222,"Approaches100125yardsRghRTP",2014
3,3,"Scott Langley",95,-0.206,"Approaches100125yardsRghRTP",2014
4,4,"Jason Dufner",57,-0.2,"Approaches100125yardsRghRTP",2014
4,4,"Daniel Summerhays",98,-0.2,"Approaches100125yardsRghRTP",2014
6,6,"Robert Streb",75,-0.19,"Approaches100125yardsRghRTP",2014
7,7,"Ryan Palmer",85,-0.178,"Approaches100125yardsRghRTP",2014
8,8,"JJ Henry",91,-0.167,"Approaches100125yardsRghRTP",2014
8,8,"David Toms",64,-0.167,"Approaches100125yardsRghRTP",2014
10,10,"Jason Bohn",81,-0.161,"Approaches100125yardsRghRTP",2014
11,11,"George McNeill",79,-0.154,"Approaches100125yardsRghRTP",2014
12,12,"Ricky Barnes",92,-0.152,"Approaches100125yardsRghRTP",2014
13,13,"Justin Rose",70,-0.143,"Approaches100125yardsRghRTP",2014
14,14,"Angel Cabrera",69,-0.13,"Approaches100125yardsRghRTP",2014
14,14,"Sergio Garcia",61,-0.13,"Approaches100125yardsRghRTP",2014
16,16,"Stuart Appleby",92,-0.125,"Approaches100125yardsRghRTP",2014
17,17,"Charl Schwartzel",64,-0.12,"Approaches100125yardsRghRTP",2014
18,18,"Charles Howell III",106,-0.118,"Approaches100125yardsRghRTP",2014
18,18,"Andrew Svoboda",77,-0.118,"Approaches100125yardsRghRTP",2014
20,20,"Brian Harman",111,-0.111,"Approaches100125yardsRghRTP",2014
21,21,"Ted Potter Jr",68,-0.105,"Approaches100125yardsRghRTP",2014
22,22,"Jerry Kelly",80,-0.1,"Approaches100125yardsRghRTP",2014
