"Puttingfrom48_RANKTHISWEEK_2010","Puttingfrom48_RANKLASTWEEK_2010","Puttingfrom48_PLAYERNAME_2010","Puttingfrom48_ROUNDS_2010","Puttingfrom48_PctMADE_2010","Puttingfrom48_ATTEMPTS_2010","Puttingfrom48_PUTTSMADE_2010","stat_name","year"
1,1,"Skip Kendall",58,76.6,188,144,"Puttingfrom48",2010
2,2,"Luke Donald",71,75.85,207,157,"Puttingfrom48",2010
3,3,"Dean Wilson",54,75.65,193,146,"Puttingfrom48",2010
4,4,"Brian Gay",101,75.44,342,258,"Puttingfrom48",2010
5,5,"Greg Chalmers",93,75.43,346,261,"Puttingfrom48",2010
6,6,"Zach Johnson",93,75.34,292,220,"Puttingfrom48",2010
7,7,"Pat Perez",90,74.64,351,262,"Puttingfrom48",2010
8,8,"James Driscoll",78,74.59,303,226,"Puttingfrom48",2010
9,9,"Paul Casey",64,74.38,160,119,"Puttingfrom48",2010
10,10,"Charles Howell III",103,74.34,343,255,"Puttingfrom48",2010
11,11,"Geoff Ogilvy",62,73.86,241,178,"Puttingfrom48",2010
12,12,"Matt Kuchar",97,73.72,312,230,"Puttingfrom48",2010
13,13,"Andres Romero",73,73.03,304,222,"Puttingfrom48",2010
14,14,"David Toms",86,72.98,285,208,"Puttingfrom48",2010
15,15,"Brandt Snedeker",89,72.96,318,232,"Puttingfrom48",2010
16,16,"Retief Goosen",75,72.95,207,151,"Puttingfrom48",2010
17,17,"Ryan Palmer",84,72.76,301,219,"Puttingfrom48",2010
18,18,"Brett Quigley",96,72.65,340,247,"Puttingfrom48",2010
19,19,"Chad Collins",87,72.64,296,215,"Puttingfrom48",2010
20,20,"Chris Riley",73,72.49,229,166,"Puttingfrom48",2010
21,21,"Aaron Baddeley",94,72.27,357,258,"Puttingfrom48",2010
22,22,"Carl Pettersson",99,72.26,328,237,"Puttingfrom48",2010
23,23,"Matt Bettencourt",91,72.24,317,229,"Puttingfrom48",2010
24,24,"Tim Clark",88,72.22,306,221,"Puttingfrom48",2010
24,24,"Steve Elkington",74,72.22,234,169,"Puttingfrom48",2010
24,24,"Matt Jones",89,72.22,342,247,"Puttingfrom48",2010
27,27,"Steve Wheatcroft",74,72.08,283,204,"Puttingfrom48",2010
28,28,"Nathan Green",86,71.93,374,269,"Puttingfrom48",2010
29,29,"George McNeill",79,71.75,308,221,"Puttingfrom48",2010
30,30,"Blake Adams",84,71.71,304,218,"Puttingfrom48",2010
31,31,"Daniel Chopra",74,71.58,278,199,"Puttingfrom48",2010
32,32,"Ernie Els",72,71.56,211,151,"Puttingfrom48",2010
33,33,"Jeff Overton",89,71.52,309,221,"Puttingfrom48",2010
34,34,"Cliff Kresge",50,71.28,195,139,"Puttingfrom48",2010
35,35,"Alex Prugh",88,71.26,348,248,"Puttingfrom48",2010
35,35,"YE Yang",72,71.26,261,186,"Puttingfrom48",2010
37,37,"Trevor Immelman",55,71.08,166,118,"Puttingfrom48",2010
38,38,"Troy Merritt",86,71.07,356,253,"Puttingfrom48",2010
39,39,"Justin Rose",78,71.04,297,211,"Puttingfrom48",2010
40,40,"Michael Sim",64,70.94,234,166,"Puttingfrom48",2010
41,41,"Ian Poulter",55,70.86,151,107,"Puttingfrom48",2010
42,42,"JJ Henry",92,70.61,313,221,"Puttingfrom48",2010
