"Total1Putts1520_RANKTHISWEEK_2010","Total1Putts1520_RANKLASTWEEK_2010","Total1Putts1520_PLAYERNAME_2010","Total1Putts1520_ROUNDS_2010","Total1Putts1520_TOTAL_2010","Total1Putts1520_TOTALFORALLDISTANCES_2010","Total1Putts1520_PCTOFALL1PUTTS_2010","stat_name","year"
1,1,"Rickie Fowler",98,43,586,7.3,"Total1Putts1520",2010
1,1,"Charlie Wi",95,43,687,6.3,"Total1Putts1520",2010
3,3,"Brendon de Jonge",114,41,602,6.8,"Total1Putts1520",2010
4,4,"Nathan Green",86,40,597,6.7,"Total1Putts1520",2010
4,4,"Matt Kuchar",97,40,560,7.1,"Total1Putts1520",2010
6,6,"Greg Chalmers",93,37,661,5.6,"Total1Putts1520",2010
6,6,"Lee Janzen",77,37,473,7.8,"Total1Putts1520",2010
8,8,"Tim Clark",88,36,500,7.2,"Total1Putts1520",2010
9,9,"Aaron Baddeley",94,35,645,5.4,"Total1Putts1520",2010
9,9,"Scott McCarron",90,35,584,6,"Total1Putts1520",2010
11,11,"Josh Teater",101,34,604,5.6,"Total1Putts1520",2010
12,12,"Michael Connell",89,33,557,5.9,"Total1Putts1520",2010
12,12,"Michael Letzig",84,33,554,6,"Total1Putts1520",2010
12,12,"Spencer Levin",110,33,676,4.9,"Total1Putts1520",2010
12,12,"Brandt Snedeker",89,33,590,5.6,"Total1Putts1520",2010
16,16,"Jonathan Byrd",85,32,547,5.9,"Total1Putts1520",2010
16,16,"Tom Gillis",97,32,659,4.9,"Total1Putts1520",2010
16,16,"Paul Goydos",78,32,472,6.8,"Total1Putts1520",2010
16,16,"Pat Perez",90,32,614,5.2,"Total1Putts1520",2010
16,16,"DA Points",90,32,508,6.3,"Total1Putts1520",2010
16,16,"Kevin Sutherland",86,32,477,6.7,"Total1Putts1520",2010
22,22,"Ben Crane",85,31,475,6.5,"Total1Putts1520",2010
22,22,"Ryan Moore",80,31,431,7.2,"Total1Putts1520",2010
22,22,"Carl Pettersson",99,31,628,4.9,"Total1Putts1520",2010
22,22,"Jeff Quinney",91,31,598,5.2,"Total1Putts1520",2010
22,22,"John Senden",103,31,536,5.8,"Total1Putts1520",2010
22,22,"Kevin Streelman",90,31,562,5.5,"Total1Putts1520",2010
22,22,"Brian Stuard",81,31,491,6.3,"Total1Putts1520",2010
22,22,"DJ Trahan",92,31,528,5.9,"Total1Putts1520",2010
22,22,"Nick Watney",91,31,486,6.4,"Total1Putts1520",2010
31,31,"Stuart Appleby",101,30,627,4.8,"Total1Putts1520",2010
31,31,"Jason Day",82,30,500,6,"Total1Putts1520",2010
31,31,"Steve Marino",81,30,447,6.7,"Total1Putts1520",2010
31,31,"James Nitties",92,30,578,5.2,"Total1Putts1520",2010
31,31,"Tim Petrovic",105,30,636,4.7,"Total1Putts1520",2010
36,36,"Brian Davis",101,29,656,4.4,"Total1Putts1520",2010
36,36,"Martin Flores",75,29,442,6.6,"Total1Putts1520",2010
36,36,"Justin Rose",78,29,519,5.6,"Total1Putts1520",2010
36,36,"Jay Williamson",76,29,397,7.3,"Total1Putts1520",2010
36,36,"Mark Wilson",87,29,511,5.7,"Total1Putts1520",2010
41,41,"Matt Bettencourt",91,28,545,5.1,"Total1Putts1520",2010
41,41,"Jason Bohn",84,28,512,5.5,"Total1Putts1520",2010
41,41,"Retief Goosen",75,28,387,7.2,"Total1Putts1520",2010
41,41,"Ryuji Imada",90,28,647,4.3,"Total1Putts1520",2010
41,41,"Freddie Jacobson",83,28,557,5,"Total1Putts1520",2010
41,41,"Ryan Palmer",84,28,522,5.4,"Total1Putts1520",2010
41,41,"Alex Prugh",88,28,536,5.2,"Total1Putts1520",2010
41,41,"Chris Stroud",90,28,472,5.9,"Total1Putts1520",2010
41,41,"Chris Tidland",77,28,463,6,"Total1Putts1520",2010
41,41,"Garrett Willis",82,28,467,6,"Total1Putts1520",2010
51,51,"Stephen Ames",75,27,482,5.6,"Total1Putts1520",2010
51,51,"Woody Austin",93,27,573,4.7,"Total1Putts1520",2010
51,51,"Chad Collins",87,27,565,4.8,"Total1Putts1520",2010
51,51,"Graham DeLaet",88,27,500,5.4,"Total1Putts1520",2010
51,51,"David Duval",71,27,388,7,"Total1Putts1520",2010
51,51,"Steve Flesch",78,27,463,5.8,"Total1Putts1520",2010
51,51,"Hunter Mahan",85,27,461,5.9,"Total1Putts1520",2010
51,51,"Troy Merritt",86,27,561,4.8,"Total1Putts1520",2010
51,51,"Shaun Micheel",70,27,385,7,"Total1Putts1520",2010
51,51,"Joe Ogilvie",99,27,599,4.5,"Total1Putts1520",2010
51,51,"John Rollins",81,27,493,5.5,"Total1Putts1520",2010
51,51,"Webb Simpson",98,27,662,4.1,"Total1Putts1520",2010
63,63,"Blake Adams",84,26,506,5.1,"Total1Putts1520",2010
63,63,"Chad Campbell",95,26,522,5,"Total1Putts1520",2010
63,63,"James Driscoll",78,26,506,5.1,"Total1Putts1520",2010
63,63,"Brian Gay",101,26,655,4,"Total1Putts1520",2010
63,63,"Charley Hoffman",85,26,565,4.6,"Total1Putts1520",2010
63,63,"Matt Jones",89,26,593,4.4,"Total1Putts1520",2010
63,63,"Derek Lamely",81,26,450,5.8,"Total1Putts1520",2010
63,63,"Justin Leonard",89,26,515,5,"Total1Putts1520",2010
63,63,"Bryce Molder",84,26,528,4.9,"Total1Putts1520",2010
63,63,"Aron Price",70,26,412,6.3,"Total1Putts1520",2010
73,73,"Robert Allenby",76,25,413,6.1,"Total1Putts1520",2010
73,73,"Cameron Beckman",68,25,389,6.4,"Total1Putts1520",2010
73,73,"Chris DiMarco",88,25,549,4.6,"Total1Putts1520",2010
73,73,"Bill Haas",87,25,501,5,"Total1Putts1520",2010
73,73,"JJ Henry",92,25,508,4.9,"Total1Putts1520",2010
73,73,"Billy Mayfair",78,25,387,6.5,"Total1Putts1520",2010
73,73,"Kevin Na",94,25,571,4.4,"Total1Putts1520",2010
73,73,"Geoff Ogilvy",62,25,363,6.9,"Total1Putts1520",2010
73,73,"Rory Sabbatini",79,25,489,5.1,"Total1Putts1520",2010
73,73,"Bo Van Pelt",104,25,618,4,"Total1Putts1520",2010
83,83,"Briny Baird",87,24,519,4.6,"Total1Putts1520",2010
83,83,"Bob Estes",79,24,479,5,"Total1Putts1520",2010
83,83,"Charles Howell III",103,24,626,3.8,"Total1Putts1520",2010
83,83,"Davis Love III",79,24,405,5.9,"Total1Putts1520",2010
83,83,"Jeff Maggert",76,24,425,5.6,"Total1Putts1520",2010
83,83,"John Mallinger",78,24,449,5.3,"Total1Putts1520",2010
83,83,"George McNeill",79,24,492,4.9,"Total1Putts1520",2010
83,83,"Greg Owen",69,24,386,6.2,"Total1Putts1520",2010
83,83,"Scott Piercy",88,24,559,4.3,"Total1Putts1520",2010
83,83,"Andres Romero",73,24,507,4.7,"Total1Putts1520",2010
83,83,"Vaughn Taylor",87,24,531,4.5,"Total1Putts1520",2010
94,94,"Michael Bradley",77,23,446,5.2,"Total1Putts1520",2010
94,94,"Jason Dufner",87,23,458,5,"Total1Putts1520",2010
94,94,"Ernie Els",72,23,400,5.8,"Total1Putts1520",2010
94,94,"Robert Garrigus",71,23,405,5.7,"Total1Putts1520",2010
94,94,"Richard Johnson",90,23,474,4.9,"Total1Putts1520",2010
94,94,"Jerry Kelly",99,23,532,4.3,"Total1Putts1520",2010
94,94,"Skip Kendall",58,23,348,6.6,"Total1Putts1520",2010
94,94,"Troy Matteson",84,23,456,5,"Total1Putts1520",2010
94,94,"Jeff Overton",89,23,527,4.4,"Total1Putts1520",2010
94,94,"Adam Scott",70,23,352,6.5,"Total1Putts1520",2010
94,94,"David Toms",86,23,519,4.4,"Total1Putts1520",2010
