"Front9Par4ScoringAverage_RANKTHISWEEK_2016","Front9Par4ScoringAverage_RANKLASTWEEK_2016","Front9Par4ScoringAverage_PLAYERNAME_2016","Front9Par4ScoringAverage_ROUNDS_2016","Front9Par4ScoringAverage_AVG_2016","Front9Par4ScoringAverage_TOTALSTROKES_2016","Front9Par4ScoringAverage_TOTALHOLES_2016","stat_name","year"
1,1,"Branden Grace",31,3.91,555,142,"Front9Par4ScoringAverage",2016
2,1,"Rory McIlroy",37,3.94,614,156,"Front9Par4ScoringAverage",2016
3,3,"Charles Howell III",63,3.95,1328,336,"Front9Par4ScoringAverage",2016
3,4,"Kevin Na",52,3.95,1024,259,"Front9Par4ScoringAverage",2016
3,4,"Jordan Spieth",34,3.95,600,152,"Front9Par4ScoringAverage",2016
6,7,"Rickie Fowler",42,3.96,820,207,"Front9Par4ScoringAverage",2016
6,7,"Billy Horschel",45,3.96,880,222,"Front9Par4ScoringAverage",2016
6,7,"Charl Schwartzel",29,3.96,530,134,"Front9Par4ScoringAverage",2016
9,16,"Tony Finau",49,3.97,1029,259,"Front9Par4ScoringAverage",2016
9,7,"David Toms",38,3.97,779,196,"Front9Par4ScoringAverage",2016
11,7,"Jason Bohn",37,3.98,776,195,"Front9Par4ScoringAverage",2016
11,16,"Charley Hoffman",49,3.98,955,240,"Front9Par4ScoringAverage",2016
11,16,"Dustin Johnson",37,3.98,652,164,"Front9Par4ScoringAverage",2016
11,7,"Kevin Kisner",49,3.98,982,247,"Front9Par4ScoringAverage",2016
11,16,"Russell Knox",48,3.98,935,235,"Front9Par4ScoringAverage",2016
11,14,"Jamie Lovemark",57,3.98,1209,304,"Front9Par4ScoringAverage",2016
11,4,"Hideki Matsuyama",40,3.98,772,194,"Front9Par4ScoringAverage",2016
11,14,"Justin Rose",35,3.98,652,164,"Front9Par4ScoringAverage",2016
11,7,"Brian Stuard",24,3.98,489,123,"Front9Par4ScoringAverage",2016
20,31,"Roberto Castro",55,3.99,1142,286,"Front9Par4ScoringAverage",2016
20,23,"KJ Choi",47,3.99,998,250,"Front9Par4ScoringAverage",2016
20,16,"Luke Donald",49,3.99,1026,257,"Front9Par4ScoringAverage",2016
20,23,"Jason Dufner",53,3.99,1074,269,"Front9Par4ScoringAverage",2016
20,16,"Brian Harman",60,3.99,1274,319,"Front9Par4ScoringAverage",2016
20,16,"Brendan Steele",48,3.99,1013,254,"Front9Par4ScoringAverage",2016
26,49,"Stuart Appleby",39,4,840,210,"Front9Par4ScoringAverage",2016
26,23,"Ricky Barnes",57,4,1216,304,"Front9Par4ScoringAverage",2016
26,31,"Shane Bertsch",30,4,636,159,"Front9Par4ScoringAverage",2016
26,49,"Zac Blair",56,4,1189,297,"Front9Par4ScoringAverage",2016
26,23,"Alex Cejka",47,4,1001,250,"Front9Par4ScoringAverage",2016
26,31,"Jason Day",36,4,580,145,"Front9Par4ScoringAverage",2016
26,31,"Russell Henley",42,4,891,223,"Front9Par4ScoringAverage",2016
26,31,"Smylie Kaufman",57,4,1140,285,"Front9Par4ScoringAverage",2016
26,23,"Colt Knost",56,4,1177,294,"Front9Par4ScoringAverage",2016
26,31,"Matt Kuchar",46,4,883,221,"Front9Par4ScoringAverage",2016
26,49,"Anirban Lahiri",44,4,861,215,"Front9Par4ScoringAverage",2016
26,31,"Marc Leishman",41,4,792,198,"Front9Par4ScoringAverage",2016
26,31,"David Lingmerth",54,4,1073,268,"Front9Par4ScoringAverage",2016
26,23,"William McGirt",54,4,1159,290,"Front9Par4ScoringAverage",2016
26,23,"Sean OHair",45,4,959,240,"Front9Par4ScoringAverage",2016
26,23,"Kyle Reifers",63,4,1323,331,"Front9Par4ScoringAverage",2016
26,31,"Brandt Snedeker",47,4,905,226,"Front9Par4ScoringAverage",2016
43,49,"Aaron Baddeley",51,4.01,1050,262,"Front9Par4ScoringAverage",2016
43,31,"Ben Crane",48,4.01,1015,253,"Front9Par4ScoringAverage",2016
43,78,"Harris English",51,4.01,1084,270,"Front9Par4ScoringAverage",2016
43,63,"Adam Hadwin",53,4.01,1128,281,"Front9Par4ScoringAverage",2016
43,49,"Freddie Jacobson",54,4.01,1136,283,"Front9Par4ScoringAverage",2016
