"DrivingPct260280Measured_RANKTHISWEEK_2012","DrivingPct260280Measured_RANKLASTWEEK_2012","DrivingPct260280Measured_PLAYERNAME_2012","DrivingPct260280Measured_ROUNDS_2012","DrivingPct260280Measured_Pct_2012","DrivingPct260280Measured_TOTALDRIVESFOR260280_2012","DrivingPct260280Measured_TOTALDRVSOVERALL_2012","DrivingPct260280Measured_RELATIVETOPAR_2012","stat_name","year"
1,1,"Colt Knost",79,46,69,150,-0.16,"DrivingPct260280Measured",2012
2,2,"Patrick Sheehan",58,45.19,47,104,0.06,"DrivingPct260280Measured",2012
3,3,"Justin Leonard",79,44.52,65,146,-0.05,"DrivingPct260280Measured",2012
4,4,"Ben Curtis",62,44.23,46,104,-0.04,"DrivingPct260280Measured",2012
5,5,"Luke Donald",63,43.75,42,96,-0.1,"DrivingPct260280Measured",2012
6,6,"Nick OHern",78,43.24,64,148,0.06,"DrivingPct260280Measured",2012
7,7,"Zach Johnson",95,42.95,67,156,-0.04,"DrivingPct260280Measured",2012
8,8,"Chris DiMarco",83,41.14,65,158,-0.03,"DrivingPct260280Measured",2012
9,9,"Alexandre Rocha",62,41.07,46,112,0.11,"DrivingPct260280Measured",2012
10,10,"Ryuji Imada",78,40.79,62,152,0.1,"DrivingPct260280Measured",2012
11,11,"Dicky Pride",62,40.74,44,108,-0.11,"DrivingPct260280Measured",2012
12,12,"Brian Davis",91,40.59,69,170,0.07,"DrivingPct260280Measured",2012
13,13,"Stephen Ames",54,40.22,37,92,0.14,"DrivingPct260280Measured",2012
14,14,"Heath Slocum",93,40,68,170,0.03,"DrivingPct260280Measured",2012
15,15,"Bryce Molder",83,38.96,60,154,-0.05,"DrivingPct260280Measured",2012
16,16,"Tom Pernice Jr",62,38.79,45,116,0.04,"DrivingPct260280Measured",2012
17,17,"Tommy Biershenk",74,38.64,51,132,0.16,"DrivingPct260280Measured",2012
18,18,"Brian Gay",91,38.51,67,174,-0.13,"DrivingPct260280Measured",2012
19,19,"David Toms",60,38.04,35,92,-0.26,"DrivingPct260280Measured",2012
20,20,"Greg Chalmers",88,37.97,60,158,-0.03,"DrivingPct260280Measured",2012
21,21,"Chez Reavie",83,37.67,55,146,0.05,"DrivingPct260280Measured",2012
22,22,"Jim Furyk",85,37.5,51,136,-0.02,"DrivingPct260280Measured",2012
