"DrivingPct300AllDrives_RANKTHISWEEK_2015","DrivingPct300AllDrives_RANKLASTWEEK_2015","DrivingPct300AllDrives_PLAYERNAME_2015","DrivingPct300AllDrives_ROUNDS_2015","DrivingPct300AllDrives_Pct_2015","DrivingPct300AllDrives_TOTALDRIVESFOR300_2015","DrivingPct300AllDrives_TOTALDRIVESOVERALL_2015","DrivingPct300AllDrives_RELATIVETOPAR_2015","stat_name","year"
1,1,"Bubba Watson",71,60.03,473,788,-0.268,"DrivingPct300AllDrives",2015
2,2,"Dustin Johnson",75,58.07,439,756,-0.189,"DrivingPct300AllDrives",2015
3,3,"Jason Day",75,55.24,443,802,-0.244,"DrivingPct300AllDrives",2015
4,4,"JB Holmes",89,54.74,508,928,-0.193,"DrivingPct300AllDrives",2015
5,5,"Patrick Rodgers",57,53.58,344,642,-0.145,"DrivingPct300AllDrives",2015
6,6,"Adam Scott",51,47.76,213,446,-0.197,"DrivingPct300AllDrives",2015
7,7,"Tony Finau",106,47.35,608,1284,-0.194,"DrivingPct300AllDrives",2015
8,8,"Charlie Beljan",76,47.17,375,795,-0.091,"DrivingPct300AllDrives",2015
9,9,"Brooks Koepka",84,46.15,420,910,-0.221,"DrivingPct300AllDrives",2015
10,10,"Jason Kokrak",88,44.97,501,1114,-0.174,"DrivingPct300AllDrives",2015
11,11,"Charles Howell III",105,43.48,600,1380,-0.162,"DrivingPct300AllDrives",2015
12,12,"Justin Thomas",106,41.33,553,1338,-0.269,"DrivingPct300AllDrives",2015
13,13,"Gary Woodland",81,40.72,307,754,-0.166,"DrivingPct300AllDrives",2015
14,14,"Steven Bowditch",103,40.23,496,1233,-0.175,"DrivingPct300AllDrives",2015
15,15,"Brendan Steele",88,39.64,421,1062,-0.192,"DrivingPct300AllDrives",2015
16,16,"Ryan Palmer",80,39.12,295,754,-0.18,"DrivingPct300AllDrives",2015
17,17,"Robert Garrigus",70,38.35,293,764,-0.031,"DrivingPct300AllDrives",2015
18,18,"Justin Rose",69,38.3,262,684,-0.233,"DrivingPct300AllDrives",2015
19,19,"Carlos Ortiz",100,38.29,443,1157,-0.233,"DrivingPct300AllDrives",2015
20,20,"Angel Cabrera",53,37.67,223,592,-0.126,"DrivingPct300AllDrives",2015
21,21,"Keegan Bradley",87,36.58,327,894,-0.208,"DrivingPct300AllDrives",2015
22,22,"Charley Hoffman",97,36.56,389,1064,-0.131,"DrivingPct300AllDrives",2015
23,23,"Jimmy Walker",89,35.56,320,900,-0.131,"DrivingPct300AllDrives",2015
24,24,"Jhonattan Vegas",90,35.42,356,1005,-0.191,"DrivingPct300AllDrives",2015
25,25,"Daniel Berger",97,35.38,410,1159,-0.185,"DrivingPct300AllDrives",2015
26,26,"Charl Schwartzel",67,34.84,200,574,-0.165,"DrivingPct300AllDrives",2015
27,27,"Martin Flores",95,33.94,374,1102,-0.131,"DrivingPct300AllDrives",2015
28,28,"Sergio Garcia",59,33.93,171,504,-0.164,"DrivingPct300AllDrives",2015
29,29,"Hunter Mahan",88,33.81,309,914,-0.207,"DrivingPct300AllDrives",2015
30,30,"Scott Piercy",90,33.71,391,1160,-0.164,"DrivingPct300AllDrives",2015
31,31,"Phil Mickelson",70,33.07,254,768,-0.169,"DrivingPct300AllDrives",2015
32,32,"Russell Henley",87,32.59,307,942,-0.117,"DrivingPct300AllDrives",2015
33,33,"Matt Jones",89,32.55,306,940,-0.209,"DrivingPct300AllDrives",2015
34,34,"Morgan Hoffmann",85,32.47,313,964,-0.185,"DrivingPct300AllDrives",2015
34,34,"Louis Oosthuizen",68,32.47,213,656,-0.136,"DrivingPct300AllDrives",2015
36,36,"Harris English",105,32.22,395,1226,-0.213,"DrivingPct300AllDrives",2015
37,37,"Rickie Fowler",76,32.08,256,798,-0.145,"DrivingPct300AllDrives",2015
38,38,"Robert Streb",110,32.05,432,1348,-0.19,"DrivingPct300AllDrives",2015
39,39,"Derek Ernst",75,31.78,279,878,-0.118,"DrivingPct300AllDrives",2015
39,39,"Scott Stallings",60,31.78,218,686,-0.151,"DrivingPct300AllDrives",2015
41,41,"Roger Sloan",56,31.48,176,559,-0.085,"DrivingPct300AllDrives",2015
42,42,"Hideki Matsuyama",95,31.4,309,984,-0.23,"DrivingPct300AllDrives",2015
43,43,"Lee Westwood",56,31.08,138,444,-0.196,"DrivingPct300AllDrives",2015
44,44,"Lucas Glover",79,30.44,305,1002,-0.184,"DrivingPct300AllDrives",2015
45,45,"Seung Yul Noh",65,30.39,231,760,-0.169,"DrivingPct300AllDrives",2015
46,46,"Shawn Stefani",94,30.18,370,1226,-0.243,"DrivingPct300AllDrives",2015
47,47,"Max Homa",78,29.83,258,865,-0.105,"DrivingPct300AllDrives",2015
48,48,"Martin Laird",77,29.72,302,1016,-0.179,"DrivingPct300AllDrives",2015
49,49,"Aaron Baddeley",76,29.55,273,924,-0.216,"DrivingPct300AllDrives",2015
50,50,"Retief Goosen",81,29.26,244,834,-0.111,"DrivingPct300AllDrives",2015
51,51,"Billy Horschel",99,29.2,299,1024,-0.151,"DrivingPct300AllDrives",2015
52,52,"Nick Watney",91,28.99,327,1128,-0.162,"DrivingPct300AllDrives",2015
53,53,"Paul Casey",87,28.6,252,881,-0.187,"DrivingPct300AllDrives",2015
54,54,"Andres Romero",69,28.46,214,752,-0.215,"DrivingPct300AllDrives",2015
55,55,"Greg Owen",58,28.44,159,559,-0.107,"DrivingPct300AllDrives",2015
56,56,"Hudson Swafford",97,28.3,328,1159,-0.213,"DrivingPct300AllDrives",2015
57,57,"Sean OHair",86,28.28,319,1128,-0.138,"DrivingPct300AllDrives",2015
58,58,"Will Wilcox",58,28.25,161,570,-0.143,"DrivingPct300AllDrives",2015
59,59,"Andres Gonzales",90,28.14,298,1059,-0.208,"DrivingPct300AllDrives",2015
59,59,"Geoff Ogilvy",50,28.14,139,494,-0.101,"DrivingPct300AllDrives",2015
61,61,"Nick Taylor",91,28.08,326,1161,-0.144,"DrivingPct300AllDrives",2015
62,62,"Tom Hoge",83,28.05,255,909,-0.208,"DrivingPct300AllDrives",2015
63,63,"James Hahn",94,27.98,305,1090,-0.17,"DrivingPct300AllDrives",2015
63,63,"Marc Leishman",74,27.98,211,754,-0.166,"DrivingPct300AllDrives",2015
65,65,"Kevin Chappell",86,27.86,292,1048,-0.185,"DrivingPct300AllDrives",2015
66,66,"Patrick Reed",103,27.68,294,1062,-0.17,"DrivingPct300AllDrives",2015
67,67,"Graham DeLaet",65,27.59,208,754,-0.216,"DrivingPct300AllDrives",2015
68,68,"Alex Prugh",84,27.49,276,1004,-0.21,"DrivingPct300AllDrives",2015
69,69,"Sam Saunders",83,26.91,236,877,-0.203,"DrivingPct300AllDrives",2015
70,70,"Jordan Spieth",91,26.52,244,920,-0.213,"DrivingPct300AllDrives",2015
71,71,"Cameron Percy",72,26.26,213,811,-0.235,"DrivingPct300AllDrives",2015
72,72,"Camilo Villegas",83,26.25,273,1040,-0.22,"DrivingPct300AllDrives",2015
73,73,"Carl Pettersson",106,25.84,346,1339,-0.191,"DrivingPct300AllDrives",2015
74,74,"Boo Weekley",79,25.59,239,934,-0.28,"DrivingPct300AllDrives",2015
75,75,"Henrik Stenson",63,25.49,156,612,-0.308,"DrivingPct300AllDrives",2015
76,76,"Johnson Wagner",68,25.31,202,798,-0.139,"DrivingPct300AllDrives",2015
77,77,"JJ Henry",94,25.28,268,1060,-0.209,"DrivingPct300AllDrives",2015
78,78,"Davis Love III",51,25,147,588,-0.136,"DrivingPct300AllDrives",2015
79,79,"Ernie Els",57,24.82,135,544,-0.096,"DrivingPct300AllDrives",2015
80,80,"Stewart Cink",77,24.81,228,919,-0.241,"DrivingPct300AllDrives",2015
81,81,"Sangmoon Bae",98,24.43,301,1232,-0.156,"DrivingPct300AllDrives",2015
82,82,"Chesson Hadley",101,24.26,302,1245,-0.245,"DrivingPct300AllDrives",2015
83,83,"Matt Every",73,24.17,190,786,-0.074,"DrivingPct300AllDrives",2015
84,84,"Jamie Donaldson",50,23.99,107,446,-0.065,"DrivingPct300AllDrives",2015
85,85,"Jim Herman",88,23.96,258,1077,-0.221,"DrivingPct300AllDrives",2015
86,86,"Kevin Streelman",95,23.53,240,1020,-0.163,"DrivingPct300AllDrives",2015
87,87,"Michael Thompson",83,23.38,245,1048,-0.18,"DrivingPct300AllDrives",2015
88,88,"Oscar Fraustro",58,23.16,129,557,-0.194,"DrivingPct300AllDrives",2015
89,89,"Michael Putnam",87,22.94,217,946,-0.078,"DrivingPct300AllDrives",2015
90,90,"Byron Smith",59,22.8,137,601,-0.168,"DrivingPct300AllDrives",2015
91,91,"Scott Pinckney",88,22.58,233,1032,-0.197,"DrivingPct300AllDrives",2015
92,92,"Brian Harman",90,22.39,245,1094,-0.298,"DrivingPct300AllDrives",2015
93,93,"John Senden",80,22.35,160,716,-0.2,"DrivingPct300AllDrives",2015
94,94,"Gonzalo Fdez Castano",81,22.32,196,878,-0.148,"DrivingPct300AllDrives",2015
95,95,"Matt Kuchar",97,22.12,238,1076,-0.256,"DrivingPct300AllDrives",2015
96,96,"Padraig Harrington",60,22.08,151,684,-0.073,"DrivingPct300AllDrives",2015
97,97,"Derek Fathauer",81,21.61,199,921,-0.181,"DrivingPct300AllDrives",2015
98,98,"David Lingmerth",90,21.47,222,1034,-0.14,"DrivingPct300AllDrives",2015
99,99,"Jeff Overton",94,21.07,220,1044,-0.218,"DrivingPct300AllDrives",2015
100,100,"Steve Wheatcroft",87,20.92,210,1004,-0.2,"DrivingPct300AllDrives",2015
101,101,"Jason Gore",76,20.84,169,811,-0.189,"DrivingPct300AllDrives",2015
102,102,"Ryo Ishikawa",90,20.82,218,1047,-0.202,"DrivingPct300AllDrives",2015
103,103,"Vijay Singh",78,20.79,200,962,-0.205,"DrivingPct300AllDrives",2015
104,104,"Andrew Svoboda",80,20.55,201,978,-0.184,"DrivingPct300AllDrives",2015
105,105,"Ben Martin",93,19.5,211,1082,-0.166,"DrivingPct300AllDrives",2015
106,106,"Blayne Barber",76,19.48,171,878,-0.17,"DrivingPct300AllDrives",2015
107,107,"Bill Haas",89,19.46,193,992,-0.109,"DrivingPct300AllDrives",2015
108,108,"Scott Brown",97,19.36,219,1131,-0.146,"DrivingPct300AllDrives",2015
109,109,"Rory Sabbatini",81,19.35,178,920,-0.275,"DrivingPct300AllDrives",2015
110,110,"Bill Lunde",50,19.32,97,502,-0.082,"DrivingPct300AllDrives",2015
