"LeftRoughProximity_RANKTHISWEEK_2010","LeftRoughProximity_RANKLASTWEEK_2010","LeftRoughProximity_PLAYERNAME_2010","LeftRoughProximity_ROUNDS_2010","LeftRoughProximity_AVG_2010","LeftRoughProximity_ATTEMPTS_2010","LeftRoughProximity_TOTALDISTANCEFEET_2010","LeftRoughProximity_RELATIVETOPAR_2010","stat_name","year"
83,83,"Adam Scott",70,NA,95,3946.583,5,"LeftRoughProximity",2010
83,83,"Brian Stuard",81,NA,128,5318.333,26,"LeftRoughProximity",2010
86,86,"Martin Laird",91,NA,145,6037,17,"LeftRoughProximity",2010
86,86,"John Mallinger",78,NA,94,3916,30,"LeftRoughProximity",2010
88,88,"Alex Cejka",81,NA,96,4011.75,15,"LeftRoughProximity",2010
88,88,"George McNeill",79,NA,140,5847.083,10,"LeftRoughProximity",2010
88,88,"John Merrick",109,NA,133,5550.167,25,"LeftRoughProximity",2010
88,88,"Boo Weekley",88,NA,114,4758,16,"LeftRoughProximity",2010
92,92,"Roland Thatcher",72,NA,130,5433,18,"LeftRoughProximity",2010
93,93,"Ricky Barnes",103,NA,150,6283.5,12,"LeftRoughProximity",2010
93,93,"Mathias Gronberg",61,NA,94,3936.583,14,"LeftRoughProximity",2010
93,93,"Jeff Overton",89,NA,155,6499.417,15,"LeftRoughProximity",2010
93,93,"Jeff Quinney",91,NA,128,5369.167,12,"LeftRoughProximity",2010
93,93,"John Senden",103,NA,143,5988.833,12,"LeftRoughProximity",2010
98,98,"Rory Sabbatini",79,NA,106,4447.833,12,"LeftRoughProximity",2010
98,98,"Webb Simpson",98,NA,193,8110.417,9,"LeftRoughProximity",2010
100,100,"Sergio Garcia",58,NA,65,2742.167,-2,"LeftRoughProximity",2010
100,100,"DJ Trahan",92,NA,154,6491.583,14,"LeftRoughProximity",2010
102,102,"Michael Bradley",77,NA,130,5508.5,8,"LeftRoughProximity",2010
102,102,"Lee Janzen",77,NA,140,5926.417,23,"LeftRoughProximity",2010
102,102,"Richard Johnson",90,NA,108,4569.917,32,"LeftRoughProximity",2010
102,102,"David Lutterus",69,NA,96,4063.5,14,"LeftRoughProximity",2010
102,102,"Vance Veazey",58,NA,101,4273.083,18,"LeftRoughProximity",2010
107,107,"Ryan Moore",80,NA,106,4496.5,13,"LeftRoughProximity",2010
107,107,"Pat Perez",90,NA,131,5554,14,"LeftRoughProximity",2010
107,107,"Brett Quigley",96,NA,194,8232.583,40,"LeftRoughProximity",2010
110,110,"Briny Baird",87,NA,132,5607.583,16,"LeftRoughProximity",2010
110,110,"Trevor Immelman",55,NA,79,3355.917,14,"LeftRoughProximity",2010
110,110,"James Nitties",92,NA,117,4971.75,16,"LeftRoughProximity",2010
113,113,"Rocco Mediate",71,NA,85,3621.167,14,"LeftRoughProximity",2010
113,113,"Tim Petrovic",105,NA,125,5318.833,19,"LeftRoughProximity",2010
115,115,"Alex Prugh",88,NA,183,7801.083,27,"LeftRoughProximity",2010
116,116,"Aaron Baddeley",94,NA,151,6461.333,-5,"LeftRoughProximity",2010
116,116,"Mark Calcavecchia",50,NA,64,2734.583,13,"LeftRoughProximity",2010
116,116,"Retief Goosen",75,NA,98,4186.75,5,"LeftRoughProximity",2010
116,116,"Michael Letzig",84,NA,138,5894,12,"LeftRoughProximity",2010
116,116,"Andres Romero",73,NA,137,5860.5,22,"LeftRoughProximity",2010
116,116,"Omar Uresti",74,NA,87,3719.25,18,"LeftRoughProximity",2010
122,122,"Lucas Glover",75,NA,106,4538.75,4,"LeftRoughProximity",2010
122,122,"Kevin Sutherland",86,NA,121,5178.333,10,"LeftRoughProximity",2010
122,122,"Brett Wetterich",54,NA,102,4368.75,7,"LeftRoughProximity",2010
125,125,"JP Hayes",79,NA,106,4552.417,16,"LeftRoughProximity",2010
125,125,"Joe Ogilvie",99,NA,145,6220.667,19,"LeftRoughProximity",2010
127,127,"Justin Rose",78,NA,130,5588.25,7,"LeftRoughProximity",2010
128,128,"Angel Cabrera",64,NA,101,4356.25,8,"LeftRoughProximity",2010
129,129,"Jason Dufner",87,NA,106,4583.917,22,"LeftRoughProximity",2010
129,129,"Nicholas Thompson",88,NA,126,5447.417,34,"LeftRoughProximity",2010
131,131,"Ben Curtis",78,NA,115,4984.167,18,"LeftRoughProximity",2010
131,131,"Marc Leishman",87,NA,128,5544.417,12,"LeftRoughProximity",2010
131,131,"Scott Piercy",88,NA,143,6199.833,24,"LeftRoughProximity",2010
134,134,"Blake Adams",84,NA,122,5298.75,25,"LeftRoughProximity",2010
134,134,"Jarrod Lyle",54,NA,68,2949.833,7,"LeftRoughProximity",2010
134,134,"Jimmy Walker",82,NA,133,5774.5,0,"LeftRoughProximity",2010
134,134,"Mark Wilson",87,NA,109,4732.083,18,"LeftRoughProximity",2010
138,138,"David Duval",71,NA,135,5872.833,20,"LeftRoughProximity",2010
138,138,"Brenden Pappas",66,NA,113,4915.5,24,"LeftRoughProximity",2010
140,140,"Robert Allenby",76,NA,98,4274.417,15,"LeftRoughProximity",2010
140,140,"JJ Henry",92,NA,134,5841.333,-1,"LeftRoughProximity",2010
140,140,"Camilo Villegas",78,NA,118,5137.917,19,"LeftRoughProximity",2010
140,140,"Charlie Wi",95,NA,140,6106,10,"LeftRoughProximity",2010
144,144,"KJ Choi",82,NA,93,4077.917,9,"LeftRoughProximity",2010
144,144,"JB Holmes",100,NA,196,8593.75,-8,"LeftRoughProximity",2010
146,146,"Brian Davis",101,NA,125,5504.75,18,"LeftRoughProximity",2010
146,146,"Justin Leonard",89,NA,107,4706.25,13,"LeftRoughProximity",2010
146,146,"Greg Owen",69,NA,98,4311.417,21,"LeftRoughProximity",2010
149,149,"Chad Collins",87,NA,93,4103,10,"LeftRoughProximity",2010
149,149,"Bryce Molder",84,NA,86,3792.5,7,"LeftRoughProximity",2010
151,151,"Kevin Streelman",90,NA,107,4728.333,19,"LeftRoughProximity",2010
151,151,"Chris Tidland",77,NA,113,4994.417,15,"LeftRoughProximity",2010
153,153,"Billy Mayfair",78,NA,85,3774,12,"LeftRoughProximity",2010
154,154,"Brendon de Jonge",114,NA,135,6023.917,16,"LeftRoughProximity",2010
155,155,"Scott Verplank",74,NA,78,3481.917,11,"LeftRoughProximity",2010
156,156,"Bill Haas",87,NA,127,5691.833,9,"LeftRoughProximity",2010
157,157,"Kevin Na",94,NA,139,6258.667,15,"LeftRoughProximity",2010
158,158,"Garrett Willis",82,NA,121,5458.75,18,"LeftRoughProximity",2010
159,159,"DA Points",90,NA,140,6324.167,17,"LeftRoughProximity",2010
160,160,"Mathew Goggin",85,NA,137,6194.333,38,"LeftRoughProximity",2010
160,160,"Kevin Johnson",62,NA,92,4164.333,23,"LeftRoughProximity",2010
160,160,"Jeff Maggert",76,NA,99,4480.333,23,"LeftRoughProximity",2010
163,163,"Aron Price",70,NA,95,4314.417,17,"LeftRoughProximity",2010
164,164,"Justin Bolli",55,NA,79,3596,17,"LeftRoughProximity",2010
164,164,"Derek Lamely",81,NA,140,6370,19,"LeftRoughProximity",2010
164,164,"Andrew McLardy",52,NA,94,4274.583,18,"LeftRoughProximity",2010
167,167,"Matt Every",60,NA,92,4189.917,17,"LeftRoughProximity",2010
168,168,"Vaughn Taylor",87,NA,115,5280.083,26,"LeftRoughProximity",2010
169,169,"John Rollins",81,NA,99,4560.333,11,"LeftRoughProximity",2010
169,169,"Mike Weir",59,NA,80,3688.333,20,"LeftRoughProximity",2010
171,171,"Nathan Green",86,NA,143,6619.083,15,"LeftRoughProximity",2010
171,171,"Matt Kuchar",97,NA,146,6750.667,19,"LeftRoughProximity",2010
171,171,"Scott McCarron",90,NA,131,6060.75,6,"LeftRoughProximity",2010
174,174,"David Toms",86,NA,71,3289.833,12,"LeftRoughProximity",2010
175,175,"Paul Stankowski",62,NA,97,4505.167,13,"LeftRoughProximity",2010
176,176,"Shaun Micheel",70,NA,97,4506.833,17,"LeftRoughProximity",2010
177,177,"Jason Bohn",84,NA,123,5728.167,12,"LeftRoughProximity",2010
177,177,"Steve Lowery",67,NA,95,4427.583,19,"LeftRoughProximity",2010
179,179,"Tom Pernice Jr",74,NA,105,4898.5,12,"LeftRoughProximity",2010
180,180,"Ryuji Imada",90,NA,158,7389.25,17,"LeftRoughProximity",2010
181,181,"Josh Teater",101,NA,130,6143.167,25,"LeftRoughProximity",2010
182,182,"Ian Poulter",55,NA,52,2460.917,12,"LeftRoughProximity",2010
183,183,"Jerod Turner",54,NA,76,3635.667,19,"LeftRoughProximity",2010
184,184,"Skip Kendall",58,NA,63,3017.167,11,"LeftRoughProximity",2010
185,185,"Brad Faxon",58,NA,95,4565.25,38,"LeftRoughProximity",2010
185,185,"Zach Johnson",93,NA,94,4523.25,12,"LeftRoughProximity",2010
187,187,"Stephen Ames",75,NA,110,5367.667,18,"LeftRoughProximity",2010
188,188,"Brian Gay",101,NA,104,5100.833,8,"LeftRoughProximity",2010
189,189,"Ted Purdy",86,NA,148,7327.083,28,"LeftRoughProximity",2010
190,190,"Jerry Kelly",99,NA,121,6027.417,10,"LeftRoughProximity",2010
191,191,"Greg Kraft",52,NA,62,3115,16,"LeftRoughProximity",2010
192,192,"Jim Furyk",76,NA,96,4828.5,14,"LeftRoughProximity",2010
