"Approaches150175yardsRghRTP_RANKTHISWEEK_2011","Approaches150175yardsRghRTP_RANKLASTWEEK_2011","Approaches150175yardsRghRTP_PLAYERNAME_2011","Approaches150175yardsRghRTP_ROUNDS_2011","Approaches150175yardsRghRTP_AVGRTP_2011","stat_name","year"
1,1,"Ian Poulter",52,-0.074,"Approaches150175yardsRghRTP",2011
2,2,"Brandt Snedeker",85,-0.034,"Approaches150175yardsRghRTP",2011
3,3,"Padraig Harrington",60,-0.028,"Approaches150175yardsRghRTP",2011
4,4,"Colt Knost",80,-0.023,"Approaches150175yardsRghRTP",2011
5,5,"John Rollins",85,-0.019,"Approaches150175yardsRghRTP",2011
6,6,"Shane Bertsch",62,0,"Approaches150175yardsRghRTP",2011
6,6,"Nick OHern",89,0,"Approaches150175yardsRghRTP",2011
6,6,"Garrett Willis",71,0,"Approaches150175yardsRghRTP",2011
9,9,"Stephen Ames",69,0.021,"Approaches150175yardsRghRTP",2011
10,10,"Trevor Immelman",84,0.038,"Approaches150175yardsRghRTP",2011
11,11,"Chris Stroud",88,0.045,"Approaches150175yardsRghRTP",2011
12,12,"Ben Curtis",66,0.047,"Approaches150175yardsRghRTP",2011
13,13,"Stewart Cink",72,0.056,"Approaches150175yardsRghRTP",2011
14,14,"Joseph Bramlett",73,0.058,"Approaches150175yardsRghRTP",2011
14,14,"Jonathan Byrd",83,0.058,"Approaches150175yardsRghRTP",2011
16,16,"Rory Sabbatini",85,0.06,"Approaches150175yardsRghRTP",2011
17,17,"Bo Van Pelt",92,0.064,"Approaches150175yardsRghRTP",2011
18,18,"Shaun Micheel",77,0.067,"Approaches150175yardsRghRTP",2011
19,19,"Jim Furyk",87,0.07,"Approaches150175yardsRghRTP",2011
19,19,"Bill Haas",93,0.07,"Approaches150175yardsRghRTP",2011
21,21,"Marc Turnesa",54,0.071,"Approaches150175yardsRghRTP",2011
22,22,"Brandt Jobe",100,0.075,"Approaches150175yardsRghRTP",2011
22,22,"Kevin Kisner",70,0.075,"Approaches150175yardsRghRTP",2011
22,22,"Matt Kuchar",94,0.075,"Approaches150175yardsRghRTP",2011
25,25,"Chris Couch",73,0.077,"Approaches150175yardsRghRTP",2011
26,26,"YE Yang",63,0.081,"Approaches150175yardsRghRTP",2011
27,27,"Aaron Baddeley",77,0.082,"Approaches150175yardsRghRTP",2011
28,28,"Justin Leonard",82,0.083,"Approaches150175yardsRghRTP",2011
28,28,"Davis Love III",70,0.083,"Approaches150175yardsRghRTP",2011
30,30,"Brendon de Jonge",105,0.085,"Approaches150175yardsRghRTP",2011
31,31,"Steve Flesch",88,0.088,"Approaches150175yardsRghRTP",2011
31,31,"John Senden",94,0.088,"Approaches150175yardsRghRTP",2011
33,33,"Martin Laird",77,0.091,"Approaches150175yardsRghRTP",2011
33,33,"Paul Stankowski",78,0.091,"Approaches150175yardsRghRTP",2011
33,33,"Steve Stricker",70,0.091,"Approaches150175yardsRghRTP",2011
33,33,"Nick Watney",80,0.091,"Approaches150175yardsRghRTP",2011
37,37,"Bubba Watson",85,0.094,"Approaches150175yardsRghRTP",2011
38,38,"Ben Crane",76,0.095,"Approaches150175yardsRghRTP",2011
39,39,"Fabian Gomez",84,0.103,"Approaches150175yardsRghRTP",2011
40,40,"Phil Mickelson",79,0.105,"Approaches150175yardsRghRTP",2011
40,40,"Rod Pampling",72,0.105,"Approaches150175yardsRghRTP",2011
42,42,"Bryce Molder",82,0.106,"Approaches150175yardsRghRTP",2011
43,43,"Michael Putnam",67,0.109,"Approaches150175yardsRghRTP",2011
44,44,"Ernie Els",71,0.114,"Approaches150175yardsRghRTP",2011
45,45,"Stuart Appleby",65,0.115,"Approaches150175yardsRghRTP",2011
46,46,"Geoff Ogilvy",69,0.118,"Approaches150175yardsRghRTP",2011
47,47,"Steven Bowditch",86,0.119,"Approaches150175yardsRghRTP",2011
48,48,"Briny Baird",60,0.12,"Approaches150175yardsRghRTP",2011
49,49,"Rickie Fowler",84,0.121,"Approaches150175yardsRghRTP",2011
49,49,"Vaughn Taylor",89,0.121,"Approaches150175yardsRghRTP",2011
51,51,"David Toms",78,0.122,"Approaches150175yardsRghRTP",2011
52,52,"Billy Mayfair",94,0.123,"Approaches150175yardsRghRTP",2011
53,53,"Charles Howell III",108,0.13,"Approaches150175yardsRghRTP",2011
53,53,"Chris Riley",76,0.13,"Approaches150175yardsRghRTP",2011
55,55,"Will Strickler",51,0.133,"Approaches150175yardsRghRTP",2011
55,55,"Johnson Wagner",81,0.133,"Approaches150175yardsRghRTP",2011
57,57,"Harrison Frazar",58,0.136,"Approaches150175yardsRghRTP",2011
57,57,"Zach Johnson",79,0.136,"Approaches150175yardsRghRTP",2011
59,59,"Jerry Kelly",85,0.138,"Approaches150175yardsRghRTP",2011
59,59,"Bio Kim",71,0.138,"Approaches150175yardsRghRTP",2011
61,61,"Joe Durant",71,0.139,"Approaches150175yardsRghRTP",2011
62,62,"Jason Dufner",78,0.143,"Approaches150175yardsRghRTP",2011
62,62,"Steve Marino",76,0.143,"Approaches150175yardsRghRTP",2011
64,64,"Paul Goydos",81,0.148,"Approaches150175yardsRghRTP",2011
65,65,"Spencer Levin",113,0.149,"Approaches150175yardsRghRTP",2011
66,66,"David Mathis",83,0.151,"Approaches150175yardsRghRTP",2011
67,67,"Alex Cejka",59,0.152,"Approaches150175yardsRghRTP",2011
67,67,"Sergio Garcia",61,0.152,"Approaches150175yardsRghRTP",2011
67,67,"Carl Pettersson",95,0.152,"Approaches150175yardsRghRTP",2011
70,70,"Jason Day",76,0.154,"Approaches150175yardsRghRTP",2011
70,70,"Brian Gay",90,0.154,"Approaches150175yardsRghRTP",2011
70,70,"Josh Teater",104,0.154,"Approaches150175yardsRghRTP",2011
73,73,"Michael Thompson",79,0.155,"Approaches150175yardsRghRTP",2011
74,74,"Kevin Na",84,0.156,"Approaches150175yardsRghRTP",2011
75,75,"JJ Henry",96,0.157,"Approaches150175yardsRghRTP",2011
76,76,"Dustin Johnson",72,0.158,"Approaches150175yardsRghRTP",2011
77,77,"Greg Chalmers",88,0.159,"Approaches150175yardsRghRTP",2011
77,77,"Chris DiMarco",93,0.159,"Approaches150175yardsRghRTP",2011
77,77,"Adam Scott",60,0.159,"Approaches150175yardsRghRTP",2011
80,80,"Nathan Green",81,0.163,"Approaches150175yardsRghRTP",2011
81,81,"George McNeill",69,0.164,"Approaches150175yardsRghRTP",2011
82,82,"DJ Brigman",67,0.167,"Approaches150175yardsRghRTP",2011
82,82,"KJ Choi",77,0.167,"Approaches150175yardsRghRTP",2011
82,82,"JB Holmes",57,0.167,"Approaches150175yardsRghRTP",2011
82,82,"Charl Schwartzel",58,0.167,"Approaches150175yardsRghRTP",2011
82,82,"Camilo Villegas",69,0.167,"Approaches150175yardsRghRTP",2011
87,87,"Charley Hoffman",93,0.171,"Approaches150175yardsRghRTP",2011
88,88,"Joe Ogilvie",75,0.173,"Approaches150175yardsRghRTP",2011
89,89,"Gary Woodland",93,0.176,"Approaches150175yardsRghRTP",2011
90,90,"Lucas Glover",74,0.18,"Approaches150175yardsRghRTP",2011
91,91,"Kent Jones",76,0.182,"Approaches150175yardsRghRTP",2011
91,91,"Kevin Streelman",90,0.182,"Approaches150175yardsRghRTP",2011
93,93,"Arjun Atwal",91,0.183,"Approaches150175yardsRghRTP",2011
94,94,"Michael Bradley",74,0.184,"Approaches150175yardsRghRTP",2011
95,95,"Hunter Haas",96,0.185,"Approaches150175yardsRghRTP",2011
95,95,"Ryan Moore",79,0.185,"Approaches150175yardsRghRTP",2011
97,97,"JP Hayes",56,0.188,"Approaches150175yardsRghRTP",2011
98,98,"William McGirt",103,0.19,"Approaches150175yardsRghRTP",2011
98,98,"Nate Smith",66,0.19,"Approaches150175yardsRghRTP",2011
100,100,"Chez Reavie",92,0.191,"Approaches150175yardsRghRTP",2011
101,101,"Cameron Beckman",71,0.196,"Approaches150175yardsRghRTP",2011
102,102,"DA Points",89,0.197,"Approaches150175yardsRghRTP",2011
103,103,"Brian Davis",105,0.204,"Approaches150175yardsRghRTP",2011
104,104,"Chris Kirk",87,0.206,"Approaches150175yardsRghRTP",2011
104,104,"Hunter Mahan",92,0.206,"Approaches150175yardsRghRTP",2011
106,106,"Jason Bohn",74,0.207,"Approaches150175yardsRghRTP",2011
106,106,"Tim Petrovic",88,0.207,"Approaches150175yardsRghRTP",2011
108,108,"Steve Elkington",50,0.208,"Approaches150175yardsRghRTP",2011
108,108,"Heath Slocum",89,0.208,"Approaches150175yardsRghRTP",2011
108,108,"Jhonattan Vegas",84,0.208,"Approaches150175yardsRghRTP",2011
111,111,"Boo Weekley",66,0.209,"Approaches150175yardsRghRTP",2011
112,112,"David Duval",67,0.211,"Approaches150175yardsRghRTP",2011
112,112,"Charlie Wi",83,0.211,"Approaches150175yardsRghRTP",2011
114,114,"Retief Goosen",50,0.212,"Approaches150175yardsRghRTP",2011
115,115,"Blake Adams",116,0.213,"Approaches150175yardsRghRTP",2011
115,115,"Kris Blanks",92,0.213,"Approaches150175yardsRghRTP",2011
115,115,"Sung Kang",63,0.213,"Approaches150175yardsRghRTP",2011
118,118,"Freddie Jacobson",92,0.216,"Approaches150175yardsRghRTP",2011
119,119,"Kyle Stanley",98,0.219,"Approaches150175yardsRghRTP",2011
120,120,"Zack Miller",86,0.221,"Approaches150175yardsRghRTP",2011
121,121,"Justin Hicks",60,0.222,"Approaches150175yardsRghRTP",2011
122,122,"Pat Perez",76,0.224,"Approaches150175yardsRghRTP",2011
123,123,"Andres Gonzales",60,0.226,"Approaches150175yardsRghRTP",2011
123,123,"Vijay Singh",79,0.226,"Approaches150175yardsRghRTP",2011
125,125,"Kevin Stadler",88,0.228,"Approaches150175yardsRghRTP",2011
126,126,"Chad Campbell",99,0.231,"Approaches150175yardsRghRTP",2011
127,127,"Matt Jones",71,0.232,"Approaches150175yardsRghRTP",2011
128,128,"Luke Donald",73,0.233,"Approaches150175yardsRghRTP",2011
128,128,"Cameron Tringale",110,0.233,"Approaches150175yardsRghRTP",2011
130,130,"Bobby Gates",82,0.234,"Approaches150175yardsRghRTP",2011
130,130,"Matt McQuillan",59,0.234,"Approaches150175yardsRghRTP",2011
130,130,"Justin Rose",79,0.234,"Approaches150175yardsRghRTP",2011
133,133,"DJ Trahan",91,0.236,"Approaches150175yardsRghRTP",2011
134,134,"Graeme McDowell",50,0.238,"Approaches150175yardsRghRTP",2011
134,134,"Webb Simpson",98,0.238,"Approaches150175yardsRghRTP",2011
136,136,"Jim Renner",65,0.239,"Approaches150175yardsRghRTP",2011
