"PGAChampionshipPoints_RANKTHISWEEK_2013","PGAChampionshipPoints_RANKLASTWEEK_2013","PGAChampionshipPoints_PLAYERNAME_2013","PGAChampionshipPoints_EVENTS_2013","PGAChampionshipPoints_POINTS_2013","stat_name","year"
103,103,"Will Claxton",2,78764,"PGAChampionshipPoints",2013
104,104,"Ken Duke",5,75820,"PGAChampionshipPoints",2013
105,105,"Paul Lawrie",2,73500,"PGAChampionshipPoints",2013
106,106,"Richard Lee",4,73440,"PGAChampionshipPoints",2013
107,107,"Stephen Gallacher",2,73200,"PGAChampionshipPoints",2013
108,108,"Scott Stallings",4,71580,"PGAChampionshipPoints",2013
109,109,"Tommy Gainey",3,70677,"PGAChampionshipPoints",2013
110,110,"Stewart Cink",4,69490,"PGAChampionshipPoints",2013
111,111,"Shane Lowry",2,69300,"PGAChampionshipPoints",2013
112,112,"Martin Laird",4,68520,"PGAChampionshipPoints",2013
113,113,"Gonzalo Fdez Castano",2,64500,"PGAChampionshipPoints",2013
114,114,"John Senden",3,64334,"PGAChampionshipPoints",2013
115,115,"Ricky Barnes",2,63897,"PGAChampionshipPoints",2013
116,116,"Matteo Manassero",2,63625,"PGAChampionshipPoints",2013
117,117,"Greg Chalmers",4,60677,"PGAChampionshipPoints",2013
118,118,"Carl Pettersson",4,60320,"PGAChampionshipPoints",2013
119,119,"Josh Teater",5,58235,"PGAChampionshipPoints",2013
120,120,"Brandt Jobe",2,58000,"PGAChampionshipPoints",2013
121,121,"Charlie Beljan",3,57417,"PGAChampionshipPoints",2013
121,121,"Jin Park",2,57417,"PGAChampionshipPoints",2013
123,123,"Tim Clark",4,55960,"PGAChampionshipPoints",2013
124,124,"Scott Langley",3,53320,"PGAChampionshipPoints",2013
125,125,"Richie Ramsay",2,53000,"PGAChampionshipPoints",2013
126,126,"Jeff Overton",2,48824,"PGAChampionshipPoints",2013
127,127,"Rafa Cabrera Bello",1,48500,"PGAChampionshipPoints",2013
127,127,"Scott Jamieson",1,48500,"PGAChampionshipPoints",2013
129,129,"Nicolas Colsaerts",2,47250,"PGAChampionshipPoints",2013
129,129,"Derek Ernst",5,47250,"PGAChampionshipPoints",2013
131,131,"Russell Knox",1,46500,"PGAChampionshipPoints",2013
132,132,"Brett Rumford",2,44250,"PGAChampionshipPoints",2013
133,133,"JJ Henry",4,42855,"PGAChampionshipPoints",2013
134,134,"Branden Grace",2,42800,"PGAChampionshipPoints",2013
134,134,"Mikko Ilonen",2,42800,"PGAChampionshipPoints",2013
134,134,"Satoshi Kodaira",1,42800,"PGAChampionshipPoints",2013
137,137,"Toru Taniguchi",1,41750,"PGAChampionshipPoints",2013
138,138,"Jaco Van Zyl",2,41500,"PGAChampionshipPoints",2013
139,139,"Daniel Popovic",1,41250,"PGAChampionshipPoints",2013
140,140,"Geoff Ogilvy",3,39060,"PGAChampionshipPoints",2013
141,141,"Freddie Jacobson",3,36800,"PGAChampionshipPoints",2013
142,142,"George McNeill",2,36408,"PGAChampionshipPoints",2013
143,143,"Brad Fritsch",2,36200,"PGAChampionshipPoints",2013
143,143,"John Rollins",4,36200,"PGAChampionshipPoints",2013
145,145,"Justin Leonard",3,35682,"PGAChampionshipPoints",2013
146,146,"Ryan Palmer",3,35435,"PGAChampionshipPoints",2013
147,147,"Cameron Tringale",3,34000,"PGAChampionshipPoints",2013
148,148,"Trevor Immelman",2,33960,"PGAChampionshipPoints",2013
149,149,"Jerry Kelly",3,32953,"PGAChampionshipPoints",2013
150,150,"Robert Karlsson",2,32350,"PGAChampionshipPoints",2013
151,151,"Steven Bowditch",3,32264,"PGAChampionshipPoints",2013
151,151,"Paul Haley II",2,32264,"PGAChampionshipPoints",2013
151,151,"Alistair Presnell",2,32264,"PGAChampionshipPoints",2013
154,154,"Robert Streb",2,31000,"PGAChampionshipPoints",2013
155,155,"Brian Stuard",4,30720,"PGAChampionshipPoints",2013
156,156,"Colt Knost",2,29364,"PGAChampionshipPoints",2013
157,157,"Woody Austin",3,28800,"PGAChampionshipPoints",2013
157,157,"James Hahn",3,28800,"PGAChampionshipPoints",2013
157,157,"Mark Wilson",3,28800,"PGAChampionshipPoints",2013
160,160,"Danny Willett",1,28000,"PGAChampionshipPoints",2013
161,161,"Aaron Baddeley",3,24960,"PGAChampionshipPoints",2013
161,161,"Erik Compton",3,24960,"PGAChampionshipPoints",2013
163,163,"Tom Gillis",2,23148,"PGAChampionshipPoints",2013
164,164,"Andrew Svoboda",2,22260,"PGAChampionshipPoints",2013
165,165,"Michael Bradley",2,21750,"PGAChampionshipPoints",2013
165,165,"Glen Day",1,21750,"PGAChampionshipPoints",2013
165,165,"Justin Hicks",3,21750,"PGAChampionshipPoints",2013
165,165,"Rod Pampling",2,21750,"PGAChampionshipPoints",2013
165,165,"Peter Tomasulo",1,21750,"PGAChampionshipPoints",2013
170,170,"Steve LeBrun",2,19658,"PGAChampionshipPoints",2013
171,171,"Kyle Stanley",3,19480,"PGAChampionshipPoints",2013
172,172,"Marcus Fraser",2,18875,"PGAChampionshipPoints",2013
172,172,"Luke Guthrie",3,18875,"PGAChampionshipPoints",2013
172,172,"Thongchai Jaidee",1,18875,"PGAChampionshipPoints",2013
175,175,"Scott Brown",3,17120,"PGAChampionshipPoints",2013
176,176,"Justin Bolli",2,16980,"PGAChampionshipPoints",2013
176,176,"Ben Kohles",2,16980,"PGAChampionshipPoints",2013
176,176,"Davis Love III",3,16980,"PGAChampionshipPoints",2013
176,176,"Ted Potter Jr",3,16980,"PGAChampionshipPoints",2013
180,180,"Pat Perez",3,15840,"PGAChampionshipPoints",2013
181,181,"Ben Curtis",3,15350,"PGAChampionshipPoints",2013
182,182,"Vijay Singh",2,15150,"PGAChampionshipPoints",2013
183,183,"Brooks Koepka",1,14950,"PGAChampionshipPoints",2013
184,184,"Doug LaBelle II",2,14855,"PGAChampionshipPoints",2013
184,184,"Nick OHern",2,14855,"PGAChampionshipPoints",2013
184,184,"Shawn Stefani",1,14855,"PGAChampionshipPoints",2013
187,187,"Darren Clarke",1,14500,"PGAChampionshipPoints",2013
188,188,"Bud Cauley",2,14400,"PGAChampionshipPoints",2013
189,189,"Ross Fisher",2,12177,"PGAChampionshipPoints",2013
189,189,"Scott Gardiner",2,12177,"PGAChampionshipPoints",2013
189,189,"Jeff Maggert",2,12177,"PGAChampionshipPoints",2013
192,192,"James Driscoll",3,11700,"PGAChampionshipPoints",2013
192,192,"Robert Gamez",1,11700,"PGAChampionshipPoints",2013
192,192,"Bobby Gates",2,11700,"PGAChampionshipPoints",2013
192,192,"Nathan Green",1,11700,"PGAChampionshipPoints",2013
196,196,"Greg Owen",2,11448,"PGAChampionshipPoints",2013
196,196,"Cameron Percy",2,11448,"PGAChampionshipPoints",2013
198,198,"Morgan Hoffmann",2,10918,"PGAChampionshipPoints",2013
198,198,"William McGirt",3,10918,"PGAChampionshipPoints",2013
200,200,"Arjun Atwal",2,10494,"PGAChampionshipPoints",2013
201,201,"Dean Wilson",1,8740,"PGAChampionshipPoints",2013
202,202,"Ben Crane",3,7680,"PGAChampionshipPoints",2013
202,202,"Luke List",2,7680,"PGAChampionshipPoints",2013
204,204,"Thomas Aiken",1,7104,"PGAChampionshipPoints",2013
204,204,"Matt Bettencourt",1,7104,"PGAChampionshipPoints",2013
204,204,"Chris Riley",1,7104,"PGAChampionshipPoints",2013
207,207,"Jeff Gove",2,6720,"PGAChampionshipPoints",2013
207,207,"Skip Kendall",1,6720,"PGAChampionshipPoints",2013
207,207,"Marc Turnesa",1,6720,"PGAChampionshipPoints",2013
207,207,"Chris Williams",2,6720,"PGAChampionshipPoints",2013
211,211,"Vaughn Taylor",1,6540,"PGAChampionshipPoints",2013
212,212,"Heath Slocum",1,6360,"PGAChampionshipPoints",2013
212,212,"Joey Snyder III",2,6360,"PGAChampionshipPoints",2013
214,214,"David Duval",1,6210,"PGAChampionshipPoints",2013
214,214,"Tag Ridings",2,6210,"PGAChampionshipPoints",2013
216,216,"Ryuji Imada",1,6120,"PGAChampionshipPoints",2013
217,217,"Scott McCarron",1,6060,"PGAChampionshipPoints",2013
218,218,"Wes Short Jr",1,6000,"PGAChampionshipPoints",2013
