"Scramblingfrom1020yards_RANKTHISWEEK_2013","Scramblingfrom1020yards_RANKLASTWEEK_2013","Scramblingfrom1020yards_PLAYERNAME_2013","Scramblingfrom1020yards_ROUNDS_2013","Scramblingfrom1020yards_Pct_2013","Scramblingfrom1020yards_SUCCESSES_2013","Scramblingfrom1020yards_ATTEMPTS_2013","stat_name","year"
34,34,"Aaron Watkins",46,69.07,67,97,"Scramblingfrom1020yards",2013
35,35,"Sergio Garcia",65,68.97,80,116,"Scramblingfrom1020yards",2013
36,36,"Jerry Kelly",75,68.82,117,170,"Scramblingfrom1020yards",2013
37,37,"Greg Chalmers",77,68.78,141,205,"Scramblingfrom1020yards",2013
38,38,"Troy Matteson",68,68.59,107,156,"Scramblingfrom1020yards",2013
39,39,"Justin Rose",62,68.37,67,98,"Scramblingfrom1020yards",2013
40,40,"George McNeill",68,68.29,112,164,"Scramblingfrom1020yards",2013
41,41,"John Huh",88,68.08,145,213,"Scramblingfrom1020yards",2013
42,42,"Darron Stiles",51,68.07,81,119,"Scramblingfrom1020yards",2013
43,43,"Kevin Streelman",86,68.04,132,194,"Scramblingfrom1020yards",2013
44,44,"Hunter Mahan",91,67.97,104,153,"Scramblingfrom1020yards",2013
45,45,"Ernie Els",63,67.91,91,134,"Scramblingfrom1020yards",2013
46,46,"Chad Campbell",78,67.88,112,165,"Scramblingfrom1020yards",2013
47,47,"James Driscoll",76,67.81,99,146,"Scramblingfrom1020yards",2013
48,48,"Ben Curtis",59,67.77,82,121,"Scramblingfrom1020yards",2013
49,49,"Jordan Spieth",82,67.6,121,179,"Scramblingfrom1020yards",2013
50,50,"Scott Langley",79,67.48,110,163,"Scramblingfrom1020yards",2013
51,51,"Bo Van Pelt",72,67.31,105,156,"Scramblingfrom1020yards",2013
52,52,"Morgan Hoffmann",64,67.13,96,143,"Scramblingfrom1020yards",2013
53,53,"Peter Hanson",45,67.07,55,82,"Scramblingfrom1020yards",2013
54,54,"Brendan Steele",86,66.83,133,199,"Scramblingfrom1020yards",2013
55,55,"Patrick Reed",83,66.82,141,211,"Scramblingfrom1020yards",2013
56,56,"Trevor Immelman",73,66.67,112,168,"Scramblingfrom1020yards",2013
57,57,"Daniel Summerhays",83,66.5,137,206,"Scramblingfrom1020yards",2013
58,58,"Aaron Baddeley",68,66.48,119,179,"Scramblingfrom1020yards",2013
59,59,"Justin Bolli",59,66.45,101,152,"Scramblingfrom1020yards",2013
60,60,"Lee Westwood",70,66.44,97,146,"Scramblingfrom1020yards",2013
61,61,"Brendon de Jonge",110,66.39,158,238,"Scramblingfrom1020yards",2013
62,62,"William McGirt",75,66.32,126,190,"Scramblingfrom1020yards",2013
63,63,"Brian Stuard",78,66.28,114,172,"Scramblingfrom1020yards",2013
64,64,"Justin Leonard",86,66.04,140,212,"Scramblingfrom1020yards",2013
65,65,"Luke Guthrie",82,65.98,128,194,"Scramblingfrom1020yards",2013
65,65,"Rod Pampling",46,65.98,64,97,"Scramblingfrom1020yards",2013
67,67,"Zach Johnson",84,65.82,104,158,"Scramblingfrom1020yards",2013
68,68,"Jeff Maggert",63,65.69,90,137,"Scramblingfrom1020yards",2013
69,69,"Jim Furyk",80,65.66,109,166,"Scramblingfrom1020yards",2013
70,70,"Geoff Ogilvy",57,65.38,85,130,"Scramblingfrom1020yards",2013
71,71,"Stewart Cink",71,65.31,96,147,"Scramblingfrom1020yards",2013
72,72,"Scott Piercy",78,65.27,109,167,"Scramblingfrom1020yards",2013
73,73,"Ben Crane",62,65.22,105,161,"Scramblingfrom1020yards",2013
74,74,"Brandt Jobe",62,65.19,88,135,"Scramblingfrom1020yards",2013
75,75,"Webb Simpson",92,65.14,114,175,"Scramblingfrom1020yards",2013
76,76,"Tag Ridings",69,65.07,95,146,"Scramblingfrom1020yards",2013
76,76,"Charl Schwartzel",69,65.07,95,146,"Scramblingfrom1020yards",2013
78,78,"Robert Karlsson",56,65.05,67,103,"Scramblingfrom1020yards",2013
79,79,"Stephen Ames",49,65,78,120,"Scramblingfrom1020yards",2013
80,80,"Jimmy Walker",84,64.97,115,177,"Scramblingfrom1020yards",2013
80,80,"Mike Weir",60,64.97,102,157,"Scramblingfrom1020yards",2013
82,82,"Robert Streb",75,64.94,100,154,"Scramblingfrom1020yards",2013
83,83,"Casey Wittenberg",72,64.78,103,159,"Scramblingfrom1020yards",2013
84,84,"Russell Henley",80,64.67,108,167,"Scramblingfrom1020yards",2013
85,85,"DA Points",87,64.65,128,198,"Scramblingfrom1020yards",2013
86,86,"Charlie Wi",75,64.55,142,220,"Scramblingfrom1020yards",2013
87,87,"Henrik Stenson",65,64.42,67,104,"Scramblingfrom1020yards",2013
88,88,"Ryan Moore",72,64.38,94,146,"Scramblingfrom1020yards",2013
89,89,"Ted Potter Jr",65,64.29,99,154,"Scramblingfrom1020yards",2013
90,90,"Graham DeLaet",94,64.2,104,162,"Scramblingfrom1020yards",2013
91,91,"Phil Mickelson",78,64.19,95,148,"Scramblingfrom1020yards",2013
92,92,"John Rollins",77,64.15,102,159,"Scramblingfrom1020yards",2013
93,93,"David Hearn",88,64.12,109,170,"Scramblingfrom1020yards",2013
94,94,"Roberto Castro",97,64.1,150,234,"Scramblingfrom1020yards",2013
95,95,"Alistair Presnell",59,64.06,82,128,"Scramblingfrom1020yards",2013
96,96,"Bud Cauley",67,64.03,89,139,"Scramblingfrom1020yards",2013
97,97,"Fabian Gomez",65,63.92,101,158,"Scramblingfrom1020yards",2013
98,98,"Brad Fritsch",81,63.87,122,191,"Scramblingfrom1020yards",2013
99,99,"Jeff Overton",78,63.82,127,199,"Scramblingfrom1020yards",2013
100,100,"Henrik Norlander",70,63.69,100,157,"Scramblingfrom1020yards",2013
100,100,"Dicky Pride",71,63.69,114,179,"Scramblingfrom1020yards",2013
102,102,"David Lingmerth",68,63.58,110,173,"Scramblingfrom1020yards",2013
103,103,"Pat Perez",69,63.51,94,148,"Scramblingfrom1020yards",2013
104,104,"Johnson Wagner",64,63.5,87,137,"Scramblingfrom1020yards",2013
105,105,"Ben Kohles",75,63.46,99,156,"Scramblingfrom1020yards",2013
105,105,"Marc Leishman",77,63.46,99,156,"Scramblingfrom1020yards",2013
107,107,"Doug LaBelle II",72,63.45,92,145,"Scramblingfrom1020yards",2013
108,108,"Rickie Fowler",75,63.39,116,183,"Scramblingfrom1020yards",2013
109,109,"Jin Park",52,63.25,74,117,"Scramblingfrom1020yards",2013
110,110,"Shawn Stefani",63,63.19,91,144,"Scramblingfrom1020yards",2013
111,111,"Matt Every",89,63.16,144,228,"Scramblingfrom1020yards",2013
112,112,"Colt Knost",69,63.13,101,160,"Scramblingfrom1020yards",2013
113,113,"Nick Watney",88,63.1,106,168,"Scramblingfrom1020yards",2013
114,114,"Brian Harman",89,63.03,133,211,"Scramblingfrom1020yards",2013
115,115,"JJ Henry",83,62.92,112,178,"Scramblingfrom1020yards",2013
116,116,"Brian Davis",91,62.89,161,256,"Scramblingfrom1020yards",2013
117,117,"Rory Sabbatini",86,62.86,110,175,"Scramblingfrom1020yards",2013
118,118,"Seung Yul Noh",71,62.82,98,156,"Scramblingfrom1020yards",2013
119,119,"Mark Wilson",56,62.59,87,139,"Scramblingfrom1020yards",2013
120,120,"Ryo Ishikawa",72,62.5,85,136,"Scramblingfrom1020yards",2013
120,120,"Kevin Stadler",83,62.5,110,176,"Scramblingfrom1020yards",2013
120,120,"Camilo Villegas",79,62.5,105,168,"Scramblingfrom1020yards",2013
123,123,"Sean OHair",56,62.25,94,151,"Scramblingfrom1020yards",2013
124,124,"David Mathis",71,62.22,112,180,"Scramblingfrom1020yards",2013
124,124,"Ryan Palmer",79,62.22,112,180,"Scramblingfrom1020yards",2013
126,126,"Scott Stallings",79,62.21,107,172,"Scramblingfrom1020yards",2013
127,127,"Greg Owen",73,62.2,102,164,"Scramblingfrom1020yards",2013
128,128,"Rory McIlroy",56,62,62,100,"Scramblingfrom1020yards",2013
129,129,"DH Lee",65,61.96,101,163,"Scramblingfrom1020yards",2013
130,130,"Carl Pettersson",82,61.88,112,181,"Scramblingfrom1020yards",2013
131,131,"Martin Laird",68,61.7,87,141,"Scramblingfrom1020yards",2013
132,132,"Bubba Watson",76,61.69,95,154,"Scramblingfrom1020yards",2013
133,133,"Gary Woodland",94,61.54,128,208,"Scramblingfrom1020yards",2013
134,134,"Michael Bradley",56,61.46,59,96,"Scramblingfrom1020yards",2013
135,135,"Jason Bohn",70,61.38,116,189,"Scramblingfrom1020yards",2013
135,135,"Angel Cabrera",73,61.38,89,145,"Scramblingfrom1020yards",2013
137,137,"Andrew Svoboda",46,61.36,54,88,"Scramblingfrom1020yards",2013
138,138,"Nicolas Colsaerts",50,61.32,65,106,"Scramblingfrom1020yards",2013
139,139,"Kevin Chappell",80,61.21,101,165,"Scramblingfrom1020yards",2013
140,140,"Jason Kokrak",78,61.17,115,188,"Scramblingfrom1020yards",2013
141,141,"Andres Romero",63,61.15,96,157,"Scramblingfrom1020yards",2013
142,142,"Vijay Singh",61,60.94,78,128,"Scramblingfrom1020yards",2013
143,143,"Dustin Johnson",71,60.87,70,115,"Scramblingfrom1020yards",2013
144,144,"Ken Duke",87,60.81,135,222,"Scramblingfrom1020yards",2013
145,145,"Steve LeBrun",66,60.74,82,135,"Scramblingfrom1020yards",2013
146,146,"Billy Horschel",96,60.47,130,215,"Scramblingfrom1020yards",2013
147,147,"Michael Thompson",66,60.37,99,164,"Scramblingfrom1020yards",2013
148,148,"Tim Herron",45,60.33,73,121,"Scramblingfrom1020yards",2013
149,149,"Luke List",65,60.14,86,143,"Scramblingfrom1020yards",2013
150,150,"Harris English",95,60,120,200,"Scramblingfrom1020yards",2013
150,150,"Adam Scott",61,60,63,105,"Scramblingfrom1020yards",2013
152,152,"John Merrick",79,59.77,104,174,"Scramblingfrom1020yards",2013
153,153,"Jason Dufner",78,59.73,89,149,"Scramblingfrom1020yards",2013
154,154,"Martin Kaymer",61,59.65,68,114,"Scramblingfrom1020yards",2013
155,155,"Charlie Beljan",62,59.49,94,158,"Scramblingfrom1020yards",2013
156,156,"Boo Weekley",100,59.3,118,199,"Scramblingfrom1020yards",2013
157,157,"Charley Hoffman",84,59.07,114,193,"Scramblingfrom1020yards",2013
158,158,"Lucas Glover",65,59.02,72,122,"Scramblingfrom1020yards",2013
159,159,"Ricky Barnes",74,58.75,94,160,"Scramblingfrom1020yards",2013
160,160,"Vaughn Taylor",50,58.68,71,121,"Scramblingfrom1020yards",2013
161,161,"Will Claxton",67,58.11,86,148,"Scramblingfrom1020yards",2013
162,162,"James Hahn",78,58.05,101,174,"Scramblingfrom1020yards",2013
163,163,"Chez Reavie",72,58.01,105,181,"Scramblingfrom1020yards",2013
164,164,"Tommy Gainey",84,57.87,125,216,"Scramblingfrom1020yards",2013
165,165,"Robert Allenby",58,57.82,85,147,"Scramblingfrom1020yards",2013
166,166,"Scott Brown",65,57.79,89,154,"Scramblingfrom1020yards",2013
167,167,"YE Yang",56,57.76,67,116,"Scramblingfrom1020yards",2013
168,168,"Josh Teater",86,57.65,98,170,"Scramblingfrom1020yards",2013
169,169,"Bobby Gates",49,57.55,61,106,"Scramblingfrom1020yards",2013
170,170,"Nicholas Thompson",99,57.21,131,229,"Scramblingfrom1020yards",2013
171,171,"Robert Garrigus",69,57.14,72,126,"Scramblingfrom1020yards",2013
172,172,"Sangmoon Bae",83,56.98,98,172,"Scramblingfrom1020yards",2013
173,173,"Kyle Stanley",71,56.82,75,132,"Scramblingfrom1020yards",2013
174,174,"Scott Gardiner",61,56.41,88,156,"Scramblingfrom1020yards",2013
175,175,"John Senden",79,56.18,100,178,"Scramblingfrom1020yards",2013
176,176,"Justin Hicks",79,56,84,150,"Scramblingfrom1020yards",2013
177,177,"DJ Trahan",48,55.56,50,90,"Scramblingfrom1020yards",2013
178,178,"Jim Herman",59,54.78,63,115,"Scramblingfrom1020yards",2013
179,179,"Derek Ernst",58,54.2,71,131,"Scramblingfrom1020yards",2013
180,180,"Eric Meierdierks",48,43.27,45,104,"Scramblingfrom1020yards",2013
