"Par4BirdieorBetterLeaders_RANKTHISWEEK_2006","Par4BirdieorBetterLeaders_RANKLASTWEEK_2006","Par4BirdieorBetterLeaders_PLAYERNAME_2006","Par4BirdieorBetterLeaders_ROUNDS_2006","Par4BirdieorBetterLeaders_Pct_2006","Par4BirdieorBetterLeaders_PAR4BIRDIESORBETTER_2006","Par4BirdieorBetterLeaders_PAR4HOLES_2006","stat_name","year"
23,23,"David Howell",52,17.89,85,475,"Par4BirdieorBetterLeaders",2006
24,24,"Jerry Kelly",100,17.88,187,1046,"Par4BirdieorBetterLeaders",2006
25,25,"Freddie Jacobson",56,17.85,106,594,"Par4BirdieorBetterLeaders",2006
26,26,"Eric Axley",91,17.82,167,937,"Par4BirdieorBetterLeaders",2006
26,26,"Vijay Singh",103,17.82,190,1066,"Par4BirdieorBetterLeaders",2006
28,28,"John Huston",74,17.81,135,758,"Par4BirdieorBetterLeaders",2006
29,29,"Bubba Dickerson",98,17.72,180,1016,"Par4BirdieorBetterLeaders",2006
30,30,"Robert Garrigus",85,17.68,154,871,"Par4BirdieorBetterLeaders",2006
31,31,"Steve Flesch",119,17.67,215,1217,"Par4BirdieorBetterLeaders",2006
32,32,"Kent Jones",103,17.59,187,1063,"Par4BirdieorBetterLeaders",2006
33,33,"Nathan Green",108,17.52,194,1107,"Par4BirdieorBetterLeaders",2006
34,34,"Luke Donald",66,17.46,118,676,"Par4BirdieorBetterLeaders",2006
34,34,"Charley Hoffman",100,17.46,180,1031,"Par4BirdieorBetterLeaders",2006
36,36,"Nick Watney",97,17.39,172,989,"Par4BirdieorBetterLeaders",2006
37,37,"Mike Weir",88,17.34,154,888,"Par4BirdieorBetterLeaders",2006
38,38,"Shane Bertsch",104,17.32,185,1068,"Par4BirdieorBetterLeaders",2006
39,39,"Kris Cox",83,17.31,148,855,"Par4BirdieorBetterLeaders",2006
39,39,"Bob May",65,17.31,112,647,"Par4BirdieorBetterLeaders",2006
41,41,"John Senden",96,17.28,169,978,"Par4BirdieorBetterLeaders",2006
42,42,"Tommy Armour III",65,17.25,118,684,"Par4BirdieorBetterLeaders",2006
42,42,"Ryan Palmer",101,17.25,181,1049,"Par4BirdieorBetterLeaders",2006
44,44,"DA Points",82,17.24,146,847,"Par4BirdieorBetterLeaders",2006
45,45,"Marco Dawson",87,17.2,156,907,"Par4BirdieorBetterLeaders",2006
46,46,"Frank Lickliter II",99,17.17,175,1019,"Par4BirdieorBetterLeaders",2006
47,47,"Davis Love III",85,17.13,136,794,"Par4BirdieorBetterLeaders",2006
48,48,"Greg Chalmers",71,17.11,122,713,"Par4BirdieorBetterLeaders",2006
48,48,"Scott Gutschewski",53,17.11,91,532,"Par4BirdieorBetterLeaders",2006
50,50,"Daisuke Maruyama",83,17.09,142,831,"Par4BirdieorBetterLeaders",2006
51,51,"Brian Gay",107,17.06,193,1131,"Par4BirdieorBetterLeaders",2006
51,51,"Scott Verplank",88,17.06,153,897,"Par4BirdieorBetterLeaders",2006
53,53,"Craig Barlow",77,17.04,130,763,"Par4BirdieorBetterLeaders",2006
54,54,"Chris Couch",75,17.01,134,788,"Par4BirdieorBetterLeaders",2006
55,55,"Zach Johnson",98,16.91,160,946,"Par4BirdieorBetterLeaders",2006
56,56,"Fred Funk",106,16.89,190,1125,"Par4BirdieorBetterLeaders",2006
57,57,"Dean Wilson",115,16.88,199,1179,"Par4BirdieorBetterLeaders",2006
58,58,"Jerry Smith",94,16.86,164,973,"Par4BirdieorBetterLeaders",2006
59,59,"Shigeki Maruyama",94,16.85,166,985,"Par4BirdieorBetterLeaders",2006
59,59,"Jeff Overton",95,16.85,168,997,"Par4BirdieorBetterLeaders",2006
61,61,"Matt Hansen",68,16.83,118,701,"Par4BirdieorBetterLeaders",2006
62,62,"Tag Ridings",103,16.81,177,1053,"Par4BirdieorBetterLeaders",2006
63,63,"Hunter Mahan",98,16.79,175,1042,"Par4BirdieorBetterLeaders",2006
64,64,"Retief Goosen",68,16.77,105,626,"Par4BirdieorBetterLeaders",2006
65,65,"Trevor Immelman",86,16.74,155,926,"Par4BirdieorBetterLeaders",2006
66,66,"Bob Estes",85,16.72,151,903,"Par4BirdieorBetterLeaders",2006
67,67,"Bob Tway",81,16.69,138,827,"Par4BirdieorBetterLeaders",2006
68,68,"Sergio Garcia",59,16.64,96,577,"Par4BirdieorBetterLeaders",2006
69,69,"Will Ma Kenzie",91,16.61,153,921,"Par4BirdieorBetterLeaders",2006
69,69,"Ian Poulter",53,16.61,91,548,"Par4BirdieorBetterLeaders",2006
71,71,"Robert Gamez",94,16.58,167,1007,"Par4BirdieorBetterLeaders",2006
72,72,"Charles Warren",93,16.56,157,948,"Par4BirdieorBetterLeaders",2006
73,73,"Stuart Appleby",83,16.5,136,824,"Par4BirdieorBetterLeaders",2006
74,74,"Ted Purdy",103,16.49,174,1055,"Par4BirdieorBetterLeaders",2006
75,75,"Rod Pampling",89,16.48,148,898,"Par4BirdieorBetterLeaders",2006
76,76,"Jeff Brehaut",100,16.42,164,999,"Par4BirdieorBetterLeaders",2006
77,77,"Bubba Watson",83,16.4,135,823,"Par4BirdieorBetterLeaders",2006
78,78,"David Branshaw",98,16.39,167,1019,"Par4BirdieorBetterLeaders",2006
79,79,"Brian Davis",92,16.37,155,947,"Par4BirdieorBetterLeaders",2006
79,79,"Chris DiMarco",83,16.37,136,831,"Par4BirdieorBetterLeaders",2006
79,79,"Jeff Sluman",101,16.37,173,1057,"Par4BirdieorBetterLeaders",2006
82,82,"Stephen Ames",63,16.36,106,648,"Par4BirdieorBetterLeaders",2006
83,83,"Kenny Perry",73,16.35,130,795,"Par4BirdieorBetterLeaders",2006
84,84,"Bo Van Pelt",102,16.34,176,1077,"Par4BirdieorBetterLeaders",2006
85,85,"Rory Sabbatini",84,16.33,145,888,"Par4BirdieorBetterLeaders",2006
86,86,"Joe Durant",101,16.32,172,1054,"Par4BirdieorBetterLeaders",2006
87,87,"Vance Veazey",59,16.29,101,620,"Par4BirdieorBetterLeaders",2006
88,88,"Arron Oberholser",82,16.28,140,860,"Par4BirdieorBetterLeaders",2006
89,89,"Michael Allen",84,16.27,143,879,"Par4BirdieorBetterLeaders",2006
90,90,"Woody Austin",107,16.24,184,1133,"Par4BirdieorBetterLeaders",2006
91,91,"Mark Calcavecchia",94,16.21,159,981,"Par4BirdieorBetterLeaders",2006
91,91,"Stewart Cink",93,16.21,155,956,"Par4BirdieorBetterLeaders",2006
93,93,"Arjun Atwal",97,16.18,162,1001,"Par4BirdieorBetterLeaders",2006
93,93,"Brandt Jobe",91,16.18,150,927,"Par4BirdieorBetterLeaders",2006
93,93,"Patrick Sheehan",104,16.18,171,1057,"Par4BirdieorBetterLeaders",2006
96,96,"Brent Geiberger",99,16.17,168,1039,"Par4BirdieorBetterLeaders",2006
97,97,"Bernhard Langer",77,16.13,121,750,"Par4BirdieorBetterLeaders",2006
98,98,"Pat Perez",50,16.12,83,515,"Par4BirdieorBetterLeaders",2006
98,98,"Joey Sindelar",90,16.12,152,943,"Par4BirdieorBetterLeaders",2006
100,100,"Ryuji Imada",105,16.03,173,1079,"Par4BirdieorBetterLeaders",2006
101,101,"Ben Crane",85,16,135,844,"Par4BirdieorBetterLeaders",2006
102,102,"Robert Damron",91,15.99,153,957,"Par4BirdieorBetterLeaders",2006
102,102,"Chris Riley",86,15.99,138,863,"Par4BirdieorBetterLeaders",2006
104,104,"Billy Mayfair",94,15.98,160,1001,"Par4BirdieorBetterLeaders",2006
105,105,"Doug Barron",74,15.91,123,773,"Par4BirdieorBetterLeaders",2006
106,106,"Brett Quigley",109,15.89,178,1120,"Par4BirdieorBetterLeaders",2006
107,107,"Brian Bateman",69,15.85,110,694,"Par4BirdieorBetterLeaders",2006
107,107,"Danny Ellis",68,15.85,107,675,"Par4BirdieorBetterLeaders",2006
109,109,"Todd Fischer",101,15.83,163,1030,"Par4BirdieorBetterLeaders",2006
110,110,"Shaun Micheel",96,15.71,153,974,"Par4BirdieorBetterLeaders",2006
111,111,"John Rollins",93,15.7,149,949,"Par4BirdieorBetterLeaders",2006
112,112,"Greg Kraft",79,15.68,125,797,"Par4BirdieorBetterLeaders",2006
112,112,"Heath Slocum",96,15.68,154,982,"Par4BirdieorBetterLeaders",2006
114,114,"JJ Henry",96,15.65,154,984,"Par4BirdieorBetterLeaders",2006
115,115,"Greg Owen",79,15.63,123,787,"Par4BirdieorBetterLeaders",2006
116,116,"Olin Browne",108,15.61,174,1115,"Par4BirdieorBetterLeaders",2006
117,117,"KJ Choi",93,15.59,154,988,"Par4BirdieorBetterLeaders",2006
117,117,"Ernie Els",69,15.59,106,680,"Par4BirdieorBetterLeaders",2006
119,119,"John Cook",67,15.56,110,707,"Par4BirdieorBetterLeaders",2006
120,120,"Jason Bohn",104,15.54,170,1094,"Par4BirdieorBetterLeaders",2006
121,121,"Tim Clark",80,15.53,127,818,"Par4BirdieorBetterLeaders",2006
121,121,"Carl Pettersson",95,15.53,155,998,"Par4BirdieorBetterLeaders",2006
123,123,"Chad Campbell",91,15.5,144,929,"Par4BirdieorBetterLeaders",2006
123,123,"Paul Goydos",72,15.5,117,755,"Par4BirdieorBetterLeaders",2006
123,123,"Jeff Maggert",81,15.5,133,858,"Par4BirdieorBetterLeaders",2006
126,126,"Kirk Triplett",58,15.48,91,588,"Par4BirdieorBetterLeaders",2006
127,127,"Paul Stankowski",70,15.46,115,744,"Par4BirdieorBetterLeaders",2006
128,128,"Dudley Hart",83,15.44,138,894,"Par4BirdieorBetterLeaders",2006
129,129,"Stephen Leaney",84,15.4,136,883,"Par4BirdieorBetterLeaders",2006
129,129,"Ryan Moore",68,15.4,107,695,"Par4BirdieorBetterLeaders",2006
131,131,"Tom Pernice Jr",108,15.39,171,1111,"Par4BirdieorBetterLeaders",2006
132,132,"Steve Lowery",99,15.35,156,1016,"Par4BirdieorBetterLeaders",2006
132,132,"Wes Short Jr",96,15.35,154,1003,"Par4BirdieorBetterLeaders",2006
134,134,"Padraig Harrington",54,15.34,81,528,"Par4BirdieorBetterLeaders",2006
135,135,"Jason Gore",86,15.32,135,881,"Par4BirdieorBetterLeaders",2006
136,136,"Mathias Gronberg",92,15.26,143,937,"Par4BirdieorBetterLeaders",2006
137,137,"Geoff Ogilvy",76,15.24,114,748,"Par4BirdieorBetterLeaders",2006
138,138,"DJ Trahan",92,15.22,145,953,"Par4BirdieorBetterLeaders",2006
139,139,"Jesper Parnevik",84,15.2,133,875,"Par4BirdieorBetterLeaders",2006
140,140,"Billy Andrade",78,15.19,118,777,"Par4BirdieorBetterLeaders",2006
140,140,"Michael Connell",51,15.19,77,507,"Par4BirdieorBetterLeaders",2006
142,142,"Jeff Gove",91,15.15,138,911,"Par4BirdieorBetterLeaders",2006
143,143,"Troy Matteson",101,15.05,160,1063,"Par4BirdieorBetterLeaders",2006
144,144,"Bill Haas",99,15,151,1007,"Par4BirdieorBetterLeaders",2006
145,145,"Tjaart van der Walt",60,14.99,91,607,"Par4BirdieorBetterLeaders",2006
146,146,"Carlos Franco",86,14.98,135,901,"Par4BirdieorBetterLeaders",2006
147,147,"Nicholas Thompson",96,14.95,147,983,"Par4BirdieorBetterLeaders",2006
148,148,"Rich Beem",85,14.93,130,871,"Par4BirdieorBetterLeaders",2006
149,149,"Chris Smith",67,14.91,105,704,"Par4BirdieorBetterLeaders",2006
150,150,"Ryan Hietala",61,14.88,93,625,"Par4BirdieorBetterLeaders",2006
151,151,"Bart Bryant",87,14.75,137,929,"Par4BirdieorBetterLeaders",2006
152,152,"Henrik Bjornstad",97,14.74,149,1011,"Par4BirdieorBetterLeaders",2006
152,152,"Skip Kendall",72,14.74,111,753,"Par4BirdieorBetterLeaders",2006
154,154,"Paul Azinger",87,14.73,136,923,"Par4BirdieorBetterLeaders",2006
154,154,"Brad Faxon",78,14.73,122,828,"Par4BirdieorBetterLeaders",2006
154,154,"Steve Jones",83,14.73,128,869,"Par4BirdieorBetterLeaders",2006
157,157,"John Daly",51,14.68,74,504,"Par4BirdieorBetterLeaders",2006
158,158,"Jonathan Kaye",95,14.65,143,976,"Par4BirdieorBetterLeaders",2006
158,158,"Mark OMeara",52,14.65,75,512,"Par4BirdieorBetterLeaders",2006
160,160,"Omar Uresti",61,14.63,92,629,"Par4BirdieorBetterLeaders",2006
161,161,"Lee Janzen",79,14.62,120,821,"Par4BirdieorBetterLeaders",2006
161,161,"Richard Johnson",94,14.62,145,992,"Par4BirdieorBetterLeaders",2006
163,163,"Ian Leggatt",80,14.61,117,801,"Par4BirdieorBetterLeaders",2006
164,164,"Jimmy Walker",60,14.58,91,624,"Par4BirdieorBetterLeaders",2006
165,165,"Tim Herron",82,14.53,126,867,"Par4BirdieorBetterLeaders",2006
165,165,"Kevin Sutherland",100,14.53,146,1005,"Par4BirdieorBetterLeaders",2006
167,167,"Len Mattiace",59,14.52,90,620,"Par4BirdieorBetterLeaders",2006
168,168,"Fred Couples",52,14.45,77,533,"Par4BirdieorBetterLeaders",2006
169,169,"Alex Aragon",63,14.26,92,645,"Par4BirdieorBetterLeaders",2006
170,170,"David Duval",71,14.21,105,739,"Par4BirdieorBetterLeaders",2006
171,171,"Tim Petrovic",95,14.11,135,957,"Par4BirdieorBetterLeaders",2006
171,171,"Duffy Waldorf",96,14.11,135,957,"Par4BirdieorBetterLeaders",2006
173,173,"James Driscoll",80,14.07,120,853,"Par4BirdieorBetterLeaders",2006
174,174,"Mathew Goggin",72,14,104,743,"Par4BirdieorBetterLeaders",2006
175,175,"Justin Leonard",83,13.89,119,857,"Par4BirdieorBetterLeaders",2006
176,176,"Jason Schultz",77,13.81,109,789,"Par4BirdieorBetterLeaders",2006
177,177,"John Engler Jr",69,13.62,96,705,"Par4BirdieorBetterLeaders",2006
178,178,"Todd Hamilton",72,13.61,103,757,"Par4BirdieorBetterLeaders",2006
178,178,"Sean OHair",100,13.61,141,1036,"Par4BirdieorBetterLeaders",2006
180,180,"Ron Whittaker",81,13.47,113,839,"Par4BirdieorBetterLeaders",2006
181,181,"JL Lewis",57,13.4,80,597,"Par4BirdieorBetterLeaders",2006
182,182,"Mike Sposa",68,13.39,92,687,"Par4BirdieorBetterLeaders",2006
183,183,"Charles Howell III",96,13.33,131,983,"Par4BirdieorBetterLeaders",2006
184,184,"Aaron Baddeley",78,13.32,108,811,"Par4BirdieorBetterLeaders",2006
185,185,"Ben Curtis",86,13.23,122,922,"Par4BirdieorBetterLeaders",2006
186,186,"Roger Tambellini",64,13.15,84,639,"Par4BirdieorBetterLeaders",2006
187,187,"Steve Elkington",52,13.06,70,536,"Par4BirdieorBetterLeaders",2006
188,188,"Tom Lehman",70,12.97,83,640,"Par4BirdieorBetterLeaders",2006
189,189,"Corey Pavin",74,12.96,98,756,"Par4BirdieorBetterLeaders",2006
190,190,"Mark Brooks",90,12.92,120,929,"Par4BirdieorBetterLeaders",2006
191,191,"Jose Maria Olazabal",62,12.83,78,608,"Par4BirdieorBetterLeaders",2006
192,192,"Peter Lonard",77,11.96,99,828,"Par4BirdieorBetterLeaders",2006
193,193,"Larry Mize",53,11.74,62,528,"Par4BirdieorBetterLeaders",2006
194,194,"Thomas Levet",53,11.72,64,546,"Par4BirdieorBetterLeaders",2006
195,195,"Jon Mills",68,10.3,72,699,"Par4BirdieorBetterLeaders",2006
196,196,"Hidemichi Tanaka",74,10.13,78,770,"Par4BirdieorBetterLeaders",2006
