"DrivingPct300AllDrives_RANKTHISWEEK_2008","DrivingPct300AllDrives_RANKLASTWEEK_2008","DrivingPct300AllDrives_PLAYERNAME_2008","DrivingPct300AllDrives_ROUNDS_2008","DrivingPct300AllDrives_Pct_2008","DrivingPct300AllDrives_TOTALDRIVESFOR300_2008","DrivingPct300AllDrives_TOTALDRIVESOVERALL_2008","DrivingPct300AllDrives_RELATIVETOPAR_2008","stat_name","year"
1,NA,"JB Holmes",86,56.12,541,964,-0.181,"DrivingPct300AllDrives",2008
2,NA,"Bubba Watson",97,50.81,568,1118,-0.199,"DrivingPct300AllDrives",2008
3,NA,"Robert Garrigus",90,45.9,549,1196,-0.144,"DrivingPct300AllDrives",2008
4,NA,"Dustin Johnson",92,45.52,513,1127,-0.135,"DrivingPct300AllDrives",2008
5,NA,"Nick Watney",96,44.22,520,1176,-0.169,"DrivingPct300AllDrives",2008
6,NA,"Angel Cabrera",55,43.45,239,550,-0.084,"DrivingPct300AllDrives",2008
7,NA,"Adam Scott",51,41.63,204,490,-0.172,"DrivingPct300AllDrives",2008
8,NA,"Vijay Singh",82,41.08,364,886,-0.209,"DrivingPct300AllDrives",2008
9,NA,"Steve Allan",58,40.6,272,670,-0.162,"DrivingPct300AllDrives",2008
10,NA,"Andres Romero",69,39.8,273,686,-0.07,"DrivingPct300AllDrives",2008
11,NA,"Anthony Kim",81,39.56,360,910,-0.253,"DrivingPct300AllDrives",2008
12,NA,"Charley Hoffman",94,39.3,474,1206,-0.139,"DrivingPct300AllDrives",2008
13,NA,"Fred Couples",60,37.46,266,710,-0.244,"DrivingPct300AllDrives",2008
14,NA,"Jeff Overton",103,37.17,472,1270,-0.199,"DrivingPct300AllDrives",2008
14,NA,"Tag Ridings",88,37.17,420,1130,-0.124,"DrivingPct300AllDrives",2008
16,NA,"Travis Perkins",53,36.67,205,559,-0.005,"DrivingPct300AllDrives",2008
17,NA,"Charles Warren",79,36.01,372,1033,-0.105,"DrivingPct300AllDrives",2008
18,NA,"Tommy Gainey",60,35.51,228,642,-0.057,"DrivingPct300AllDrives",2008
19,NA,"Daniel Chopra",84,35.2,340,966,-0.185,"DrivingPct300AllDrives",2008
20,NA,"Martin Laird",98,34.32,407,1186,-0.197,"DrivingPct300AllDrives",2008
21,NA,"Davis Love III",78,33.92,308,908,-0.195,"DrivingPct300AllDrives",2008
22,NA,"Jason Allred",63,33.91,236,696,-0.144,"DrivingPct300AllDrives",2008
23,NA,"Phil Mickelson",80,33.78,279,826,-0.211,"DrivingPct300AllDrives",2008
24,NA,"Harrison Frazar",73,33.72,291,863,-0.196,"DrivingPct300AllDrives",2008
25,NA,"Bill Haas",99,33.63,421,1252,-0.188,"DrivingPct300AllDrives",2008
26,NA,"Paul Casey",55,33.2,166,500,-0.169,"DrivingPct300AllDrives",2008
27,NA,"Kevin Streelman",114,32.35,437,1351,-0.188,"DrivingPct300AllDrives",2008
28,NA,"Richard Johnson",77,31.96,303,948,-0.139,"DrivingPct300AllDrives",2008
29,NA,"Jason Day",81,31.6,340,1076,-0.05,"DrivingPct300AllDrives",2008
30,NA,"Jason Gore",94,31.19,369,1183,-0.233,"DrivingPct300AllDrives",2008
31,NA,"John Merrick",98,31.01,333,1074,-0.213,"DrivingPct300AllDrives",2008
32,NA,"Sean OHair",81,30.91,293,948,-0.137,"DrivingPct300AllDrives",2008
