"EarlyPar3ScoringAverage_RANKTHISWEEK_2016","EarlyPar3ScoringAverage_RANKLASTWEEK_2016","EarlyPar3ScoringAverage_PLAYERNAME_2016","EarlyPar3ScoringAverage_ROUNDS_2016","EarlyPar3ScoringAverage_AVG_2016","EarlyPar3ScoringAverage_TOTALSTROKES_2016","EarlyPar3ScoringAverage_TOTALHOLES_2016","stat_name","year"
38,40,"Troy Merritt",41,3,234,78,"EarlyPar3ScoringAverage",2016
38,40,"Cameron Percy",22,3,135,45,"EarlyPar3ScoringAverage",2016
38,40,"Jordan Spieth",34,3,141,47,"EarlyPar3ScoringAverage",2016
45,33,"Robert Garrigus",34,3.01,268,89,"EarlyPar3ScoringAverage",2016
45,68,"Retief Goosen",37,3.01,244,81,"EarlyPar3ScoringAverage",2016
45,53,"Russell Knox",48,3.01,262,87,"EarlyPar3ScoringAverage",2016
45,26,"Martin Laird",46,3.01,340,113,"EarlyPar3ScoringAverage",2016
45,40,"Andrew Loupe",50,3.01,319,106,"EarlyPar3ScoringAverage",2016
45,10,"Henrik Norlander",41,3.01,289,96,"EarlyPar3ScoringAverage",2016
45,53,"Chez Reavie",56,3.01,385,128,"EarlyPar3ScoringAverage",2016
45,58,"Kevin Streelman",46,3.01,292,97,"EarlyPar3ScoringAverage",2016
45,33,"Daniel Summerhays",55,3.01,370,123,"EarlyPar3ScoringAverage",2016
45,40,"Johnson Wagner",44,3.01,265,88,"EarlyPar3ScoringAverage",2016
55,58,"Jason Day",36,3.02,160,53,"EarlyPar3ScoringAverage",2016
55,58,"Sergio Garcia",28,3.02,133,44,"EarlyPar3ScoringAverage",2016
55,58,"Tom Hoge",47,3.02,281,93,"EarlyPar3ScoringAverage",2016
55,58,"Pat Perez",28,3.02,184,61,"EarlyPar3ScoringAverage",2016
55,84,"Justin Rose",35,3.02,172,57,"EarlyPar3ScoringAverage",2016
55,58,"Brian Stuard",24,3.02,157,52,"EarlyPar3ScoringAverage",2016
55,58,"DJ Trahan",23,3.02,136,45,"EarlyPar3ScoringAverage",2016
62,53,"Blayne Barber",44,3.03,276,91,"EarlyPar3ScoringAverage",2016
62,74,"Brian Harman",60,3.03,367,121,"EarlyPar3ScoringAverage",2016
62,68,"Zach Johnson",42,3.03,209,69,"EarlyPar3ScoringAverage",2016
62,68,"Matt Kuchar",46,3.03,285,94,"EarlyPar3ScoringAverage",2016
62,58,"Shane Lowry",35,3.03,182,60,"EarlyPar3ScoringAverage",2016
62,58,"Jeff Overton",51,3.03,330,109,"EarlyPar3ScoringAverage",2016
62,68,"Brendan Steele",48,3.03,242,80,"EarlyPar3ScoringAverage",2016
69,40,"Angel Cabrera",42,3.04,292,96,"EarlyPar3ScoringAverage",2016
69,78,"Chad Campbell",54,3.04,344,113,"EarlyPar3ScoringAverage",2016
69,78,"Chad Collins",45,3.04,331,109,"EarlyPar3ScoringAverage",2016
69,58,"Harris English",51,3.04,331,109,"EarlyPar3ScoringAverage",2016
69,84,"Sung Kang",51,3.04,286,94,"EarlyPar3ScoringAverage",2016
69,68,"Jason Kokrak",52,3.04,371,122,"EarlyPar3ScoringAverage",2016
69,84,"George McNeill",33,3.04,173,57,"EarlyPar3ScoringAverage",2016
69,74,"Nick Taylor",57,3.04,344,113,"EarlyPar3ScoringAverage",2016
77,78,"Luke Guthrie",31,3.05,183,60,"EarlyPar3ScoringAverage",2016
77,74,"William McGirt",54,3.05,393,129,"EarlyPar3ScoringAverage",2016
77,78,"Ryan Palmer",46,3.05,305,100,"EarlyPar3ScoringAverage",2016
77,84,"Patrick Reed",53,3.05,299,98,"EarlyPar3ScoringAverage",2016
77,40,"Henrik Stenson",30,3.05,174,57,"EarlyPar3ScoringAverage",2016
82,68,"Thomas Aiken",42,3.06,315,103,"EarlyPar3ScoringAverage",2016
82,119,"Byeong Hun An",23,3.06,110,36,"EarlyPar3ScoringAverage",2016
82,84,"Brendon de Jonge",55,3.06,395,129,"EarlyPar3ScoringAverage",2016
82,84,"Fabian Gomez",49,3.06,327,107,"EarlyPar3ScoringAverage",2016
82,84,"Russell Henley",42,3.06,236,77,"EarlyPar3ScoringAverage",2016
82,78,"Hiroshi Iwata",51,3.06,315,103,"EarlyPar3ScoringAverage",2016
82,78,"Michael Kim",62,3.06,444,145,"EarlyPar3ScoringAverage",2016
82,84,"Jamie Lovemark",57,3.06,321,105,"EarlyPar3ScoringAverage",2016
82,84,"Scott Piercy",45,3.06,272,89,"EarlyPar3ScoringAverage",2016
82,84,"John Senden",48,3.06,272,89,"EarlyPar3ScoringAverage",2016
82,53,"Jhonattan Vegas",49,3.06,333,109,"EarlyPar3ScoringAverage",2016
93,84,"Bill Haas",42,3.07,209,68,"EarlyPar3ScoringAverage",2016
93,119,"Adam Hadwin",53,3.07,372,121,"EarlyPar3ScoringAverage",2016
93,84,"James Hahn",45,3.07,264,86,"EarlyPar3ScoringAverage",2016
93,105,"Anirban Lahiri",44,3.07,270,88,"EarlyPar3ScoringAverage",2016
93,99,"Andrew Landry",24,3.07,172,56,"EarlyPar3ScoringAverage",2016
93,99,"Seung Yul Noh",54,3.07,374,122,"EarlyPar3ScoringAverage",2016
93,84,"Patrick Rodgers",49,3.07,273,89,"EarlyPar3ScoringAverage",2016
93,99,"Rory Sabbatini",40,3.07,307,100,"EarlyPar3ScoringAverage",2016
93,74,"Adam Scott",39,3.07,172,56,"EarlyPar3ScoringAverage",2016
93,99,"Hudson Swafford",52,3.07,341,111,"EarlyPar3ScoringAverage",2016
93,84,"Vaughn Taylor",30,3.07,227,74,"EarlyPar3ScoringAverage",2016
93,99,"Harold Varner III",58,3.07,310,101,"EarlyPar3ScoringAverage",2016
93,99,"Boo Weekley",53,3.07,359,117,"EarlyPar3ScoringAverage",2016
106,105,"Zac Blair",56,3.08,376,122,"EarlyPar3ScoringAverage",2016
106,105,"Kevin Chappell",49,3.08,280,91,"EarlyPar3ScoringAverage",2016
106,119,"Luke Donald",49,3.08,345,112,"EarlyPar3ScoringAverage",2016
106,105,"Jason Dufner",53,3.08,333,108,"EarlyPar3ScoringAverage",2016
106,105,"Brice Garnett",29,3.08,148,48,"EarlyPar3ScoringAverage",2016
106,105,"JJ Henry",44,3.08,320,104,"EarlyPar3ScoringAverage",2016
106,105,"Bryce Molder",50,3.08,327,106,"EarlyPar3ScoringAverage",2016
106,119,"Mark Wilson",42,3.08,305,99,"EarlyPar3ScoringAverage",2016
114,105,"Jonas Blixt",46,3.09,306,99,"EarlyPar3ScoringAverage",2016
114,105,"Roberto Castro",55,3.09,315,102,"EarlyPar3ScoringAverage",2016
114,119,"Ernie Els",34,3.09,275,89,"EarlyPar3ScoringAverage",2016
114,119,"Rhein Gibson",36,3.09,198,64,"EarlyPar3ScoringAverage",2016
114,119,"Lucas Glover",53,3.09,337,109,"EarlyPar3ScoringAverage",2016
114,144,"Chesson Hadley",51,3.09,297,96,"EarlyPar3ScoringAverage",2016
114,119,"Colt Knost",56,3.09,386,125,"EarlyPar3ScoringAverage",2016
114,119,"Danny Lee",53,3.09,253,82,"EarlyPar3ScoringAverage",2016
114,132,"Ollie Schniederjans",23,3.09,173,56,"EarlyPar3ScoringAverage",2016
114,119,"Brett Stegmaier",57,3.09,377,122,"EarlyPar3ScoringAverage",2016
124,105,"Erik Compton",45,3.1,338,109,"EarlyPar3ScoringAverage",2016
124,157,"Emiliano Grillo",47,3.1,335,108,"EarlyPar3ScoringAverage",2016
124,132,"Whee Kim",54,3.1,406,131,"EarlyPar3ScoringAverage",2016
124,132,"Chris Kirk",51,3.1,310,100,"EarlyPar3ScoringAverage",2016
124,119,"Ben Martin",48,3.1,363,117,"EarlyPar3ScoringAverage",2016
124,132,"Louis Oosthuizen",25,3.1,90,29,"EarlyPar3ScoringAverage",2016
124,132,"Martin Piller",37,3.1,223,72,"EarlyPar3ScoringAverage",2016
124,132,"Scott Pinckney",53,3.1,363,117,"EarlyPar3ScoringAverage",2016
124,84,"DA Points",32,3.1,211,68,"EarlyPar3ScoringAverage",2016
124,144,"Kyle Reifers",63,3.1,394,127,"EarlyPar3ScoringAverage",2016
124,105,"Kyle Stanley",57,3.1,428,138,"EarlyPar3ScoringAverage",2016
124,105,"Michael Thompson",46,3.1,322,104,"EarlyPar3ScoringAverage",2016
124,105,"Tyrone Van Aswegen",67,3.1,452,146,"EarlyPar3ScoringAverage",2016
124,157,"Dawie van der Walt",48,3.1,285,92,"EarlyPar3ScoringAverage",2016
124,132,"Jimmy Walker",43,3.1,195,63,"EarlyPar3ScoringAverage",2016
124,132,"Bubba Watson",30,3.1,158,51,"EarlyPar3ScoringAverage",2016
140,119,"Matt Every",34,3.11,227,73,"EarlyPar3ScoringAverage",2016
140,119,"Tony Finau",49,3.11,302,97,"EarlyPar3ScoringAverage",2016
140,132,"Padraig Harrington",38,3.11,280,90,"EarlyPar3ScoringAverage",2016
140,132,"Si Woo Kim",63,3.11,379,122,"EarlyPar3ScoringAverage",2016
140,144,"Graeme McDowell",33,3.11,177,57,"EarlyPar3ScoringAverage",2016
140,157,"Francesco Molinari",36,3.11,252,81,"EarlyPar3ScoringAverage",2016
140,144,"Greg Owen",56,3.11,398,128,"EarlyPar3ScoringAverage",2016
140,144,"Carl Pettersson",31,3.11,165,53,"EarlyPar3ScoringAverage",2016
140,132,"Ian Poulter",37,3.11,280,90,"EarlyPar3ScoringAverage",2016
140,144,"Dicky Pride",33,3.11,236,76,"EarlyPar3ScoringAverage",2016
140,144,"Andres Romero",22,3.11,165,53,"EarlyPar3ScoringAverage",2016
140,144,"Charl Schwartzel",29,3.11,140,45,"EarlyPar3ScoringAverage",2016
140,168,"Vijay Singh",42,3.11,311,100,"EarlyPar3ScoringAverage",2016
140,144,"Scott Stallings",46,3.11,289,93,"EarlyPar3ScoringAverage",2016
140,144,"Robert Streb",51,3.11,348,112,"EarlyPar3ScoringAverage",2016
155,157,"Shane Bertsch",30,3.12,215,69,"EarlyPar3ScoringAverage",2016
155,171,"Jason Bohn",37,3.12,237,76,"EarlyPar3ScoringAverage",2016
155,144,"Andres Gonzales",46,3.12,343,110,"EarlyPar3ScoringAverage",2016
155,105,"JB Holmes",39,3.12,243,78,"EarlyPar3ScoringAverage",2016
155,157,"Smylie Kaufman",57,3.12,334,107,"EarlyPar3ScoringAverage",2016
155,157,"Will Ma Kenzie",54,3.12,331,106,"EarlyPar3ScoringAverage",2016
155,157,"Wes Roach",33,3.12,212,68,"EarlyPar3ScoringAverage",2016
155,157,"Shawn Stefani",45,3.12,318,102,"EarlyPar3ScoringAverage",2016
155,144,"Chris Stroud",52,3.12,356,114,"EarlyPar3ScoringAverage",2016
164,171,"Derek Ernst",36,3.13,241,77,"EarlyPar3ScoringAverage",2016
164,171,"Justin Hicks",26,3.13,194,62,"EarlyPar3ScoringAverage",2016
164,168,"Billy Hurley III",22,3.13,141,45,"EarlyPar3ScoringAverage",2016
164,157,"Kelly Kraft",35,3.13,200,64,"EarlyPar3ScoringAverage",2016
164,144,"DH Lee",35,3.13,250,80,"EarlyPar3ScoringAverage",2016
164,178,"Sean OHair",45,3.13,282,90,"EarlyPar3ScoringAverage",2016
164,157,"Carlos Ortiz",47,3.13,344,110,"EarlyPar3ScoringAverage",2016
164,132,"Brendon Todd",43,3.13,269,86,"EarlyPar3ScoringAverage",2016
172,157,"Stuart Appleby",39,3.14,305,97,"EarlyPar3ScoringAverage",2016
172,171,"Graham DeLaet",50,3.14,267,85,"EarlyPar3ScoringAverage",2016
172,168,"Derek Fathauer",58,3.14,317,101,"EarlyPar3ScoringAverage",2016
172,188,"Rory McIlroy",37,3.14,176,56,"EarlyPar3ScoringAverage",2016
172,184,"Geoff Ogilvy",37,3.14,254,81,"EarlyPar3ScoringAverage",2016
172,171,"Darron Stiles",28,3.14,217,69,"EarlyPar3ScoringAverage",2016
172,171,"Steve Wheatcroft",53,3.14,399,127,"EarlyPar3ScoringAverage",2016
179,184,"Daniel Berger",52,3.15,331,105,"EarlyPar3ScoringAverage",2016
179,178,"Rickie Fowler",42,3.15,164,52,"EarlyPar3ScoringAverage",2016
179,195,"Jason Gore",51,3.15,372,118,"EarlyPar3ScoringAverage",2016
179,178,"Billy Horschel",45,3.15,290,92,"EarlyPar3ScoringAverage",2016
183,178,"Steven Bowditch",40,3.16,259,82,"EarlyPar3ScoringAverage",2016
183,184,"Ken Duke",26,3.16,183,58,"EarlyPar3ScoringAverage",2016
183,184,"Jim Herman",55,3.16,373,118,"EarlyPar3ScoringAverage",2016
183,171,"Davis Love III",40,3.16,319,101,"EarlyPar3ScoringAverage",2016
183,178,"Cameron Smith",45,3.16,335,106,"EarlyPar3ScoringAverage",2016
188,178,"Robert Allenby",35,3.17,219,69,"EarlyPar3ScoringAverage",2016
188,188,"Andy Sullivan",25,3.17,114,36,"EarlyPar3ScoringAverage",2016
188,191,"Justin Thomas",53,3.17,311,98,"EarlyPar3ScoringAverage",2016
191,195,"Morgan Hoffmann",43,3.18,245,77,"EarlyPar3ScoringAverage",2016
191,191,"Justin Leonard",28,3.18,175,55,"EarlyPar3ScoringAverage",2016
191,191,"Luke List",51,3.18,283,89,"EarlyPar3ScoringAverage",2016
191,188,"Steve Marino",40,3.18,270,85,"EarlyPar3ScoringAverage",2016
191,199,"Gary Woodland",45,3.18,328,103,"EarlyPar3ScoringAverage",2016
196,195,"Brian Gay",22,3.19,172,54,"EarlyPar3ScoringAverage",2016
197,199,"Mark Hubbard",73,3.2,537,168,"EarlyPar3ScoringAverage",2016
197,191,"Webb Simpson",34,3.2,259,81,"EarlyPar3ScoringAverage",2016
199,201,"Branden Grace",31,3.21,199,62,"EarlyPar3ScoringAverage",2016
199,195,"Kevin Kisner",49,3.21,295,92,"EarlyPar3ScoringAverage",2016
199,201,"Brooks Koepka",39,3.21,170,53,"EarlyPar3ScoringAverage",2016
202,206,"Hunter Mahan",43,3.22,357,111,"EarlyPar3ScoringAverage",2016
202,204,"Bernd Wiesberger",23,3.22,103,32,"EarlyPar3ScoringAverage",2016
202,201,"Will Wilcox",47,3.22,319,99,"EarlyPar3ScoringAverage",2016
205,205,"Charlie Beljan",26,3.23,197,61,"EarlyPar3ScoringAverage",2016
206,207,"Matthew Fitzpatrick",23,3.25,130,40,"EarlyPar3ScoringAverage",2016
207,208,"Miguel Angel Carballo",24,3.27,147,45,"EarlyPar3ScoringAverage",2016
