"LateRound3ScoringAverage_RANKTHISWEEK_2010","LateRound3ScoringAverage_RANKLASTWEEK_2010","LateRound3ScoringAverage_PLAYERNAME_2010","LateRound3ScoringAverage__2010","LateRound3ScoringAverage_AVG_2010","LateRound3ScoringAverage_TOTALSTROKES_2010","LateRound3ScoringAverage_TOTALROUNDS_2010","stat_name","year"
26,26,"Spencer Levin",NA,69.25,831,12,"LateRound3ScoringAverage",2010
26,26,"Kenny Perry",NA,69.25,554,8,"LateRound3ScoringAverage",2010
29,29,"Bob Estes",NA,69.29,485,7,"LateRound3ScoringAverage",2010
29,29,"Bubba Watson",NA,69.29,485,7,"LateRound3ScoringAverage",2010
31,31,"Cameron Percy",NA,69.33,416,6,"LateRound3ScoringAverage",2010
31,31,"Scott Piercy",NA,69.33,416,6,"LateRound3ScoringAverage",2010
31,31,"Cameron Tringale",NA,69.33,208,3,"LateRound3ScoringAverage",2010
34,34,"Jason Bohn",NA,69.36,763,11,"LateRound3ScoringAverage",2010
35,35,"Justin Leonard",NA,69.38,555,8,"LateRound3ScoringAverage",2010
36,36,"Brett Wetterich",NA,69.4,347,5,"LateRound3ScoringAverage",2010
37,37,"Martin Laird",NA,69.44,625,9,"LateRound3ScoringAverage",2010
38,38,"Carl Pettersson",NA,69.45,764,11,"LateRound3ScoringAverage",2010
38,38,"Charlie Wi",NA,69.45,764,11,"LateRound3ScoringAverage",2010
40,40,"Richard Johnson",NA,69.5,556,8,"LateRound3ScoringAverage",2010
40,40,"Davis Love III",NA,69.5,695,10,"LateRound3ScoringAverage",2010
40,40,"Troy Merritt",NA,69.5,278,4,"LateRound3ScoringAverage",2010
40,40,"Justin Rose",NA,69.5,556,8,"LateRound3ScoringAverage",2010
44,44,"Briny Baird",NA,69.57,487,7,"LateRound3ScoringAverage",2010
44,44,"Troy Matteson",NA,69.57,487,7,"LateRound3ScoringAverage",2010
44,44,"Mark Wilson",NA,69.57,487,7,"LateRound3ScoringAverage",2010
47,47,"Stuart Appleby",NA,69.63,557,8,"LateRound3ScoringAverage",2010
47,47,"Tom Gillis",NA,69.63,557,8,"LateRound3ScoringAverage",2010
47,47,"Michael Sim",NA,69.63,557,8,"LateRound3ScoringAverage",2010
50,50,"Charles Howell III",NA,69.67,627,9,"LateRound3ScoringAverage",2010
50,50,"Kevin Na",NA,69.67,836,12,"LateRound3ScoringAverage",2010
50,50,"Charles Warren",NA,69.67,418,6,"LateRound3ScoringAverage",2010
53,53,"Webb Simpson",NA,69.7,697,10,"LateRound3ScoringAverage",2010
53,53,"Heath Slocum",NA,69.7,697,10,"LateRound3ScoringAverage",2010
55,55,"Jonathan Byrd",NA,69.73,767,11,"LateRound3ScoringAverage",2010
55,55,"Luke Donald",NA,69.73,767,11,"LateRound3ScoringAverage",2010
55,55,"Rickie Fowler",NA,69.73,767,11,"LateRound3ScoringAverage",2010
58,58,"Freddie Jacobson",NA,69.75,279,4,"LateRound3ScoringAverage",2010
58,58,"John Mallinger",NA,69.75,558,8,"LateRound3ScoringAverage",2010
58,58,"Kevin Sutherland",NA,69.75,558,8,"LateRound3ScoringAverage",2010
61,61,"Michael Connell",NA,69.78,628,9,"LateRound3ScoringAverage",2010
62,62,"David Toms",NA,69.8,698,10,"LateRound3ScoringAverage",2010
63,63,"Jimmy Walker",NA,69.86,489,7,"LateRound3ScoringAverage",2010
64,64,"John Senden",NA,69.87,1048,15,"LateRound3ScoringAverage",2010
65,65,"Michael Bradley",NA,70,280,4,"LateRound3ScoringAverage",2010
65,65,"Greg Chalmers",NA,70,910,13,"LateRound3ScoringAverage",2010
65,65,"Stewart Cink",NA,70,490,7,"LateRound3ScoringAverage",2010
65,65,"Tim Clark",NA,70,490,7,"LateRound3ScoringAverage",2010
65,65,"Robert Garrigus",NA,70,350,5,"LateRound3ScoringAverage",2010
65,65,"Nathan Green",NA,70,770,11,"LateRound3ScoringAverage",2010
65,65,"Zach Johnson",NA,70,840,12,"LateRound3ScoringAverage",2010
65,65,"Will Ma Kenzie",NA,70,420,6,"LateRound3ScoringAverage",2010
65,65,"Billy Mayfair",NA,70,490,7,"LateRound3ScoringAverage",2010
65,65,"Ryan Moore",NA,70,770,11,"LateRound3ScoringAverage",2010
65,65,"Tim Petrovic",NA,70,630,9,"LateRound3ScoringAverage",2010
65,65,"John Rollins",NA,70,490,7,"LateRound3ScoringAverage",2010
65,65,"Andres Romero",NA,70,420,6,"LateRound3ScoringAverage",2010
65,65,"Kevin Streelman",NA,70,350,5,"LateRound3ScoringAverage",2010
79,79,"Matt Kuchar",NA,70.07,1051,15,"LateRound3ScoringAverage",2010
80,80,"Stephen Ames",NA,70.09,771,11,"LateRound3ScoringAverage",2010
81,81,"Josh Teater",NA,70.13,561,8,"LateRound3ScoringAverage",2010
82,82,"Brett Quigley",NA,70.14,491,7,"LateRound3ScoringAverage",2010
83,83,"Geoff Ogilvy",NA,70.17,421,6,"LateRound3ScoringAverage",2010
84,84,"Robert Allenby",NA,70.18,772,11,"LateRound3ScoringAverage",2010
85,85,"Aaron Baddeley",NA,70.2,702,10,"LateRound3ScoringAverage",2010
85,85,"Rory McIlroy",NA,70.2,351,5,"LateRound3ScoringAverage",2010
85,85,"Bryce Molder",NA,70.2,702,10,"LateRound3ScoringAverage",2010
85,85,"Scott Verplank",NA,70.2,351,5,"LateRound3ScoringAverage",2010
89,89,"Ben Crane",NA,70.3,703,10,"LateRound3ScoringAverage",2010
89,89,"Jason Day",NA,70.3,703,10,"LateRound3ScoringAverage",2010
89,89,"Hunter Mahan",NA,70.3,703,10,"LateRound3ScoringAverage",2010
89,89,"Aron Price",NA,70.3,703,10,"LateRound3ScoringAverage",2010
93,93,"Tim Herron",NA,70.33,633,9,"LateRound3ScoringAverage",2010
93,93,"Steve Marino",NA,70.33,633,9,"LateRound3ScoringAverage",2010
93,93,"Rod Pampling",NA,70.33,211,3,"LateRound3ScoringAverage",2010
93,93,"Tom Pernice Jr",NA,70.33,422,6,"LateRound3ScoringAverage",2010
97,97,"Bo Van Pelt",NA,70.36,985,14,"LateRound3ScoringAverage",2010
98,98,"Paul Casey",NA,70.38,563,8,"LateRound3ScoringAverage",2010
98,98,"Brian Davis",NA,70.38,563,8,"LateRound3ScoringAverage",2010
98,98,"Chris DiMarco",NA,70.38,563,8,"LateRound3ScoringAverage",2010
98,98,"Vaughn Taylor",NA,70.38,563,8,"LateRound3ScoringAverage",2010
102,102,"JP Hayes",NA,70.43,493,7,"LateRound3ScoringAverage",2010
103,103,"Kris Blanks",NA,70.44,634,9,"LateRound3ScoringAverage",2010
104,104,"Phil Mickelson",NA,70.45,775,11,"LateRound3ScoringAverage",2010
105,105,"Charley Hoffman",NA,70.46,916,13,"LateRound3ScoringAverage",2010
105,105,"Dustin Johnson",NA,70.46,916,13,"LateRound3ScoringAverage",2010
107,107,"Woody Austin",NA,70.5,705,10,"LateRound3ScoringAverage",2010
107,107,"Graham DeLaet",NA,70.5,564,8,"LateRound3ScoringAverage",2010
107,107,"Martin Flores",NA,70.5,282,4,"LateRound3ScoringAverage",2010
107,107,"Padraig Harrington",NA,70.5,564,8,"LateRound3ScoringAverage",2010
107,107,"Kevin Johnson",NA,70.5,141,2,"LateRound3ScoringAverage",2010
107,107,"Garth Mulroy",NA,70.5,282,4,"LateRound3ScoringAverage",2010
107,107,"Alex Prugh",NA,70.5,564,8,"LateRound3ScoringAverage",2010
114,114,"KJ Choi",NA,70.54,917,13,"LateRound3ScoringAverage",2010
115,115,"JB Holmes",NA,70.64,777,11,"LateRound3ScoringAverage",2010
116,116,"Cameron Beckman",NA,70.67,424,6,"LateRound3ScoringAverage",2010
116,116,"David Duval",NA,70.67,424,6,"LateRound3ScoringAverage",2010
116,116,"Retief Goosen",NA,70.67,636,9,"LateRound3ScoringAverage",2010
116,116,"James Nitties",NA,70.67,636,9,"LateRound3ScoringAverage",2010
116,116,"Brenden Pappas",NA,70.67,212,3,"LateRound3ScoringAverage",2010
116,116,"Ted Purdy",NA,70.67,212,3,"LateRound3ScoringAverage",2010
116,116,"Camilo Villegas",NA,70.67,636,9,"LateRound3ScoringAverage",2010
123,123,"Chad Campbell",NA,70.71,495,7,"LateRound3ScoringAverage",2010
124,124,"Chris Stroud",NA,70.73,778,11,"LateRound3ScoringAverage",2010
125,125,"Mathias Gronberg",NA,70.75,283,4,"LateRound3ScoringAverage",2010
125,125,"Sean OHair",NA,70.75,849,12,"LateRound3ScoringAverage",2010
125,125,"Omar Uresti",NA,70.75,283,4,"LateRound3ScoringAverage",2010
128,128,"Shaun Micheel",NA,70.78,637,9,"LateRound3ScoringAverage",2010
129,129,"Trevor Immelman",NA,70.8,354,5,"LateRound3ScoringAverage",2010
130,130,"JJ Henry",NA,70.86,496,7,"LateRound3ScoringAverage",2010
131,131,"George McNeill",NA,70.89,638,9,"LateRound3ScoringAverage",2010
132,132,"Adam Scott",NA,70.91,780,11,"LateRound3ScoringAverage",2010
133,133,"Jerry Kelly",NA,70.92,922,13,"LateRound3ScoringAverage",2010
133,133,"DJ Trahan",NA,70.92,851,12,"LateRound3ScoringAverage",2010
135,135,"Henrik Bjornstad",NA,71,213,3,"LateRound3ScoringAverage",2010
135,135,"James Driscoll",NA,71,568,8,"LateRound3ScoringAverage",2010
135,135,"Sergio Garcia",NA,71,284,4,"LateRound3ScoringAverage",2010
135,135,"Paul Goydos",NA,71,497,7,"LateRound3ScoringAverage",2010
135,135,"Ryuji Imada",NA,71,568,8,"LateRound3ScoringAverage",2010
135,135,"Michael Letzig",NA,71,568,8,"LateRound3ScoringAverage",2010
135,135,"Pat Perez",NA,71,639,9,"LateRound3ScoringAverage",2010
135,135,"Jerod Turner",NA,71,71,1,"LateRound3ScoringAverage",2010
143,143,"Matt Bettencourt",NA,71.11,640,9,"LateRound3ScoringAverage",2010
144,144,"John Merrick",NA,71.14,498,7,"LateRound3ScoringAverage",2010
144,144,"Jeff Quinney",NA,71.14,498,7,"LateRound3ScoringAverage",2010
146,146,"Chris Riley",NA,71.17,427,6,"LateRound3ScoringAverage",2010
147,147,"Rocco Mediate",NA,71.2,356,5,"LateRound3ScoringAverage",2010
148,148,"Steve Elkington",NA,71.22,641,9,"LateRound3ScoringAverage",2010
149,149,"Ricky Barnes",NA,71.23,926,13,"LateRound3ScoringAverage",2010
150,150,"Steve Flesch",NA,71.25,285,4,"LateRound3ScoringAverage",2010
150,150,"Greg Kraft",NA,71.25,285,4,"LateRound3ScoringAverage",2010
152,152,"Brian Gay",NA,71.29,499,7,"LateRound3ScoringAverage",2010
152,152,"Johnson Wagner",NA,71.29,499,7,"LateRound3ScoringAverage",2010
152,152,"YE Yang",NA,71.29,499,7,"LateRound3ScoringAverage",2010
155,155,"John Daly",NA,71.33,428,6,"LateRound3ScoringAverage",2010
155,155,"Lucas Glover",NA,71.33,642,9,"LateRound3ScoringAverage",2010
155,155,"Jeev Milkha Singh",NA,71.33,214,3,"LateRound3ScoringAverage",2010
155,155,"Jay Williamson",NA,71.33,428,6,"LateRound3ScoringAverage",2010
159,159,"Alex Cejka",NA,71.38,571,8,"LateRound3ScoringAverage",2010
159,159,"Jason Dufner",NA,71.38,571,8,"LateRound3ScoringAverage",2010
161,161,"Nicholas Thompson",NA,71.4,357,5,"LateRound3ScoringAverage",2010
162,162,"Brian Stuard",NA,71.43,500,7,"LateRound3ScoringAverage",2010
163,163,"Angel Cabrera",NA,71.56,644,9,"LateRound3ScoringAverage",2010
163,163,"Marc Leishman",NA,71.56,644,9,"LateRound3ScoringAverage",2010
165,165,"Matt Every",NA,71.57,501,7,"LateRound3ScoringAverage",2010
166,166,"Greg Owen",NA,71.6,358,5,"LateRound3ScoringAverage",2010
166,166,"Steve Wheatcroft",NA,71.6,358,5,"LateRound3ScoringAverage",2010
166,166,"Chris Wilson",NA,71.6,358,5,"LateRound3ScoringAverage",2010
169,169,"Chris Tidland",NA,71.67,430,6,"LateRound3ScoringAverage",2010
170,170,"Cliff Kresge",NA,71.8,359,5,"LateRound3ScoringAverage",2010
171,171,"Daniel Chopra",NA,71.83,431,6,"LateRound3ScoringAverage",2010
172,172,"Vijay Singh",NA,71.88,575,8,"LateRound3ScoringAverage",2010
173,173,"Jeff Gove",NA,72,216,3,"LateRound3ScoringAverage",2010
174,174,"Rich Barcelo",NA,72.33,434,6,"LateRound3ScoringAverage",2010
175,175,"Steve Lowery",NA,72.5,290,4,"LateRound3ScoringAverage",2010
175,175,"Bill Lunde",NA,72.5,290,4,"LateRound3ScoringAverage",2010
175,175,"David Lutterus",NA,72.5,145,2,"LateRound3ScoringAverage",2010
175,175,"Ian Poulter",NA,72.5,290,4,"LateRound3ScoringAverage",2010
175,175,"Rory Sabbatini",NA,72.5,435,6,"LateRound3ScoringAverage",2010
175,175,"Garrett Willis",NA,72.5,435,6,"LateRound3ScoringAverage",2010
181,181,"Joe Ogilvie",NA,72.63,581,8,"LateRound3ScoringAverage",2010
182,182,"Mathew Goggin",NA,72.67,436,6,"LateRound3ScoringAverage",2010
183,183,"Kevin Stadler",NA,72.86,510,7,"LateRound3ScoringAverage",2010
184,184,"Brent Delahoussaye",NA,73,219,3,"LateRound3ScoringAverage",2010
184,184,"Derek Lamely",NA,73,292,4,"LateRound3ScoringAverage",2010
184,184,"Mike Weir",NA,73,511,7,"LateRound3ScoringAverage",2010
187,187,"Roland Thatcher",NA,73.17,439,6,"LateRound3ScoringAverage",2010
188,188,"Craig Bowden",NA,73.2,366,5,"LateRound3ScoringAverage",2010
189,189,"Jarrod Lyle",NA,73.5,294,4,"LateRound3ScoringAverage",2010
189,189,"Vance Veazey",NA,73.5,147,2,"LateRound3ScoringAverage",2010
191,191,"Brad Faxon",NA,74,148,2,"LateRound3ScoringAverage",2010
192,192,"Mark Calcavecchia",NA,74.67,224,3,"LateRound3ScoringAverage",2010
