"Approaches50125yardsRghRTP_RANKTHISWEEK_2014","Approaches50125yardsRghRTP_RANKLASTWEEK_2014","Approaches50125yardsRghRTP_PLAYERNAME_2014","Approaches50125yardsRghRTP_ROUNDS_2014","Approaches50125yardsRghRTP_AVGRTP_2014","stat_name","year"
1,1,"Dustin Johnson",58,-0.196,"Approaches50125yardsRghRTP",2014
2,2,"Charl Schwartzel",64,-0.145,"Approaches50125yardsRghRTP",2014
3,3,"Chad Campbell",57,-0.13,"Approaches50125yardsRghRTP",2014
4,4,"Scott Langley",95,-0.12,"Approaches50125yardsRghRTP",2014
5,5,"Tommy Gainey",73,-0.113,"Approaches50125yardsRghRTP",2014
6,6,"Phil Mickelson",71,-0.104,"Approaches50125yardsRghRTP",2014
7,7,"David Toms",64,-0.103,"Approaches50125yardsRghRTP",2014
8,8,"William McGirt",96,-0.098,"Approaches50125yardsRghRTP",2014
9,9,"George McNeill",79,-0.089,"Approaches50125yardsRghRTP",2014
10,10,"Charles Howell III",106,-0.073,"Approaches50125yardsRghRTP",2014
11,11,"Carl Pettersson",91,-0.072,"Approaches50125yardsRghRTP",2014
12,12,"Ryan Palmer",85,-0.068,"Approaches50125yardsRghRTP",2014
13,13,"Ricky Barnes",92,-0.063,"Approaches50125yardsRghRTP",2014
14,14,"Jim Furyk",84,-0.061,"Approaches50125yardsRghRTP",2014
15,15,"Angel Cabrera",69,-0.058,"Approaches50125yardsRghRTP",2014
16,16,"Stuart Appleby",92,-0.051,"Approaches50125yardsRghRTP",2014
17,17,"Jimmy Walker",98,-0.048,"Approaches50125yardsRghRTP",2014
18,18,"Andres Romero",81,-0.04,"Approaches50125yardsRghRTP",2014
19,19,"Robert Allenby",83,-0.026,"Approaches50125yardsRghRTP",2014
20,20,"KJ Choi",80,-0.024,"Approaches50125yardsRghRTP",2014
20,20,"Adam Scott",68,-0.024,"Approaches50125yardsRghRTP",2014
22,22,"Sangmoon Bae",76,-0.019,"Approaches50125yardsRghRTP",2014
22,22,"Rory McIlroy",66,-0.019,"Approaches50125yardsRghRTP",2014
24,24,"Daniel Summerhays",98,-0.017,"Approaches50125yardsRghRTP",2014
25,25,"Luke Donald",57,0,"Approaches50125yardsRghRTP",2014
25,25,"Gonzalo Fdez Castano",83,0,"Approaches50125yardsRghRTP",2014
25,25,"Sergio Garcia",61,0,"Approaches50125yardsRghRTP",2014
25,25,"JJ Henry",91,0,"Approaches50125yardsRghRTP",2014
25,25,"Justin Hicks",103,0,"Approaches50125yardsRghRTP",2014
25,25,"John Huh",87,0,"Approaches50125yardsRghRTP",2014
25,25,"DH Lee",54,0,"Approaches50125yardsRghRTP",2014
25,25,"Hunter Mahan",88,0,"Approaches50125yardsRghRTP",2014
25,25,"John Rollins",84,0,"Approaches50125yardsRghRTP",2014
25,25,"Justin Rose",70,0,"Approaches50125yardsRghRTP",2014
25,25,"Heath Slocum",71,0,"Approaches50125yardsRghRTP",2014
25,25,"Tim Wilkinson",86,0,"Approaches50125yardsRghRTP",2014
25,25,"Gary Woodland",93,0,"Approaches50125yardsRghRTP",2014
38,38,"Vijay Singh",83,0.016,"Approaches50125yardsRghRTP",2014
39,39,"Kevin Na",94,0.021,"Approaches50125yardsRghRTP",2014
40,40,"Matt Every",85,0.023,"Approaches50125yardsRghRTP",2014
40,40,"Brian Harman",111,0.023,"Approaches50125yardsRghRTP",2014
42,42,"Robert Streb",75,0.025,"Approaches50125yardsRghRTP",2014
43,43,"Mark Wilson",69,0.027,"Approaches50125yardsRghRTP",2014
44,44,"Ben Curtis",77,0.03,"Approaches50125yardsRghRTP",2014
44,44,"Jason Day",54,0.03,"Approaches50125yardsRghRTP",2014
46,46,"Jason Kokrak",65,0.032,"Approaches50125yardsRghRTP",2014
47,47,"Ernie Els",85,0.033,"Approaches50125yardsRghRTP",2014
48,48,"Seung Yul Noh",92,0.036,"Approaches50125yardsRghRTP",2014
49,49,"Michael Putnam",106,0.038,"Approaches50125yardsRghRTP",2014
50,50,"Matt Jones",83,0.04,"Approaches50125yardsRghRTP",2014
51,51,"Brad Fritsch",50,0.042,"Approaches50125yardsRghRTP",2014
52,52,"Jonas Blixt",64,0.043,"Approaches50125yardsRghRTP",2014
53,53,"Andrew Svoboda",77,0.045,"Approaches50125yardsRghRTP",2014
54,54,"Jonathan Byrd",76,0.047,"Approaches50125yardsRghRTP",2014
55,55,"Geoff Ogilvy",84,0.048,"Approaches50125yardsRghRTP",2014
55,55,"Webb Simpson",87,0.048,"Approaches50125yardsRghRTP",2014
57,57,"Charlie Beljan",76,0.051,"Approaches50125yardsRghRTP",2014
58,58,"Luke Guthrie",85,0.059,"Approaches50125yardsRghRTP",2014
59,59,"Harris English",95,0.061,"Approaches50125yardsRghRTP",2014
60,60,"Hideki Matsuyama",82,0.063,"Approaches50125yardsRghRTP",2014
60,60,"John Senden",99,0.063,"Approaches50125yardsRghRTP",2014
62,62,"Charley Hoffman",93,0.065,"Approaches50125yardsRghRTP",2014
63,63,"Chris Kirk",105,0.066,"Approaches50125yardsRghRTP",2014
