"Front9Round2ScoringAverage_RANKTHISWEEK_2006","Front9Round2ScoringAverage_RANKLASTWEEK_2006","Front9Round2ScoringAverage_PLAYERNAME_2006","Front9Round2ScoringAverage__2006","Front9Round2ScoringAverage_AVG_2006","Front9Round2ScoringAverage_TOTALSTROKES_2006","Front9Round2ScoringAverage_TOTALROUNDS_2006","stat_name","year"
50,50,"Ben Crane",NA,35.14,738,21,"Front9Round2ScoringAverage",2006
50,50,"Shaun Micheel",NA,35.14,984,28,"Front9Round2ScoringAverage",2006
50,50,"Kenny Perry",NA,35.14,738,21,"Front9Round2ScoringAverage",2006
53,53,"Zach Johnson",NA,35.16,879,25,"Front9Round2ScoringAverage",2006
54,54,"Briny Baird",NA,35.17,809,23,"Front9Round2ScoringAverage",2006
54,54,"Mark Wilson",NA,35.17,809,23,"Front9Round2ScoringAverage",2006
56,56,"Chad Campbell",NA,35.21,845,24,"Front9Round2ScoringAverage",2006
56,56,"Ryuji Imada",NA,35.21,1021,29,"Front9Round2ScoringAverage",2006
58,58,"Rory Sabbatini",NA,35.22,810,23,"Front9Round2ScoringAverage",2006
59,59,"Vijay Singh",NA,35.23,916,26,"Front9Round2ScoringAverage",2006
60,60,"Paul Azinger",NA,35.24,881,25,"Front9Round2ScoringAverage",2006
60,60,"KJ Choi",NA,35.24,881,25,"Front9Round2ScoringAverage",2006
60,60,"Nathan Green",NA,35.24,1022,29,"Front9Round2ScoringAverage",2006
60,60,"Davis Love III",NA,35.24,740,21,"Front9Round2ScoringAverage",2006
64,64,"Steve Elkington",NA,35.25,564,16,"Front9Round2ScoringAverage",2006
64,64,"Bob May",NA,35.25,705,20,"Front9Round2ScoringAverage",2006
64,64,"Jerry Smith",NA,35.25,987,28,"Front9Round2ScoringAverage",2006
67,67,"JJ Henry",NA,35.26,952,27,"Front9Round2ScoringAverage",2006
67,67,"David McKenzie",NA,35.26,952,27,"Front9Round2ScoringAverage",2006
67,67,"Jeff Overton",NA,35.26,952,27,"Front9Round2ScoringAverage",2006
70,70,"Chris DiMarco",NA,35.29,847,24,"Front9Round2ScoringAverage",2006
70,70,"Omar Uresti",NA,35.29,741,21,"Front9Round2ScoringAverage",2006
72,72,"Brandt Jobe",NA,35.31,918,26,"Front9Round2ScoringAverage",2006
73,73,"Eric Axley",NA,35.32,989,28,"Front9Round2ScoringAverage",2006
73,73,"JP Hayes",NA,35.32,671,19,"Front9Round2ScoringAverage",2006
75,75,"Jesper Parnevik",NA,35.33,848,24,"Front9Round2ScoringAverage",2006
75,75,"Justin Rose",NA,35.33,954,27,"Front9Round2ScoringAverage",2006
75,75,"Patrick Sheehan",NA,35.33,1166,33,"Front9Round2ScoringAverage",2006
78,78,"Shane Bertsch",NA,35.35,1096,31,"Front9Round2ScoringAverage",2006
78,78,"Tjaart van der Walt",NA,35.35,707,20,"Front9Round2ScoringAverage",2006
80,80,"Billy Andrade",NA,35.36,778,22,"Front9Round2ScoringAverage",2006
80,80,"Brent Geiberger",NA,35.36,990,28,"Front9Round2ScoringAverage",2006
82,82,"Robert Allenby",NA,35.38,743,21,"Front9Round2ScoringAverage",2006
82,82,"Paul Goydos",NA,35.38,849,24,"Front9Round2ScoringAverage",2006
82,82,"Thomas Levet",NA,35.38,566,16,"Front9Round2ScoringAverage",2006
85,85,"Brian Bateman",NA,35.39,814,23,"Front9Round2ScoringAverage",2006
85,85,"Tom Lehman",NA,35.39,637,18,"Front9Round2ScoringAverage",2006
87,87,"Olin Browne",NA,35.41,1027,29,"Front9Round2ScoringAverage",2006
87,87,"Steve Flesch",NA,35.41,1133,32,"Front9Round2ScoringAverage",2006
87,87,"Bill Haas",NA,35.41,1027,29,"Front9Round2ScoringAverage",2006
87,87,"Troy Matteson",NA,35.41,1133,32,"Front9Round2ScoringAverage",2006
91,91,"Todd Fischer",NA,35.42,1098,31,"Front9Round2ScoringAverage",2006
91,91,"Dean Wilson",NA,35.42,1169,33,"Front9Round2ScoringAverage",2006
93,93,"Henrik Bjornstad",NA,35.43,1063,30,"Front9Round2ScoringAverage",2006
94,94,"Kris Cox",NA,35.44,957,27,"Front9Round2ScoringAverage",2006
95,95,"Ryan Palmer",NA,35.45,1028,29,"Front9Round2ScoringAverage",2006
96,96,"Jeff Gove",NA,35.46,993,28,"Front9Round2ScoringAverage",2006
96,96,"Bob Tway",NA,35.46,851,24,"Front9Round2ScoringAverage",2006
98,98,"Bubba Dickerson",NA,35.48,1029,29,"Front9Round2ScoringAverage",2006
98,98,"Carlos Franco",NA,35.48,1029,29,"Front9Round2ScoringAverage",2006
98,98,"Stephen Leaney",NA,35.48,958,27,"Front9Round2ScoringAverage",2006
101,101,"John Cook",NA,35.5,781,22,"Front9Round2ScoringAverage",2006
101,101,"Tim Herron",NA,35.5,923,26,"Front9Round2ScoringAverage",2006
101,101,"JL Lewis",NA,35.5,568,16,"Front9Round2ScoringAverage",2006
101,101,"Tom Pernice Jr",NA,35.5,1136,32,"Front9Round2ScoringAverage",2006
105,105,"Woody Austin",NA,35.52,1101,31,"Front9Round2ScoringAverage",2006
105,105,"Marco Dawson",NA,35.52,959,27,"Front9Round2ScoringAverage",2006
105,105,"Greg Kraft",NA,35.52,888,25,"Front9Round2ScoringAverage",2006
105,105,"Ron Whittaker",NA,35.52,888,25,"Front9Round2ScoringAverage",2006
109,109,"John Daly",NA,35.53,533,15,"Front9Round2ScoringAverage",2006
109,109,"Larry Mize",NA,35.53,604,17,"Front9Round2ScoringAverage",2006
111,111,"Aaron Baddeley",NA,35.54,853,24,"Front9Round2ScoringAverage",2006
111,111,"Hunter Mahan",NA,35.54,995,28,"Front9Round2ScoringAverage",2006
113,113,"Heath Slocum",NA,35.55,1031,29,"Front9Round2ScoringAverage",2006
114,114,"Scott Gutschewski",NA,35.56,640,18,"Front9Round2ScoringAverage",2006
115,115,"John Huston",NA,35.57,818,23,"Front9Round2ScoringAverage",2006
115,115,"Will Ma Kenzie",NA,35.57,996,28,"Front9Round2ScoringAverage",2006
117,117,"Vaughn Taylor",NA,35.58,925,26,"Front9Round2ScoringAverage",2006
118,118,"Bernhard Langer",NA,35.59,783,22,"Front9Round2ScoringAverage",2006
118,118,"DA Points",NA,35.59,961,27,"Front9Round2ScoringAverage",2006
118,118,"Joey Sindelar",NA,35.59,1032,29,"Front9Round2ScoringAverage",2006
121,121,"Jimmy Walker",NA,35.6,712,20,"Front9Round2ScoringAverage",2006
122,122,"Jonathan Kaye",NA,35.61,997,28,"Front9Round2ScoringAverage",2006
123,123,"Bubba Watson",NA,35.64,891,25,"Front9Round2ScoringAverage",2006
124,124,"Mark Brooks",NA,35.65,1212,34,"Front9Round2ScoringAverage",2006
124,124,"Jon Mills",NA,35.65,927,26,"Front9Round2ScoringAverage",2006
126,126,"Ted Purdy",NA,35.66,1141,32,"Front9Round2ScoringAverage",2006
127,127,"Justin Leonard",NA,35.67,856,24,"Front9Round2ScoringAverage",2006
128,128,"Sean OHair",NA,35.68,999,28,"Front9Round2ScoringAverage",2006
128,128,"Joe Ogilvie",NA,35.68,999,28,"Front9Round2ScoringAverage",2006
130,130,"Jeff Brehaut",NA,35.69,1142,32,"Front9Round2ScoringAverage",2006
130,130,"Chris Couch",NA,35.69,928,26,"Front9Round2ScoringAverage",2006
130,130,"Mathias Gronberg",NA,35.69,1035,29,"Front9Round2ScoringAverage",2006
130,130,"Charles Warren",NA,35.69,928,26,"Front9Round2ScoringAverage",2006
134,134,"Alex Cejka",NA,35.71,1000,28,"Front9Round2ScoringAverage",2006
134,134,"Steve Lowery",NA,35.71,1000,28,"Front9Round2ScoringAverage",2006
134,134,"Chris Smith",NA,35.71,750,21,"Front9Round2ScoringAverage",2006
137,137,"Chris Riley",NA,35.72,893,25,"Front9Round2ScoringAverage",2006
138,138,"Rich Beem",NA,35.73,929,26,"Front9Round2ScoringAverage",2006
138,138,"JB Holmes",NA,35.73,786,22,"Front9Round2ScoringAverage",2006
138,138,"DJ Trahan",NA,35.73,1072,30,"Front9Round2ScoringAverage",2006
141,141,"Fred Funk",NA,35.74,965,27,"Front9Round2ScoringAverage",2006
142,142,"Nick Watney",NA,35.75,1001,28,"Front9Round2ScoringAverage",2006
143,143,"Richard Johnson",NA,35.76,1037,29,"Front9Round2ScoringAverage",2006
144,144,"Freddie Jacobson",NA,35.78,644,18,"Front9Round2ScoringAverage",2006
144,144,"Tag Ridings",NA,35.78,1145,32,"Front9Round2ScoringAverage",2006
144,144,"Mike Sposa",NA,35.78,823,23,"Front9Round2ScoringAverage",2006
147,147,"David Toms",NA,35.79,680,19,"Front9Round2ScoringAverage",2006
148,148,"Pat Perez",NA,35.8,537,15,"Front9Round2ScoringAverage",2006
149,149,"Tommy Armour III",NA,35.81,752,21,"Front9Round2ScoringAverage",2006
149,149,"Retief Goosen",NA,35.81,573,16,"Front9Round2ScoringAverage",2006
149,149,"Duffy Waldorf",NA,35.81,967,27,"Front9Round2ScoringAverage",2006
152,152,"Corey Pavin",NA,35.82,788,22,"Front9Round2ScoringAverage",2006
153,153,"James Driscoll",NA,35.83,1039,29,"Front9Round2ScoringAverage",2006
153,153,"David Howell",NA,35.83,430,12,"Front9Round2ScoringAverage",2006
155,155,"Ben Curtis",NA,35.84,896,25,"Front9Round2ScoringAverage",2006
156,156,"Charles Howell III",NA,35.85,968,27,"Front9Round2ScoringAverage",2006
157,157,"Alex Aragon",NA,35.88,861,24,"Front9Round2ScoringAverage",2006
157,157,"Phil Mickelson",NA,35.88,610,17,"Front9Round2ScoringAverage",2006
157,157,"Mark OMeara",NA,35.88,610,17,"Front9Round2ScoringAverage",2006
160,160,"Geoff Ogilvy",NA,35.89,682,19,"Front9Round2ScoringAverage",2006
161,161,"Danny Ellis",NA,35.9,754,21,"Front9Round2ScoringAverage",2006
161,161,"Peter Lonard",NA,35.9,754,21,"Front9Round2ScoringAverage",2006
163,163,"Paul Stankowski",NA,35.91,790,22,"Front9Round2ScoringAverage",2006
164,164,"Carl Pettersson",NA,35.93,970,27,"Front9Round2ScoringAverage",2006
164,164,"Ian Poulter",NA,35.93,503,14,"Front9Round2ScoringAverage",2006
166,166,"Nicholas Thompson",NA,35.94,1114,31,"Front9Round2ScoringAverage",2006
167,167,"Greg Chalmers",NA,35.96,971,27,"Front9Round2ScoringAverage",2006
167,167,"Brad Faxon",NA,35.96,935,26,"Front9Round2ScoringAverage",2006
169,169,"Robert Gamez",NA,35.97,1079,30,"Front9Round2ScoringAverage",2006
170,170,"Bart Bryant",NA,36,900,25,"Front9Round2ScoringAverage",2006
170,170,"Fred Couples",NA,36,540,15,"Front9Round2ScoringAverage",2006
170,170,"Jerry Kelly",NA,36,1116,31,"Front9Round2ScoringAverage",2006
170,170,"Jeff Maggert",NA,36,936,26,"Front9Round2ScoringAverage",2006
170,170,"Billy Mayfair",NA,36,1008,28,"Front9Round2ScoringAverage",2006
170,170,"Wes Short Jr",NA,36,1152,32,"Front9Round2ScoringAverage",2006
170,170,"Vance Veazey",NA,36,684,19,"Front9Round2ScoringAverage",2006
177,177,"John Rollins",NA,36.04,973,27,"Front9Round2ScoringAverage",2006
178,178,"Tim Petrovic",NA,36.1,1047,29,"Front9Round2ScoringAverage",2006
179,179,"Brian Davis",NA,36.12,939,26,"Front9Round2ScoringAverage",2006
180,180,"Arjun Atwal",NA,36.13,1120,31,"Front9Round2ScoringAverage",2006
180,180,"Robert Damron",NA,36.13,1120,31,"Front9Round2ScoringAverage",2006
182,182,"Roger Tambellini",NA,36.14,795,22,"Front9Round2ScoringAverage",2006
183,183,"John Engler Jr",NA,36.19,941,26,"Front9Round2ScoringAverage",2006
183,183,"Steve Jones",NA,36.19,941,26,"Front9Round2ScoringAverage",2006
185,185,"Ian Leggatt",NA,36.25,1015,28,"Front9Round2ScoringAverage",2006
186,186,"Jason Schultz",NA,36.37,982,27,"Front9Round2ScoringAverage",2006
187,187,"Ryan Hietala",NA,36.41,801,22,"Front9Round2ScoringAverage",2006
187,187,"Len Mattiace",NA,36.41,801,22,"Front9Round2ScoringAverage",2006
189,189,"Todd Hamilton",NA,36.44,984,27,"Front9Round2ScoringAverage",2006
190,190,"Jason Gore",NA,36.46,948,26,"Front9Round2ScoringAverage",2006
191,191,"Michael Connell",NA,36.5,730,20,"Front9Round2ScoringAverage",2006
192,192,"Doug Barron",NA,36.52,913,25,"Front9Round2ScoringAverage",2006
193,193,"Mathew Goggin",NA,36.54,877,24,"Front9Round2ScoringAverage",2006
194,194,"Lee Janzen",NA,36.59,988,27,"Front9Round2ScoringAverage",2006
195,195,"Hidemichi Tanaka",NA,36.89,996,27,"Front9Round2ScoringAverage",2006
196,196,"David Duval",NA,37.09,853,23,"Front9Round2ScoringAverage",2006
