"DrivingPct300Measured_RANKTHISWEEK_2013","DrivingPct300Measured_RANKLASTWEEK_2013","DrivingPct300Measured_PLAYERNAME_2013","DrivingPct300Measured_ROUNDS_2013","DrivingPct300Measured_Pct_2013","DrivingPct300Measured_TOTALDRIVESFOR300_2013","DrivingPct300Measured_TOTALDRVSOVERALL_2013","DrivingPct300Measured_RELATIVETOPAR_2013","stat_name","year"
1,1,"Rory McIlroy",56,67.07,55,82,-0.15,"DrivingPct300Measured",2013
2,2,"Bubba Watson",76,65.25,77,118,-0.32,"DrivingPct300Measured",2013
3,3,"Gary Woodland",94,65.12,112,172,-0.25,"DrivingPct300Measured",2013
4,4,"Robert Garrigus",69,63.89,69,108,-0.14,"DrivingPct300Measured",2013
5,5,"Nicolas Colsaerts",50,63.51,47,74,-0.04,"DrivingPct300Measured",2013
6,6,"Luke List",65,63.11,77,122,-0.34,"DrivingPct300Measured",2013
7,7,"Dustin Johnson",71,62.04,67,108,-0.39,"DrivingPct300Measured",2013
8,8,"Ryan Palmer",79,58.22,85,146,-0.33,"DrivingPct300Measured",2013
9,9,"Jason Kokrak",78,57.89,88,152,-0.23,"DrivingPct300Measured",2013
10,10,"Keegan Bradley",88,56.16,82,146,-0.39,"DrivingPct300Measured",2013
11,11,"Graham DeLaet",94,53.98,95,176,-0.31,"DrivingPct300Measured",2013
12,12,"Jason Day",86,53.91,69,128,-0.13,"DrivingPct300Measured",2013
13,13,"Jimmy Walker",84,52.5,84,160,-0.33,"DrivingPct300Measured",2013
14,14,"Kyle Stanley",71,51.59,65,126,-0.28,"DrivingPct300Measured",2013
15,15,"Jim Herman",59,50.98,52,102,-0.31,"DrivingPct300Measured",2013
16,16,"Angel Cabrera",73,50,62,124,-0.16,"DrivingPct300Measured",2013
16,16,"Eric Meierdierks",48,50,46,92,-0.28,"DrivingPct300Measured",2013
16,16,"Adam Scott",61,50,44,88,-0.48,"DrivingPct300Measured",2013
16,16,"Shawn Stefani",63,50,59,118,-0.29,"DrivingPct300Measured",2013
20,20,"Sean OHair",56,49.11,55,112,-0.24,"DrivingPct300Measured",2013
21,21,"Martin Flores",83,48.8,81,166,-0.2,"DrivingPct300Measured",2013
22,22,"Seung Yul Noh",71,48.51,65,134,0.12,"DrivingPct300Measured",2013
23,23,"Scott Piercy",78,48.41,61,126,-0.28,"DrivingPct300Measured",2013
24,24,"Steven Bowditch",67,47.69,62,130,-0.31,"DrivingPct300Measured",2013
25,25,"Robert Streb",75,47.18,67,142,-0.34,"DrivingPct300Measured",2013
26,26,"Tag Ridings",69,46.92,61,130,-0.34,"DrivingPct300Measured",2013
27,27,"Charl Schwartzel",69,46.3,50,108,-0.34,"DrivingPct300Measured",2013
28,28,"Charlie Beljan",62,45.83,55,120,-0.09,"DrivingPct300Measured",2013
29,29,"Morgan Hoffmann",64,45.16,56,124,-0.18,"DrivingPct300Measured",2013
30,30,"Scott Stallings",79,44.93,62,138,-0.42,"DrivingPct300Measured",2013
31,31,"Bobby Gates",49,44.44,40,90,-0.15,"DrivingPct300Measured",2013
32,32,"Harris English",95,44.25,77,174,-0.14,"DrivingPct300Measured",2013
33,33,"Brad Fritsch",81,42.86,66,154,-0.23,"DrivingPct300Measured",2013
34,34,"Justin Rose",62,41.3,38,92,-0.26,"DrivingPct300Measured",2013
35,35,"Tiger Woods",61,40.91,36,88,-0.33,"DrivingPct300Measured",2013
36,36,"Greg Owen",73,40.85,58,142,-0.26,"DrivingPct300Measured",2013
37,37,"Martin Laird",68,40.18,45,112,-0.13,"DrivingPct300Measured",2013
38,38,"Charles Howell III",87,39.76,66,166,-0.39,"DrivingPct300Measured",2013
39,39,"Josh Teater",86,39.29,55,140,-0.33,"DrivingPct300Measured",2013
40,40,"Andres Romero",63,38.98,46,118,-0.26,"DrivingPct300Measured",2013
41,41,"James Hahn",78,38.51,57,148,-0.23,"DrivingPct300Measured",2013
42,42,"Henrik Norlander",70,38.24,52,136,-0.23,"DrivingPct300Measured",2013
43,43,"Peter Hanson",45,37.88,25,66,-0.36,"DrivingPct300Measured",2013
44,44,"Billy Horschel",96,36.93,65,176,-0.29,"DrivingPct300Measured",2013
45,45,"Nick Watney",88,36.84,56,152,-0.16,"DrivingPct300Measured",2013
46,46,"Steve LeBrun",66,36.29,45,124,-0.18,"DrivingPct300Measured",2013
47,47,"Kevin Chappell",80,35.81,53,148,-0.32,"DrivingPct300Measured",2013
48,48,"Charley Hoffman",84,35.53,54,152,-0.26,"DrivingPct300Measured",2013
49,49,"Lucas Glover",65,35.45,39,110,-0.18,"DrivingPct300Measured",2013
50,50,"Aaron Baddeley",68,35.16,45,128,-0.24,"DrivingPct300Measured",2013
51,51,"Brandt Jobe",62,34.82,39,112,-0.21,"DrivingPct300Measured",2013
52,52,"Henrik Stenson",65,34.38,33,96,-0.33,"DrivingPct300Measured",2013
53,53,"Matt Jones",83,34.18,54,158,-0.26,"DrivingPct300Measured",2013
54,54,"Troy Matteson",68,34.09,45,132,-0.31,"DrivingPct300Measured",2013
54,54,"Cameron Percy",68,34.09,45,132,-0.4,"DrivingPct300Measured",2013
56,56,"Pat Perez",69,34.06,47,138,-0.26,"DrivingPct300Measured",2013
57,57,"Jeff Overton",78,33.97,53,156,-0.45,"DrivingPct300Measured",2013
58,58,"Derek Ernst",58,33.93,38,112,-0.16,"DrivingPct300Measured",2013
59,59,"Stewart Cink",71,33.9,40,118,-0.35,"DrivingPct300Measured",2013
60,60,"Erik Compton",74,33.78,50,148,-0.42,"DrivingPct300Measured",2013
61,61,"Patrick Reed",83,33.73,56,166,-0.21,"DrivingPct300Measured",2013
62,62,"Carl Pettersson",82,33.33,44,132,-0.05,"DrivingPct300Measured",2013
63,63,"Rory Sabbatini",86,33.13,53,160,-0.21,"DrivingPct300Measured",2013
