"Last15EventsShortGame_RANKTHISWEEK_2009","Last15EventsShortGame_RANKLASTWEEK_2009","Last15EventsShortGame_PLAYERNAME_2009","Last15EventsShortGame_EVENTS_2009","Last15EventsShortGame_RATING_2009","stat_name","year"
112,112,"Ross Fisher",4,6.4,"Last15EventsShortGame",2009
112,112,"Harrison Frazar",10,6.4,"Last15EventsShortGame",2009
112,112,"Brent Geiberger",1,6.4,"Last15EventsShortGame",2009
112,112,"Bob Heintz",9,6.4,"Last15EventsShortGame",2009
112,112,"Charles Howell III",8,6.4,"Last15EventsShortGame",2009
112,112,"Trevor Immelman",7,6.4,"Last15EventsShortGame",2009
112,112,"Miguel Angel Jimenez",4,6.4,"Last15EventsShortGame",2009
112,92,"Matt Kuchar",8,6.4,"Last15EventsShortGame",2009
112,112,"Derek Lamely",1,6.4,"Last15EventsShortGame",2009
112,112,"Hunter Mahan",9,6.4,"Last15EventsShortGame",2009
112,112,"Prayad Marksaeng",3,6.4,"Last15EventsShortGame",2009
112,112,"Parker McLachlin",7,6.4,"Last15EventsShortGame",2009
112,112,"Corey Pavin",9,6.4,"Last15EventsShortGame",2009
112,112,"Tim Petrovic",9,6.4,"Last15EventsShortGame",2009
112,112,"Alvaro Quiros",3,6.4,"Last15EventsShortGame",2009
112,112,"Chez Reavie",9,6.4,"Last15EventsShortGame",2009
112,112,"Grant Waite",1,6.4,"Last15EventsShortGame",2009
133,133,"Arjun Atwal",2,6.3,"Last15EventsShortGame",2009
133,133,"Cameron Beckman",8,6.3,"Last15EventsShortGame",2009
133,133,"Mark Brooks",7,6.3,"Last15EventsShortGame",2009
133,133,"Jonathan Byrd",12,6.3,"Last15EventsShortGame",2009
133,133,"Ernie Els",8,6.3,"Last15EventsShortGame",2009
133,92,"Steve Flesch",5,6.3,"Last15EventsShortGame",2009
133,133,"Carlos Franco",5,6.3,"Last15EventsShortGame",2009
133,133,"Tadd Fujikawa",2,6.3,"Last15EventsShortGame",2009
133,133,"Robert Garrigus",8,6.3,"Last15EventsShortGame",2009
133,133,"Brandt Jobe",8,6.3,"Last15EventsShortGame",2009
133,133,"Matt Jones",8,6.3,"Last15EventsShortGame",2009
133,133,"Greg Kraft",2,6.3,"Last15EventsShortGame",2009
133,133,"Rory McIlroy",5,6.3,"Last15EventsShortGame",2009
133,133,"Adam Scott",4,6.3,"Last15EventsShortGame",2009
133,133,"Patrick Sheehan",6,6.3,"Last15EventsShortGame",2009
133,133,"Michael Sim",1,6.3,"Last15EventsShortGame",2009
133,133,"Kevin Streelman",8,6.3,"Last15EventsShortGame",2009
133,133,"Peter Tomasulo",3,6.3,"Last15EventsShortGame",2009
133,152,"Scott Verplank",11,6.3,"Last15EventsShortGame",2009
133,133,"Aaron Watkins",3,6.3,"Last15EventsShortGame",2009
133,133,"Mark Wilson",13,6.3,"Last15EventsShortGame",2009
154,152,"Craig Barlow",1,6.2,"Last15EventsShortGame",2009
154,152,"Ronnie Black",2,6.2,"Last15EventsShortGame",2009
154,152,"Michael Bradley",4,6.2,"Last15EventsShortGame",2009
154,152,"Christian Cevaer",1,6.2,"Last15EventsShortGame",2009
154,152,"Chris Couch",2,6.2,"Last15EventsShortGame",2009
154,152,"Jason Day",10,6.2,"Last15EventsShortGame",2009
154,152,"Joe Durant",5,6.2,"Last15EventsShortGame",2009
154,152,"Todd Fischer",1,6.2,"Last15EventsShortGame",2009
154,152,"Rickie Fowler",3,6.2,"Last15EventsShortGame",2009
154,152,"Anthony Kim",7,6.2,"Last15EventsShortGame",2009
154,152,"Shaun Micheel",5,6.2,"Last15EventsShortGame",2009
154,152,"James Nitties",8,6.2,"Last15EventsShortGame",2009
154,152,"James Oh",3,6.2,"Last15EventsShortGame",2009
154,152,"Ryan Palmer",6,6.2,"Last15EventsShortGame",2009
154,152,"John Rollins",9,6.2,"Last15EventsShortGame",2009
154,152,"Jeev Milkha Singh",8,6.2,"Last15EventsShortGame",2009
154,152,"Heath Slocum",8,6.2,"Last15EventsShortGame",2009
154,152,"Kevin Sutherland",7,6.2,"Last15EventsShortGame",2009
154,152,"David Toms",10,6.2,"Last15EventsShortGame",2009
173,172,"Brad Adamonis",3,6.1,"Last15EventsShortGame",2009
173,172,"Mark Calcavecchia",6,6.1,"Last15EventsShortGame",2009
173,172,"Greg Chalmers",10,6.1,"Last15EventsShortGame",2009
173,172,"KJ Choi",4,6.1,"Last15EventsShortGame",2009
173,172,"Darren Clarke",3,6.1,"Last15EventsShortGame",2009
173,172,"Erik Compton",2,6.1,"Last15EventsShortGame",2009
173,172,"Brendon de Jonge",6,6.1,"Last15EventsShortGame",2009
173,172,"Sergio Garcia",4,6.1,"Last15EventsShortGame",2009
173,172,"Scott Hoch",1,6.1,"Last15EventsShortGame",2009
173,172,"Charley Hoffman",8,6.1,"Last15EventsShortGame",2009
173,172,"Ryo Ishikawa",1,6.1,"Last15EventsShortGame",2009
173,172,"Justin Leonard",9,6.1,"Last15EventsShortGame",2009
173,172,"Billy Mayfair",5,6.1,"Last15EventsShortGame",2009
173,172,"Scott McCarron",9,6.1,"Last15EventsShortGame",2009
173,172,"Jack Newman",1,6.1,"Last15EventsShortGame",2009
173,172,"Leif Olson",3,6.1,"Last15EventsShortGame",2009
173,172,"Carl Pettersson",8,6.1,"Last15EventsShortGame",2009
190,189,"Chris Baryla",1,6,"Last15EventsShortGame",2009
190,189,"Notah Begay III",2,6,"Last15EventsShortGame",2009
190,189,"Daniel Chopra",9,6,"Last15EventsShortGame",2009
190,189,"Jay Delsing",3,6,"Last15EventsShortGame",2009
190,189,"Jason Dufner",8,6,"Last15EventsShortGame",2009
190,189,"Andres Gonzales",1,6,"Last15EventsShortGame",2009
190,189,"Nathan Green",9,6,"Last15EventsShortGame",2009
190,189,"JP Hayes",3,6,"Last15EventsShortGame",2009
190,189,"JB Holmes",5,6,"Last15EventsShortGame",2009
190,189,"Kent Jones",8,6,"Last15EventsShortGame",2009
190,189,"Tom Lehman",7,6,"Last15EventsShortGame",2009
190,189,"Davis Love III",7,6,"Last15EventsShortGame",2009
190,189,"Matthew Loving",1,6,"Last15EventsShortGame",2009
190,189,"Shane Lowry",1,6,"Last15EventsShortGame",2009
190,189,"Steve Marino",7,6,"Last15EventsShortGame",2009
190,189,"Rocco Mediate",8,6,"Last15EventsShortGame",2009
190,189,"Reinier Saxton",1,6,"Last15EventsShortGame",2009
190,189,"Hideto Tanihara",1,6,"Last15EventsShortGame",2009
190,189,"Nicholas Thompson",7,6,"Last15EventsShortGame",2009
190,189,"Bo Van Pelt",9,6,"Last15EventsShortGame",2009
190,189,"Camilo Villegas",8,6,"Last15EventsShortGame",2009
190,189,"Nick Watney",7,6,"Last15EventsShortGame",2009
212,212,"Michael Allen",7,5.9,"Last15EventsShortGame",2009
212,212,"Brian Davis",8,5.9,"Last15EventsShortGame",2009
212,212,"Dustin Johnson",9,5.9,"Last15EventsShortGame",2009
212,212,"Martin Kaymer",6,5.9,"Last15EventsShortGame",2009
212,212,"Skip Kendall",2,5.9,"Last15EventsShortGame",2009
212,212,"Marc Leishman",11,5.9,"Last15EventsShortGame",2009
212,212,"Wen Tang Lin",1,5.9,"Last15EventsShortGame",2009
212,212,"Troy Matteson",9,5.9,"Last15EventsShortGame",2009
212,212,"Spike McRoy",2,5.9,"Last15EventsShortGame",2009
212,212,"Phil Mickelson",9,5.9,"Last15EventsShortGame",2009
212,212,"Francesco Molinari",1,5.9,"Last15EventsShortGame",2009
212,212,"DA Points",10,5.9,"Last15EventsShortGame",2009
212,212,"Tag Ridings",7,5.9,"Last15EventsShortGame",2009
212,212,"Jeff Sluman",1,5.9,"Last15EventsShortGame",2009
212,212,"Chris Stroud",9,5.9,"Last15EventsShortGame",2009
227,227,"Stephen Ames",8,5.8,"Last15EventsShortGame",2009
227,227,"Gonzalo Fdez Castano",1,5.8,"Last15EventsShortGame",2009
227,227,"Richard Finch",1,5.8,"Last15EventsShortGame",2009
227,227,"Mathew Goggin",5,5.8,"Last15EventsShortGame",2009
227,227,"Chih Bing Lam",1,5.8,"Last15EventsShortGame",2009
227,227,"Neal Lancaster",2,5.8,"Last15EventsShortGame",2009
227,227,"John Mallinger",7,5.8,"Last15EventsShortGame",2009
227,227,"Graeme McDowell",5,5.8,"Last15EventsShortGame",2009
227,227,"Garth Mulroy",1,5.8,"Last15EventsShortGame",2009
227,227,"Scott Piercy",7,5.8,"Last15EventsShortGame",2009
227,227,"Vaughn Taylor",9,5.8,"Last15EventsShortGame",2009
227,227,"Brian Vranesh",5,5.8,"Last15EventsShortGame",2009
227,227,"Jay Williamson",8,5.8,"Last15EventsShortGame",2009
240,240,"Ricky Barnes",5,5.7,"Last15EventsShortGame",2009
240,240,"James Driscoll",6,5.7,"Last15EventsShortGame",2009
240,240,"David Duval",3,5.7,"Last15EventsShortGame",2009
240,240,"Todd Hamilton",4,5.7,"Last15EventsShortGame",2009
240,240,"Jonathan Kaye",6,5.7,"Last15EventsShortGame",2009
240,240,"Bill Lunde",8,5.7,"Last15EventsShortGame",2009
240,240,"Louis Oosthuizen",3,5.7,"Last15EventsShortGame",2009
240,240,"Rod Perry",2,5.7,"Last15EventsShortGame",2009
240,240,"Dicky Pride",3,5.7,"Last15EventsShortGame",2009
240,240,"Paul Stankowski",2,5.7,"Last15EventsShortGame",2009
240,240,"Junpei Takayama",1,5.7,"Last15EventsShortGame",2009
251,251,"Woody Austin",8,5.6,"Last15EventsShortGame",2009
251,251,"Matt Bettencourt",8,5.6,"Last15EventsShortGame",2009
251,251,"Paul Casey",5,5.6,"Last15EventsShortGame",2009
251,251,"Glen Day",7,5.6,"Last15EventsShortGame",2009
251,251,"Derek Fathauer",4,5.6,"Last15EventsShortGame",2009
251,251,"Lucas Glover",7,5.6,"Last15EventsShortGame",2009
251,251,"Jeff Klauk",8,5.6,"Last15EventsShortGame",2009
251,251,"Colt Knost",5,5.6,"Last15EventsShortGame",2009
251,251,"Peter Lonard",7,5.6,"Last15EventsShortGame",2009
251,251,"Charl Schwartzel",1,5.6,"Last15EventsShortGame",2009
251,251,"Charlie Wi",6,5.6,"Last15EventsShortGame",2009
262,262,"Tyler Aldridge",1,5.5,"Last15EventsShortGame",2009
262,262,"Tommy Armour III",9,5.5,"Last15EventsShortGame",2009
262,262,"Kris Blanks",7,5.5,"Last15EventsShortGame",2009
262,262,"Bart Bryant",10,5.5,"Last15EventsShortGame",2009
262,262,"Tommy Gainey",5,5.5,"Last15EventsShortGame",2009
262,262,"Peter Hanson",1,5.5,"Last15EventsShortGame",2009
262,262,"John Huston",6,5.5,"Last15EventsShortGame",2009
262,262,"Danny Lee",4,5.5,"Last15EventsShortGame",2009
262,262,"Jeff Maggert",4,5.5,"Last15EventsShortGame",2009
262,262,"Sean OHair",5,5.5,"Last15EventsShortGame",2009
262,262,"Andres Romero",4,5.5,"Last15EventsShortGame",2009
262,262,"Marc Turnesa",6,5.5,"Last15EventsShortGame",2009
262,262,"Johnson Wagner",9,5.5,"Last15EventsShortGame",2009
262,262,"Charles Warren",7,5.5,"Last15EventsShortGame",2009
262,262,"Bubba Watson",5,5.5,"Last15EventsShortGame",2009
262,262,"Lee Westwood",4,5.5,"Last15EventsShortGame",2009
278,278,"Eric Axley",1,5.4,"Last15EventsShortGame",2009
278,278,"Jason Bohn",12,5.4,"Last15EventsShortGame",2009
278,278,"Guy Boros",2,5.4,"Last15EventsShortGame",2009
278,278,"Jason Gore",8,5.4,"Last15EventsShortGame",2009
278,278,"Scott Gutschewski",3,5.4,"Last15EventsShortGame",2009
278,278,"Soren Hansen",4,5.4,"Last15EventsShortGame",2009
278,278,"Matt Hill",1,5.4,"Last15EventsShortGame",2009
278,278,"Richard Johnson",9,5.4,"Last15EventsShortGame",2009
278,278,"Ian Leggatt",1,5.4,"Last15EventsShortGame",2009
278,278,"David Peoples",3,5.4,"Last15EventsShortGame",2009
288,288,"David Berganio Jr",4,5.1,"Last15EventsShortGame",2009
288,288,"John Merrick",4,5.1,"Last15EventsShortGame",2009
288,288,"Richard Sterne",3,5.1,"Last15EventsShortGame",2009
288,291,"Boo Weekley",7,5.1,"Last15EventsShortGame",2009
292,291,"Rich Beem",4,5,"Last15EventsShortGame",2009
292,291,"Graham DeLaet",1,5,"Last15EventsShortGame",2009
292,291,"Brendon Todd",2,5,"Last15EventsShortGame",2009
295,295,"Robert Floyd",1,4.9,"Last15EventsShortGame",2009
295,295,"Bobby Gates",1,4.9,"Last15EventsShortGame",2009
297,297,"Jose Coceres",3,4.8,"Last15EventsShortGame",2009
298,298,"Troy Kelly",1,4.7,"Last15EventsShortGame",2009
298,298,"Steve Lowery",5,4.7,"Last15EventsShortGame",2009
298,298,"Martin Piller",1,4.7,"Last15EventsShortGame",2009
298,298,"Steve Wheatcroft",1,4.7,"Last15EventsShortGame",2009
302,302,"Will Ma Kenzie",4,4.6,"Last15EventsShortGame",2009
303,303,"Luke List",1,4.5,"Last15EventsShortGame",2009
303,303,"Gary Woodland",2,4.5,"Last15EventsShortGame",2009
305,305,"Martin Laird",8,4.4,"Last15EventsShortGame",2009
306,306,"Steve Allan",1,4.3,"Last15EventsShortGame",2009
306,306,"Ernie Gonzalez",1,4.3,"Last15EventsShortGame",2009
308,308,"Anthony Kang",1,4.2,"Last15EventsShortGame",2009
309,309,"Mike Grob",1,4.1,"Last15EventsShortGame",2009
309,309,"Alan Morin",1,4.1,"Last15EventsShortGame",2009
311,311,"John Daly",1,4,"Last15EventsShortGame",2009
311,311,"Gregory Main",1,4,"Last15EventsShortGame",2009
313,313,"Matthew Borchert",1,3.9,"Last15EventsShortGame",2009
314,314,"Robert Damron",1,3.8,"Last15EventsShortGame",2009
314,314,"Yuji Igarashi",1,3.8,"Last15EventsShortGame",2009
314,314,"Pablo Larrazabal",1,3.8,"Last15EventsShortGame",2009
317,317,"Billy Andrade",1,2,"Last15EventsShortGame",2009
318,318,"Gregory Havret",1,1.8,"Last15EventsShortGame",2009
