"Total3Putts1520_RANKTHISWEEK_2008","Total3Putts1520_RANKLASTWEEK_2008","Total3Putts1520_PLAYERNAME_2008","Total3Putts1520_ROUNDS_2008","Total3Putts1520_TOTAL3PUTTS1520_2008","Total3Putts1520_TOTAL3PUTTS_2008","stat_name","year"
57,57,"Carlos Franco",73,3,39,"Total3Putts1520",2008
57,57,"Cody Freeman",66,3,34,"Total3Putts1520",2008
57,57,"Brian Gay",102,3,31,"Total3Putts1520",2008
57,57,"Mathew Goggin",91,3,40,"Total3Putts1520",2008
57,57,"Mathias Gronberg",87,3,66,"Total3Putts1520",2008
57,57,"Dudley Hart",74,3,39,"Total3Putts1520",2008
57,57,"JP Hayes",67,3,31,"Total3Putts1520",2008
57,57,"Tim Herron",97,3,50,"Total3Putts1520",2008
57,57,"Charley Hoffman",94,3,56,"Total3Putts1520",2008
57,57,"JB Holmes",86,3,47,"Total3Putts1520",2008
57,57,"Dustin Johnson",92,3,36,"Total3Putts1520",2008
57,57,"Michael Letzig",88,3,41,"Total3Putts1520",2008
57,57,"Peter Lonard",92,3,49,"Total3Putts1520",2008
57,57,"Jeff Maggert",86,3,57,"Total3Putts1520",2008
57,57,"Steve Marino",119,3,68,"Total3Putts1520",2008
57,57,"Billy Mayfair",103,3,59,"Total3Putts1520",2008
57,57,"Jim McGovern",75,3,38,"Total3Putts1520",2008
57,57,"Rocco Mediate",87,3,39,"Total3Putts1520",2008
57,57,"John Merrick",98,3,49,"Total3Putts1520",2008
57,57,"Joe Ogilvie",100,3,46,"Total3Putts1520",2008
57,57,"Jin Park",85,3,39,"Total3Putts1520",2008
57,57,"Ted Purdy",68,3,40,"Total3Putts1520",2008
57,57,"Chris Stroud",81,3,45,"Total3Putts1520",2008
57,57,"Boo Weekley",86,3,54,"Total3Putts1520",2008
57,57,"Charlie Wi",97,3,51,"Total3Putts1520",2008
92,92,"Justin Bolli",87,2,52,"Total3Putts1520",2008
92,92,"KJ Choi",74,2,24,"Total3Putts1520",2008
92,92,"Tim Clark",90,2,38,"Total3Putts1520",2008
92,92,"Paul Claxton",63,2,20,"Total3Putts1520",2008
92,92,"Ken Duke",116,2,42,"Total3Putts1520",2008
92,92,"Kenneth Ferrie",72,2,46,"Total3Putts1520",2008
92,92,"Tommy Gainey",60,2,47,"Total3Putts1520",2008
92,92,"Retief Goosen",59,2,22,"Total3Putts1520",2008
92,92,"Jeff Gove",50,2,30,"Total3Putts1520",2008
92,92,"Bill Haas",99,2,45,"Total3Putts1520",2008
92,92,"Padraig Harrington",52,2,16,"Total3Putts1520",2008
92,92,"Richard Johnson",77,2,34,"Total3Putts1520",2008
92,92,"Kent Jones",68,2,33,"Total3Putts1520",2008
92,92,"Matt Jones",95,2,50,"Total3Putts1520",2008
92,92,"Craig Kanada",65,2,19,"Total3Putts1520",2008
92,92,"Cliff Kresge",84,2,43,"Total3Putts1520",2008
92,92,"Matt Kuchar",88,2,32,"Total3Putts1520",2008
92,92,"Davis Love III",78,2,44,"Total3Putts1520",2008
92,92,"Steve Lowery",74,2,45,"Total3Putts1520",2008
92,92,"Will Ma Kenzie",62,2,36,"Total3Putts1520",2008
92,92,"Scott McCarron",63,2,42,"Total3Putts1520",2008
92,92,"Kevin Na",97,2,51,"Total3Putts1520",2008
92,92,"Jeff Overton",103,2,53,"Total3Putts1520",2008
92,92,"Rod Pampling",83,2,39,"Total3Putts1520",2008
92,92,"Corey Pavin",69,2,22,"Total3Putts1520",2008
92,92,"Travis Perkins",53,2,30,"Total3Putts1520",2008
92,92,"Tom Pernice Jr",104,2,56,"Total3Putts1520",2008
92,92,"Tim Petrovic",97,2,55,"Total3Putts1520",2008
92,92,"Carl Pettersson",110,2,47,"Total3Putts1520",2008
92,92,"Ian Poulter",51,2,12,"Total3Putts1520",2008
92,92,"Tag Ridings",88,2,62,"Total3Putts1520",2008
92,92,"John Senden",93,2,51,"Total3Putts1520",2008
92,92,"Vijay Singh",82,2,30,"Total3Putts1520",2008
92,92,"Steve Stricker",75,2,26,"Total3Putts1520",2008
92,92,"Kevin Sutherland",98,2,42,"Total3Putts1520",2008
92,92,"Vaughn Taylor",103,2,50,"Total3Putts1520",2008
92,92,"DJ Trahan",94,2,52,"Total3Putts1520",2008
92,92,"Marc Turnesa",87,2,33,"Total3Putts1520",2008
92,92,"Omar Uresti",74,2,43,"Total3Putts1520",2008
92,92,"Scott Verplank",82,2,33,"Total3Putts1520",2008
92,92,"Bubba Watson",97,2,53,"Total3Putts1520",2008
92,92,"Ron Whittaker",54,2,29,"Total3Putts1520",2008
92,92,"Mark Wilson",107,2,53,"Total3Putts1520",2008
135,135,"Brad Adamonis",87,1,46,"Total3Putts1520",2008
135,135,"Stuart Appleby",87,1,31,"Total3Putts1520",2008
135,135,"Woody Austin",109,1,52,"Total3Putts1520",2008
135,135,"Eric Axley",113,1,49,"Total3Putts1520",2008
135,135,"Briny Baird",113,1,58,"Total3Putts1520",2008
135,135,"Shane Bertsch",96,1,35,"Total3Putts1520",2008
135,135,"Alejandro Canizares",52,1,19,"Total3Putts1520",2008
135,135,"Paul Casey",55,1,30,"Total3Putts1520",2008
135,135,"Gavin Coles",54,1,22,"Total3Putts1520",2008
135,135,"Chad Collins",72,1,23,"Total3Putts1520",2008
135,135,"Marco Dawson",64,1,21,"Total3Putts1520",2008
135,135,"James Driscoll",85,1,31,"Total3Putts1520",2008
135,135,"Sergio Garcia",72,1,34,"Total3Putts1520",2008
135,135,"Nathan Green",95,1,53,"Total3Putts1520",2008
135,135,"Todd Hamilton",92,1,30,"Total3Putts1520",2008
135,135,"John Huston",56,1,23,"Total3Putts1520",2008
135,135,"Ryuji Imada",80,1,24,"Total3Putts1520",2008
135,135,"Martin Laird",98,1,57,"Total3Putts1520",2008
135,135,"Tom Lehman",51,1,27,"Total3Putts1520",2008
135,135,"Justin Leonard",101,1,28,"Total3Putts1520",2008
135,135,"Hunter Mahan",87,1,38,"Total3Putts1520",2008
135,135,"John Mallinger",95,1,34,"Total3Putts1520",2008
135,135,"Phil Mickelson",80,1,26,"Total3Putts1520",2008
135,135,"Ryan Palmer",69,1,30,"Total3Putts1520",2008
135,135,"Jeff Quinney",87,1,34,"Total3Putts1520",2008
135,135,"Chez Reavie",102,1,59,"Total3Putts1520",2008
135,135,"John Rollins",94,1,57,"Total3Putts1520",2008
135,135,"Brett Rumford",72,1,34,"Total3Putts1520",2008
135,135,"Bob Sowards",61,1,28,"Total3Putts1520",2008
135,135,"Scott Sterling",89,1,41,"Total3Putts1520",2008
135,135,"David Toms",70,1,27,"Total3Putts1520",2008
135,135,"Camilo Villegas",79,1,27,"Total3Putts1520",2008
135,135,"Johnson Wagner",83,1,45,"Total3Putts1520",2008
135,135,"Jimmy Walker",73,1,36,"Total3Putts1520",2008
135,135,"Tim Wilkinson",95,1,32,"Total3Putts1520",2008
135,135,"Jay Williamson",96,1,56,"Total3Putts1520",2008
