"SandSavesfrom2030yards_RANKTHISWEEK_2014","SandSavesfrom2030yards_RANKLASTWEEK_2014","SandSavesfrom2030yards_PLAYERNAME_2014","SandSavesfrom2030yards_ROUNDS_2014","SandSavesfrom2030yards_Pct_2014","SandSavesfrom2030yards_OFSAVES_2014","SandSavesfrom2030yards_OFBUNKERS_2014","stat_name","year"
25,25,"Heath Slocum",71,58.62,17,29,"SandSavesfrom2030yards",2014
26,26,"Troy Merritt",62,57.69,15,26,"SandSavesfrom2030yards",2014
27,27,"Robert Allenby",83,57.14,24,42,"SandSavesfrom2030yards",2014
27,27,"Robert Garrigus",80,57.14,16,28,"SandSavesfrom2030yards",2014
27,27,"Russell Knox",92,57.14,16,28,"SandSavesfrom2030yards",2014
27,27,"Ryan Palmer",85,57.14,20,35,"SandSavesfrom2030yards",2014
31,31,"Scott Brown",100,56.67,17,30,"SandSavesfrom2030yards",2014
32,32,"Chris Kirk",105,56.52,26,46,"SandSavesfrom2030yards",2014
33,33,"Bryce Molder",77,56.25,18,32,"SandSavesfrom2030yards",2014
34,34,"Greg Chalmers",85,56,28,50,"SandSavesfrom2030yards",2014
35,35,"Zach Johnson",97,55.81,24,43,"SandSavesfrom2030yards",2014
35,35,"Sean OHair",77,55.81,24,43,"SandSavesfrom2030yards",2014
37,37,"Justin Rose",70,55.56,15,27,"SandSavesfrom2030yards",2014
37,37,"Mark Wilson",69,55.56,15,27,"SandSavesfrom2030yards",2014
39,39,"Ken Duke",80,55.17,16,29,"SandSavesfrom2030yards",2014
39,39,"Retief Goosen",94,55.17,16,29,"SandSavesfrom2030yards",2014
41,41,"Briny Baird",50,55,11,20,"SandSavesfrom2030yards",2014
41,41,"Adam Scott",68,55,11,20,"SandSavesfrom2030yards",2014
41,41,"Brendon Todd",108,55,22,40,"SandSavesfrom2030yards",2014
44,44,"Martin Kaymer",65,54.55,12,22,"SandSavesfrom2030yards",2014
45,45,"Stewart Cink",91,54.17,13,24,"SandSavesfrom2030yards",2014
45,45,"Jeff Maggert",54,54.17,13,24,"SandSavesfrom2030yards",2014
45,45,"Kevin Na",94,54.17,26,48,"SandSavesfrom2030yards",2014
48,48,"JB Holmes",86,54,27,50,"SandSavesfrom2030yards",2014
49,49,"Cameron Tringale",111,53.85,21,39,"SandSavesfrom2030yards",2014
49,49,"Boo Weekley",73,53.85,14,26,"SandSavesfrom2030yards",2014
51,51,"Danny Lee",84,53.33,16,30,"SandSavesfrom2030yards",2014
51,51,"Brendan Steele",89,53.33,16,30,"SandSavesfrom2030yards",2014
53,53,"Justin Leonard",75,53.13,17,32,"SandSavesfrom2030yards",2014
54,54,"Trevor Immelman",84,52.94,18,34,"SandSavesfrom2030yards",2014
55,55,"Ben Crane",81,52.78,19,36,"SandSavesfrom2030yards",2014
56,56,"Ernie Els",85,52.5,21,40,"SandSavesfrom2030yards",2014
56,56,"Andres Romero",81,52.5,21,40,"SandSavesfrom2030yards",2014
56,56,"John Senden",99,52.5,21,40,"SandSavesfrom2030yards",2014
59,59,"Jason Day",54,52.38,11,21,"SandSavesfrom2030yards",2014
59,59,"Troy Matteson",62,52.38,11,21,"SandSavesfrom2030yards",2014
61,61,"Brian Gay",81,52.27,23,44,"SandSavesfrom2030yards",2014
62,62,"Hideki Matsuyama",82,52.17,12,23,"SandSavesfrom2030yards",2014
63,63,"Andrew Loupe",65,52,13,25,"SandSavesfrom2030yards",2014
64,64,"Michael Thompson",74,51.72,15,29,"SandSavesfrom2030yards",2014
65,65,"Rickie Fowler",91,51.61,16,31,"SandSavesfrom2030yards",2014
65,65,"Rory McIlroy",66,51.61,16,31,"SandSavesfrom2030yards",2014
67,67,"Chad Collins",78,51.52,17,33,"SandSavesfrom2030yards",2014
67,67,"James Hahn",82,51.52,17,33,"SandSavesfrom2030yards",2014
67,67,"YE Yang",79,51.52,17,33,"SandSavesfrom2030yards",2014
70,70,"Charles Howell III",106,51.43,18,35,"SandSavesfrom2030yards",2014
71,71,"Luke Guthrie",85,51.16,22,43,"SandSavesfrom2030yards",2014
72,72,"Graham DeLaet",80,50,13,26,"SandSavesfrom2030yards",2014
72,72,"Brad Fritsch",50,50,12,24,"SandSavesfrom2030yards",2014
72,72,"Russell Henley",92,50,22,44,"SandSavesfrom2030yards",2014
72,72,"Morgan Hoffmann",103,50,22,44,"SandSavesfrom2030yards",2014
72,72,"Kevin Kisner",85,50,16,32,"SandSavesfrom2030yards",2014
72,72,"David Lingmerth",80,50,15,30,"SandSavesfrom2030yards",2014
72,72,"George McNeill",79,50,18,36,"SandSavesfrom2030yards",2014
72,72,"Shawn Stefani",60,50,12,24,"SandSavesfrom2030yards",2014
72,72,"Hudson Swafford",75,50,12,24,"SandSavesfrom2030yards",2014
81,81,"Stuart Appleby",92,48.89,22,45,"SandSavesfrom2030yards",2014
82,82,"Steven Bowditch",93,48.84,21,43,"SandSavesfrom2030yards",2014
83,83,"Matt Kuchar",91,48.57,17,35,"SandSavesfrom2030yards",2014
83,83,"Will Ma Kenzie",82,48.57,17,35,"SandSavesfrom2030yards",2014
85,85,"Jason Bohn",81,48.39,15,31,"SandSavesfrom2030yards",2014
86,86,"Bubba Watson",76,48,12,25,"SandSavesfrom2030yards",2014
87,87,"Dustin Johnson",58,47.83,11,23,"SandSavesfrom2030yards",2014
87,87,"Michael Putnam",106,47.83,22,46,"SandSavesfrom2030yards",2014
89,89,"David Hearn",97,47.62,20,42,"SandSavesfrom2030yards",2014
90,90,"Graeme McDowell",66,47.37,9,19,"SandSavesfrom2030yards",2014
91,91,"Hunter Mahan",88,47.22,17,36,"SandSavesfrom2030yards",2014
92,92,"Chad Campbell",57,47.06,8,17,"SandSavesfrom2030yards",2014
92,92,"Roberto Castro",76,47.06,16,34,"SandSavesfrom2030yards",2014
92,92,"John Peterson",62,47.06,8,17,"SandSavesfrom2030yards",2014
92,92,"Will Wilcox",51,47.06,8,17,"SandSavesfrom2030yards",2014
96,96,"Vijay Singh",83,46.88,15,32,"SandSavesfrom2030yards",2014
97,97,"Sangmoon Bae",76,46.67,14,30,"SandSavesfrom2030yards",2014
97,97,"Robert Streb",75,46.67,14,30,"SandSavesfrom2030yards",2014
97,97,"Camilo Villegas",95,46.67,21,45,"SandSavesfrom2030yards",2014
100,100,"Ricky Barnes",92,46.51,20,43,"SandSavesfrom2030yards",2014
100,100,"Jordan Spieth",102,46.51,20,43,"SandSavesfrom2030yards",2014
102,102,"Jamie Lovemark",64,46.43,13,28,"SandSavesfrom2030yards",2014
102,102,"Wes Roach",67,46.43,13,28,"SandSavesfrom2030yards",2014
104,104,"Louis Oosthuizen",50,46.15,6,13,"SandSavesfrom2030yards",2014
105,105,"Richard Lee",80,45.95,17,37,"SandSavesfrom2030yards",2014
106,106,"Pat Perez",84,45.71,16,35,"SandSavesfrom2030yards",2014
107,107,"Justin Hicks",103,45.65,21,46,"SandSavesfrom2030yards",2014
108,108,"Tommy Gainey",73,45.45,15,33,"SandSavesfrom2030yards",2014
108,108,"John Huh",87,45.45,15,33,"SandSavesfrom2030yards",2014
110,110,"Brian Stuard",91,45,18,40,"SandSavesfrom2030yards",2014
111,111,"Matt Every",85,44.74,17,38,"SandSavesfrom2030yards",2014
111,111,"Jimmy Walker",98,44.74,17,38,"SandSavesfrom2030yards",2014
113,113,"KJ Choi",80,44.44,16,36,"SandSavesfrom2030yards",2014
113,113,"Nick Watney",80,44.44,8,18,"SandSavesfrom2030yards",2014
115,115,"Josh Teater",90,43.75,14,32,"SandSavesfrom2030yards",2014
116,116,"Freddie Jacobson",91,43.59,17,39,"SandSavesfrom2030yards",2014
116,116,"Tim Wilkinson",86,43.59,17,39,"SandSavesfrom2030yards",2014
118,118,"Charlie Beljan",76,43.33,13,30,"SandSavesfrom2030yards",2014
118,118,"Jeff Overton",80,43.33,13,30,"SandSavesfrom2030yards",2014
118,118,"John Rollins",84,43.33,13,30,"SandSavesfrom2030yards",2014
121,121,"Aaron Baddeley",74,43.24,16,37,"SandSavesfrom2030yards",2014
121,121,"Erik Compton",88,43.24,16,37,"SandSavesfrom2030yards",2014
121,121,"Kyle Stanley",87,43.24,16,37,"SandSavesfrom2030yards",2014
124,124,"Paul Casey",56,42.86,6,14,"SandSavesfrom2030yards",2014
125,125,"Brian Harman",111,42.5,17,40,"SandSavesfrom2030yards",2014
125,125,"Jerry Kelly",80,42.5,17,40,"SandSavesfrom2030yards",2014
125,125,"Geoff Ogilvy",84,42.5,17,40,"SandSavesfrom2030yards",2014
128,128,"Keegan Bradley",89,42.42,14,33,"SandSavesfrom2030yards",2014
128,128,"Martin Flores",85,42.42,14,33,"SandSavesfrom2030yards",2014
130,130,"Davis Love III",74,42.31,11,26,"SandSavesfrom2030yards",2014
131,131,"James Driscoll",71,42.22,19,45,"SandSavesfrom2030yards",2014
132,132,"Woody Austin",63,41.94,13,31,"SandSavesfrom2030yards",2014
133,133,"Martin Laird",66,41.67,10,24,"SandSavesfrom2030yards",2014
134,134,"Ben Curtis",77,41.03,16,39,"SandSavesfrom2030yards",2014
134,134,"Gary Woodland",93,41.03,16,39,"SandSavesfrom2030yards",2014
136,136,"Spencer Levin",59,40.74,11,27,"SandSavesfrom2030yards",2014
137,137,"Jonas Blixt",64,40,6,15,"SandSavesfrom2030yards",2014
137,137,"Lucas Glover",68,40,6,15,"SandSavesfrom2030yards",2014
137,137,"Jason Kokrak",65,40,12,30,"SandSavesfrom2030yards",2014
137,137,"Ryan Moore",86,40,10,25,"SandSavesfrom2030yards",2014
137,137,"Johnson Wagner",69,40,8,20,"SandSavesfrom2030yards",2014
137,137,"Lee Westwood",57,40,8,20,"SandSavesfrom2030yards",2014
143,143,"Webb Simpson",87,39.53,17,43,"SandSavesfrom2030yards",2014
144,144,"Kevin Stadler",90,39.39,13,33,"SandSavesfrom2030yards",2014
145,145,"Bud Cauley",56,39.13,9,23,"SandSavesfrom2030yards",2014
145,145,"Derek Ernst",80,39.13,9,23,"SandSavesfrom2030yards",2014
145,145,"Brice Garnett",92,39.13,18,46,"SandSavesfrom2030yards",2014
148,148,"JJ Henry",91,38.46,10,26,"SandSavesfrom2030yards",2014
148,148,"John Merrick",87,38.46,10,26,"SandSavesfrom2030yards",2014
150,150,"Brendon de Jonge",109,38.33,23,60,"SandSavesfrom2030yards",2014
151,151,"Henrik Stenson",56,38.1,8,21,"SandSavesfrom2030yards",2014
151,151,"Jhonattan Vegas",77,38.1,8,21,"SandSavesfrom2030yards",2014
153,153,"Kevin Streelman",79,37.93,11,29,"SandSavesfrom2030yards",2014
154,154,"David Toms",64,36.36,8,22,"SandSavesfrom2030yards",2014
155,155,"Chris Stroud",88,36,9,25,"SandSavesfrom2030yards",2014
156,156,"Tyrone Van Aswegen",79,35.48,11,31,"SandSavesfrom2030yards",2014
157,157,"Ian Poulter",57,34.78,8,23,"SandSavesfrom2030yards",2014
158,158,"Angel Cabrera",69,34.48,10,29,"SandSavesfrom2030yards",2014
158,158,"Charley Hoffman",93,34.48,10,29,"SandSavesfrom2030yards",2014
160,160,"Jonathan Byrd",76,34.38,11,32,"SandSavesfrom2030yards",2014
161,161,"Chesson Hadley",84,34.29,12,35,"SandSavesfrom2030yards",2014
161,161,"Nicholas Thompson",85,34.29,12,35,"SandSavesfrom2030yards",2014
163,163,"Gonzalo Fdez Castano",83,33.33,9,27,"SandSavesfrom2030yards",2014
163,163,"William McGirt",96,33.33,19,57,"SandSavesfrom2030yards",2014
163,163,"Ted Potter Jr",68,33.33,9,27,"SandSavesfrom2030yards",2014
163,163,"Scott Stallings",77,33.33,10,30,"SandSavesfrom2030yards",2014
163,163,"Bo Van Pelt",83,33.33,8,24,"SandSavesfrom2030yards",2014
168,168,"Carl Pettersson",91,32.65,16,49,"SandSavesfrom2030yards",2014
169,169,"Daniel Summerhays",98,31.91,15,47,"SandSavesfrom2030yards",2014
170,170,"Jason Dufner",57,31.58,6,19,"SandSavesfrom2030yards",2014
171,171,"Rory Sabbatini",82,31.03,9,29,"SandSavesfrom2030yards",2014
172,172,"Jim Renner",61,29.17,7,24,"SandSavesfrom2030yards",2014
173,173,"Matt Jones",83,28.95,11,38,"SandSavesfrom2030yards",2014
174,174,"Harris English",95,26.67,8,30,"SandSavesfrom2030yards",2014
175,175,"Jim Herman",62,25,5,20,"SandSavesfrom2030yards",2014
176,176,"Andrew Svoboda",77,23.08,6,26,"SandSavesfrom2030yards",2014
177,177,"Kevin Tway",64,21.05,4,19,"SandSavesfrom2030yards",2014
