"LateRound3ScoringAverage_RANKTHISWEEK_2009","LateRound3ScoringAverage_RANKLASTWEEK_2009","LateRound3ScoringAverage_PLAYERNAME_2009","LateRound3ScoringAverage__2009","LateRound3ScoringAverage_AVG_2009","LateRound3ScoringAverage_TOTALSTROKES_2009","LateRound3ScoringAverage_TOTALROUNDS_2009","stat_name","year"
85,85,"John Merrick",NA,70.36,774,11,"LateRound3ScoringAverage",2009
86,86,"Sean OHair",NA,70.38,563,8,"LateRound3ScoringAverage",2009
86,86,"Bo Van Pelt",NA,70.38,563,8,"LateRound3ScoringAverage",2009
88,88,"Matt Bettencourt",NA,70.43,493,7,"LateRound3ScoringAverage",2009
89,89,"Bryce Molder",NA,70.44,634,9,"LateRound3ScoringAverage",2009
89,89,"Rod Pampling",NA,70.44,634,9,"LateRound3ScoringAverage",2009
91,91,"Greg Chalmers",NA,70.45,775,11,"LateRound3ScoringAverage",2009
91,91,"Kevin Na",NA,70.45,775,11,"LateRound3ScoringAverage",2009
91,91,"Rory Sabbatini",NA,70.45,775,11,"LateRound3ScoringAverage",2009
94,94,"Ben Crane",NA,70.5,564,8,"LateRound3ScoringAverage",2009
94,94,"Mathew Goggin",NA,70.5,282,4,"LateRound3ScoringAverage",2009
96,96,"DA Points",NA,70.55,776,11,"LateRound3ScoringAverage",2009
97,97,"Glen Day",NA,70.56,635,9,"LateRound3ScoringAverage",2009
98,98,"Bill Lunde",NA,70.6,353,5,"LateRound3ScoringAverage",2009
98,98,"Chris Stroud",NA,70.6,706,10,"LateRound3ScoringAverage",2009
100,100,"Kevin Sutherland",NA,70.63,565,8,"LateRound3ScoringAverage",2009
101,101,"Hunter Mahan",NA,70.64,777,11,"LateRound3ScoringAverage",2009
102,102,"Rich Beem",NA,70.67,424,6,"LateRound3ScoringAverage",2009
102,102,"Bart Bryant",NA,70.67,424,6,"LateRound3ScoringAverage",2009
102,102,"Stewart Cink",NA,70.67,636,9,"LateRound3ScoringAverage",2009
102,102,"Ian Poulter",NA,70.67,636,9,"LateRound3ScoringAverage",2009
106,106,"Steve Elkington",NA,70.71,495,7,"LateRound3ScoringAverage",2009
106,106,"YE Yang",NA,70.71,495,7,"LateRound3ScoringAverage",2009
108,108,"Lee Janzen",NA,70.75,566,8,"LateRound3ScoringAverage",2009
108,108,"Greg Owen",NA,70.75,849,12,"LateRound3ScoringAverage",2009
108,108,"Peter Tomasulo",NA,70.75,283,4,"LateRound3ScoringAverage",2009
108,108,"Bubba Watson",NA,70.75,566,8,"LateRound3ScoringAverage",2009
112,112,"Charles Howell III",NA,70.8,708,10,"LateRound3ScoringAverage",2009
112,112,"Jeff Quinney",NA,70.8,354,5,"LateRound3ScoringAverage",2009
112,112,"Adam Scott",NA,70.8,354,5,"LateRound3ScoringAverage",2009
112,112,"Scott Verplank",NA,70.8,708,10,"LateRound3ScoringAverage",2009
116,116,"Jason Dufner",NA,70.89,638,9,"LateRound3ScoringAverage",2009
116,116,"David Mathis",NA,70.89,638,9,"LateRound3ScoringAverage",2009
118,118,"Brian Bateman",NA,71,142,2,"LateRound3ScoringAverage",2009
118,118,"Ken Duke",NA,71,426,6,"LateRound3ScoringAverage",2009
118,118,"David Duval",NA,71,142,2,"LateRound3ScoringAverage",2009
118,118,"Colt Knost",NA,71,426,6,"LateRound3ScoringAverage",2009
118,118,"Chez Reavie",NA,71,355,5,"LateRound3ScoringAverage",2009
123,123,"Geoff Ogilvy",NA,71.08,853,12,"LateRound3ScoringAverage",2009
124,124,"Vaughn Taylor",NA,71.13,569,8,"LateRound3ScoringAverage",2009
125,125,"Kris Blanks",NA,71.14,498,7,"LateRound3ScoringAverage",2009
126,126,"James Nitties",NA,71.15,925,13,"LateRound3ScoringAverage",2009
127,127,"Casey Wittenberg",NA,71.17,427,6,"LateRound3ScoringAverage",2009
128,128,"Alex Cejka",NA,71.2,712,10,"LateRound3ScoringAverage",2009
128,128,"Steve Flesch",NA,71.2,356,5,"LateRound3ScoringAverage",2009
130,130,"Mark Wilson",NA,71.23,926,13,"LateRound3ScoringAverage",2009
131,131,"Sergio Garcia",NA,71.25,570,8,"LateRound3ScoringAverage",2009
131,131,"Robert Garrigus",NA,71.25,570,8,"LateRound3ScoringAverage",2009
131,131,"Corey Pavin",NA,71.25,285,4,"LateRound3ScoringAverage",2009
131,131,"Mike Weir",NA,71.25,570,8,"LateRound3ScoringAverage",2009
135,135,"Jarrod Lyle",NA,71.33,428,6,"LateRound3ScoringAverage",2009
135,135,"Pat Perez",NA,71.33,642,9,"LateRound3ScoringAverage",2009
135,135,"Carl Pettersson",NA,71.33,428,6,"LateRound3ScoringAverage",2009
135,135,"Dean Wilson",NA,71.33,214,3,"LateRound3ScoringAverage",2009
139,139,"Boo Weekley",NA,71.36,785,11,"LateRound3ScoringAverage",2009
140,140,"Todd Hamilton",NA,71.38,571,8,"LateRound3ScoringAverage",2009
141,141,"KJ Choi",NA,71.43,500,7,"LateRound3ScoringAverage",2009
142,142,"Tommy Armour III",NA,71.5,286,4,"LateRound3ScoringAverage",2009
142,142,"Tim Herron",NA,71.5,572,8,"LateRound3ScoringAverage",2009
142,142,"Jeff Overton",NA,71.5,858,12,"LateRound3ScoringAverage",2009
142,142,"Andres Romero",NA,71.5,286,4,"LateRound3ScoringAverage",2009
142,142,"Johnson Wagner",NA,71.5,572,8,"LateRound3ScoringAverage",2009
147,147,"Nick Watney",NA,71.55,787,11,"LateRound3ScoringAverage",2009
148,148,"Angel Cabrera",NA,71.57,501,7,"LateRound3ScoringAverage",2009
149,149,"Ricky Barnes",NA,71.6,358,5,"LateRound3ScoringAverage",2009
150,150,"Ernie Els",NA,71.67,645,9,"LateRound3ScoringAverage",2009
151,151,"Ben Curtis",NA,71.71,502,7,"LateRound3ScoringAverage",2009
151,151,"Chris DiMarco",NA,71.71,502,7,"LateRound3ScoringAverage",2009
151,151,"Tom Pernice Jr",NA,71.71,502,7,"LateRound3ScoringAverage",2009
154,154,"Daniel Chopra",NA,71.75,574,8,"LateRound3ScoringAverage",2009
155,155,"Camilo Villegas",NA,71.78,646,9,"LateRound3ScoringAverage",2009
156,156,"Will Ma Kenzie",NA,71.8,359,5,"LateRound3ScoringAverage",2009
157,157,"Charley Hoffman",NA,71.82,790,11,"LateRound3ScoringAverage",2009
158,158,"Jeff Maggert",NA,71.83,431,6,"LateRound3ScoringAverage",2009
159,159,"Jason Gore",NA,72,360,5,"LateRound3ScoringAverage",2009
159,159,"Ryuji Imada",NA,72,576,8,"LateRound3ScoringAverage",2009
159,159,"Scott McCarron",NA,72,576,8,"LateRound3ScoringAverage",2009
159,159,"Rick Price",NA,72,72,1,"LateRound3ScoringAverage",2009
159,159,"Scott Sterling",NA,72,288,4,"LateRound3ScoringAverage",2009
159,159,"Matt Weibring",NA,72,288,4,"LateRound3ScoringAverage",2009
165,165,"Troy Matteson",NA,72.17,866,12,"LateRound3ScoringAverage",2009
166,166,"Jay Williamson",NA,72.33,217,3,"LateRound3ScoringAverage",2009
167,167,"Vijay Singh",NA,72.43,507,7,"LateRound3ScoringAverage",2009
168,168,"Robert Allenby",NA,72.44,652,9,"LateRound3ScoringAverage",2009
169,169,"Eric Axley",NA,72.5,290,4,"LateRound3ScoringAverage",2009
170,170,"JJ Henry",NA,72.55,798,11,"LateRound3ScoringAverage",2009
171,171,"Marc Turnesa",NA,72.6,363,5,"LateRound3ScoringAverage",2009
172,172,"Aaron Baddeley",NA,72.67,436,6,"LateRound3ScoringAverage",2009
173,173,"Derek Fathauer",NA,72.75,291,4,"LateRound3ScoringAverage",2009
173,173,"Steve Lowery",NA,72.75,291,4,"LateRound3ScoringAverage",2009
175,175,"Matt Jones",NA,72.8,364,5,"LateRound3ScoringAverage",2009
176,176,"Aron Price",NA,73,438,6,"LateRound3ScoringAverage",2009
177,177,"Parker McLachlin",NA,73.25,293,4,"LateRound3ScoringAverage",2009
178,178,"Stuart Appleby",NA,73.43,514,7,"LateRound3ScoringAverage",2009
179,179,"Brad Faxon",NA,74,74,1,"LateRound3ScoringAverage",2009
180,180,"Rocco Mediate",NA,74.57,522,7,"LateRound3ScoringAverage",2009
181,181,"Brendon Todd",NA,75,150,2,"LateRound3ScoringAverage",2009
182,182,"Gary Woodland",NA,77.67,233,3,"LateRound3ScoringAverage",2009
