"ProximitytoHolefrom1020yards_RANKTHISWEEK_2013","ProximitytoHolefrom1020yards_RANKLASTWEEK_2013","ProximitytoHolefrom1020yards_PLAYERNAME_2013","ProximitytoHolefrom1020yards_ROUNDS_2013","ProximitytoHolefrom1020yards_AVGDTP_2013","ProximitytoHolefrom1020yards_TOTALDISTANCEFEET_2013","ProximitytoHolefrom1020yards_OFSHOTS_2013","ProximitytoHolefrom1020yards_SCRAMBLINGRANK_2013","stat_name","year"
22,22,"Dustin Johnson",71,NA,839.417,139,163,"ProximitytoHolefrom1020yards",2013
24,24,"Brian Gay",79,NA,1474.75,241,10,"ProximitytoHolefrom1020yards",2013
24,24,"William McGirt",75,NA,1394.333,230,39,"ProximitytoHolefrom1020yards",2013
24,24,"Rory McIlroy",56,NA,746,123,145,"ProximitytoHolefrom1020yards",2013
24,24,"Bryce Molder",82,NA,1376.25,227,19,"ProximitytoHolefrom1020yards",2013
24,24,"Chris Stroud",88,NA,1613.917,265,6,"ProximitytoHolefrom1020yards",2013
24,24,"Lee Williams",62,NA,984.833,163,7,"ProximitytoHolefrom1020yards",2013
30,30,"Stuart Appleby",88,NA,1422.75,230,4,"ProximitytoHolefrom1020yards",2013
30,30,"Jonas Blixt",76,NA,1418.917,230,24,"ProximitytoHolefrom1020yards",2013
30,30,"Phil Mickelson",78,NA,1105,179,78,"ProximitytoHolefrom1020yards",2013
30,30,"Darron Stiles",51,NA,788.75,128,29,"ProximitytoHolefrom1020yards",2013
30,30,"Lee Westwood",70,NA,1098.083,178,21,"ProximitytoHolefrom1020yards",2013
30,30,"Casey Wittenberg",72,NA,1095.167,178,37,"ProximitytoHolefrom1020yards",2013
36,36,"Ben Crane",62,NA,1056.75,170,9,"ProximitytoHolefrom1020yards",2013
36,36,"Rod Pampling",46,NA,719,115,127,"ProximitytoHolefrom1020yards",2013
38,38,"David Hearn",88,NA,1301.75,205,90,"ProximitytoHolefrom1020yards",2013
38,38,"Freddie Jacobson",63,NA,974.75,153,54,"ProximitytoHolefrom1020yards",2013
38,38,"Robert Karlsson",56,NA,721.583,114,100,"ProximitytoHolefrom1020yards",2013
38,38,"Colt Knost",69,NA,1080.167,171,116,"ProximitytoHolefrom1020yards",2013
38,38,"Richard Lee",81,NA,1372,217,11,"ProximitytoHolefrom1020yards",2013
38,38,"Cameron Percy",68,NA,1155.5,182,40,"ProximitytoHolefrom1020yards",2013
38,38,"Carl Pettersson",82,NA,1348.417,212,147,"ProximitytoHolefrom1020yards",2013
38,38,"Dicky Pride",71,NA,1276.833,201,60,"ProximitytoHolefrom1020yards",2013
38,38,"Justin Rose",62,NA,718.75,114,35,"ProximitytoHolefrom1020yards",2013
38,38,"Jordan Spieth",82,NA,1348.75,213,31,"ProximitytoHolefrom1020yards",2013
48,48,"Keegan Bradley",88,NA,1456,226,32,"ProximitytoHolefrom1020yards",2013
48,48,"Tom Gillis",69,NA,1247.083,194,44,"ProximitytoHolefrom1020yards",2013
48,48,"Bill Haas",85,NA,1356.25,212,18,"ProximitytoHolefrom1020yards",2013
48,48,"Brian Harman",89,NA,1548.667,240,77,"ProximitytoHolefrom1020yards",2013
48,48,"Chris Kirk",89,NA,1509.833,235,3,"ProximitytoHolefrom1020yards",2013
48,48,"Jeff Maggert",63,NA,988.083,154,42,"ProximitytoHolefrom1020yards",2013
48,48,"Webb Simpson",92,NA,1366.333,213,86,"ProximitytoHolefrom1020yards",2013
48,48,"Brendan Steele",86,NA,1398.833,218,104,"ProximitytoHolefrom1020yards",2013
48,48,"Vaughn Taylor",50,NA,837.917,130,107,"ProximitytoHolefrom1020yards",2013
48,48,"Josh Teater",86,NA,1203.083,187,157,"ProximitytoHolefrom1020yards",2013
58,58,"Aaron Baddeley",68,NA,1352.083,207,92,"ProximitytoHolefrom1020yards",2013
58,58,"Scott Brown",65,NA,1106.083,170,130,"ProximitytoHolefrom1020yards",2013
58,58,"Chad Campbell",78,NA,1274.25,197,76,"ProximitytoHolefrom1020yards",2013
58,58,"Stewart Cink",71,NA,1090.5,168,164,"ProximitytoHolefrom1020yards",2013
58,58,"Morgan Hoffmann",64,NA,1086.75,168,85,"ProximitytoHolefrom1020yards",2013
58,58,"Matt Kuchar",93,NA,1369.833,211,12,"ProximitytoHolefrom1020yards",2013
58,58,"Seung Yul Noh",71,NA,1256.583,193,158,"ProximitytoHolefrom1020yards",2013
58,58,"Greg Owen",73,NA,1215.417,186,142,"ProximitytoHolefrom1020yards",2013
58,58,"Scott Piercy",78,NA,1284.833,197,161,"ProximitytoHolefrom1020yards",2013
58,58,"Adam Scott",61,NA,822.75,127,119,"ProximitytoHolefrom1020yards",2013
68,68,"Bud Cauley",67,NA,1061.417,162,165,"ProximitytoHolefrom1020yards",2013
68,68,"KJ Choi",85,NA,1242.083,188,13,"ProximitytoHolefrom1020yards",2013
68,68,"Brian Davis",91,NA,1791.583,273,73,"ProximitytoHolefrom1020yards",2013
68,68,"Ernie Els",63,NA,1058.917,161,84,"ProximitytoHolefrom1020yards",2013
68,68,"Rickie Fowler",75,NA,1364.25,206,56,"ProximitytoHolefrom1020yards",2013
68,68,"Tim Herron",45,NA,883.333,134,117,"ProximitytoHolefrom1020yards",2013
68,68,"Trevor Immelman",73,NA,1229.167,186,68,"ProximitytoHolefrom1020yards",2013
68,68,"Andres Romero",63,NA,1215.583,184,88,"ProximitytoHolefrom1020yards",2013
68,68,"Charl Schwartzel",69,NA,1161.25,176,140,"ProximitytoHolefrom1020yards",2013
68,68,"Charlie Wi",75,NA,1570.083,238,47,"ProximitytoHolefrom1020yards",2013
78,78,"Ben Curtis",59,NA,908.917,137,141,"ProximitytoHolefrom1020yards",2013
78,78,"Brad Fritsch",81,NA,1500.417,225,136,"ProximitytoHolefrom1020yards",2013
78,78,"James Hahn",78,NA,1368.083,205,128,"ProximitytoHolefrom1020yards",2013
78,78,"Geoff Ogilvy",57,NA,993.5,149,132,"ProximitytoHolefrom1020yards",2013
78,78,"Jin Park",52,NA,845.667,127,65,"ProximitytoHolefrom1020yards",2013
78,78,"Rory Sabbatini",86,NA,1461.167,219,91,"ProximitytoHolefrom1020yards",2013
78,78,"David Toms",49,NA,603.083,90,51,"ProximitytoHolefrom1020yards",2013
78,78,"DJ Trahan",48,NA,697.833,105,118,"ProximitytoHolefrom1020yards",2013
78,78,"Bo Van Pelt",72,NA,1197.917,180,159,"ProximitytoHolefrom1020yards",2013
78,78,"Mark Wilson",56,NA,999.917,150,27,"ProximitytoHolefrom1020yards",2013
88,88,"Ricky Barnes",74,NA,1258,186,162,"ProximitytoHolefrom1020yards",2013
88,88,"Jason Bohn",70,NA,1355.167,201,144,"ProximitytoHolefrom1020yards",2013
88,88,"Greg Chalmers",77,NA,1559.75,230,63,"ProximitytoHolefrom1020yards",2013
88,88,"Tommy Gainey",84,NA,1615.75,239,152,"ProximitytoHolefrom1020yards",2013
88,88,"Luke List",65,NA,1112.083,165,151,"ProximitytoHolefrom1020yards",2013
88,88,"David Mathis",71,NA,1377.083,203,172,"ProximitytoHolefrom1020yards",2013
88,88,"George McNeill",68,NA,1228.583,183,49,"ProximitytoHolefrom1020yards",2013
88,88,"DA Points",87,NA,1468,218,129,"ProximitytoHolefrom1020yards",2013
88,88,"Ted Potter Jr",65,NA,1082.25,160,34,"ProximitytoHolefrom1020yards",2013
88,88,"Alistair Presnell",59,NA,899.5,134,101,"ProximitytoHolefrom1020yards",2013
98,98,"Erik Compton",74,NA,1343.333,197,23,"ProximitytoHolefrom1020yards",2013
98,98,"Martin Flores",83,NA,1710.5,251,15,"ProximitytoHolefrom1020yards",2013
98,98,"DH Lee",65,NA,1286.25,188,89,"ProximitytoHolefrom1020yards",2013
98,98,"Hunter Mahan",91,NA,1210.833,178,73,"ProximitytoHolefrom1020yards",2013
98,98,"Patrick Reed",83,NA,1557.333,229,40,"ProximitytoHolefrom1020yards",2013
98,98,"John Senden",79,NA,1333.417,195,153,"ProximitytoHolefrom1020yards",2013
98,98,"Vijay Singh",61,NA,976.833,143,103,"ProximitytoHolefrom1020yards",2013
98,98,"Daniel Summerhays",83,NA,1659.75,242,68,"ProximitytoHolefrom1020yards",2013
98,98,"Aaron Watkins",46,NA,738.5,108,58,"ProximitytoHolefrom1020yards",2013
107,107,"Zach Johnson",84,NA,1266.417,184,54,"ProximitytoHolefrom1020yards",2013
107,107,"Scott Langley",79,NA,1262.167,182,59,"ProximitytoHolefrom1020yards",2013
107,107,"David Lingmerth",68,NA,1361.667,198,80,"ProximitytoHolefrom1020yards",2013
107,107,"Troy Matteson",68,NA,1339.75,194,63,"ProximitytoHolefrom1020yards",2013
107,107,"Henrik Norlander",70,NA,1236.917,178,138,"ProximitytoHolefrom1020yards",2013
107,107,"Ryan Palmer",79,NA,1508.833,219,133,"ProximitytoHolefrom1020yards",2013
107,107,"Kevin Streelman",86,NA,1551.667,224,61,"ProximitytoHolefrom1020yards",2013
107,107,"Steve Stricker",51,NA,665.25,96,2,"ProximitytoHolefrom1020yards",2013
115,115,"Charlie Beljan",62,NA,1216,174,170,"ProximitytoHolefrom1020yards",2013
115,115,"Kevin Chappell",80,NA,1318.917,189,81,"ProximitytoHolefrom1020yards",2013
115,115,"Graham DeLaet",94,NA,1344.667,191,51,"ProximitytoHolefrom1020yards",2013
115,115,"Justin Hicks",79,NA,1165.5,166,175,"ProximitytoHolefrom1020yards",2013
115,115,"Chez Reavie",72,NA,1382.833,198,48,"ProximitytoHolefrom1020yards",2013
115,115,"John Rollins",77,NA,1391.667,198,93,"ProximitytoHolefrom1020yards",2013
115,115,"Kevin Stadler",83,NA,1485.083,213,143,"ProximitytoHolefrom1020yards",2013
115,115,"Henrik Stenson",65,NA,884.583,127,102,"ProximitytoHolefrom1020yards",2013
123,123,"James Driscoll",76,NA,1274.5,179,53,"ProximitytoHolefrom1020yards",2013
123,123,"Doug LaBelle II",72,NA,1106.917,157,123,"ProximitytoHolefrom1020yards",2013
123,123,"Marc Leishman",77,NA,1212.417,171,96,"ProximitytoHolefrom1020yards",2013
123,123,"Ryan Moore",72,NA,1204.833,171,95,"ProximitytoHolefrom1020yards",2013
127,127,"Robert Allenby",58,NA,1205.25,168,168,"ProximitytoHolefrom1020yards",2013
127,127,"Jason Dufner",78,NA,1199.5,168,70,"ProximitytoHolefrom1020yards",2013
127,127,"Harris English",95,NA,1729.5,242,125,"ProximitytoHolefrom1020yards",2013
127,127,"John Huh",88,NA,1691,236,62,"ProximitytoHolefrom1020yards",2013
127,127,"Brandt Jobe",62,NA,1089.333,152,146,"ProximitytoHolefrom1020yards",2013
127,127,"Steve LeBrun",66,NA,1096.167,153,97,"ProximitytoHolefrom1020yards",2013
127,127,"John Merrick",79,NA,1364.083,190,115,"ProximitytoHolefrom1020yards",2013
127,127,"Sean OHair",56,NA,1324.5,184,169,"ProximitytoHolefrom1020yards",2013
127,127,"Tag Ridings",69,NA,1206.167,168,98,"ProximitytoHolefrom1020yards",2013
127,127,"Scott Stallings",79,NA,1446.5,202,139,"ProximitytoHolefrom1020yards",2013
127,127,"Brian Stuard",78,NA,1296.75,182,43,"ProximitytoHolefrom1020yards",2013
127,127,"Nicholas Thompson",99,NA,1832.167,257,109,"ProximitytoHolefrom1020yards",2013
127,127,"Bubba Watson",76,NA,1315.583,184,150,"ProximitytoHolefrom1020yards",2013
127,127,"YE Yang",56,NA,989.833,138,110,"ProximitytoHolefrom1020yards",2013
141,141,"Sangmoon Bae",83,NA,1485.833,204,176,"ProximitytoHolefrom1020yards",2013
141,141,"Ken Duke",87,NA,1686.25,233,108,"ProximitytoHolefrom1020yards",2013
141,141,"Ryo Ishikawa",72,NA,1152.083,159,160,"ProximitytoHolefrom1020yards",2013
141,141,"Martin Laird",68,NA,1182.25,164,122,"ProximitytoHolefrom1020yards",2013
141,141,"Jeff Overton",78,NA,1713.5,235,66,"ProximitytoHolefrom1020yards",2013
141,141,"Boo Weekley",100,NA,1690.083,234,135,"ProximitytoHolefrom1020yards",2013
147,147,"Stephen Ames",49,NA,948.917,130,67,"ProximitytoHolefrom1020yards",2013
147,147,"Fabian Gomez",65,NA,1288.417,176,49,"ProximitytoHolefrom1020yards",2013
147,147,"Jim Herman",59,NA,1046.417,142,149,"ProximitytoHolefrom1020yards",2013
147,147,"Shawn Stefani",63,NA,1199.833,164,79,"ProximitytoHolefrom1020yards",2013
147,147,"Robert Streb",75,NA,1360.667,186,86,"ProximitytoHolefrom1020yards",2013
147,147,"Jimmy Walker",84,NA,1528.167,208,36,"ProximitytoHolefrom1020yards",2013
153,153,"JJ Henry",83,NA,1492.583,201,112,"ProximitytoHolefrom1020yards",2013
153,153,"Charley Hoffman",84,NA,1647.167,223,154,"ProximitytoHolefrom1020yards",2013
153,153,"Graeme McDowell",53,NA,959.25,130,30,"ProximitytoHolefrom1020yards",2013
156,156,"Michael Bradley",56,NA,855.583,114,166,"ProximitytoHolefrom1020yards",2013
156,156,"Matt Every",89,NA,2013,267,113,"ProximitytoHolefrom1020yards",2013
156,156,"Russell Henley",80,NA,1409.5,187,104,"ProximitytoHolefrom1020yards",2013
156,156,"Billy Horschel",96,NA,1870.75,250,131,"ProximitytoHolefrom1020yards",2013
156,156,"Pat Perez",69,NA,1311.083,175,111,"ProximitytoHolefrom1020yards",2013
156,156,"Nick Watney",88,NA,1395.417,187,121,"ProximitytoHolefrom1020yards",2013
162,162,"Will Claxton",67,NA,1246.583,164,156,"ProximitytoHolefrom1020yards",2013
162,162,"Lucas Glover",65,NA,1094,144,174,"ProximitytoHolefrom1020yards",2013
162,162,"Andrew Svoboda",46,NA,784.5,103,167,"ProximitytoHolefrom1020yards",2013
165,165,"Brendon de Jonge",110,NA,2137.5,280,16,"ProximitytoHolefrom1020yards",2013
165,165,"Jason Kokrak",78,NA,1798.917,235,83,"ProximitytoHolefrom1020yards",2013
165,165,"Johnson Wagner",64,NA,1145.083,150,120,"ProximitytoHolefrom1020yards",2013
168,168,"Martin Kaymer",61,NA,996.25,129,171,"ProximitytoHolefrom1020yards",2013
169,169,"Justin Bolli",59,NA,1321,169,106,"ProximitytoHolefrom1020yards",2013
169,169,"Nicolas Colsaerts",50,NA,937.167,120,178,"ProximitytoHolefrom1020yards",2013
169,169,"Bobby Gates",49,NA,972.583,124,137,"ProximitytoHolefrom1020yards",2013
169,169,"Ben Kohles",75,NA,1366.417,174,126,"ProximitytoHolefrom1020yards",2013
169,169,"Michael Thompson",66,NA,1448,184,93,"ProximitytoHolefrom1020yards",2013
174,174,"Scott Gardiner",61,NA,1363.917,171,173,"ProximitytoHolefrom1020yards",2013
174,174,"Robert Garrigus",69,NA,1234.417,154,180,"ProximitytoHolefrom1020yards",2013
176,176,"Angel Cabrera",73,NA,1392.917,169,134,"ProximitytoHolefrom1020yards",2013
176,176,"Gary Woodland",94,NA,2128.5,259,148,"ProximitytoHolefrom1020yards",2013
178,178,"Kyle Stanley",71,NA,1472,175,155,"ProximitytoHolefrom1020yards",2013
179,179,"Derek Ernst",58,NA,1440.25,160,179,"ProximitytoHolefrom1020yards",2013
180,180,"Eric Meierdierks",48,NA,1136.167,125,177,"ProximitytoHolefrom1020yards",2013
