"CareerMoneyLeaders_RANKTHISWEEK_2008","CareerMoneyLeaders_RANKLASTWEEK_2008","CareerMoneyLeaders_PLAYERNAME_2008","CareerMoneyLeaders__2008","CareerMoneyLeaders_MONEY_2008","stat_name","year"
300,300,"Wayne Grady",NA,2077433,"CareerMoneyLeaders",2008
301,301,"Jeff Gove",NA,2035936,"CareerMoneyLeaders",2008
302,302,"Chris Couch",NA,2030818,"CareerMoneyLeaders",2008
303,303,"John Adams",NA,2019582,"CareerMoneyLeaders",2008
304,304,"Larry Rinker",NA,2007824,"CareerMoneyLeaders",2008
305,305,"Parker McLachlin",NA,1974096,"CareerMoneyLeaders",2008
306,306,"Mike Donald",NA,1970260,"CareerMoneyLeaders",2008
307,307,"John Merrick",NA,1961443,"CareerMoneyLeaders",2008
308,308,"Trevor Dodds",NA,1940834,"CareerMoneyLeaders",2008
309,309,"Jim Thorpe",NA,1935566,"CareerMoneyLeaders",2008
310,310,"Dave Rummells",NA,1909430,"CareerMoneyLeaders",2008
311,311,"Kevin Stadler",NA,1903110,"CareerMoneyLeaders",2008
312,312,"David Graham",NA,1888731,"CareerMoneyLeaders",2008
313,313,"Arnold Palmer",NA,1861857,"CareerMoneyLeaders",2008
314,314,"Mike Heinen",NA,1848216,"CareerMoneyLeaders",2008
315,315,"Richard Zokol",NA,1840397,"CareerMoneyLeaders",2008
316,316,"Mike Standly",NA,1834597,"CareerMoneyLeaders",2008
317,317,"Gary Player",NA,1834482,"CareerMoneyLeaders",2008
318,318,"Brad Elder",NA,1820145,"CareerMoneyLeaders",2008
319,319,"James Driscoll",NA,1819846,"CareerMoneyLeaders",2008
320,320,"Leonard Thompson",NA,1819028,"CareerMoneyLeaders",2008
321,321,"Bill Britton",NA,1814615,"CareerMoneyLeaders",2008
322,322,"Mark Lye",NA,1800654,"CareerMoneyLeaders",2008
323,323,"Dustin Johnson",NA,1789895,"CareerMoneyLeaders",2008
324,324,"George Burns",NA,1781090,"CareerMoneyLeaders",2008
325,325,"Kelly Gibson",NA,1751957,"CareerMoneyLeaders",2008
326,326,"Shane Bertsch",NA,1719611,"CareerMoneyLeaders",2008
327,327,"Morris Hatalsky",NA,1707280,"CareerMoneyLeaders",2008
328,328,"Bruce Fleisher",NA,1695111,"CareerMoneyLeaders",2008
329,329,"Billy Casper",NA,1691583,"CareerMoneyLeaders",2008
330,330,"David Berganio Jr",NA,1650982,"CareerMoneyLeaders",2008
331,331,"Michael Clark II",NA,1649440,"CareerMoneyLeaders",2008
332,332,"Ted Schulz",NA,1645215,"CareerMoneyLeaders",2008
333,333,"Bob Murphy",NA,1642330,"CareerMoneyLeaders",2008
334,334,"Jerry Pate",NA,1634246,"CareerMoneyLeaders",2008
335,335,"Gary Koch",NA,1629482,"CareerMoneyLeaders",2008
336,336,"Lon Hinkle",NA,1607691,"CareerMoneyLeaders",2008
337,337,"Kenny Knox",NA,1607180,"CareerMoneyLeaders",2008
338,338,"Gene Littler",NA,1584210,"CareerMoneyLeaders",2008
339,339,"Jack Renner",NA,1579090,"CareerMoneyLeaders",2008
340,340,"Curt Byrum",NA,1576535,"CareerMoneyLeaders",2008
341,341,"Wes Short Jr",NA,1569801,"CareerMoneyLeaders",2008
342,342,"Miller Barber",NA,1564204,"CareerMoneyLeaders",2008
343,343,"Bob Heintz",NA,1560603,"CareerMoneyLeaders",2008
344,344,"Mark Hayes",NA,1555739,"CareerMoneyLeaders",2008
345,345,"Daisuke Maruyama",NA,1554676,"CareerMoneyLeaders",2008
346,346,"Jim Colbert",NA,1553136,"CareerMoneyLeaders",2008
347,347,"Bob Eastwood",NA,1546106,"CareerMoneyLeaders",2008
348,348,"Keith Fergus",NA,1546009,"CareerMoneyLeaders",2008
349,349,"Guy Boros",NA,1508110,"CareerMoneyLeaders",2008
350,350,"Buddy Gardner",NA,1491943,"CareerMoneyLeaders",2008
351,351,"Chez Reavie",NA,1451942,"CareerMoneyLeaders",2008
352,352,"Bobby Clampett",NA,1423000,"CareerMoneyLeaders",2008
353,353,"Robert Wrenn",NA,1422635,"CareerMoneyLeaders",2008
354,354,"Gavin Coles",NA,1415902,"CareerMoneyLeaders",2008
355,355,"Billy Kratzert",NA,1396819,"CareerMoneyLeaders",2008
356,356,"Bill Rogers",NA,1384710,"CareerMoneyLeaders",2008
357,357,"Bruce Crampton",NA,1376193,"CareerMoneyLeaders",2008
358,358,"Kevin Streelman",NA,1374399,"CareerMoneyLeaders",2008
359,359,"Andy North",NA,1365530,"CareerMoneyLeaders",2008
360,360,"Marc Turnesa",NA,1329920,"CareerMoneyLeaders",2008
361,361,"Ed Dougherty",NA,1323769,"CareerMoneyLeaders",2008
362,362,"Tom Sieckmann",NA,1310647,"CareerMoneyLeaders",2008
363,363,"Dave Stockton",NA,1303281,"CareerMoneyLeaders",2008
364,364,"Denis Watson",NA,1288621,"CareerMoneyLeaders",2008
365,365,"John Morse",NA,1282275,"CareerMoneyLeaders",2008
366,366,"Craig Kanada",NA,1266410,"CareerMoneyLeaders",2008
367,367,"Al Geiberger",NA,1265188,"CareerMoneyLeaders",2008
368,368,"Ryan Armour",NA,1217487,"CareerMoneyLeaders",2008
369,369,"Danny Edwards",NA,1212304,"CareerMoneyLeaders",2008
370,370,"Tim Wilkinson",NA,1207327,"CareerMoneyLeaders",2008
371,371,"Jason Dufner",NA,1206358,"CareerMoneyLeaders",2008
372,372,"Dan Halldorson",NA,1193929,"CareerMoneyLeaders",2008
373,373,"Charles Coody",NA,1187762,"CareerMoneyLeaders",2008
374,374,"Dave Eichelberger",NA,1186505,"CareerMoneyLeaders",2008
375,375,"Tony Sills",NA,1173361,"CareerMoneyLeaders",2008
376,376,"Michael Letzig",NA,1166977,"CareerMoneyLeaders",2008
377,377,"Chris Stroud",NA,1165862,"CareerMoneyLeaders",2008
378,378,"Don January",NA,1140925,"CareerMoneyLeaders",2008
379,379,"Dave Hill",NA,1130420,"CareerMoneyLeaders",2008
380,380,"Dick Mast",NA,1123038,"CareerMoneyLeaders",2008
381,381,"Roland Thatcher",NA,1093748,"CareerMoneyLeaders",2008
