"Back9LowestRound_RANKTHISWEEK_2005","Back9LowestRound_RANKLASTWEEK_2005","Back9LowestRound_PLAYERNAME_2005","Back9LowestRound_ROUNDS_2005","Back9LowestRound_LOWRND_2005","stat_name","year"
1,1,"John Rollins",97,28,"Back9LowestRound",2005
2,2,"Robert Allenby",95,29,"Back9LowestRound",2005
2,2,"Briny Baird",98,29,"Back9LowestRound",2005
2,2,"Olin Browne",99,29,"Back9LowestRound",2005
2,2,"Harrison Frazar",105,29,"Back9LowestRound",2005
2,2,"Tom Lehman",69,29,"Back9LowestRound",2005
2,2,"Jose Maria Olazabal",55,29,"Back9LowestRound",2005
2,2,"Lee Westwood",50,29,"Back9LowestRound",2005
2,2,"Brett Wetterich",76,29,"Back9LowestRound",2005
10,10,"Stephen Ames",82,30,"Back9LowestRound",2005
10,10,"Woody Austin",100,30,"Back9LowestRound",2005
10,10,"Craig Barlow",81,30,"Back9LowestRound",2005
10,10,"Rich Beem",66,30,"Back9LowestRound",2005
10,10,"Jason Bohn",91,30,"Back9LowestRound",2005
10,10,"Bart Bryant",91,30,"Back9LowestRound",2005
10,10,"Mark Calcavecchia",92,30,"Back9LowestRound",2005
10,10,"Chad Campbell",95,30,"Back9LowestRound",2005
10,10,"Tim Clark",92,30,"Back9LowestRound",2005
10,10,"Ben Crane",78,30,"Back9LowestRound",2005
10,10,"Glen Day",80,30,"Back9LowestRound",2005
10,10,"Joe Durant",81,30,"Back9LowestRound",2005
10,10,"Brad Faxon",75,30,"Back9LowestRound",2005
10,10,"Jim Furyk",94,30,"Back9LowestRound",2005
10,10,"Sergio Garcia",73,30,"Back9LowestRound",2005
10,10,"Brian Gay",101,30,"Back9LowestRound",2005
10,10,"Bill Glasson",54,30,"Back9LowestRound",2005
10,10,"Lucas Glover",88,30,"Back9LowestRound",2005
10,10,"Dudley Hart",84,30,"Back9LowestRound",2005
10,10,"Ryuji Imada",78,30,"Back9LowestRound",2005
10,10,"Freddie Jacobson",72,30,"Back9LowestRound",2005
10,10,"Brendan Jones",81,30,"Back9LowestRound",2005
10,10,"Neal Lancaster",95,30,"Back9LowestRound",2005
10,10,"Justin Leonard",78,30,"Back9LowestRound",2005
10,10,"Davis Love III",80,30,"Back9LowestRound",2005
10,10,"Steve Lowery",100,30,"Back9LowestRound",2005
10,10,"Jeff Maggert",79,30,"Back9LowestRound",2005
10,10,"Shigeki Maruyama",99,30,"Back9LowestRound",2005
10,10,"Geoff Ogilvy",97,30,"Back9LowestRound",2005
10,10,"Ryan Palmer",101,30,"Back9LowestRound",2005
10,10,"Jesper Parnevik",84,30,"Back9LowestRound",2005
10,10,"Corey Pavin",77,30,"Back9LowestRound",2005
10,10,"Pat Perez",89,30,"Back9LowestRound",2005
10,10,"Craig Perks",67,30,"Back9LowestRound",2005
10,10,"Carl Pettersson",109,30,"Back9LowestRound",2005
10,10,"Ted Purdy",122,30,"Back9LowestRound",2005
10,10,"Brett Quigley",96,30,"Back9LowestRound",2005
10,10,"Tag Ridings",93,30,"Back9LowestRound",2005
10,10,"Justin Rose",99,30,"Back9LowestRound",2005
10,10,"John Senden",101,30,"Back9LowestRound",2005
10,10,"Joey Sindelar",104,30,"Back9LowestRound",2005
10,10,"Hidemichi Tanaka",106,30,"Back9LowestRound",2005
10,10,"David Toms",87,30,"Back9LowestRound",2005
10,10,"Charles Warren",89,30,"Back9LowestRound",2005
10,10,"Dean Wilson",86,30,"Back9LowestRound",2005
10,10,"Mark Wilson",74,30,"Back9LowestRound",2005
10,10,"Tiger Woods",76,30,"Back9LowestRound",2005
57,57,"Steve Allan",102,31,"Back9LowestRound",2005
57,57,"Michael Allen",90,31,"Back9LowestRound",2005
57,57,"Chris Anderson",66,31,"Back9LowestRound",2005
57,57,"Billy Andrade",83,31,"Back9LowestRound",2005
57,57,"Stuart Appleby",84,31,"Back9LowestRound",2005
57,57,"Arjun Atwal",65,31,"Back9LowestRound",2005
57,57,"Aaron Baddeley",84,31,"Back9LowestRound",2005
57,57,"Doug Barron",70,31,"Back9LowestRound",2005
57,57,"Brian Bateman",98,31,"Back9LowestRound",2005
57,57,"Cameron Beckman",96,31,"Back9LowestRound",2005
57,57,"Justin Bolli",65,31,"Back9LowestRound",2005
57,57,"Jeff Brehaut",71,31,"Back9LowestRound",2005
57,57,"Danny Briggs",70,31,"Back9LowestRound",2005
57,57,"DJ Brigman",76,31,"Back9LowestRound",2005
57,57,"Jonathan Byrd",103,31,"Back9LowestRound",2005
57,57,"KJ Choi",78,31,"Back9LowestRound",2005
57,57,"Daniel Chopra",108,31,"Back9LowestRound",2005
57,57,"Stewart Cink",98,31,"Back9LowestRound",2005
57,57,"Paul Claxton",79,31,"Back9LowestRound",2005
57,57,"Gavin Coles",70,31,"Back9LowestRound",2005
57,57,"Fred Couples",72,31,"Back9LowestRound",2005
57,57,"Ben Curtis",65,31,"Back9LowestRound",2005
57,57,"John Daly",78,31,"Back9LowestRound",2005
57,57,"Robert Damron",89,31,"Back9LowestRound",2005
57,57,"Marco Dawson",82,31,"Back9LowestRound",2005
57,57,"Chris DiMarco",83,31,"Back9LowestRound",2005
57,57,"Luke Donald",67,31,"Back9LowestRound",2005
57,57,"James Driscoll",73,31,"Back9LowestRound",2005
57,57,"Steve Elkington",67,31,"Back9LowestRound",2005
57,57,"Todd Fischer",99,31,"Back9LowestRound",2005
57,57,"Carlos Franco",78,31,"Back9LowestRound",2005
57,57,"Brent Geiberger",61,31,"Back9LowestRound",2005
57,57,"Tom Gillis",77,31,"Back9LowestRound",2005
57,57,"Retief Goosen",71,31,"Back9LowestRound",2005
57,57,"Paul Gow",78,31,"Back9LowestRound",2005
57,57,"Mathias Gronberg",60,31,"Back9LowestRound",2005
57,57,"Scott Gutschewski",86,31,"Back9LowestRound",2005
57,57,"Padraig Harrington",50,31,"Back9LowestRound",2005
57,57,"JP Hayes",63,31,"Back9LowestRound",2005
57,57,"David Hearn",68,31,"Back9LowestRound",2005
57,57,"Scott Hend",75,31,"Back9LowestRound",2005
57,57,"JJ Henry",102,31,"Back9LowestRound",2005
57,57,"Mark Hensby",70,31,"Back9LowestRound",2005
57,57,"Tim Herron",100,31,"Back9LowestRound",2005
57,57,"Charles Howell III",95,31,"Back9LowestRound",2005
57,57,"Lee Janzen",75,31,"Back9LowestRound",2005
57,57,"Brandt Jobe",96,31,"Back9LowestRound",2005
57,57,"Zach Johnson",96,31,"Back9LowestRound",2005
57,57,"Richard Johnson",50,31,"Back9LowestRound",2005
57,57,"Steve Jones",56,31,"Back9LowestRound",2005
57,57,"Kent Jones",99,31,"Back9LowestRound",2005
57,57,"Jonathan Kaye",77,31,"Back9LowestRound",2005
57,57,"Jerry Kelly",101,31,"Back9LowestRound",2005
57,57,"Matt Kuchar",60,31,"Back9LowestRound",2005
57,57,"Hank Kuehne",84,31,"Back9LowestRound",2005
57,57,"Stephen Leaney",89,31,"Back9LowestRound",2005
57,57,"JL Lewis",98,31,"Back9LowestRound",2005
57,57,"Peter Lonard",85,31,"Back9LowestRound",2005
