"Round1ScoringAverage_RANKTHISWEEK_2013","Round1ScoringAverage_RANKLASTWEEK_2013","Round1ScoringAverage_PLAYERNAME_2013","Round1ScoringAverage__2013","Round1ScoringAverage_AVG_2013","Round1ScoringAverage_TOTALSTROKES_2013","Round1ScoringAverage_TOTALROUNDS_2013","stat_name","year"
123,123,"Ernie Els",NA,71.44,1286,18,"Round1ScoringAverage",2013
123,123,"Andrew Svoboda",NA,71.44,1143,16,"Round1ScoringAverage",2013
125,125,"Ian Poulter",NA,71.47,1072,15,"Round1ScoringAverage",2013
126,126,"Jim Herman",NA,71.5,1287,18,"Round1ScoringAverage",2013
127,127,"Graeme McDowell",NA,71.53,1073,15,"Round1ScoringAverage",2013
127,127,"Vijay Singh",NA,71.53,1359,19,"Round1ScoringAverage",2013
129,129,"Brian Harman",NA,71.54,2003,28,"Round1ScoringAverage",2013
129,129,"DA Points",NA,71.54,2003,28,"Round1ScoringAverage",2013
131,131,"Cameron Percy",NA,71.55,1431,20,"Round1ScoringAverage",2013
132,132,"Martin Kaymer",NA,71.56,1145,16,"Round1ScoringAverage",2013
133,133,"Scott Brown",NA,71.57,1503,21,"Round1ScoringAverage",2013
133,133,"Will Claxton",NA,71.57,1646,23,"Round1ScoringAverage",2013
133,133,"Greg Owen",NA,71.57,1646,23,"Round1ScoringAverage",2013
136,136,"Doug LaBelle II",NA,71.59,1575,22,"Round1ScoringAverage",2013
137,137,"Scott Piercy",NA,71.61,1647,23,"Round1ScoringAverage",2013
138,138,"Sangmoon Bae",NA,71.62,1862,26,"Round1ScoringAverage",2013
138,138,"Tom Gillis",NA,71.62,1504,21,"Round1ScoringAverage",2013
140,140,"YE Yang",NA,71.63,1361,19,"Round1ScoringAverage",2013
141,141,"DH Lee",NA,71.64,1576,22,"Round1ScoringAverage",2013
141,141,"Michael Thompson",NA,71.64,1576,22,"Round1ScoringAverage",2013
143,143,"Rod Pampling",NA,71.67,1075,15,"Round1ScoringAverage",2013
144,144,"Ben Curtis",NA,71.68,1362,19,"Round1ScoringAverage",2013
144,144,"Charlie Wi",NA,71.68,1577,22,"Round1ScoringAverage",2013
146,146,"Fabian Gomez",NA,71.78,1651,23,"Round1ScoringAverage",2013
147,147,"Luke Guthrie",NA,71.81,1939,27,"Round1ScoringAverage",2013
148,148,"Scott Gardiner",NA,71.86,1581,22,"Round1ScoringAverage",2013
149,149,"Scott Stallings",NA,71.89,1941,27,"Round1ScoringAverage",2013
150,150,"Andres Romero",NA,71.9,1438,20,"Round1ScoringAverage",2013
151,151,"Troy Matteson",NA,71.91,1654,23,"Round1ScoringAverage",2013
152,152,"Mike Weir",NA,71.95,1511,21,"Round1ScoringAverage",2013
153,153,"Charlie Beljan",NA,72.04,1729,24,"Round1ScoringAverage",2013
154,154,"Rory McIlroy",NA,72.07,1081,15,"Round1ScoringAverage",2013
155,155,"Erik Compton",NA,72.08,1730,24,"Round1ScoringAverage",2013
155,155,"Justin Hicks",NA,72.08,1730,24,"Round1ScoringAverage",2013
157,157,"Steven Bowditch",NA,72.14,1515,21,"Round1ScoringAverage",2013
158,158,"Michael Bradley",NA,72.15,1443,20,"Round1ScoringAverage",2013
159,159,"Bobby Gates",NA,72.16,1371,19,"Round1ScoringAverage",2013
160,160,"Mark Wilson",NA,72.17,1299,18,"Round1ScoringAverage",2013
161,161,"Padraig Harrington",NA,72.2,1083,15,"Round1ScoringAverage",2013
162,162,"Colt Knost",NA,72.21,1733,24,"Round1ScoringAverage",2013
163,163,"Eric Meierdierks",NA,72.22,1300,18,"Round1ScoringAverage",2013
164,164,"Sean OHair",NA,72.27,1590,22,"Round1ScoringAverage",2013
165,165,"David Lingmerth",NA,72.3,1663,23,"Round1ScoringAverage",2013
166,166,"Justin Bolli",NA,72.32,1591,22,"Round1ScoringAverage",2013
167,167,"Aaron Baddeley",NA,72.35,1664,23,"Round1ScoringAverage",2013
167,167,"Lucas Glover",NA,72.35,1664,23,"Round1ScoringAverage",2013
169,169,"Geoff Ogilvy",NA,72.37,1375,19,"Round1ScoringAverage",2013
170,170,"Martin Laird",NA,72.38,1520,21,"Round1ScoringAverage",2013
171,171,"Aaron Watkins",NA,72.39,1303,18,"Round1ScoringAverage",2013
172,172,"Derek Ernst",NA,72.48,1522,21,"Round1ScoringAverage",2013
173,173,"Kyle Stanley",NA,72.58,1742,24,"Round1ScoringAverage",2013
174,174,"David Mathis",NA,72.61,1670,23,"Round1ScoringAverage",2013
175,175,"Luke List",NA,72.65,1671,23,"Round1ScoringAverage",2013
175,175,"Johnson Wagner",NA,72.65,1671,23,"Round1ScoringAverage",2013
177,177,"Darron Stiles",NA,72.89,1385,19,"Round1ScoringAverage",2013
178,178,"Bud Cauley",NA,72.91,1677,23,"Round1ScoringAverage",2013
179,179,"David Toms",NA,72.93,1021,14,"Round1ScoringAverage",2013
180,180,"Robert Allenby",NA,73.43,1689,23,"Round1ScoringAverage",2013
