"1125FinalRoundPerformance_RANKTHISWEEK_2012","1125FinalRoundPerformance_RANKLASTWEEK_2012","1125FinalRoundPerformance_PLAYERNAME_2012","1125FinalRoundPerformance_EVENTS_2012","1125FinalRoundPerformance_PctTIMESIMPROVED_2012","1125FinalRoundPerformance_OFTIMESIMPROVED_2012","stat_name","year"
29,29,"Brian Gay",28,66.7,2,"1125FinalRoundPerformance",2012
29,29,"Brian Harman",30,66.7,2,"1125FinalRoundPerformance",2012
29,29,"David Hearn",28,66.7,2,"1125FinalRoundPerformance",2012
29,29,"JB Holmes",25,66.7,2,"1125FinalRoundPerformance",2012
29,29,"Trevor Immelman",24,66.7,2,"1125FinalRoundPerformance",2012
29,29,"Dustin Johnson",19,66.7,4,"1125FinalRoundPerformance",2012
29,29,"Davis Love III",20,66.7,2,"1125FinalRoundPerformance",2012
29,29,"Seung Yul Noh",28,66.7,6,"1125FinalRoundPerformance",2012
29,29,"Ian Poulter",15,66.7,2,"1125FinalRoundPerformance",2012
29,29,"Justin Rose",19,66.7,6,"1125FinalRoundPerformance",2012
29,29,"Scott Stallings",27,66.7,2,"1125FinalRoundPerformance",2012
29,29,"Chris Stroud",28,66.7,2,"1125FinalRoundPerformance",2012
29,29,"Tiger Woods",19,66.7,2,"1125FinalRoundPerformance",2012
45,45,"Martin Flores",30,60,3,"1125FinalRoundPerformance",2012
45,45,"Greg Owen",27,60,3,"1125FinalRoundPerformance",2012
45,45,"Adam Scott",16,60,3,"1125FinalRoundPerformance",2012
45,45,"Kevin Stadler",25,60,3,"1125FinalRoundPerformance",2012
49,49,"Jeff Overton",29,57.1,4,"1125FinalRoundPerformance",2012
49,49,"Scott Piercy",28,57.1,4,"1125FinalRoundPerformance",2012
51,51,"Kris Blanks",23,50,1,"1125FinalRoundPerformance",2012
51,51,"Jonas Blixt",21,50,1,"1125FinalRoundPerformance",2012
51,51,"Keegan Bradley",25,50,3,"1125FinalRoundPerformance",2012
51,51,"Jonathan Byrd",21,50,2,"1125FinalRoundPerformance",2012
51,51,"Chad Campbell",27,50,1,"1125FinalRoundPerformance",2012
51,51,"Roberto Castro",27,50,2,"1125FinalRoundPerformance",2012
51,51,"Bud Cauley",28,50,1,"1125FinalRoundPerformance",2012
51,51,"KJ Choi",21,50,2,"1125FinalRoundPerformance",2012
51,51,"Gary Christian",28,50,1,"1125FinalRoundPerformance",2012
51,51,"Gavin Coles",23,50,1,"1125FinalRoundPerformance",2012
51,51,"Erik Compton",26,50,1,"1125FinalRoundPerformance",2012
51,51,"Chris Couch",21,50,1,"1125FinalRoundPerformance",2012
51,51,"John Daly",15,50,1,"1125FinalRoundPerformance",2012
51,51,"Bob Estes",23,50,1,"1125FinalRoundPerformance",2012
51,51,"Matt Every",25,50,1,"1125FinalRoundPerformance",2012
51,51,"Tom Gillis",23,50,1,"1125FinalRoundPerformance",2012
51,51,"Tim Herron",27,50,2,"1125FinalRoundPerformance",2012
51,51,"Hunter Mahan",23,50,3,"1125FinalRoundPerformance",2012
51,51,"Troy Matteson",32,50,2,"1125FinalRoundPerformance",2012
51,51,"Graeme McDowell",16,50,1,"1125FinalRoundPerformance",2012
51,51,"William McGirt",30,50,1,"1125FinalRoundPerformance",2012
51,51,"Phil Mickelson",22,50,2,"1125FinalRoundPerformance",2012
51,51,"Kevin Na",25,50,1,"1125FinalRoundPerformance",2012
51,51,"Sean OHair",24,50,3,"1125FinalRoundPerformance",2012
51,51,"Pat Perez",23,50,2,"1125FinalRoundPerformance",2012
51,51,"Carl Pettersson",26,50,2,"1125FinalRoundPerformance",2012
51,51,"DA Points",29,50,1,"1125FinalRoundPerformance",2012
51,51,"Dicky Pride",19,50,1,"1125FinalRoundPerformance",2012
51,51,"John Rollins",26,50,1,"1125FinalRoundPerformance",2012
51,51,"Rory Sabbatini",29,50,1,"1125FinalRoundPerformance",2012
51,51,"John Senden",22,50,2,"1125FinalRoundPerformance",2012
51,51,"Brandt Snedeker",22,50,1,"1125FinalRoundPerformance",2012
51,51,"Vaughn Taylor",26,50,2,"1125FinalRoundPerformance",2012
51,51,"Cameron Tringale",26,50,2,"1125FinalRoundPerformance",2012
85,85,"Kevin Streelman",26,42.9,3,"1125FinalRoundPerformance",2012
85,85,"Jimmy Walker",28,42.9,3,"1125FinalRoundPerformance",2012
87,87,"Tim Clark",20,40,2,"1125FinalRoundPerformance",2012
87,87,"James Driscoll",27,40,2,"1125FinalRoundPerformance",2012
87,87,"Padraig Harrington",18,40,2,"1125FinalRoundPerformance",2012
87,87,"Charles Howell III",29,40,2,"1125FinalRoundPerformance",2012
87,87,"Geoff Ogilvy",20,40,2,"1125FinalRoundPerformance",2012
92,92,"Brendon de Jonge",31,37.5,3,"1125FinalRoundPerformance",2012
92,92,"Nick Watney",26,37.5,3,"1125FinalRoundPerformance",2012
94,94,"Stephen Ames",20,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Jason Bohn",28,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Kevin Chappell",29,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Daniel Chopra",21,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Stewart Cink",22,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Ben Crane",23,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Ernie Els",22,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Sergio Garcia",16,33.3,2,"1125FinalRoundPerformance",2012
94,94,"Bobby Gates",29,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Jerry Kelly",26,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Kevin Kisner",24,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Bill Lunde",25,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Chez Reavie",26,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Kyle Reifers",27,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Webb Simpson",22,33.3,2,"1125FinalRoundPerformance",2012
94,94,"Vijay Singh",27,33.3,3,"1125FinalRoundPerformance",2012
94,94,"Daniel Summerhays",26,33.3,2,"1125FinalRoundPerformance",2012
94,94,"Brendon Todd",29,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Lee Westwood",15,33.3,1,"1125FinalRoundPerformance",2012
94,94,"Mark Wilson",25,33.3,1,"1125FinalRoundPerformance",2012
114,114,"Ken Duke",30,28.6,2,"1125FinalRoundPerformance",2012
114,114,"Marc Leishman",23,28.6,2,"1125FinalRoundPerformance",2012
114,114,"Jeff Maggert",27,28.6,2,"1125FinalRoundPerformance",2012
117,117,"Stuart Appleby",24,25,1,"1125FinalRoundPerformance",2012
117,117,"Ben Curtis",19,25,1,"1125FinalRoundPerformance",2012
117,117,"Tommy Gainey",32,25,1,"1125FinalRoundPerformance",2012
117,117,"Nathan Green",22,25,1,"1125FinalRoundPerformance",2012
117,117,"Freddie Jacobson",17,25,1,"1125FinalRoundPerformance",2012
117,117,"Brandt Jobe",18,25,1,"1125FinalRoundPerformance",2012
117,117,"Chris Kirk",27,25,1,"1125FinalRoundPerformance",2012
117,117,"Kyle Stanley",27,25,1,"1125FinalRoundPerformance",2012
117,117,"Josh Teater",30,25,1,"1125FinalRoundPerformance",2012
117,117,"Johnson Wagner",27,25,1,"1125FinalRoundPerformance",2012
127,127,"Matt Kuchar",22,20,1,"1125FinalRoundPerformance",2012
127,127,"Martin Laird",22,20,1,"1125FinalRoundPerformance",2012
127,127,"David Mathis",29,20,1,"1125FinalRoundPerformance",2012
127,127,"Billy Mayfair",28,20,1,"1125FinalRoundPerformance",2012
127,127,"Gary Woodland",22,20,1,"1125FinalRoundPerformance",2012
132,132,"Ryan Palmer",24,16.7,1,"1125FinalRoundPerformance",2012
133,133,"Jason Dufner",22,12.5,1,"1125FinalRoundPerformance",2012
134,134,"Robert Allenby",27,0,NA,"1125FinalRoundPerformance",2012
134,134,"Arjun Atwal",27,0,NA,"1125FinalRoundPerformance",2012
134,134,"Sangmoon Bae",25,0,NA,"1125FinalRoundPerformance",2012
134,134,"Ricky Barnes",28,0,NA,"1125FinalRoundPerformance",2012
134,134,"Cameron Beckman",26,0,NA,"1125FinalRoundPerformance",2012
134,134,"Tommy Biershenk",27,0,NA,"1125FinalRoundPerformance",2012
134,134,"Greg Chalmers",25,0,NA,"1125FinalRoundPerformance",2012
134,134,"Graham DeLaet",23,0,NA,"1125FinalRoundPerformance",2012
134,134,"Chris DiMarco",29,0,NA,"1125FinalRoundPerformance",2012
134,134,"Scott Dunlap",20,0,NA,"1125FinalRoundPerformance",2012
134,134,"Harrison Frazar",20,0,NA,"1125FinalRoundPerformance",2012
134,134,"Hunter Haas",24,0,NA,"1125FinalRoundPerformance",2012
134,134,"Bill Haas",23,0,NA,"1125FinalRoundPerformance",2012
134,134,"Billy Horschel",17,0,NA,"1125FinalRoundPerformance",2012
134,134,"Billy Hurley III",27,0,NA,"1125FinalRoundPerformance",2012
134,134,"Ryuji Imada",28,0,NA,"1125FinalRoundPerformance",2012
134,134,"Ryo Ishikawa",18,0,NA,"1125FinalRoundPerformance",2012
134,134,"Zach Johnson",25,0,NA,"1125FinalRoundPerformance",2012
134,134,"Matt Jones",19,0,NA,"1125FinalRoundPerformance",2012
134,134,"Sung Kang",30,0,NA,"1125FinalRoundPerformance",2012
134,134,"Robert Karlsson",17,0,NA,"1125FinalRoundPerformance",2012
134,134,"JJ Killeen",33,0,NA,"1125FinalRoundPerformance",2012
134,134,"Russell Knox",23,0,NA,"1125FinalRoundPerformance",2012
134,134,"Derek Lamely",25,0,NA,"1125FinalRoundPerformance",2012
134,134,"Danny Lee",26,0,NA,"1125FinalRoundPerformance",2012
134,134,"Richard Lee",24,0,NA,"1125FinalRoundPerformance",2012
134,134,"Justin Leonard",26,0,NA,"1125FinalRoundPerformance",2012
134,134,"Spencer Levin",26,0,NA,"1125FinalRoundPerformance",2012
134,134,"Rory McIlroy",16,0,NA,"1125FinalRoundPerformance",2012
134,134,"George McNeill",25,0,NA,"1125FinalRoundPerformance",2012
134,134,"Nick OHern",26,0,NA,"1125FinalRoundPerformance",2012
134,134,"Louis Oosthuizen",19,0,NA,"1125FinalRoundPerformance",2012
134,134,"Ted Potter Jr",25,0,NA,"1125FinalRoundPerformance",2012
134,134,"Patrick Sheehan",21,0,NA,"1125FinalRoundPerformance",2012
134,134,"Heath Slocum",29,0,NA,"1125FinalRoundPerformance",2012
134,134,"Jhonattan Vegas",25,0,NA,"1125FinalRoundPerformance",2012
134,134,"Camilo Villegas",25,0,NA,"1125FinalRoundPerformance",2012
134,134,"Steve Wheatcroft",22,0,NA,"1125FinalRoundPerformance",2012
134,134,"Charlie Wi",25,0,NA,"1125FinalRoundPerformance",2012
134,134,"YE Yang",20,0,NA,"1125FinalRoundPerformance",2012
