"PuttsperRoundRound4_RANKTHISWEEK_2016","PuttsperRoundRound4_RANKLASTWEEK_2016","PuttsperRoundRound4_PLAYERNAME_2016","PuttsperRoundRound4__2016","PuttsperRoundRound4_AVG_2016","PuttsperRoundRound4_TOTALPUTTS_2016","PuttsperRoundRound4_TOTALROUNDS_2016","stat_name","year"
31,53,"Alex Cejka",NA,28,252,9,"PuttsperRoundRound4",2016
31,27,"Jon Curran",NA,28,224,8,"PuttsperRoundRound4",2016
31,27,"Russell Henley",NA,28,168,6,"PuttsperRoundRound4",2016
31,39,"Mark Hubbard",NA,28,448,16,"PuttsperRoundRound4",2016
31,27,"Freddie Jacobson",NA,28,280,10,"PuttsperRoundRound4",2016
31,46,"Martin Laird",NA,28,280,10,"PuttsperRoundRound4",2016
31,27,"Rory McIlroy",NA,28,196,7,"PuttsperRoundRound4",2016
31,25,"Scott Stallings",NA,28,168,6,"PuttsperRoundRound4",2016
31,27,"Henrik Stenson",NA,28,196,7,"PuttsperRoundRound4",2016
41,40,"Brian Harman",NA,28.08,337,12,"PuttsperRoundRound4",2016
42,50,"Ian Poulter",NA,28.13,225,8,"PuttsperRoundRound4",2016
42,41,"Michael Thompson",NA,28.13,225,8,"PuttsperRoundRound4",2016
42,57,"Tim Wilkinson",NA,28.13,225,8,"PuttsperRoundRound4",2016
45,42,"Will Wilcox",NA,28.14,197,7,"PuttsperRoundRound4",2016
46,44,"Hiroshi Iwata",NA,28.17,169,6,"PuttsperRoundRound4",2016
47,45,"Graeme McDowell",NA,28.2,141,5,"PuttsperRoundRound4",2016
48,46,"Billy Horschel",NA,28.22,254,9,"PuttsperRoundRound4",2016
49,48,"Matthew Fitzpatrick",NA,28.25,113,4,"PuttsperRoundRound4",2016
49,68,"Rickie Fowler",NA,28.25,226,8,"PuttsperRoundRound4",2016
49,48,"Chez Reavie",NA,28.25,339,12,"PuttsperRoundRound4",2016
52,80,"David Lingmerth",NA,28.27,311,11,"PuttsperRoundRound4",2016
52,55,"William McGirt",NA,28.27,311,11,"PuttsperRoundRound4",2016
54,51,"Jason Day",NA,28.33,170,6,"PuttsperRoundRound4",2016
54,51,"Branden Grace",NA,28.33,170,6,"PuttsperRoundRound4",2016
56,68,"Francesco Molinari",NA,28.38,227,8,"PuttsperRoundRound4",2016
56,53,"Cameron Smith",NA,28.38,227,8,"PuttsperRoundRound4",2016
58,55,"Jerry Kelly",NA,28.4,284,10,"PuttsperRoundRound4",2016
59,57,"Brooks Koepka",NA,28.43,199,7,"PuttsperRoundRound4",2016
60,59,"Kevin Na",NA,28.45,313,11,"PuttsperRoundRound4",2016
61,60,"Tyler Aldridge",NA,28.5,228,8,"PuttsperRoundRound4",2016
61,60,"David Hearn",NA,28.5,228,8,"PuttsperRoundRound4",2016
61,42,"Anirban Lahiri",NA,28.5,228,8,"PuttsperRoundRound4",2016
61,60,"DA Points",NA,28.5,114,4,"PuttsperRoundRound4",2016
61,60,"Wes Roach",NA,28.5,114,4,"PuttsperRoundRound4",2016
61,60,"Sam Saunders",NA,28.5,114,4,"PuttsperRoundRound4",2016
67,67,"Russell Knox",NA,28.56,257,9,"PuttsperRoundRound4",2016
68,110,"Ernie Els",NA,28.57,200,7,"PuttsperRoundRound4",2016
69,71,"Steven Bowditch",NA,28.6,143,5,"PuttsperRoundRound4",2016
69,27,"Martin Piller",NA,28.6,143,5,"PuttsperRoundRound4",2016
71,72,"Sung Kang",NA,28.63,229,8,"PuttsperRoundRound4",2016
72,75,"Ryan Palmer",NA,28.64,315,11,"PuttsperRoundRound4",2016
73,76,"Jonas Blixt",NA,28.67,172,6,"PuttsperRoundRound4",2016
73,92,"Tony Finau",NA,28.67,258,9,"PuttsperRoundRound4",2016
73,76,"Billy Hurley III",NA,28.67,86,3,"PuttsperRoundRound4",2016
73,76,"Jason Kokrak",NA,28.67,258,9,"PuttsperRoundRound4",2016
73,60,"Sean OHair",NA,28.67,258,9,"PuttsperRoundRound4",2016
73,84,"Cameron Tringale",NA,28.67,258,9,"PuttsperRoundRound4",2016
79,76,"Erik Compton",NA,28.71,201,7,"PuttsperRoundRound4",2016
79,82,"Webb Simpson",NA,28.71,201,7,"PuttsperRoundRound4",2016
79,60,"Vijay Singh",NA,28.71,201,7,"PuttsperRoundRound4",2016
82,83,"Ricky Barnes",NA,28.73,316,11,"PuttsperRoundRound4",2016
83,84,"Ben Crane",NA,28.75,230,8,"PuttsperRoundRound4",2016
83,84,"Brice Garnett",NA,28.75,115,4,"PuttsperRoundRound4",2016
83,84,"Kelly Kraft",NA,28.75,115,4,"PuttsperRoundRound4",2016
83,84,"DH Lee",NA,28.75,115,4,"PuttsperRoundRound4",2016
83,84,"Luke List",NA,28.75,230,8,"PuttsperRoundRound4",2016
83,107,"Camilo Villegas",NA,28.75,230,8,"PuttsperRoundRound4",2016
89,91,"Colt Knost",NA,28.83,346,12,"PuttsperRoundRound4",2016
90,92,"Chris Kirk",NA,28.88,231,8,"PuttsperRoundRound4",2016
91,133,"Danny Lee",NA,28.89,260,9,"PuttsperRoundRound4",2016
91,72,"Brett Stegmaier",NA,28.89,260,9,"PuttsperRoundRound4",2016
93,94,"Adam Hadwin",NA,28.9,289,10,"PuttsperRoundRound4",2016
94,94,"Scott Brown",NA,29,319,11,"PuttsperRoundRound4",2016
94,72,"Fabian Gomez",NA,29,261,9,"PuttsperRoundRound4",2016
94,94,"Morgan Hoffmann",NA,29,174,6,"PuttsperRoundRound4",2016
94,124,"Andrew Loupe",NA,29,261,9,"PuttsperRoundRound4",2016
94,94,"Kevin Streelman",NA,29,232,8,"PuttsperRoundRound4",2016
94,94,"Justin Thomas",NA,29,319,11,"PuttsperRoundRound4",2016
100,102,"Spencer Levin",NA,29.09,320,11,"PuttsperRoundRound4",2016
100,80,"Jamie Lovemark",NA,29.09,320,11,"PuttsperRoundRound4",2016
102,103,"Matt Kuchar",NA,29.1,291,10,"PuttsperRoundRound4",2016
103,104,"KJ Choi",NA,29.11,262,9,"PuttsperRoundRound4",2016
104,115,"Retief Goosen",NA,29.13,233,8,"PuttsperRoundRound4",2016
104,115,"Hideki Matsuyama",NA,29.13,233,8,"PuttsperRoundRound4",2016
104,68,"Dawie van der Walt",NA,29.13,233,8,"PuttsperRoundRound4",2016
107,133,"James Hahn",NA,29.14,204,7,"PuttsperRoundRound4",2016
107,107,"Matt Jones",NA,29.14,204,7,"PuttsperRoundRound4",2016
107,107,"Shane Lowry",NA,29.14,204,7,"PuttsperRoundRound4",2016
110,110,"Si Woo Kim",NA,29.17,350,12,"PuttsperRoundRound4",2016
110,94,"Michael Kim",NA,29.17,350,12,"PuttsperRoundRound4",2016
110,90,"Carlos Ortiz",NA,29.17,175,6,"PuttsperRoundRound4",2016
113,112,"Jason Dufner",NA,29.18,321,11,"PuttsperRoundRound4",2016
113,118,"Harris English",NA,29.18,321,11,"PuttsperRoundRound4",2016
115,113,"Chad Collins",NA,29.2,146,5,"PuttsperRoundRound4",2016
116,114,"Luke Guthrie",NA,29.25,117,4,"PuttsperRoundRound4",2016
116,94,"Jeff Overton",NA,29.25,234,8,"PuttsperRoundRound4",2016
118,133,"Jason Gore",NA,29.27,322,11,"PuttsperRoundRound4",2016
119,115,"Whee Kim",NA,29.29,205,7,"PuttsperRoundRound4",2016
119,94,"Johnson Wagner",NA,29.29,205,7,"PuttsperRoundRound4",2016
121,119,"Steve Marino",NA,29.33,176,6,"PuttsperRoundRound4",2016
121,119,"Dicky Pride",NA,29.33,88,3,"PuttsperRoundRound4",2016
121,119,"Andres Romero",NA,29.33,88,3,"PuttsperRoundRound4",2016
121,106,"Adam Scott",NA,29.33,264,9,"PuttsperRoundRound4",2016
121,119,"Hudson Swafford",NA,29.33,264,9,"PuttsperRoundRound4",2016
126,124,"Bronson Burgoon",NA,29.38,235,8,"PuttsperRoundRound4",2016
126,124,"Padraig Harrington",NA,29.38,235,8,"PuttsperRoundRound4",2016
126,124,"Tyrone Van Aswegen",NA,29.38,382,13,"PuttsperRoundRound4",2016
129,104,"Daniel Berger",NA,29.4,294,10,"PuttsperRoundRound4",2016
129,128,"Sergio Garcia",NA,29.4,147,5,"PuttsperRoundRound4",2016
129,128,"Kevin Kisner",NA,29.4,294,10,"PuttsperRoundRound4",2016
129,128,"Justin Leonard",NA,29.4,147,5,"PuttsperRoundRound4",2016
133,131,"Smylie Kaufman",NA,29.42,353,12,"PuttsperRoundRound4",2016
134,133,"Boo Weekley",NA,29.44,265,9,"PuttsperRoundRound4",2016
135,146,"Kyle Reifers",NA,29.46,383,13,"PuttsperRoundRound4",2016
136,133,"Chad Campbell",NA,29.5,236,8,"PuttsperRoundRound4",2016
136,133,"Brendon de Jonge",NA,29.5,236,8,"PuttsperRoundRound4",2016
136,133,"Pat Perez",NA,29.5,59,2,"PuttsperRoundRound4",2016
139,141,"John Huh",NA,29.56,266,9,"PuttsperRoundRound4",2016
139,141,"Jimmy Walker",NA,29.56,266,9,"PuttsperRoundRound4",2016
141,144,"Zach Johnson",NA,29.57,207,7,"PuttsperRoundRound4",2016
142,145,"Scott Piercy",NA,29.6,296,10,"PuttsperRoundRound4",2016
143,158,"John Senden",NA,29.63,237,8,"PuttsperRoundRound4",2016
144,146,"George McNeill",NA,29.67,89,3,"PuttsperRoundRound4",2016
144,146,"Bubba Watson",NA,29.67,178,6,"PuttsperRoundRound4",2016
146,132,"Paul Casey",NA,29.75,238,8,"PuttsperRoundRound4",2016
146,150,"Stewart Cink",NA,29.75,238,8,"PuttsperRoundRound4",2016
146,150,"Dustin Johnson",NA,29.75,238,8,"PuttsperRoundRound4",2016
146,149,"Robert Streb",NA,29.75,238,8,"PuttsperRoundRound4",2016
150,152,"Ben Martin",NA,29.78,268,9,"PuttsperRoundRound4",2016
151,163,"Kevin Chappell",NA,29.8,298,10,"PuttsperRoundRound4",2016
151,153,"Jim Herman",NA,29.8,298,10,"PuttsperRoundRound4",2016
151,153,"Andy Sullivan",NA,29.8,149,5,"PuttsperRoundRound4",2016
154,155,"Kyle Stanley",NA,29.82,328,11,"PuttsperRoundRound4",2016
155,178,"Scott Langley",NA,29.83,179,6,"PuttsperRoundRound4",2016
155,156,"Charl Schwartzel",NA,29.83,179,6,"PuttsperRoundRound4",2016
157,133,"Justin Rose",NA,29.86,209,7,"PuttsperRoundRound4",2016
158,159,"Mark Wilson",NA,29.88,239,8,"PuttsperRoundRound4",2016
159,160,"Will Ma Kenzie",NA,29.89,269,9,"PuttsperRoundRound4",2016
160,161,"Derek Fathauer",NA,29.9,299,10,"PuttsperRoundRound4",2016
160,141,"Harold Varner III",NA,29.9,299,10,"PuttsperRoundRound4",2016
162,175,"Luke Donald",NA,29.91,329,11,"PuttsperRoundRound4",2016
163,162,"Charles Howell III",NA,29.93,419,14,"PuttsperRoundRound4",2016
164,163,"Shane Bertsch",NA,30,150,5,"PuttsperRoundRound4",2016
164,156,"Angel Cabrera",NA,30,210,7,"PuttsperRoundRound4",2016
164,163,"Andres Gonzales",NA,30,120,4,"PuttsperRoundRound4",2016
164,163,"Bill Haas",NA,30,240,8,"PuttsperRoundRound4",2016
164,163,"Andrew Landry",NA,30,60,2,"PuttsperRoundRound4",2016
164,163,"Geoff Ogilvy",NA,30,90,3,"PuttsperRoundRound4",2016
164,163,"Greg Owen",NA,30,240,8,"PuttsperRoundRound4",2016
164,163,"Cameron Percy",NA,30,90,3,"PuttsperRoundRound4",2016
164,163,"Patrick Rodgers",NA,30,240,8,"PuttsperRoundRound4",2016
164,163,"Nick Taylor",NA,30,300,10,"PuttsperRoundRound4",2016
164,163,"David Toms",NA,30,210,7,"PuttsperRoundRound4",2016
175,163,"Rob Oppenheim",NA,30.17,181,6,"PuttsperRoundRound4",2016
175,177,"Shawn Stefani",NA,30.17,181,6,"PuttsperRoundRound4",2016
177,179,"Emiliano Grillo",NA,30.2,302,10,"PuttsperRoundRound4",2016
177,179,"Gary Woodland",NA,30.2,302,10,"PuttsperRoundRound4",2016
179,181,"Matt Every",NA,30.25,121,4,"PuttsperRoundRound4",2016
179,176,"Chesson Hadley",NA,30.25,242,8,"PuttsperRoundRound4",2016
179,181,"Davis Love III",NA,30.25,242,8,"PuttsperRoundRound4",2016
182,183,"Brendan Steele",NA,30.3,303,10,"PuttsperRoundRound4",2016
183,183,"Charley Hoffman",NA,30.33,273,9,"PuttsperRoundRound4",2016
183,194,"Henrik Norlander",NA,30.33,182,6,"PuttsperRoundRound4",2016
183,183,"Darron Stiles",NA,30.33,91,3,"PuttsperRoundRound4",2016
186,191,"Derek Ernst",NA,30.4,152,5,"PuttsperRoundRound4",2016
186,191,"Robert Garrigus",NA,30.4,152,5,"PuttsperRoundRound4",2016
188,195,"Roberto Castro",NA,30.45,335,11,"PuttsperRoundRound4",2016
189,187,"Rhein Gibson",NA,30.5,122,4,"PuttsperRoundRound4",2016
190,186,"Graham DeLaet",NA,30.55,336,11,"PuttsperRoundRound4",2016
191,188,"Blayne Barber",NA,30.6,153,5,"PuttsperRoundRound4",2016
192,189,"Byeong Hun An",NA,30.67,92,3,"PuttsperRoundRound4",2016
192,189,"DJ Trahan",NA,30.67,92,3,"PuttsperRoundRound4",2016
194,191,"Louis Oosthuizen",NA,30.75,123,4,"PuttsperRoundRound4",2016
194,205,"Scott Pinckney",NA,30.75,246,8,"PuttsperRoundRound4",2016
196,196,"Abraham Ancer",NA,31,31,1,"PuttsperRoundRound4",2016
196,196,"Miguel Angel Carballo",NA,31,31,1,"PuttsperRoundRound4",2016
196,196,"Ollie Schniederjans",NA,31,124,4,"PuttsperRoundRound4",2016
199,199,"Jhonattan Vegas",NA,31.11,280,9,"PuttsperRoundRound4",2016
200,199,"Bernd Wiesberger",NA,31.25,125,4,"PuttsperRoundRound4",2016
201,201,"Keegan Bradley",NA,31.33,188,6,"PuttsperRoundRound4",2016
202,202,"JJ Henry",NA,31.43,220,7,"PuttsperRoundRound4",2016
203,203,"Ken Duke",NA,31.67,95,3,"PuttsperRoundRound4",2016
204,204,"Thomas Aiken",NA,31.86,223,7,"PuttsperRoundRound4",2016
205,205,"Robert Allenby",NA,32,32,1,"PuttsperRoundRound4",2016
206,207,"Justin Hicks",NA,32.33,97,3,"PuttsperRoundRound4",2016
