"2PuttsperRound_RANKTHISWEEK_2015","2PuttsperRound_RANKLASTWEEK_2015","2PuttsperRound_PLAYERNAME_2015","2PuttsperRound_ROUNDS_2015","2PuttsperRound_AVG_2015","2PuttsperRound_TOTAL2PUTTS_2015","2PuttsperRound_TOTALROUNDS_2015","stat_name","year"
114,114,"Pat Perez",96,10.06,966,96,"2PuttsperRound",2015
114,114,"Heath Slocum",57,10.06,533,53,"2PuttsperRound",2015
116,116,"Zac Blair",108,10.04,1044,104,"2PuttsperRound",2015
116,116,"Nick Taylor",91,10.04,914,91,"2PuttsperRound",2015
118,118,"Padraig Harrington",60,10.03,602,60,"2PuttsperRound",2015
118,118,"Charley Hoffman",97,10.03,943,94,"2PuttsperRound",2015
120,120,"Chad Collins",79,10.01,791,79,"2PuttsperRound",2015
120,120,"Hunter Mahan",88,10.01,841,84,"2PuttsperRound",2015
122,122,"Jamie Donaldson",50,10,470,47,"2PuttsperRound",2015
122,122,"Dustin Johnson",75,10,720,72,"2PuttsperRound",2015
124,124,"Tom Hoge",83,9.99,789,79,"2PuttsperRound",2015
124,124,"DA Points",72,9.99,699,70,"2PuttsperRound",2015
124,124,"Chris Stroud",84,9.99,839,84,"2PuttsperRound",2015
127,127,"Oscar Fraustro",58,9.98,539,54,"2PuttsperRound",2015
127,127,"Troy Merritt",91,9.98,908,91,"2PuttsperRound",2015
129,129,"Retief Goosen",81,9.97,768,77,"2PuttsperRound",2015
129,129,"John Huh",102,9.97,1007,101,"2PuttsperRound",2015
131,131,"Jonas Blixt",78,9.96,737,74,"2PuttsperRound",2015
131,131,"Ryan Palmer",80,9.96,767,77,"2PuttsperRound",2015
133,133,"Eric Axley",57,9.95,547,55,"2PuttsperRound",2015
134,134,"David Lingmerth",90,9.94,895,90,"2PuttsperRound",2015
135,135,"Ben Crane",62,9.93,576,58,"2PuttsperRound",2015
135,135,"Max Homa",78,9.93,735,74,"2PuttsperRound",2015
135,135,"Sean OHair",86,9.93,854,86,"2PuttsperRound",2015
138,138,"KJ Choi",66,9.92,615,62,"2PuttsperRound",2015
139,139,"Scott Piercy",90,9.91,892,90,"2PuttsperRound",2015
140,140,"Kevin Chappell",86,9.9,851,86,"2PuttsperRound",2015
140,140,"Ken Duke",93,9.9,881,89,"2PuttsperRound",2015
140,140,"Ryan Moore",81,9.9,772,78,"2PuttsperRound",2015
140,140,"Louis Oosthuizen",68,9.9,624,63,"2PuttsperRound",2015
144,144,"Ricky Barnes",82,9.88,771,78,"2PuttsperRound",2015
145,145,"Derek Fathauer",81,9.86,759,77,"2PuttsperRound",2015
145,145,"Chris Kirk",76,9.86,720,73,"2PuttsperRound",2015
145,145,"Andres Romero",69,9.86,651,66,"2PuttsperRound",2015
148,148,"Rory Sabbatini",81,9.85,798,81,"2PuttsperRound",2015
148,148,"Bubba Watson",71,9.85,670,68,"2PuttsperRound",2015
150,150,"Blayne Barber",76,9.84,728,74,"2PuttsperRound",2015
150,150,"Morgan Hoffmann",85,9.84,836,85,"2PuttsperRound",2015
150,150,"Cameron Tringale",96,9.84,945,96,"2PuttsperRound",2015
153,153,"Jimmy Walker",89,9.81,844,86,"2PuttsperRound",2015
154,154,"Scott Brown",97,9.8,951,97,"2PuttsperRound",2015
155,155,"Jason Day",75,9.79,705,72,"2PuttsperRound",2015
156,156,"Greg Chalmers",58,9.78,528,54,"2PuttsperRound",2015
157,157,"Erik Compton",86,9.77,840,86,"2PuttsperRound",2015
157,157,"Luke Guthrie",84,9.77,801,82,"2PuttsperRound",2015
157,157,"Hideki Matsuyama",95,9.77,889,91,"2PuttsperRound",2015
160,160,"Steve Wheatcroft",87,9.75,809,83,"2PuttsperRound",2015
161,161,"Matt Every",73,9.73,681,70,"2PuttsperRound",2015
161,161,"Fabian Gomez",83,9.73,808,83,"2PuttsperRound",2015
161,161,"Justin Thomas",106,9.73,1031,106,"2PuttsperRound",2015
164,164,"Aaron Baddeley",76,9.69,717,74,"2PuttsperRound",2015
165,165,"Sangmoon Bae",98,9.68,949,98,"2PuttsperRound",2015
166,166,"Rickie Fowler",76,9.67,696,72,"2PuttsperRound",2015
167,167,"Brian Davis",86,9.65,791,82,"2PuttsperRound",2015
167,167,"Carl Pettersson",106,9.65,1023,106,"2PuttsperRound",2015
169,169,"Matt Kuchar",97,9.64,906,94,"2PuttsperRound",2015
170,170,"Kevin Na",98,9.63,915,95,"2PuttsperRound",2015
170,170,"Ian Poulter",68,9.63,626,65,"2PuttsperRound",2015
172,172,"Chesson Hadley",101,9.61,971,101,"2PuttsperRound",2015
172,172,"Jerry Kelly",79,9.61,759,79,"2PuttsperRound",2015
172,172,"Camilo Villegas",83,9.61,798,83,"2PuttsperRound",2015
175,175,"Brendon Todd",96,9.59,892,93,"2PuttsperRound",2015
176,176,"Patrick Reed",103,9.56,956,100,"2PuttsperRound",2015
177,177,"Brandt Snedeker",98,9.55,907,95,"2PuttsperRound",2015
178,178,"Danny Lee",120,9.54,1145,120,"2PuttsperRound",2015
179,179,"Steven Bowditch",103,9.53,982,103,"2PuttsperRound",2015
180,180,"Matt Jones",89,9.47,814,86,"2PuttsperRound",2015
181,181,"Andrew Putnam",68,9.42,603,64,"2PuttsperRound",2015
182,182,"JB Holmes",89,9.39,798,85,"2PuttsperRound",2015
183,183,"Phil Mickelson",70,9.3,651,70,"2PuttsperRound",2015
184,184,"Jordan Spieth",91,9.27,816,88,"2PuttsperRound",2015
