"Approach200225yardsRTP_RANKTHISWEEK_2009","Approach200225yardsRTP_RANKLASTWEEK_2009","Approach200225yardsRTP_PLAYERNAME_2009","Approach200225yardsRTP_ROUNDS_2009","Approach200225yardsRTP_AVGRTP_2009","stat_name","year"
120,120,"Bart Bryant",58,0.069,"Approach200225yardsRTP",2009
121,121,"Chris Riley",77,0.071,"Approach200225yardsRTP",2009
122,122,"Bob Estes",78,0.072,"Approach200225yardsRTP",2009
123,123,"Robert Allenby",71,0.074,"Approach200225yardsRTP",2009
124,124,"Kevin Stadler",65,0.075,"Approach200225yardsRTP",2009
125,125,"KJ Choi",65,0.076,"Approach200225yardsRTP",2009
125,125,"Chris DiMarco",97,0.076,"Approach200225yardsRTP",2009
127,127,"Jeff Overton",92,0.078,"Approach200225yardsRTP",2009
128,128,"David Mathis",82,0.08,"Approach200225yardsRTP",2009
128,128,"Adam Scott",53,0.08,"Approach200225yardsRTP",2009
130,130,"Jason Bohn",88,0.081,"Approach200225yardsRTP",2009
130,130,"Brian Gay",96,0.081,"Approach200225yardsRTP",2009
132,132,"Steve Elkington",70,0.082,"Approach200225yardsRTP",2009
132,132,"Bob Heintz",59,0.082,"Approach200225yardsRTP",2009
134,134,"Lee Janzen",74,0.085,"Approach200225yardsRTP",2009
135,135,"Jeff Maggert",79,0.086,"Approach200225yardsRTP",2009
135,135,"David Toms",98,0.086,"Approach200225yardsRTP",2009
137,137,"Boo Weekley",79,0.089,"Approach200225yardsRTP",2009
138,138,"Cliff Kresge",78,0.09,"Approach200225yardsRTP",2009
139,139,"Billy Mayfair",83,0.091,"Approach200225yardsRTP",2009
140,140,"Glen Day",79,0.095,"Approach200225yardsRTP",2009
140,140,"YE Yang",83,0.095,"Approach200225yardsRTP",2009
142,142,"Ted Purdy",101,0.097,"Approach200225yardsRTP",2009
143,143,"Vaughn Taylor",88,0.098,"Approach200225yardsRTP",2009
144,144,"James Nitties",86,0.099,"Approach200225yardsRTP",2009
145,145,"Joe Ogilvie",85,0.1,"Approach200225yardsRTP",2009
146,146,"Brendon Todd",53,0.103,"Approach200225yardsRTP",2009
146,146,"Charlie Wi",92,0.103,"Approach200225yardsRTP",2009
148,148,"Mark Brooks",55,0.105,"Approach200225yardsRTP",2009
148,148,"Fred Couples",54,0.105,"Approach200225yardsRTP",2009
148,148,"Ben Crane",93,0.105,"Approach200225yardsRTP",2009
151,151,"Jason Dufner",90,0.107,"Approach200225yardsRTP",2009
151,151,"David Duval",56,0.107,"Approach200225yardsRTP",2009
153,153,"Greg Chalmers",85,0.108,"Approach200225yardsRTP",2009
154,154,"Alex Cejka",82,0.109,"Approach200225yardsRTP",2009
154,154,"Joe Durant",62,0.109,"Approach200225yardsRTP",2009
156,156,"Woody Austin",84,0.11,"Approach200225yardsRTP",2009
156,156,"Nathan Green",104,0.11,"Approach200225yardsRTP",2009
158,158,"Peter Tomasulo",61,0.111,"Approach200225yardsRTP",2009
159,159,"Jeff Klauk",97,0.112,"Approach200225yardsRTP",2009
160,160,"Ryan Palmer",78,0.113,"Approach200225yardsRTP",2009
161,161,"Nick OHern",90,0.114,"Approach200225yardsRTP",2009
162,162,"Tom Pernice Jr",82,0.115,"Approach200225yardsRTP",2009
162,162,"Johnson Wagner",81,0.115,"Approach200225yardsRTP",2009
164,164,"Paul Goydos",79,0.126,"Approach200225yardsRTP",2009
165,165,"John Mallinger",90,0.128,"Approach200225yardsRTP",2009
166,166,"Colt Knost",71,0.135,"Approach200225yardsRTP",2009
167,167,"Andres Romero",58,0.14,"Approach200225yardsRTP",2009
168,168,"Mark Calcavecchia",72,0.144,"Approach200225yardsRTP",2009
169,169,"Leif Olson",51,0.153,"Approach200225yardsRTP",2009
170,170,"Heath Slocum",95,0.157,"Approach200225yardsRTP",2009
171,171,"Gary Woodland",53,0.16,"Approach200225yardsRTP",2009
172,172,"Parker McLachlin",71,0.162,"Approach200225yardsRTP",2009
173,173,"Jason Gore",74,0.17,"Approach200225yardsRTP",2009
174,174,"Marc Turnesa",77,0.183,"Approach200225yardsRTP",2009
175,175,"Stuart Appleby",79,0.186,"Approach200225yardsRTP",2009
176,176,"Ricky Barnes",67,0.188,"Approach200225yardsRTP",2009
177,177,"Greg Kraft",51,0.197,"Approach200225yardsRTP",2009
178,178,"Darron Stiles",52,0.203,"Approach200225yardsRTP",2009
179,179,"Derek Fathauer",63,0.224,"Approach200225yardsRTP",2009
180,180,"Eric Axley",71,0.23,"Approach200225yardsRTP",2009
181,181,"Rick Price",54,0.234,"Approach200225yardsRTP",2009
182,182,"Brad Faxon",59,0.24,"Approach200225yardsRTP",2009
183,183,"Jarrod Lyle",65,0.244,"Approach200225yardsRTP",2009
184,184,"Ben Curtis",63,0.296,"Approach200225yardsRTP",2009
