"Puttingfrom3_RANKTHISWEEK_2013","Puttingfrom3_RANKLASTWEEK_2013","Puttingfrom3_PLAYERNAME_2013","Puttingfrom3_ROUNDS_2013","Puttingfrom3_PctMADE_2013","Puttingfrom3_ATTEMPTS_2013","Puttingfrom3_PUTTSMADE_2013","stat_name","year"
1,1,"Luke Donald",60,100,482,482,"Puttingfrom3",2013
1,1,"Sergio Garcia",65,100,504,504,"Puttingfrom3",2013
1,1,"Peter Hanson",45,100,331,331,"Puttingfrom3",2013
1,1,"Freddie Jacobson",63,100,493,493,"Puttingfrom3",2013
1,1,"Jin Park",52,100,470,470,"Puttingfrom3",2013
1,1,"Gary Woodland",94,100,868,868,"Puttingfrom3",2013
7,7,"Stuart Appleby",88,99.89,874,873,"Puttingfrom3",2013
8,8,"Cameron Percy",68,99.84,622,621,"Puttingfrom3",2013
8,8,"Dicky Pride",71,99.84,633,632,"Puttingfrom3",2013
10,10,"Scott Brown",65,99.83,605,604,"Puttingfrom3",2013
10,10,"Steve LeBrun",66,99.83,574,573,"Puttingfrom3",2013
12,12,"Ben Crane",62,99.82,563,562,"Puttingfrom3",2013
12,12,"Martin Laird",68,99.82,554,553,"Puttingfrom3",2013
14,14,"Tim Herron",45,99.81,517,516,"Puttingfrom3",2013
15,15,"Martin Flores",83,99.77,856,854,"Puttingfrom3",2013
15,15,"JJ Henry",83,99.77,873,871,"Puttingfrom3",2013
15,15,"YE Yang",56,99.77,440,439,"Puttingfrom3",2013
18,18,"Robert Karlsson",56,99.76,410,409,"Puttingfrom3",2013
19,19,"Keegan Bradley",88,99.75,810,808,"Puttingfrom3",2013
19,19,"Padraig Harrington",52,99.75,396,395,"Puttingfrom3",2013
19,19,"Graeme McDowell",53,99.75,406,405,"Puttingfrom3",2013
19,19,"Andrew Svoboda",46,99.75,399,398,"Puttingfrom3",2013
23,23,"Brian Gay",79,99.73,746,744,"Puttingfrom3",2013
24,24,"Jonas Blixt",76,99.72,708,706,"Puttingfrom3",2013
