"GIRPercentage150175yards_RANKTHISWEEK_2013","GIRPercentage150175yards_RANKLASTWEEK_2013","GIRPercentage150175yards_PLAYERNAME_2013","GIRPercentage150175yards_ROUNDS_2013","GIRPercentage150175yards_Pct_2013","GIRPercentage150175yards_GREENSHIT_2013","GIRPercentage150175yards_TOTALHOLES_2013","GIRPercentage150175yards_RELATIVETOPAR_2013","stat_name","year"
1,1,"Jeff Maggert",63,72.81,166,228,-0.14,"GIRPercentage150175yards",2013
2,2,"Bill Haas",85,72.2,187,259,-0.16,"GIRPercentage150175yards",2013
3,3,"Tiger Woods",61,71.6,116,162,-0.21,"GIRPercentage150175yards",2013
4,4,"Stewart Cink",71,71.43,170,238,-0.19,"GIRPercentage150175yards",2013
5,5,"Nick Watney",88,70.93,183,258,-0.14,"GIRPercentage150175yards",2013
6,6,"Steve Stricker",51,70.8,97,137,-0.11,"GIRPercentage150175yards",2013
7,7,"Camilo Villegas",79,70.54,182,258,-0.2,"GIRPercentage150175yards",2013
8,8,"Angel Cabrera",73,70.23,151,215,-0.17,"GIRPercentage150175yards",2013
9,9,"Trevor Immelman",73,69.76,173,248,-0.13,"GIRPercentage150175yards",2013
10,10,"Jim Furyk",80,69.75,166,238,-0.22,"GIRPercentage150175yards",2013
11,11,"Ted Potter Jr",65,69.68,154,221,-0.21,"GIRPercentage150175yards",2013
12,12,"Henrik Stenson",65,69.49,123,177,-0.2,"GIRPercentage150175yards",2013
13,13,"Pat Perez",69,69.47,182,262,-0.22,"GIRPercentage150175yards",2013
14,14,"Phil Mickelson",78,69.44,150,216,-0.22,"GIRPercentage150175yards",2013
15,15,"Richard Lee",81,69.4,186,268,-0.21,"GIRPercentage150175yards",2013
16,16,"John Rollins",77,69.35,181,261,-0.19,"GIRPercentage150175yards",2013
17,17,"Henrik Norlander",70,69.29,176,254,-0.12,"GIRPercentage150175yards",2013
18,18,"Dustin Johnson",71,69.27,133,192,-0.2,"GIRPercentage150175yards",2013
19,19,"Jason Dufner",78,68.93,142,206,-0.2,"GIRPercentage150175yards",2013
20,20,"Graham DeLaet",94,68.87,219,318,-0.1,"GIRPercentage150175yards",2013
21,21,"Russell Henley",80,68.6,201,293,-0.2,"GIRPercentage150175yards",2013
22,22,"KJ Choi",85,68.53,172,251,-0.14,"GIRPercentage150175yards",2013
22,22,"Kyle Stanley",71,68.53,135,197,-0.09,"GIRPercentage150175yards",2013
24,24,"Justin Hicks",79,68.49,200,292,-0.22,"GIRPercentage150175yards",2013
25,25,"Graeme McDowell",53,68.31,97,142,-0.21,"GIRPercentage150175yards",2013
26,26,"Ricky Barnes",74,68.22,176,258,-0.11,"GIRPercentage150175yards",2013
