"ConsecutivePar4Birdies_RANKTHISWEEK_2016","ConsecutivePar4Birdies_RANKLASTWEEK_2016","ConsecutivePar4Birdies_PLAYERNAME_2016","ConsecutivePar4Birdies_EVENTS_2016","ConsecutivePar4Birdies_NUMBEROFHOLES_2016","stat_name","year"
1,1,"Jason Bohn",11,5,"ConsecutivePar4Birdies",2016
1,1,"Miguel Angel Carballo",11,5,"ConsecutivePar4Birdies",2016
1,1,"Graham DeLaet",14,5,"ConsecutivePar4Birdies",2016
1,13,"Rickie Fowler",12,5,"ConsecutivePar4Birdies",2016
1,1,"Lucas Glover",16,5,"ConsecutivePar4Birdies",2016
1,1,"Billy Horschel",12,5,"ConsecutivePar4Birdies",2016
1,1,"Michael Kim",18,5,"ConsecutivePar4Birdies",2016
1,1,"Kevin Kisner",14,5,"ConsecutivePar4Birdies",2016
1,1,"Brooks Koepka",11,5,"ConsecutivePar4Birdies",2016
1,1,"Bryce Molder",16,5,"ConsecutivePar4Birdies",2016
1,1,"Sean OHair",14,5,"ConsecutivePar4Birdies",2016
1,1,"Jeff Overton",17,5,"ConsecutivePar4Birdies",2016
1,1,"Webb Simpson",10,5,"ConsecutivePar4Birdies",2016
14,13,"Daniel Berger",15,4,"ConsecutivePar4Birdies",2016
14,13,"Keegan Bradley",14,4,"ConsecutivePar4Birdies",2016
14,43,"Roberto Castro",16,4,"ConsecutivePar4Birdies",2016
14,13,"Andrew Dodt",2,4,"ConsecutivePar4Birdies",2016
14,13,"Jason Dufner",15,4,"ConsecutivePar4Birdies",2016
14,13,"Brian Gay",8,4,"ConsecutivePar4Birdies",2016
14,13,"Fabian Gomez",15,4,"ConsecutivePar4Birdies",2016
14,13,"Jason Gore",15,4,"ConsecutivePar4Birdies",2016
14,168,"Chesson Hadley",16,4,"ConsecutivePar4Birdies",2016
14,13,"Adam Hadwin",16,4,"ConsecutivePar4Birdies",2016
14,13,"Brian Harman",18,4,"ConsecutivePar4Birdies",2016
14,13,"Russell Henley",14,4,"ConsecutivePar4Birdies",2016
14,13,"Jim Herman",17,4,"ConsecutivePar4Birdies",2016
14,13,"Freddie Jacobson",16,4,"ConsecutivePar4Birdies",2016
14,13,"Si Woo Kim",19,4,"ConsecutivePar4Birdies",2016
14,13,"Chris Kirk",15,4,"ConsecutivePar4Birdies",2016
14,13,"DH Lee",13,4,"ConsecutivePar4Birdies",2016
14,13,"David Lingmerth",15,4,"ConsecutivePar4Birdies",2016
14,13,"Hunter Mahan",14,4,"ConsecutivePar4Birdies",2016
14,13,"Hideki Matsuyama",12,4,"ConsecutivePar4Birdies",2016
14,13,"William McGirt",15,4,"ConsecutivePar4Birdies",2016
14,13,"Kevin Na",14,4,"ConsecutivePar4Birdies",2016
14,13,"Henrik Norlander",13,4,"ConsecutivePar4Birdies",2016
14,13,"Chez Reavie",16,4,"ConsecutivePar4Birdies",2016
14,13,"Sam Saunders",15,4,"ConsecutivePar4Birdies",2016
14,13,"Cameron Smith",14,4,"ConsecutivePar4Birdies",2016
14,13,"Nick Taylor",17,4,"ConsecutivePar4Birdies",2016
14,13,"Justin Thomas",15,4,"ConsecutivePar4Birdies",2016
14,13,"Marc Turnesa",5,4,"ConsecutivePar4Birdies",2016
14,13,"Harold Varner III",18,4,"ConsecutivePar4Birdies",2016
14,13,"Bubba Watson",8,4,"ConsecutivePar4Birdies",2016
14,168,"Bobby Wyatt",3,4,"ConsecutivePar4Birdies",2016
46,43,"Tyler Aldridge",18,3,"ConsecutivePar4Birdies",2016
46,43,"Byeong Hun An",7,3,"ConsecutivePar4Birdies",2016
46,43,"Abraham Ancer",11,3,"ConsecutivePar4Birdies",2016
46,43,"Kiradech Aphibarnrat",5,3,"ConsecutivePar4Birdies",2016
46,43,"Eric Axley",3,3,"ConsecutivePar4Birdies",2016
46,43,"Aaron Baddeley",15,3,"ConsecutivePar4Birdies",2016
46,43,"Ricky Barnes",18,3,"ConsecutivePar4Birdies",2016
46,43,"Shane Bertsch",9,3,"ConsecutivePar4Birdies",2016
46,43,"Zac Blair",18,3,"ConsecutivePar4Birdies",2016
46,43,"Ryan Blaum",1,3,"ConsecutivePar4Birdies",2016
46,43,"Gregory Bourdy",1,3,"ConsecutivePar4Birdies",2016
46,43,"Steven Bowditch",14,3,"ConsecutivePar4Birdies",2016
46,43,"Bronson Burgoon",17,3,"ConsecutivePar4Birdies",2016
46,43,"Rafa Cabrera Bello",4,3,"ConsecutivePar4Birdies",2016
46,43,"Rafael Campos",2,3,"ConsecutivePar4Birdies",2016
46,168,"Paul Casey",11,3,"ConsecutivePar4Birdies",2016
46,43,"Alex Cejka",15,3,"ConsecutivePar4Birdies",2016
46,43,"Kevin Chappell",14,3,"ConsecutivePar4Birdies",2016
46,43,"KJ Choi",14,3,"ConsecutivePar4Birdies",2016
46,43,"Stewart Cink",14,3,"ConsecutivePar4Birdies",2016
46,43,"Tim Clark",7,3,"ConsecutivePar4Birdies",2016
46,43,"Chad Collins",16,3,"ConsecutivePar4Birdies",2016
46,43,"Erik Compton",16,3,"ConsecutivePar4Birdies",2016
