"Puttingfrom4_RANKTHISWEEK_2014","Puttingfrom4_RANKLASTWEEK_2014","Puttingfrom4_PLAYERNAME_2014","Puttingfrom4_ROUNDS_2014","Puttingfrom4_PctMADE_2014","Puttingfrom4_ATTEMPTS_2014","Puttingfrom4_PUTTSMADE_2014","stat_name","year"
1,1,"John Senden",99,98.2,167,164,"Puttingfrom4",2014
2,2,"Jason Day",54,98.15,54,53,"Puttingfrom4",2014
3,3,"Greg Chalmers",85,98.06,155,152,"Puttingfrom4",2014
4,4,"David Lingmerth",80,97.95,146,143,"Puttingfrom4",2014
5,5,"Justin Leonard",75,97.78,135,132,"Puttingfrom4",2014
6,6,"Jonas Blixt",64,97.65,85,83,"Puttingfrom4",2014
7,7,"Harris English",95,97.32,149,145,"Puttingfrom4",2014
8,8,"Gary Woodland",93,96.45,169,163,"Puttingfrom4",2014
9,9,"Freddie Jacobson",91,96.43,168,162,"Puttingfrom4",2014
9,9,"Will Wilcox",51,96.43,84,81,"Puttingfrom4",2014
11,11,"Kevin Kisner",85,96.35,137,132,"Puttingfrom4",2014
12,12,"Graeme McDowell",66,96.3,108,104,"Puttingfrom4",2014
13,13,"Richard Lee",80,96.27,134,129,"Puttingfrom4",2014
14,14,"Tim Clark",75,96.06,127,122,"Puttingfrom4",2014
15,15,"Scott Brown",100,96.05,177,170,"Puttingfrom4",2014
16,16,"Keegan Bradley",89,96.03,126,121,"Puttingfrom4",2014
17,17,"Rickie Fowler",91,95.93,123,118,"Puttingfrom4",2014
18,18,"Andres Romero",81,95.9,195,187,"Puttingfrom4",2014
19,19,"Martin Laird",66,95.87,121,116,"Puttingfrom4",2014
20,20,"YE Yang",79,95.76,118,113,"Puttingfrom4",2014
21,21,"Bo Van Pelt",83,95.62,137,131,"Puttingfrom4",2014
22,22,"Ted Potter Jr",68,95.6,159,152,"Puttingfrom4",2014
23,23,"Stuart Appleby",92,95.39,152,145,"Puttingfrom4",2014
24,24,"Jim Furyk",84,95.21,146,139,"Puttingfrom4",2014
25,25,"Kevin Na",94,95.07,142,135,"Puttingfrom4",2014
26,26,"Ben Martin",80,95.04,121,115,"Puttingfrom4",2014
27,27,"Jimmy Walker",98,95.03,161,153,"Puttingfrom4",2014
28,28,"Billy Hurley III",86,94.97,159,151,"Puttingfrom4",2014
29,29,"David Hearn",97,94.92,177,168,"Puttingfrom4",2014
30,30,"Brian Gay",81,94.89,137,130,"Puttingfrom4",2014
31,31,"Brian Harman",111,94.85,194,184,"Puttingfrom4",2014
32,32,"Tommy Gainey",73,94.7,132,125,"Puttingfrom4",2014
33,33,"Phil Mickelson",71,94.49,127,120,"Puttingfrom4",2014
34,34,"Aaron Baddeley",74,94.39,107,101,"Puttingfrom4",2014
35,35,"George McNeill",79,94.33,141,133,"Puttingfrom4",2014
36,36,"Russell Henley",92,94.12,153,144,"Puttingfrom4",2014
36,36,"Ian Poulter",57,94.12,102,96,"Puttingfrom4",2014
38,38,"Sean OHair",77,94.04,151,142,"Puttingfrom4",2014
39,39,"Ryan Palmer",85,94.03,134,126,"Puttingfrom4",2014
40,40,"Bud Cauley",56,94,100,94,"Puttingfrom4",2014
40,40,"Troy Merritt",62,94,150,141,"Puttingfrom4",2014
40,40,"Brandt Snedeker",89,94,150,141,"Puttingfrom4",2014
43,43,"Woody Austin",63,93.98,133,125,"Puttingfrom4",2014
44,44,"Will Ma Kenzie",82,93.96,149,140,"Puttingfrom4",2014
44,44,"Scott Stallings",77,93.96,149,140,"Puttingfrom4",2014
46,46,"Hunter Mahan",88,93.94,165,155,"Puttingfrom4",2014
47,47,"Luke Donald",57,93.9,82,77,"Puttingfrom4",2014
48,48,"John Huh",87,93.88,196,184,"Puttingfrom4",2014
49,49,"Justin Hicks",103,93.84,211,198,"Puttingfrom4",2014
50,50,"Brooks Koepka",56,93.83,81,76,"Puttingfrom4",2014
51,51,"Johnson Wagner",69,93.81,113,106,"Puttingfrom4",2014
52,52,"Graham DeLaet",80,93.8,129,121,"Puttingfrom4",2014
53,53,"Morgan Hoffmann",103,93.79,177,166,"Puttingfrom4",2014
53,53,"JB Holmes",86,93.79,177,166,"Puttingfrom4",2014
55,55,"Cameron Tringale",111,93.75,208,195,"Puttingfrom4",2014
56,56,"James Driscoll",71,93.71,143,134,"Puttingfrom4",2014
57,57,"Danny Lee",84,93.62,141,132,"Puttingfrom4",2014
58,58,"Brendon de Jonge",109,93.59,156,146,"Puttingfrom4",2014
59,59,"Jason Bohn",81,93.53,139,130,"Puttingfrom4",2014
60,60,"Bryce Molder",77,93.5,123,115,"Puttingfrom4",2014
61,61,"Matt Every",85,93.48,138,129,"Puttingfrom4",2014
62,62,"Brendan Steele",89,93.46,153,143,"Puttingfrom4",2014
63,63,"Erik Compton",88,93.41,167,156,"Puttingfrom4",2014
64,64,"JJ Henry",91,93.38,136,127,"Puttingfrom4",2014
64,64,"Jeff Overton",80,93.38,136,127,"Puttingfrom4",2014
66,66,"John Rollins",84,93.18,132,123,"Puttingfrom4",2014
67,67,"Webb Simpson",87,93.15,146,136,"Puttingfrom4",2014
68,68,"Spencer Levin",59,93.14,102,95,"Puttingfrom4",2014
