"Puttingfrom5_RANKTHISWEEK_2007","Puttingfrom5_RANKLASTWEEK_2007","Puttingfrom5_PLAYERNAME_2007","Puttingfrom5_ROUNDS_2007","Puttingfrom5_PctMADE_2007","Puttingfrom5_ATTEMPTS_2007","Puttingfrom5_PUTTSMADE_2007","stat_name","year"
1,1,"Arron Oberholser",69,92,75,69,"Puttingfrom5",2007
2,2,"Steve Stricker",81,91.46,82,75,"Puttingfrom5",2007
3,3,"Richard Johnson",93,90.91,121,110,"Puttingfrom5",2007
4,4,"Rory Sabbatini",81,90.57,106,96,"Puttingfrom5",2007
5,5,"Kyle Reifers",71,90,100,90,"Puttingfrom5",2007
6,6,"Scott Gutschewski",67,89.66,87,78,"Puttingfrom5",2007
7,7,"Jesper Parnevik",88,88.71,124,110,"Puttingfrom5",2007
8,8,"Tiger Woods",63,88.68,53,47,"Puttingfrom5",2007
9,9,"Zach Johnson",76,88.54,96,85,"Puttingfrom5",2007
10,10,"Dean Wilson",92,87.88,99,87,"Puttingfrom5",2007
11,11,"Ben Curtis",80,87.65,81,71,"Puttingfrom5",2007
12,12,"Freddie Jacobson",70,87.21,86,75,"Puttingfrom5",2007
13,13,"Jose Coceres",50,86.96,69,60,"Puttingfrom5",2007
14,14,"Michael Boyd",61,86.84,76,66,"Puttingfrom5",2007
14,14,"Tim Clark",66,86.84,76,66,"Puttingfrom5",2007
16,16,"Gavin Coles",87,86.76,136,118,"Puttingfrom5",2007
17,17,"Jay Williamson",50,86.57,67,58,"Puttingfrom5",2007
18,18,"Bubba Watson",80,86.52,89,77,"Puttingfrom5",2007
19,19,"David Branshaw",83,86.44,118,102,"Puttingfrom5",2007
20,20,"Tripp Isenhour",86,86.27,102,88,"Puttingfrom5",2007
21,21,"Brandt Snedeker",105,86.21,116,100,"Puttingfrom5",2007
22,22,"KJ Choi",87,86.17,94,81,"Puttingfrom5",2007
23,23,"Tom Byrum",50,86.15,65,56,"Puttingfrom5",2007
24,24,"Mark Hensby",81,86.14,101,87,"Puttingfrom5",2007
25,25,"Sergio Garcia",68,86.11,72,62,"Puttingfrom5",2007
26,26,"JJ Henry",86,86.08,79,68,"Puttingfrom5",2007
27,27,"Charles Howell III",89,85.9,78,67,"Puttingfrom5",2007
28,28,"Fred Funk",65,85.71,77,66,"Puttingfrom5",2007
29,29,"Cliff Kresge",107,85.55,173,148,"Puttingfrom5",2007
30,30,"Ryuji Imada",104,85.37,123,105,"Puttingfrom5",2007
31,31,"Steve Wheatcroft",73,85.26,95,81,"Puttingfrom5",2007
32,32,"Dicky Pride",71,84.78,92,78,"Puttingfrom5",2007
33,33,"Henrik Stenson",52,84.75,59,50,"Puttingfrom5",2007
34,34,"Jeff Sluman",60,84.62,52,44,"Puttingfrom5",2007
35,35,"Shigeki Maruyama",84,84.55,123,104,"Puttingfrom5",2007
35,35,"George McNeill",95,84.55,123,104,"Puttingfrom5",2007
37,37,"Retief Goosen",50,84.31,51,43,"Puttingfrom5",2007
38,38,"Craig Bowden",78,84.11,107,90,"Puttingfrom5",2007
38,38,"Jerry Kelly",101,84.11,107,90,"Puttingfrom5",2007
40,40,"Rich Beem",89,84.04,94,79,"Puttingfrom5",2007
41,41,"Charley Hoffman",97,83.9,118,99,"Puttingfrom5",2007
42,42,"Aaron Baddeley",83,83.84,99,83,"Puttingfrom5",2007
43,43,"Stewart Cink",91,83.67,98,82,"Puttingfrom5",2007
44,44,"Jarrod Lyle",77,83.65,104,87,"Puttingfrom5",2007
44,44,"Kevin Na",84,83.65,104,87,"Puttingfrom5",2007
46,46,"Steve Marino",106,83.58,134,112,"Puttingfrom5",2007
47,47,"JP Hayes",89,83.57,140,117,"Puttingfrom5",2007
48,48,"Brian Bateman",55,83.56,73,61,"Puttingfrom5",2007
49,49,"Vaughn Taylor",91,83.48,115,96,"Puttingfrom5",2007
50,50,"Craig Kanada",109,83.46,127,106,"Puttingfrom5",2007
51,51,"Brian Gay",107,83.33,138,115,"Puttingfrom5",2007
51,51,"Jim Rutledge",59,83.33,84,70,"Puttingfrom5",2007
51,51,"Bo Van Pelt",104,83.33,156,130,"Puttingfrom5",2007
54,54,"Michael Putnam",96,83.19,113,94,"Puttingfrom5",2007
54,54,"Vijay Singh",102,83.19,119,99,"Puttingfrom5",2007
56,56,"Mathias Gronberg",95,82.98,141,117,"Puttingfrom5",2007
57,57,"Todd Hamilton",76,82.89,76,63,"Puttingfrom5",2007
58,58,"Jeff Overton",60,82.76,87,72,"Puttingfrom5",2007
59,59,"Steve Elkington",87,82.69,104,86,"Puttingfrom5",2007
60,60,"Mike Weir",82,82.65,98,81,"Puttingfrom5",2007
61,61,"Ian Poulter",63,82.61,69,57,"Puttingfrom5",2007
62,62,"Eric Axley",107,82.58,132,109,"Puttingfrom5",2007
62,62,"Jason Gore",86,82.58,132,109,"Puttingfrom5",2007
64,64,"Hunter Mahan",91,82.57,109,90,"Puttingfrom5",2007
65,65,"Jaco Van Zyl",51,82.54,63,52,"Puttingfrom5",2007
66,66,"Tommy Armour III",81,82.52,103,85,"Puttingfrom5",2007
67,67,"Bob Estes",88,82.41,108,89,"Puttingfrom5",2007
68,68,"Ernie Els",59,82.35,68,56,"Puttingfrom5",2007
69,69,"John Rollins",102,82.31,130,107,"Puttingfrom5",2007
70,70,"Joe Durant",88,82.3,113,93,"Puttingfrom5",2007
70,70,"Jeff Maggert",79,82.3,113,93,"Puttingfrom5",2007
72,72,"Paul Gow",70,82.19,73,60,"Puttingfrom5",2007
73,73,"Craig Lile",77,82.05,78,64,"Puttingfrom5",2007
74,74,"Heath Slocum",101,82.01,139,114,"Puttingfrom5",2007
75,75,"Adam Scott",69,81.97,61,50,"Puttingfrom5",2007
76,76,"Jonathan Byrd",73,81.91,94,77,"Puttingfrom5",2007
77,77,"Cameron Beckman",96,81.82,143,117,"Puttingfrom5",2007
77,77,"Joe Ogilvie",102,81.82,121,99,"Puttingfrom5",2007
77,77,"Michael Sim",52,81.82,66,54,"Puttingfrom5",2007
80,80,"Jeff Brehaut",59,81.71,82,67,"Puttingfrom5",2007
81,81,"Jose Maria Olazabal",52,81.63,49,40,"Puttingfrom5",2007
82,82,"Chris Tidland",59,81.54,65,53,"Puttingfrom5",2007
83,83,"Phil Mickelson",73,81.52,92,75,"Puttingfrom5",2007
84,84,"Ken Duke",112,81.43,140,114,"Puttingfrom5",2007
85,85,"Tom Pernice Jr",104,81.25,128,104,"Puttingfrom5",2007
86,86,"Rich Barcelo",80,81.11,90,73,"Puttingfrom5",2007
87,87,"Doug LaBelle II",104,81.01,158,128,"Puttingfrom5",2007
88,88,"Ryan Palmer",91,80.95,105,85,"Puttingfrom5",2007
89,89,"Camilo Villegas",82,80.9,89,72,"Puttingfrom5",2007
90,90,"Shaun Micheel",91,80.85,94,76,"Puttingfrom5",2007
91,91,"Woody Austin",95,80.77,156,126,"Puttingfrom5",2007
91,91,"Luke Donald",69,80.77,78,63,"Puttingfrom5",2007
91,91,"Lucas Glover",98,80.77,104,84,"Puttingfrom5",2007
94,94,"Kenny Perry",83,80.61,98,79,"Puttingfrom5",2007
95,95,"Daniel Chopra",106,80.6,134,108,"Puttingfrom5",2007
95,95,"Bubba Dickerson",51,80.6,67,54,"Puttingfrom5",2007
97,97,"Mark Wilson",87,80.56,108,87,"Puttingfrom5",2007
98,98,"David Toms",80,80.49,82,66,"Puttingfrom5",2007
99,99,"Joey Sindelar",75,80.46,87,70,"Puttingfrom5",2007
100,100,"Carl Pettersson",111,80.29,137,110,"Puttingfrom5",2007
100,100,"Charles Warren",101,80.29,137,110,"Puttingfrom5",2007
102,102,"Glen Day",85,80.18,111,89,"Puttingfrom5",2007
103,103,"Chris Couch",76,80.17,116,93,"Puttingfrom5",2007
104,104,"Ryan Armour",107,80.15,131,105,"Puttingfrom5",2007
105,105,"Steve Allan",63,80,75,60,"Puttingfrom5",2007
105,105,"Tag Ridings",52,80,60,48,"Puttingfrom5",2007
105,105,"Johnson Wagner",97,80,120,96,"Puttingfrom5",2007
105,105,"Nick Watney",87,80,105,84,"Puttingfrom5",2007
109,109,"Corey Pavin",81,79.8,99,79,"Puttingfrom5",2007
110,110,"Brett Quigley",79,79.78,89,71,"Puttingfrom5",2007
111,111,"Will Ma Kenzie",100,79.71,138,110,"Puttingfrom5",2007
112,112,"Bob Tway",103,79.65,113,90,"Puttingfrom5",2007
113,113,"Kent Jones",97,79.55,132,105,"Puttingfrom5",2007
114,114,"Nathan Green",103,79.51,122,97,"Puttingfrom5",2007
115,115,"Mark Calcavecchia",93,79.49,117,93,"Puttingfrom5",2007
116,116,"Stephen Leaney",82,79.41,102,81,"Puttingfrom5",2007
117,117,"Robert Garrigus",95,79.31,116,92,"Puttingfrom5",2007
117,117,"Tom Johnson",74,79.31,87,69,"Puttingfrom5",2007
119,119,"John Mallinger",96,79.26,135,107,"Puttingfrom5",2007
