"DrivingPct320AllDrives_RANKTHISWEEK_2006","DrivingPct320AllDrives_RANKLASTWEEK_2006","DrivingPct320AllDrives_PLAYERNAME_2006","DrivingPct320AllDrives_ROUNDS_2006","DrivingPct320AllDrives_Pct_2006","DrivingPct320AllDrives_TOTALDRIVESFOR320_2006","DrivingPct320AllDrives_TOTALDRIVESOVERALL_2006","DrivingPct320AllDrives_RELATIVETOPAR_2006","stat_name","year"
1,1,"Bubba Watson",83,34.13,342,1002,-0.246,"DrivingPct320AllDrives",2006
2,2,"JB Holmes",81,32.27,284,880,-0.225,"DrivingPct320AllDrives",2006
3,3,"Robert Garrigus",85,20.02,207,1034,-0.184,"DrivingPct320AllDrives",2006
4,4,"John Daly",51,18.64,107,574,-0.093,"DrivingPct320AllDrives",2006
5,5,"Ryan Hietala",61,18.12,129,712,-0.186,"DrivingPct320AllDrives",2006
6,6,"Brett Wetterich",82,16.47,167,1014,-0.216,"DrivingPct320AllDrives",2006
7,7,"Tag Ridings",103,14.63,183,1251,-0.175,"DrivingPct320AllDrives",2006
8,8,"Jason Gore",86,14.26,144,1010,-0.243,"DrivingPct320AllDrives",2006
9,9,"Camilo Villegas",95,13.9,159,1144,-0.302,"DrivingPct320AllDrives",2006
10,10,"Charley Hoffman",100,13.89,172,1238,-0.244,"DrivingPct320AllDrives",2006
11,11,"Fred Couples",52,13.39,60,448,-0.367,"DrivingPct320AllDrives",2006
12,12,"Harrison Frazar",95,13.26,139,1048,-0.338,"DrivingPct320AllDrives",2006
13,13,"Adam Scott",70,12.52,89,711,-0.36,"DrivingPct320AllDrives",2006
14,14,"Tiger Woods",55,12.16,63,518,-0.317,"DrivingPct320AllDrives",2006
15,15,"Chris Couch",75,12.02,112,932,-0.232,"DrivingPct320AllDrives",2006
16,16,"Phil Mickelson",74,12.01,79,658,-0.354,"DrivingPct320AllDrives",2006
17,17,"Scott Gutschewski",53,11.94,75,628,-0.24,"DrivingPct320AllDrives",2006
18,18,"Lucas Glover",105,11.88,143,1204,-0.21,"DrivingPct320AllDrives",2006
19,19,"Alex Aragon",63,11.8,89,754,-0.157,"DrivingPct320AllDrives",2006
20,20,"Jeff Overton",95,11.02,134,1216,-0.231,"DrivingPct320AllDrives",2006
21,21,"Jon Mills",68,10.98,83,756,-0.193,"DrivingPct320AllDrives",2006
22,22,"Kris Cox",83,10.96,110,1004,-0.3,"DrivingPct320AllDrives",2006
23,23,"David Duval",71,10.78,80,742,-0.225,"DrivingPct320AllDrives",2006
24,24,"Daniel Chopra",110,10.69,134,1254,-0.403,"DrivingPct320AllDrives",2006
25,25,"Davis Love III",85,10.4,83,798,-0.289,"DrivingPct320AllDrives",2006
26,26,"Geoff Ogilvy",76,10.11,74,732,-0.189,"DrivingPct320AllDrives",2006
27,27,"Retief Goosen",68,9.81,63,642,-0.206,"DrivingPct320AllDrives",2006
28,28,"Rich Beem",85,9.8,89,908,-0.202,"DrivingPct320AllDrives",2006
29,29,"Troy Matteson",101,9.54,117,1227,-0.231,"DrivingPct320AllDrives",2006
30,30,"Vijay Singh",103,9.52,112,1176,-0.259,"DrivingPct320AllDrives",2006
31,31,"Nicholas Thompson",96,9.47,103,1088,-0.262,"DrivingPct320AllDrives",2006
32,32,"Sergio Garcia",59,9.45,52,550,-0.135,"DrivingPct320AllDrives",2006
