"FirstTeeEarlyLowestRound_RANKTHISWEEK_2009","FirstTeeEarlyLowestRound_RANKLASTWEEK_2009","FirstTeeEarlyLowestRound_PLAYERNAME_2009","FirstTeeEarlyLowestRound_ROUNDS_2009","FirstTeeEarlyLowestRound_LOWRND_2009","stat_name","year"
46,46,"Kevin Streelman",97,64,"FirstTeeEarlyLowestRound",2009
46,46,"Roland Thatcher",44,64,"FirstTeeEarlyLowestRound",2009
46,46,"Bob Tway",29,64,"FirstTeeEarlyLowestRound",2009
46,46,"Bo Van Pelt",100,64,"FirstTeeEarlyLowestRound",2009
46,46,"Jimmy Walker",74,64,"FirstTeeEarlyLowestRound",2009
46,46,"Casey Wittenberg",71,64,"FirstTeeEarlyLowestRound",2009
81,81,"Michael Allen",73,65,"FirstTeeEarlyLowestRound",2009
81,81,"Briny Baird",89,65,"FirstTeeEarlyLowestRound",2009
81,81,"Ricky Barnes",67,65,"FirstTeeEarlyLowestRound",2009
81,81,"Mark Brooks",55,65,"FirstTeeEarlyLowestRound",2009
81,81,"Angel Cabrera",55,65,"FirstTeeEarlyLowestRound",2009
81,81,"Chad Campbell",90,65,"FirstTeeEarlyLowestRound",2009
81,81,"Fred Couples",54,65,"FirstTeeEarlyLowestRound",2009
81,81,"Ben Crane",93,65,"FirstTeeEarlyLowestRound",2009
81,81,"Brendon de Jonge",90,65,"FirstTeeEarlyLowestRound",2009
81,81,"Jason Dufner",90,65,"FirstTeeEarlyLowestRound",2009
81,81,"Ken Duke",87,65,"FirstTeeEarlyLowestRound",2009
81,81,"Derek Fathauer",63,65,"FirstTeeEarlyLowestRound",2009
81,81,"Brad Faxon",59,65,"FirstTeeEarlyLowestRound",2009
81,81,"Robert Garrigus",83,65,"FirstTeeEarlyLowestRound",2009
81,81,"Lucas Glover",93,65,"FirstTeeEarlyLowestRound",2009
81,81,"Mathew Goggin",76,65,"FirstTeeEarlyLowestRound",2009
81,81,"Jason Gore",74,65,"FirstTeeEarlyLowestRound",2009
81,81,"Nathan Green",104,65,"FirstTeeEarlyLowestRound",2009
81,81,"Bill Haas",91,65,"FirstTeeEarlyLowestRound",2009
81,81,"JJ Henry",97,65,"FirstTeeEarlyLowestRound",2009
81,81,"JB Holmes",74,65,"FirstTeeEarlyLowestRound",2009
81,81,"Brandt Jobe",28,65,"FirstTeeEarlyLowestRound",2009
81,81,"Anthony Kim",76,65,"FirstTeeEarlyLowestRound",2009
81,81,"Cliff Kresge",78,65,"FirstTeeEarlyLowestRound",2009
81,81,"Matt Kuchar",82,65,"FirstTeeEarlyLowestRound",2009
81,81,"Marc Leishman",91,65,"FirstTeeEarlyLowestRound",2009
81,81,"Frank Lickliter II",36,65,"FirstTeeEarlyLowestRound",2009
81,81,"Parker McLachlin",71,65,"FirstTeeEarlyLowestRound",2009
81,81,"Fernando Mechereffe",4,65,"FirstTeeEarlyLowestRound",2009
81,81,"Rocco Mediate",79,65,"FirstTeeEarlyLowestRound",2009
81,81,"John Merrick",91,65,"FirstTeeEarlyLowestRound",2009
81,81,"Kevin Na",91,65,"FirstTeeEarlyLowestRound",2009
81,81,"James Nitties",86,65,"FirstTeeEarlyLowestRound",2009
81,81,"Sean OHair",80,65,"FirstTeeEarlyLowestRound",2009
81,81,"Corey Pavin",73,65,"FirstTeeEarlyLowestRound",2009
81,81,"DA Points",99,65,"FirstTeeEarlyLowestRound",2009
81,81,"Aron Price",89,65,"FirstTeeEarlyLowestRound",2009
81,81,"Ted Purdy",101,65,"FirstTeeEarlyLowestRound",2009
81,81,"Justin Rose",71,65,"FirstTeeEarlyLowestRound",2009
81,81,"Rory Sabbatini",81,65,"FirstTeeEarlyLowestRound",2009
81,81,"Webb Simpson",94,65,"FirstTeeEarlyLowestRound",2009
81,81,"Jeev Milkha Singh",49,65,"FirstTeeEarlyLowestRound",2009
81,81,"Scott Sterling",51,65,"FirstTeeEarlyLowestRound",2009
81,81,"Chris Stroud",88,65,"FirstTeeEarlyLowestRound",2009
81,81,"Hideto Tanihara",4,65,"FirstTeeEarlyLowestRound",2009
81,81,"Nicholas Thompson",96,65,"FirstTeeEarlyLowestRound",2009
81,81,"Peter Tomasulo",61,65,"FirstTeeEarlyLowestRound",2009
81,81,"David Toms",98,65,"FirstTeeEarlyLowestRound",2009
81,81,"DJ Trahan",96,65,"FirstTeeEarlyLowestRound",2009
81,81,"Scott Verplank",88,65,"FirstTeeEarlyLowestRound",2009
81,81,"Tom Watson",6,65,"FirstTeeEarlyLowestRound",2009
81,81,"Matt Weibring",65,65,"FirstTeeEarlyLowestRound",2009
81,81,"Garrett Willis",18,65,"FirstTeeEarlyLowestRound",2009
134,134,"Robert Allenby",71,66,"FirstTeeEarlyLowestRound",2009
134,134,"Stephen Ames",77,66,"FirstTeeEarlyLowestRound",2009
134,134,"Aaron Baddeley",66,66,"FirstTeeEarlyLowestRound",2009
134,134,"Cameron Beckman",87,66,"FirstTeeEarlyLowestRound",2009
134,134,"Matt Bettencourt",98,66,"FirstTeeEarlyLowestRound",2009
134,134,"Guy Boros",22,66,"FirstTeeEarlyLowestRound",2009
134,134,"Michael Bradley",45,66,"FirstTeeEarlyLowestRound",2009
134,134,"Olin Browne",24,66,"FirstTeeEarlyLowestRound",2009
134,134,"Jonathan Byrd",89,66,"FirstTeeEarlyLowestRound",2009
134,134,"Paul Casey",42,66,"FirstTeeEarlyLowestRound",2009
134,134,"KJ Choi",65,66,"FirstTeeEarlyLowestRound",2009
134,134,"Daniel Chopra",89,66,"FirstTeeEarlyLowestRound",2009
134,134,"Stewart Cink",79,66,"FirstTeeEarlyLowestRound",2009
134,134,"Ben Curtis",63,66,"FirstTeeEarlyLowestRound",2009
134,134,"Glen Day",79,66,"FirstTeeEarlyLowestRound",2009
134,134,"Jason Day",61,66,"FirstTeeEarlyLowestRound",2009
134,134,"Joe Durant",62,66,"FirstTeeEarlyLowestRound",2009
134,134,"Ernie Els",70,66,"FirstTeeEarlyLowestRound",2009
134,134,"Bob Estes",78,66,"FirstTeeEarlyLowestRound",2009
134,134,"Steve Flesch",77,66,"FirstTeeEarlyLowestRound",2009
134,134,"Harrison Frazar",93,66,"FirstTeeEarlyLowestRound",2009
134,134,"Jim Furyk",86,66,"FirstTeeEarlyLowestRound",2009
134,134,"Tommy Gainey",46,66,"FirstTeeEarlyLowestRound",2009
134,134,"Sergio Garcia",59,66,"FirstTeeEarlyLowestRound",2009
134,134,"Dudley Hart",38,66,"FirstTeeEarlyLowestRound",2009
134,134,"Tim Herron",87,66,"FirstTeeEarlyLowestRound",2009
134,134,"Scott Hoch",4,66,"FirstTeeEarlyLowestRound",2009
134,134,"Charles Howell III",99,66,"FirstTeeEarlyLowestRound",2009
134,134,"Ryuji Imada",85,66,"FirstTeeEarlyLowestRound",2009
134,134,"Freddie Jacobson",83,66,"FirstTeeEarlyLowestRound",2009
134,134,"Kent Jones",73,66,"FirstTeeEarlyLowestRound",2009
134,134,"Anthony Kang",4,66,"FirstTeeEarlyLowestRound",2009
134,134,"Jerry Kelly",90,66,"FirstTeeEarlyLowestRound",2009
134,134,"Jeff Klauk",97,66,"FirstTeeEarlyLowestRound",2009
134,134,"Colt Knost",71,66,"FirstTeeEarlyLowestRound",2009
134,134,"Tom Lehman",55,66,"FirstTeeEarlyLowestRound",2009
134,134,"Michael Letzig",96,66,"FirstTeeEarlyLowestRound",2009
134,134,"Steve Lowery",83,66,"FirstTeeEarlyLowestRound",2009
134,134,"Jarrod Lyle",65,66,"FirstTeeEarlyLowestRound",2009
134,134,"Will Ma Kenzie",69,66,"FirstTeeEarlyLowestRound",2009
134,134,"Hunter Mahan",94,66,"FirstTeeEarlyLowestRound",2009
134,134,"John Mallinger",90,66,"FirstTeeEarlyLowestRound",2009
134,134,"Shigeki Maruyama",15,66,"FirstTeeEarlyLowestRound",2009
134,134,"Scott McCarron",91,66,"FirstTeeEarlyLowestRound",2009
134,134,"Phil Mickelson",66,66,"FirstTeeEarlyLowestRound",2009
134,134,"Nick OHern",90,66,"FirstTeeEarlyLowestRound",2009
134,134,"Arron Oberholser",11,66,"FirstTeeEarlyLowestRound",2009
134,134,"Jose Maria Olazabal",14,66,"FirstTeeEarlyLowestRound",2009
134,134,"Leif Olson",51,66,"FirstTeeEarlyLowestRound",2009
134,134,"Jeff Overton",92,66,"FirstTeeEarlyLowestRound",2009
134,134,"Kenny Perry",92,66,"FirstTeeEarlyLowestRound",2009
134,134,"Ian Poulter",59,66,"FirstTeeEarlyLowestRound",2009
134,134,"Brett Quigley",92,66,"FirstTeeEarlyLowestRound",2009
134,134,"Chez Reavie",81,66,"FirstTeeEarlyLowestRound",2009
134,134,"Adam Scott",53,66,"FirstTeeEarlyLowestRound",2009
134,134,"Vijay Singh",71,66,"FirstTeeEarlyLowestRound",2009
134,134,"Jeff Sluman",6,66,"FirstTeeEarlyLowestRound",2009
134,134,"Brandt Snedeker",81,66,"FirstTeeEarlyLowestRound",2009
134,134,"Kyle Stanley",24,66,"FirstTeeEarlyLowestRound",2009
134,134,"Brendon Todd",53,66,"FirstTeeEarlyLowestRound",2009
134,134,"Kirk Triplett",60,66,"FirstTeeEarlyLowestRound",2009
134,134,"Camilo Villegas",76,66,"FirstTeeEarlyLowestRound",2009
134,134,"Brian Vranesh",51,66,"FirstTeeEarlyLowestRound",2009
134,134,"Johnson Wagner",81,66,"FirstTeeEarlyLowestRound",2009
134,134,"Aaron Watkins",48,66,"FirstTeeEarlyLowestRound",2009
134,134,"Dean Wilson",81,66,"FirstTeeEarlyLowestRound",2009
134,134,"Mark Wilson",99,66,"FirstTeeEarlyLowestRound",2009
134,134,"Willie Wood",4,66,"FirstTeeEarlyLowestRound",2009
134,134,"YE Yang",83,66,"FirstTeeEarlyLowestRound",2009
134,134,"Azuma Yano",14,66,"FirstTeeEarlyLowestRound",2009
204,204,"Tommy Armour III",58,67,"FirstTeeEarlyLowestRound",2009
204,204,"Bobby Clampett",7,67,"FirstTeeEarlyLowestRound",2009
204,204,"Jose Coceres",13,67,"FirstTeeEarlyLowestRound",2009
204,204,"Wil Collins",47,67,"FirstTeeEarlyLowestRound",2009
204,204,"Robert Damron",13,67,"FirstTeeEarlyLowestRound",2009
204,204,"David Duval",56,67,"FirstTeeEarlyLowestRound",2009
204,204,"Carlos Franco",31,67,"FirstTeeEarlyLowestRound",2009
204,204,"Daniel Gaunt",4,67,"FirstTeeEarlyLowestRound",2009
204,204,"Retief Goosen",74,67,"FirstTeeEarlyLowestRound",2009
204,204,"Branden Grace",4,67,"FirstTeeEarlyLowestRound",2009
204,204,"Todd Hamilton",83,67,"FirstTeeEarlyLowestRound",2009
204,204,"Padraig Harrington",66,67,"FirstTeeEarlyLowestRound",2009
204,204,"JP Hayes",43,67,"FirstTeeEarlyLowestRound",2009
204,204,"Mark Hensby",14,67,"FirstTeeEarlyLowestRound",2009
204,204,"Richard Johnson",2,67,"FirstTeeEarlyLowestRound",2009
204,204,"Shingo Katayama",18,67,"FirstTeeEarlyLowestRound",2009
204,204,"Derek Lamely",6,67,"FirstTeeEarlyLowestRound",2009
204,204,"Danny Lee",35,67,"FirstTeeEarlyLowestRound",2009
204,204,"Matthew Loving",4,67,"FirstTeeEarlyLowestRound",2009
204,204,"Mark OMeara",6,67,"FirstTeeEarlyLowestRound",2009
204,204,"David Peoples",18,67,"FirstTeeEarlyLowestRound",2009
204,204,"Carl Pettersson",86,67,"FirstTeeEarlyLowestRound",2009
204,204,"Jeff Quinney",78,67,"FirstTeeEarlyLowestRound",2009
204,204,"Paul Stankowski",24,67,"FirstTeeEarlyLowestRound",2009
204,204,"Vaughn Taylor",88,67,"FirstTeeEarlyLowestRound",2009
204,204,"Boo Weekley",79,67,"FirstTeeEarlyLowestRound",2009
204,204,"Tim Wilkinson",42,67,"FirstTeeEarlyLowestRound",2009
204,204,"Jay Williamson",69,67,"FirstTeeEarlyLowestRound",2009
204,204,"Oliver Wilson",31,67,"FirstTeeEarlyLowestRound",2009
204,204,"Gary Woodland",53,67,"FirstTeeEarlyLowestRound",2009
235,235,"Tyler Aldridge",40,68,"FirstTeeEarlyLowestRound",2009
235,235,"Eric Axley",71,68,"FirstTeeEarlyLowestRound",2009
235,235,"Paul Azinger",16,68,"FirstTeeEarlyLowestRound",2009
235,235,"Rich Barcelo",4,68,"FirstTeeEarlyLowestRound",2009
235,235,"Notah Begay III",41,68,"FirstTeeEarlyLowestRound",2009
235,235,"Mark Brown",6,68,"FirstTeeEarlyLowestRound",2009
235,235,"Tom Byrum",10,68,"FirstTeeEarlyLowestRound",2009
235,235,"Kevin Chappell",7,68,"FirstTeeEarlyLowestRound",2009
235,235,"Darren Clarke",22,68,"FirstTeeEarlyLowestRound",2009
235,235,"Marco Dawson",13,68,"FirstTeeEarlyLowestRound",2009
235,235,"Steve Elkington",70,68,"FirstTeeEarlyLowestRound",2009
235,235,"Ross Fisher",37,68,"FirstTeeEarlyLowestRound",2009
235,235,"Benjamin Fox",2,68,"FirstTeeEarlyLowestRound",2009
235,235,"Scott Gutschewski",47,68,"FirstTeeEarlyLowestRound",2009
235,235,"Anders Hansen",9,68,"FirstTeeEarlyLowestRound",2009
235,235,"Peter Hanson",17,68,"FirstTeeEarlyLowestRound",2009
235,235,"Ryan Helminen",3,68,"FirstTeeEarlyLowestRound",2009
235,235,"David Howell",4,68,"FirstTeeEarlyLowestRound",2009
235,235,"Ryo Ishikawa",16,68,"FirstTeeEarlyLowestRound",2009
235,235,"Miguel Angel Jimenez",28,68,"FirstTeeEarlyLowestRound",2009
235,235,"Skip Kendall",11,68,"FirstTeeEarlyLowestRound",2009
235,235,"Greg Kraft",51,68,"FirstTeeEarlyLowestRound",2009
235,235,"Paul Lawrie",4,68,"FirstTeeEarlyLowestRound",2009
235,235,"David Mathis",82,68,"FirstTeeEarlyLowestRound",2009
235,235,"Francesco Molinari",16,68,"FirstTeeEarlyLowestRound",2009
235,235,"James Oh",47,68,"FirstTeeEarlyLowestRound",2009
235,235,"Charl Schwartzel",18,68,"FirstTeeEarlyLowestRound",2009
235,235,"Patrick Sheehan",51,68,"FirstTeeEarlyLowestRound",2009
235,235,"Chris Smith",9,68,"FirstTeeEarlyLowestRound",2009
235,235,"Henrik Stenson",35,68,"FirstTeeEarlyLowestRound",2009
235,235,"Kevin Sutherland",96,68,"FirstTeeEarlyLowestRound",2009
235,235,"Marc Turnesa",77,68,"FirstTeeEarlyLowestRound",2009
235,235,"Grant Waite",6,68,"FirstTeeEarlyLowestRound",2009
235,235,"Anthony Wall",6,68,"FirstTeeEarlyLowestRound",2009
235,235,"Lee Westwood",30,68,"FirstTeeEarlyLowestRound",2009
270,270,"Felipe Aguilar",4,69,"FirstTeeEarlyLowestRound",2009
270,270,"Thomas Aiken",10,69,"FirstTeeEarlyLowestRound",2009
270,270,"Billy Andrade",40,69,"FirstTeeEarlyLowestRound",2009
270,270,"Stuart Appleby",79,69,"FirstTeeEarlyLowestRound",2009
270,270,"Arjun Atwal",31,69,"FirstTeeEarlyLowestRound",2009
270,270,"Brian Bateman",55,69,"FirstTeeEarlyLowestRound",2009
270,270,"Ronnie Black",12,69,"FirstTeeEarlyLowestRound",2009
270,270,"Matthew Borchert",48,69,"FirstTeeEarlyLowestRound",2009
270,270,"Erik Compton",14,69,"FirstTeeEarlyLowestRound",2009
270,270,"Jay Delsing",21,69,"FirstTeeEarlyLowestRound",2009
270,270,"John Ellis",3,69,"FirstTeeEarlyLowestRound",2009
270,270,"Gonzalo Fdez Castano",18,69,"FirstTeeEarlyLowestRound",2009
270,270,"Richard Finch",6,69,"FirstTeeEarlyLowestRound",2009
270,270,"Robin Freeman",13,69,"FirstTeeEarlyLowestRound",2009
270,270,"Robert Gamez",25,69,"FirstTeeEarlyLowestRound",2009
270,270,"Brent Geiberger",10,69,"FirstTeeEarlyLowestRound",2009
270,270,"Wes Heffernan",2,69,"FirstTeeEarlyLowestRound",2009
270,270,"John Huston",39,69,"FirstTeeEarlyLowestRound",2009
270,270,"Trevor Immelman",41,69,"FirstTeeEarlyLowestRound",2009
270,270,"Thongchai Jaidee",14,69,"FirstTeeEarlyLowestRound",2009
270,270,"Robert Karlsson",18,69,"FirstTeeEarlyLowestRound",2009
270,270,"Martin Kaymer",38,69,"FirstTeeEarlyLowestRound",2009
270,270,"Troy Kelly",40,69,"FirstTeeEarlyLowestRound",2009
270,270,"Soren Kjeldsen",21,69,"FirstTeeEarlyLowestRound",2009
270,270,"Stephen Leaney",26,69,"FirstTeeEarlyLowestRound",2009
270,270,"Len Mattiace",3,69,"FirstTeeEarlyLowestRound",2009
270,270,"Rory McIlroy",42,69,"FirstTeeEarlyLowestRound",2009
270,270,"Trevor Murphy",4,69,"FirstTeeEarlyLowestRound",2009
270,270,"Greg Norman",8,69,"FirstTeeEarlyLowestRound",2009
270,270,"Rick Price",54,69,"FirstTeeEarlyLowestRound",2009
270,270,"Loren Roberts",10,69,"FirstTeeEarlyLowestRound",2009
270,270,"Darron Stiles",52,69,"FirstTeeEarlyLowestRound",2009
270,270,"Junpei Takayama",4,69,"FirstTeeEarlyLowestRound",2009
270,270,"Nathan Tyler",2,69,"FirstTeeEarlyLowestRound",2009
270,270,"Manuel Villegas",4,69,"FirstTeeEarlyLowestRound",2009
270,270,"Alan Wagner",4,69,"FirstTeeEarlyLowestRound",2009
270,270,"Drew Weaver",4,69,"FirstTeeEarlyLowestRound",2009
270,270,"Steve Wheatcroft",4,69,"FirstTeeEarlyLowestRound",2009
308,308,"Steve Allan",37,70,"FirstTeeEarlyLowestRound",2009
308,308,"Fredrik Andersson Hed",4,70,"FirstTeeEarlyLowestRound",2009
308,308,"Craig Barlow",13,70,"FirstTeeEarlyLowestRound",2009
308,308,"Rich Bland",2,70,"FirstTeeEarlyLowestRound",2009
308,308,"Jaxon Brigman",2,70,"FirstTeeEarlyLowestRound",2009
308,308,"Paul Broadhurst",4,70,"FirstTeeEarlyLowestRound",2009
308,308,"Christian Cevaer",4,70,"FirstTeeEarlyLowestRound",2009
308,308,"Trevor Dodds",2,70,"FirstTeeEarlyLowestRound",2009
308,308,"Nick Dougherty",10,70,"FirstTeeEarlyLowestRound",2009
308,308,"Johan Edfors",10,70,"FirstTeeEarlyLowestRound",2009
308,308,"David Gossett",11,70,"FirstTeeEarlyLowestRound",2009
308,308,"Gregory Havret",4,70,"FirstTeeEarlyLowestRound",2009
308,308,"Brendan Jones",5,70,"FirstTeeEarlyLowestRound",2009
308,308,"Neal Lancaster",15,70,"FirstTeeEarlyLowestRound",2009
308,308,"Bernhard Langer",2,70,"FirstTeeEarlyLowestRound",2009
308,308,"Wen Tang Lin",7,70,"FirstTeeEarlyLowestRound",2009
308,308,"Prayad Marksaeng",15,70,"FirstTeeEarlyLowestRound",2009
308,308,"Paul McGinley",7,70,"FirstTeeEarlyLowestRound",2009
308,308,"Spike McRoy",4,70,"FirstTeeEarlyLowestRound",2009
308,308,"Louis Oosthuizen",15,70,"FirstTeeEarlyLowestRound",2009
308,308,"Steve Pate",10,70,"FirstTeeEarlyLowestRound",2009
308,308,"Michael Sim",12,70,"FirstTeeEarlyLowestRound",2009
308,308,"Richard Sterne",23,70,"FirstTeeEarlyLowestRound",2009
308,308,"Cameron Tringale",2,70,"FirstTeeEarlyLowestRound",2009
308,308,"Stan Utley",2,70,"FirstTeeEarlyLowestRound",2009
308,308,"James Vargas",4,70,"FirstTeeEarlyLowestRound",2009
308,308,"Chris Wood",8,70,"FirstTeeEarlyLowestRound",2009
335,335,"Stuart Anderson",2,71,"FirstTeeEarlyLowestRound",2009
335,335,"Markus Brier",2,71,"FirstTeeEarlyLowestRound",2009
335,335,"Paul Claxton",2,71,"FirstTeeEarlyLowestRound",2009
335,335,"Fred Funk",14,71,"FirstTeeEarlyLowestRound",2009
335,335,"Andres Gonzales",4,71,"FirstTeeEarlyLowestRound",2009
335,335,"Richard Green",6,71,"FirstTeeEarlyLowestRound",2009
335,335,"Nickolas Jones",2,71,"FirstTeeEarlyLowestRound",2009
335,335,"James Kingston",8,71,"FirstTeeEarlyLowestRound",2009
335,335,"Joel Kribel",2,71,"FirstTeeEarlyLowestRound",2009
335,335,"Pablo Larrazabal",8,71,"FirstTeeEarlyLowestRound",2009
335,335,"Lucas Lee",2,71,"FirstTeeEarlyLowestRound",2009
335,335,"Hugo Leon",2,71,"FirstTeeEarlyLowestRound",2009
335,335,"Thomas Levet",12,71,"FirstTeeEarlyLowestRound",2009
335,335,"Edward Loar",2,71,"FirstTeeEarlyLowestRound",2009
335,335,"Sandy Lyle",6,71,"FirstTeeEarlyLowestRound",2009
335,335,"Matteo Manassero",4,71,"FirstTeeEarlyLowestRound",2009
335,335,"Simon McGreal",2,71,"FirstTeeEarlyLowestRound",2009
335,335,"Eduardo Romero",2,71,"FirstTeeEarlyLowestRound",2009
335,335,"Tom Scherrer",7,71,"FirstTeeEarlyLowestRound",2009
335,335,"Wes Short Jr",7,71,"FirstTeeEarlyLowestRound",2009
335,335,"Joel Sjoholm",3,71,"FirstTeeEarlyLowestRound",2009
335,335,"Anthony Smith",2,71,"FirstTeeEarlyLowestRound",2009
335,335,"Graeme Storm",4,71,"FirstTeeEarlyLowestRound",2009
335,335,"Kyle Thompson",3,71,"FirstTeeEarlyLowestRound",2009
335,335,"Omar Uresti",27,71,"FirstTeeEarlyLowestRound",2009
335,335,"Mike Van Sickle",4,71,"FirstTeeEarlyLowestRound",2009
361,361,"Sangmoon Bae",4,72,"FirstTeeEarlyLowestRound",2009
361,361,"Peter Baker",2,72,"FirstTeeEarlyLowestRound",2009
361,361,"Shane Bertsch",4,72,"FirstTeeEarlyLowestRound",2009
361,361,"Gregory Bisconti",4,72,"FirstTeeEarlyLowestRound",2009
361,361,"Jeff Brehaut",4,72,"FirstTeeEarlyLowestRound",2009
361,361,"Rodney Butcher",6,72,"FirstTeeEarlyLowestRound",2009
361,361,"Lorens Chan",2,72,"FirstTeeEarlyLowestRound",2009
361,361,"John Daly",16,72,"FirstTeeEarlyLowestRound",2009
