"EarlyPar3ScoringAverage_RANKTHISWEEK_2010","EarlyPar3ScoringAverage_RANKLASTWEEK_2010","EarlyPar3ScoringAverage_PLAYERNAME_2010","EarlyPar3ScoringAverage_ROUNDS_2010","EarlyPar3ScoringAverage_AVG_2010","EarlyPar3ScoringAverage_TOTALSTROKES_2010","EarlyPar3ScoringAverage_TOTALHOLES_2010","stat_name","year"
29,29,"Alex Prugh",88,2.99,524,175,"EarlyPar3ScoringAverage",2010
29,29,"Josh Teater",101,2.99,625,209,"EarlyPar3ScoringAverage",2010
29,29,"Vance Veazey",58,2.99,401,134,"EarlyPar3ScoringAverage",2010
40,40,"Tim Clark",88,3,507,169,"EarlyPar3ScoringAverage",2010
40,40,"Rickie Fowler",98,3,540,180,"EarlyPar3ScoringAverage",2010
40,40,"Charles Howell III",103,3,717,239,"EarlyPar3ScoringAverage",2010
40,40,"Kevin Sutherland",86,3,519,173,"EarlyPar3ScoringAverage",2010
44,44,"Woody Austin",93,3.01,606,201,"EarlyPar3ScoringAverage",2010
44,44,"Jason Bohn",84,3.01,547,182,"EarlyPar3ScoringAverage",2010
44,44,"Greg Chalmers",93,3.01,609,202,"EarlyPar3ScoringAverage",2010
44,44,"JP Hayes",79,3.01,518,172,"EarlyPar3ScoringAverage",2010
44,44,"Ryuji Imada",90,3.01,574,191,"EarlyPar3ScoringAverage",2010
44,44,"Lee Janzen",77,3.01,494,164,"EarlyPar3ScoringAverage",2010
44,44,"Bill Lunde",79,3.01,535,178,"EarlyPar3ScoringAverage",2010
44,44,"Troy Merritt",86,3.01,563,187,"EarlyPar3ScoringAverage",2010
44,44,"Cameron Percy",73,3.01,425,141,"EarlyPar3ScoringAverage",2010
44,44,"Tom Pernice Jr",74,3.01,442,147,"EarlyPar3ScoringAverage",2010
44,44,"Ian Poulter",55,3.01,310,103,"EarlyPar3ScoringAverage",2010
44,44,"Michael Sim",64,3.01,307,102,"EarlyPar3ScoringAverage",2010
44,44,"Jeev Milkha Singh",59,3.01,410,136,"EarlyPar3ScoringAverage",2010
44,44,"Jay Williamson",76,3.01,527,175,"EarlyPar3ScoringAverage",2010
58,58,"Robert Allenby",76,3.02,381,126,"EarlyPar3ScoringAverage",2010
58,58,"Briny Baird",87,3.02,562,186,"EarlyPar3ScoringAverage",2010
58,58,"Cameron Beckman",68,3.02,381,126,"EarlyPar3ScoringAverage",2010
58,58,"Brendon de Jonge",114,3.02,631,209,"EarlyPar3ScoringAverage",2010
58,58,"Graham DeLaet",88,3.02,541,179,"EarlyPar3ScoringAverage",2010
58,58,"Chris DiMarco",88,3.02,598,198,"EarlyPar3ScoringAverage",2010
58,58,"Steve Elkington",74,3.02,453,150,"EarlyPar3ScoringAverage",2010
58,58,"Charley Hoffman",85,3.02,504,167,"EarlyPar3ScoringAverage",2010
58,58,"Justin Leonard",89,3.02,534,177,"EarlyPar3ScoringAverage",2010
58,58,"Kevin Na",94,3.02,534,177,"EarlyPar3ScoringAverage",2010
58,58,"Jeff Overton",89,3.02,510,169,"EarlyPar3ScoringAverage",2010
58,58,"Rod Pampling",77,3.02,555,184,"EarlyPar3ScoringAverage",2010
58,58,"Aron Price",70,3.02,353,117,"EarlyPar3ScoringAverage",2010
58,58,"Justin Rose",78,3.02,495,164,"EarlyPar3ScoringAverage",2010
58,58,"Charles Warren",64,3.02,390,129,"EarlyPar3ScoringAverage",2010
58,58,"Charlie Wi",95,3.02,611,202,"EarlyPar3ScoringAverage",2010
74,74,"Brian Davis",101,3.03,639,211,"EarlyPar3ScoringAverage",2010
74,74,"Jim Furyk",76,3.03,376,124,"EarlyPar3ScoringAverage",2010
74,74,"Brian Gay",101,3.03,639,211,"EarlyPar3ScoringAverage",2010
74,74,"Marc Leishman",87,3.03,575,190,"EarlyPar3ScoringAverage",2010
74,74,"Davis Love III",79,3.03,443,146,"EarlyPar3ScoringAverage",2010
74,74,"George McNeill",79,3.03,485,160,"EarlyPar3ScoringAverage",2010
74,74,"Sean OHair",84,3.03,415,137,"EarlyPar3ScoringAverage",2010
74,74,"Scott Piercy",88,3.03,588,194,"EarlyPar3ScoringAverage",2010
74,74,"Brandt Snedeker",89,3.03,557,184,"EarlyPar3ScoringAverage",2010
74,74,"Roger Tambellini",77,3.03,466,154,"EarlyPar3ScoringAverage",2010
74,74,"David Toms",86,3.03,522,172,"EarlyPar3ScoringAverage",2010
74,74,"Mike Weir",59,3.03,355,117,"EarlyPar3ScoringAverage",2010
74,74,"Garrett Willis",82,3.03,569,188,"EarlyPar3ScoringAverage",2010
87,87,"David Lutterus",69,3.04,493,162,"EarlyPar3ScoringAverage",2010
87,87,"Scott McCarron",90,3.04,578,190,"EarlyPar3ScoringAverage",2010
87,87,"Rocco Mediate",71,3.04,501,165,"EarlyPar3ScoringAverage",2010
87,87,"John Merrick",109,3.04,758,249,"EarlyPar3ScoringAverage",2010
87,87,"Ryan Palmer",84,3.04,551,181,"EarlyPar3ScoringAverage",2010
87,87,"Chris Riley",73,3.04,444,146,"EarlyPar3ScoringAverage",2010
87,87,"Adam Scott",70,3.04,344,113,"EarlyPar3ScoringAverage",2010
87,87,"John Senden",103,3.04,563,185,"EarlyPar3ScoringAverage",2010
87,87,"Webb Simpson",98,3.04,623,205,"EarlyPar3ScoringAverage",2010
87,87,"Steve Stricker",73,3.04,341,112,"EarlyPar3ScoringAverage",2010
87,87,"Vaughn Taylor",87,3.04,563,185,"EarlyPar3ScoringAverage",2010
87,87,"Jerod Turner",54,3.04,422,139,"EarlyPar3ScoringAverage",2010
87,87,"Jimmy Walker",82,3.04,556,183,"EarlyPar3ScoringAverage",2010
87,87,"Brett Wetterich",54,3.04,307,101,"EarlyPar3ScoringAverage",2010
87,87,"Steve Wheatcroft",74,3.04,498,164,"EarlyPar3ScoringAverage",2010
102,102,"Rich Barcelo",70,3.05,457,150,"EarlyPar3ScoringAverage",2010
102,102,"Ricky Barnes",103,3.05,625,205,"EarlyPar3ScoringAverage",2010
102,102,"Mark Calcavecchia",50,3.05,299,98,"EarlyPar3ScoringAverage",2010
102,102,"Jason Dufner",87,3.05,619,203,"EarlyPar3ScoringAverage",2010
102,102,"Bob Estes",79,3.05,491,161,"EarlyPar3ScoringAverage",2010
102,102,"Mathias Gronberg",61,3.05,418,137,"EarlyPar3ScoringAverage",2010
102,102,"Steve Lowery",67,3.05,491,161,"EarlyPar3ScoringAverage",2010
102,102,"Rory Sabbatini",79,3.05,533,175,"EarlyPar3ScoringAverage",2010
102,102,"Brian Stuard",81,3.05,469,154,"EarlyPar3ScoringAverage",2010
102,102,"Roland Thatcher",72,3.05,449,147,"EarlyPar3ScoringAverage",2010
112,112,"Alex Cejka",81,3.06,530,173,"EarlyPar3ScoringAverage",2010
112,112,"John Daly",63,3.06,441,144,"EarlyPar3ScoringAverage",2010
112,112,"Brad Faxon",58,3.06,389,127,"EarlyPar3ScoringAverage",2010
112,112,"Retief Goosen",75,3.06,416,136,"EarlyPar3ScoringAverage",2010
112,112,"Bill Haas",87,3.06,443,145,"EarlyPar3ScoringAverage",2010
112,112,"Troy Matteson",84,3.06,553,181,"EarlyPar3ScoringAverage",2010
112,112,"Geoff Ogilvy",62,3.06,330,108,"EarlyPar3ScoringAverage",2010
112,112,"Ted Purdy",86,3.06,603,197,"EarlyPar3ScoringAverage",2010
112,112,"Brett Quigley",96,3.06,704,230,"EarlyPar3ScoringAverage",2010
112,112,"Kevin Stadler",86,3.06,532,174,"EarlyPar3ScoringAverage",2010
112,112,"Chris Stroud",90,3.06,557,182,"EarlyPar3ScoringAverage",2010
112,112,"Nick Watney",91,3.06,502,164,"EarlyPar3ScoringAverage",2010
124,124,"Stuart Appleby",101,3.07,700,228,"EarlyPar3ScoringAverage",2010
124,124,"Kris Blanks",91,3.07,503,164,"EarlyPar3ScoringAverage",2010
124,124,"Ben Curtis",78,3.07,546,178,"EarlyPar3ScoringAverage",2010
124,124,"Jarrod Lyle",54,3.07,371,121,"EarlyPar3ScoringAverage",2010
124,124,"Will Ma Kenzie",72,3.07,464,151,"EarlyPar3ScoringAverage",2010
124,124,"Garth Mulroy",53,3.07,325,106,"EarlyPar3ScoringAverage",2010
124,124,"James Nitties",92,3.07,575,187,"EarlyPar3ScoringAverage",2010
124,124,"Kevin Streelman",90,3.07,618,201,"EarlyPar3ScoringAverage",2010
124,124,"Bo Van Pelt",104,3.07,620,202,"EarlyPar3ScoringAverage",2010
133,133,"Blake Adams",84,3.08,554,180,"EarlyPar3ScoringAverage",2010
133,133,"Aaron Baddeley",94,3.08,619,201,"EarlyPar3ScoringAverage",2010
133,133,"Henrik Bjornstad",72,3.08,499,162,"EarlyPar3ScoringAverage",2010
133,133,"Angel Cabrera",64,3.08,302,98,"EarlyPar3ScoringAverage",2010
133,133,"Stewart Cink",84,3.08,480,156,"EarlyPar3ScoringAverage",2010
133,133,"Brent Delahoussaye",57,3.08,391,127,"EarlyPar3ScoringAverage",2010
133,133,"Paul Goydos",78,3.08,487,158,"EarlyPar3ScoringAverage",2010
133,133,"JB Holmes",100,3.08,653,212,"EarlyPar3ScoringAverage",2010
133,133,"Richard Johnson",90,3.08,551,179,"EarlyPar3ScoringAverage",2010
133,133,"Greg Kraft",52,3.08,302,98,"EarlyPar3ScoringAverage",2010
133,133,"Rory McIlroy",54,3.08,308,100,"EarlyPar3ScoringAverage",2010
133,133,"Vijay Singh",75,3.08,459,149,"EarlyPar3ScoringAverage",2010
133,133,"Omar Uresti",74,3.08,499,162,"EarlyPar3ScoringAverage",2010
146,146,"Craig Bowden",56,3.09,337,109,"EarlyPar3ScoringAverage",2010
146,146,"Jonathan Byrd",85,3.09,528,171,"EarlyPar3ScoringAverage",2010
146,146,"James Driscoll",78,3.09,500,162,"EarlyPar3ScoringAverage",2010
146,146,"Steve Flesch",78,3.09,599,194,"EarlyPar3ScoringAverage",2010
146,146,"Trevor Immelman",55,3.09,318,103,"EarlyPar3ScoringAverage",2010
146,146,"Cliff Kresge",50,3.09,312,101,"EarlyPar3ScoringAverage",2010
146,146,"Martin Laird",91,3.09,569,184,"EarlyPar3ScoringAverage",2010
146,146,"Carl Pettersson",99,3.09,621,201,"EarlyPar3ScoringAverage",2010
146,146,"DA Points",90,3.09,615,199,"EarlyPar3ScoringAverage",2010
146,146,"Andres Romero",73,3.09,501,162,"EarlyPar3ScoringAverage",2010
146,146,"Scott Verplank",74,3.09,495,160,"EarlyPar3ScoringAverage",2010
146,146,"Bubba Watson",77,3.09,495,160,"EarlyPar3ScoringAverage",2010
158,158,"Ben Crane",85,3.1,579,187,"EarlyPar3ScoringAverage",2010
158,158,"Robert Garrigus",71,3.1,477,154,"EarlyPar3ScoringAverage",2010
158,158,"Jeff Gove",57,3.1,403,130,"EarlyPar3ScoringAverage",2010
158,158,"JJ Henry",92,3.1,645,208,"EarlyPar3ScoringAverage",2010
158,158,"Joe Ogilvie",99,3.1,642,207,"EarlyPar3ScoringAverage",2010
158,158,"Brenden Pappas",66,3.1,419,135,"EarlyPar3ScoringAverage",2010
158,158,"Kenny Perry",69,3.1,384,124,"EarlyPar3ScoringAverage",2010
158,158,"Tim Petrovic",105,3.1,684,221,"EarlyPar3ScoringAverage",2010
158,158,"Cameron Tringale",55,3.1,313,101,"EarlyPar3ScoringAverage",2010
167,167,"Justin Bolli",55,3.11,327,105,"EarlyPar3ScoringAverage",2010
167,167,"Martin Flores",75,3.11,454,146,"EarlyPar3ScoringAverage",2010
167,167,"Lucas Glover",75,3.11,432,139,"EarlyPar3ScoringAverage",2010
167,167,"Mathew Goggin",85,3.11,573,184,"EarlyPar3ScoringAverage",2010
167,167,"Ryan Moore",80,3.11,445,143,"EarlyPar3ScoringAverage",2010
167,167,"Camilo Villegas",78,3.11,413,133,"EarlyPar3ScoringAverage",2010
173,173,"Joe Durant",67,3.12,437,140,"EarlyPar3ScoringAverage",2010
173,173,"Ernie Els",72,3.12,406,130,"EarlyPar3ScoringAverage",2010
173,173,"Tim Herron",79,3.12,493,158,"EarlyPar3ScoringAverage",2010
173,173,"Billy Mayfair",78,3.12,468,150,"EarlyPar3ScoringAverage",2010
173,173,"Johnson Wagner",85,3.12,543,174,"EarlyPar3ScoringAverage",2010
178,178,"Chris Couch",66,3.13,351,112,"EarlyPar3ScoringAverage",2010
178,178,"Matt Every",60,3.13,354,113,"EarlyPar3ScoringAverage",2010
178,178,"Kevin Johnson",62,3.13,407,130,"EarlyPar3ScoringAverage",2010
178,178,"Greg Owen",69,3.13,410,131,"EarlyPar3ScoringAverage",2010
178,178,"YE Yang",72,3.13,479,153,"EarlyPar3ScoringAverage",2010
183,183,"John Rollins",81,3.14,506,161,"EarlyPar3ScoringAverage",2010
183,183,"Nicholas Thompson",88,3.14,584,186,"EarlyPar3ScoringAverage",2010
183,183,"DJ Trahan",92,3.14,546,174,"EarlyPar3ScoringAverage",2010
186,186,"Skip Kendall",58,3.15,381,121,"EarlyPar3ScoringAverage",2010
187,187,"Andrew McLardy",52,3.16,335,106,"EarlyPar3ScoringAverage",2010
188,188,"Sergio Garcia",58,3.17,393,124,"EarlyPar3ScoringAverage",2010
189,189,"Michael Connell",89,3.18,605,190,"EarlyPar3ScoringAverage",2010
189,189,"Chris Wilson",65,3.18,401,126,"EarlyPar3ScoringAverage",2010
191,191,"Matt Bettencourt",91,3.19,609,191,"EarlyPar3ScoringAverage",2010
192,192,"Daniel Chopra",74,3.21,517,161,"EarlyPar3ScoringAverage",2010
