"PercentageofYardagecoveredbyTeeShotsPar4s_RANKTHISWEEK_2009","PercentageofYardagecoveredbyTeeShotsPar4s_RANKLASTWEEK_2009","PercentageofYardagecoveredbyTeeShotsPar4s_PLAYERNAME_2009","PercentageofYardagecoveredbyTeeShotsPar4s_ROUNDS_2009","PercentageofYardagecoveredbyTeeShotsPar4s_AVGPct_2009","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALSHOTDISTANCE_2009","PercentageofYardagecoveredbyTeeShotsPar4s_TOTALDISTANCE_2009","stat_name","year"
28,28,"Matt Bettencourt",98,66.78,267006.8,399826,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
29,29,"Hunter Mahan",94,66.77,238153.3,356699,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
30,30,"Marc Leishman",91,66.73,264675.7,396643,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
31,31,"Matt Jones",56,66.7,136074.6,204023,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
32,32,"Fred Couples",54,66.68,132739.5,199080,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
32,32,"Steve Marino",98,66.68,264326.1,396393,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
32,32,"Ted Purdy",101,66.68,277106.3,415548,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
35,35,"Jason Day",61,66.64,153660.9,230569,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
36,36,"Davis Love III",89,66.59,240975.2,361873,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
37,37,"Jeff Maggert",79,66.58,225909.7,339321,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
38,38,"Jonathan Byrd",89,66.57,238421.6,358146,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
39,39,"Sergio Garcia",59,66.54,138937.6,208803,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
39,39,"Kenny Perry",92,66.54,228159.7,342891,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
41,41,"Tim Herron",87,66.38,251890.7,379494,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
41,41,"Camilo Villegas",76,66.38,170809.2,257331,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
41,41,"Boo Weekley",79,66.38,204023.1,307361,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
44,44,"Stewart Cink",79,66.35,188078.4,283461,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
45,45,"Michael Letzig",96,66.32,261107.4,393715,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
46,46,"Jeff Overton",92,66.31,234996.3,354373,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
47,47,"DJ Trahan",96,66.29,245397.5,370180,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
48,48,"Kevin Stadler",65,66.24,164935.8,248981,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
48,48,"Peter Tomasulo",61,66.24,138866.9,209639,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
50,50,"Bill Haas",91,66.23,250124.9,377636,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
51,51,"Bo Van Pelt",100,66.18,249598.7,377134,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
52,52,"Charles Howell III",99,66.17,256499.9,387659,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
53,53,"Lucas Glover",93,66.16,246835.3,373102,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
53,53,"Ryan Moore",89,66.16,229500,346912,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
55,55,"Joe Ogilvie",85,66.15,232732.8,351807,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
56,56,"Jason Gore",74,66.1,189376.4,286518,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
57,57,"Ricky Barnes",67,66.08,161108,243814,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
58,58,"Steve Lowery",83,66.07,233337.1,353140,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
59,59,"Kris Blanks",60,65.91,142503.4,216194,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
60,60,"Adam Scott",53,65.9,130082.1,197379,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
61,61,"Will Ma Kenzie",69,65.87,184439.2,280003,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
62,62,"Bill Lunde",83,65.86,230956.1,350660,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
63,63,"Tommy Armour III",58,65.83,157192.5,238783,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
64,64,"Greg Owen",97,65.82,252417.5,383497,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
65,65,"Chad Campbell",90,65.76,217342.4,330508,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
66,66,"Casey Wittenberg",71,65.74,162691.5,247464,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
67,67,"John Merrick",91,65.73,209152.6,318196,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
68,68,"Brian Vranesh",51,65.68,131496.1,200222,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
69,69,"James Nitties",86,65.64,234916.4,357910,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
70,70,"Brendon de Jonge",90,65.63,235878.5,359387,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
71,71,"Retief Goosen",74,65.62,171609.1,261538,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
72,72,"YE Yang",83,65.6,214624.3,327147,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
73,73,"Aaron Baddeley",66,65.59,177137.9,270076,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
73,73,"Jarrod Lyle",65,65.59,151408.2,230842,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
75,75,"Derek Fathauer",63,65.55,154853.5,236253,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
75,75,"John Senden",100,65.55,281702.2,429768,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
77,77,"Ernie Els",70,65.54,167074.2,254912,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
78,78,"Carl Pettersson",86,65.51,228335.4,348535,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
79,79,"Stephen Ames",77,65.5,171030.6,261121,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
79,79,"Stuart Appleby",79,65.5,197331.8,301274,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
81,81,"Mark Calcavecchia",72,65.48,186994.3,285581,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
82,82,"JJ Henry",97,65.47,260714.8,398208,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
83,83,"Kirk Triplett",60,65.45,163046,249103,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
84,84,"Kevin Sutherland",96,65.44,216879.1,331408,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
84,84,"Tiger Woods",64,65.44,147919.4,226022,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
86,86,"Mathew Goggin",76,65.41,181288.7,277161,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
87,87,"George McNeill",82,65.38,232235.2,355218,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
88,88,"Brian Bateman",55,65.34,144832.5,221652,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
89,89,"Rod Pampling",72,65.32,191488.3,293133,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
89,89,"Chris Stroud",88,65.32,231418.9,354267,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
91,91,"Rich Beem",77,65.28,174733.3,267651,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
92,92,"Webb Simpson",94,65.22,263600,404167,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
93,93,"Padraig Harrington",66,65.21,147020.3,225443,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
94,94,"Heath Slocum",95,65.2,258213.7,396054,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
95,95,"Matt Weibring",65,65.17,167864.6,257565,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
96,96,"Pat Perez",74,65.16,188747.2,289686,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
97,97,"Brad Adamonis",70,65.15,184101.9,282565,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
97,97,"Vaughn Taylor",88,65.15,240609.3,369297,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
99,99,"Rocco Mediate",79,65.11,199728.1,306766,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
100,100,"Robert Allenby",71,65.09,174127.6,267516,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
100,100,"Ian Poulter",59,65.09,126775.2,194769,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
100,100,"Brett Quigley",92,65.09,224783.2,345316,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
103,103,"Justin Rose",71,65.04,173833.1,267273,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
104,104,"Michael Allen",73,65.01,175586.3,270101,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
105,105,"Brian Davis",103,64.98,276758.7,425937,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
105,105,"Steve Elkington",70,64.98,181456.5,279241,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
105,105,"Johnson Wagner",81,64.98,223164.5,343434,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
108,108,"David Toms",98,64.97,245395.9,377695,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
109,109,"Freddie Jacobson",83,64.96,222781,342963,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
110,110,"Matt Kuchar",82,64.95,210679.9,324353,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
110,110,"Justin Leonard",95,64.95,228852.3,352359,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
112,112,"Billy Mayfair",83,64.88,203694.8,313966,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
113,113,"Jay Williamson",69,64.87,170359.9,262625,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
114,114,"Jason Dufner",90,64.86,234068.3,360876,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
115,115,"Joe Durant",62,64.84,135634.2,209173,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
116,116,"Bob Heintz",59,64.81,153299,236551,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
117,117,"David Duval",56,64.79,129998.8,200647,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
118,118,"Jason Bohn",88,64.77,244960.5,378179,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
119,119,"KJ Choi",65,64.76,146799.7,226694,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
119,119,"Mark Wilson",99,64.76,264696.1,408710,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
121,121,"Woody Austin",84,64.75,227664.9,351624,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
122,122,"Cameron Beckman",87,64.68,226292.9,349876,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
123,123,"Ben Crane",93,64.67,239252.3,369979,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
123,123,"Todd Hamilton",83,64.67,192189.5,297167,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
125,125,"Tim Petrovic",97,64.65,255600,395364,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
126,126,"Steve Stricker",81,64.64,184740.6,285802,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
127,127,"Jimmy Walker",74,64.61,190934.8,295499,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
128,128,"Ken Duke",87,64.59,206633.3,319901,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
128,128,"Steve Flesch",77,64.59,186196.3,288276,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
130,130,"Zach Johnson",94,64.57,240939.4,373134,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
131,131,"Charlie Wi",92,64.55,235658.3,365079,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
132,132,"Darron Stiles",52,64.52,124061.6,192276,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
133,133,"Ben Curtis",63,64.45,138050.7,214197,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
134,134,"Scott McCarron",91,64.43,242560.1,376467,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
135,135,"Rick Price",54,64.37,118861.7,184665,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
136,136,"Greg Chalmers",85,64.32,212392.7,330220,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
137,137,"Eric Axley",71,64.31,172666.6,268511,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
138,138,"Patrick Sheehan",51,64.3,115409.7,179477,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
139,139,"David Mathis",82,64.29,205656.8,319874,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
140,140,"Colt Knost",71,64.28,164605.4,256088,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
141,141,"Chez Reavie",81,64.26,210287.1,327258,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
141,141,"Scott Sterling",51,64.26,117678.2,183118,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
143,143,"Briny Baird",89,64.23,213969.5,333124,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
144,144,"DA Points",99,64.22,256414.8,399277,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
145,145,"Kevin Na",91,64.21,230251.9,358593,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
145,145,"Scott Verplank",88,64.21,242252.6,377292,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
147,147,"Greg Kraft",51,64.2,122216.4,190378,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
148,148,"Alex Cejka",82,64.17,211006.8,328817,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
148,148,"Jerry Kelly",90,64.17,233965.2,364619,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
150,150,"Kent Jones",73,64.11,180031.1,280807,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
151,151,"Jim Furyk",86,64.09,193564.5,301998,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
151,151,"Spencer Levin",75,64.09,196889.7,307196,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
153,153,"Nathan Green",104,64.08,276144.4,430914,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
153,153,"Peter Lonard",86,64.08,228508.7,356594,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
155,155,"Ryuji Imada",85,64.06,204975.7,319955,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
155,155,"Parker McLachlin",71,64.06,195268.7,304803,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
157,157,"Tim Clark",81,64.05,178810.3,279167,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
157,157,"Mike Weir",85,64.05,204255.2,318923,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
159,159,"Bryce Molder",69,64.01,167440.9,261577,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
160,160,"Lee Janzen",74,63.97,179883.9,281197,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
161,161,"Paul Goydos",79,63.95,195924.3,306386,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
162,162,"Chris DiMarco",97,63.93,261271.8,408659,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
163,163,"Tom Pernice Jr",82,63.92,217087.4,339637,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
164,164,"Cliff Kresge",78,63.88,200673.9,314142,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
165,165,"Aron Price",89,63.83,225647.1,353512,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
166,166,"Brandt Snedeker",81,63.81,195062.2,305697,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
167,167,"John Mallinger",90,63.73,207289.5,325269,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
168,168,"Glen Day",79,63.61,187370.5,294558,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
169,169,"Jeff Klauk",97,63.59,256998.2,404138,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
170,170,"Bob Estes",78,63.53,203995.5,321098,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
171,171,"Marc Turnesa",77,63.48,212330,334460,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
172,172,"Nick OHern",90,63.46,252150.5,397344,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
173,173,"Jeff Quinney",78,63.26,205377,324644,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
174,174,"Tom Lehman",55,63.17,102138.5,161695,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
175,175,"Mark Brooks",55,63.09,114759.9,181898,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
176,176,"Dean Wilson",81,62.92,200975.8,319426,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
177,177,"Brendon Todd",53,62.81,137873.1,219504,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
178,178,"Luke Donald",79,62.79,180145.9,286887,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
179,179,"Chris Riley",77,62.74,197115.2,314190,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
180,180,"Richard Johnson",85,62.59,215760.5,344737,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
181,181,"Bart Bryant",58,62.58,154994.5,247657,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
182,182,"Brian Gay",96,62.37,242541.8,388847,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
183,183,"Brad Faxon",59,61.91,147863.8,238853,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
184,184,"Corey Pavin",73,60.25,149915.7,248839,"PercentageofYardagecoveredbyTeeShotsPar4s",2009
