"BirdieorBetterPercentage125150ya_RANKTHISWEEK_2010","BirdieorBetterPercentage125150ya_RANKLASTWEEK_2010","BirdieorBetterPercentage125150ya_PLAYERNAME_2010","BirdieorBetterPercentage125150ya_ROUNDS_2010","BirdieorBetterPercentage125150ya_Pct_2010","BirdieorBetterPercentage125150ya_TOTALBIRDIES_2010","BirdieorBetterPercentage125150ya_TOTALHOLES_2010","stat_name","year"
1,1,"Brandt Snedeker",89,26.85,58,216,"BirdieorBetterPercentage125150ya",2010
2,2,"Steve Stricker",73,26.17,39,149,"BirdieorBetterPercentage125150ya",2010
3,3,"Ben Crane",85,25.79,49,190,"BirdieorBetterPercentage125150ya",2010
4,4,"Paul Goydos",78,25.61,42,164,"BirdieorBetterPercentage125150ya",2010
5,5,"Geoff Ogilvy",62,25,37,148,"BirdieorBetterPercentage125150ya",2010
6,6,"Kevin Na",94,24.88,53,213,"BirdieorBetterPercentage125150ya",2010
7,7,"Scott Verplank",74,24.39,40,164,"BirdieorBetterPercentage125150ya",2010
8,8,"Zach Johnson",93,24.22,54,223,"BirdieorBetterPercentage125150ya",2010
8,8,"Justin Leonard",89,24.22,54,223,"BirdieorBetterPercentage125150ya",2010
10,10,"Stephen Ames",75,24,48,200,"BirdieorBetterPercentage125150ya",2010
11,11,"Robert Allenby",76,23.76,43,181,"BirdieorBetterPercentage125150ya",2010
11,11,"Cameron Percy",73,23.76,43,181,"BirdieorBetterPercentage125150ya",2010
13,13,"Ernie Els",72,23.74,33,139,"BirdieorBetterPercentage125150ya",2010
14,14,"Matt Bettencourt",91,23.71,46,194,"BirdieorBetterPercentage125150ya",2010
15,15,"Jeff Quinney",91,23.68,54,228,"BirdieorBetterPercentage125150ya",2010
16,16,"Chris Couch",66,23.32,45,193,"BirdieorBetterPercentage125150ya",2010
17,17,"Tim Petrovic",105,23.23,69,297,"BirdieorBetterPercentage125150ya",2010
18,18,"Adam Scott",70,23.18,35,151,"BirdieorBetterPercentage125150ya",2010
19,19,"Justin Rose",78,22.91,41,179,"BirdieorBetterPercentage125150ya",2010
20,20,"Ricky Barnes",103,22.67,51,225,"BirdieorBetterPercentage125150ya",2010
21,21,"Luke Donald",71,22.63,31,137,"BirdieorBetterPercentage125150ya",2010
22,22,"Garrett Willis",82,22.48,49,218,"BirdieorBetterPercentage125150ya",2010
23,23,"Chad Collins",87,22.27,49,220,"BirdieorBetterPercentage125150ya",2010
24,24,"Alex Cejka",81,22.09,38,172,"BirdieorBetterPercentage125150ya",2010
25,25,"Vance Veazey",58,22.07,32,145,"BirdieorBetterPercentage125150ya",2010
26,26,"David Toms",86,22.02,48,218,"BirdieorBetterPercentage125150ya",2010
27,27,"Kevin Sutherland",86,21.95,54,246,"BirdieorBetterPercentage125150ya",2010
28,28,"Vaughn Taylor",87,21.55,50,232,"BirdieorBetterPercentage125150ya",2010
29,29,"Brian Gay",101,21.46,47,219,"BirdieorBetterPercentage125150ya",2010
30,30,"Joe Durant",67,21.35,38,178,"BirdieorBetterPercentage125150ya",2010
31,31,"Retief Goosen",75,21.29,33,155,"BirdieorBetterPercentage125150ya",2010
32,32,"Nick Watney",91,21.26,44,207,"BirdieorBetterPercentage125150ya",2010
32,32,"YE Yang",72,21.26,37,174,"BirdieorBetterPercentage125150ya",2010
34,34,"JP Hayes",79,21.23,45,212,"BirdieorBetterPercentage125150ya",2010
35,35,"Lucas Glover",75,21.14,37,175,"BirdieorBetterPercentage125150ya",2010
36,36,"KJ Choi",82,21.02,37,176,"BirdieorBetterPercentage125150ya",2010
37,37,"Chad Campbell",95,20.87,53,254,"BirdieorBetterPercentage125150ya",2010
38,38,"John Merrick",109,20.86,58,278,"BirdieorBetterPercentage125150ya",2010
39,39,"Ryan Palmer",84,20.78,48,231,"BirdieorBetterPercentage125150ya",2010
40,40,"Chris DiMarco",88,20.7,47,227,"BirdieorBetterPercentage125150ya",2010
41,41,"Johnson Wagner",85,20.68,49,237,"BirdieorBetterPercentage125150ya",2010
42,42,"Matt Kuchar",97,20.66,44,213,"BirdieorBetterPercentage125150ya",2010
43,43,"Dustin Johnson",83,20.65,38,184,"BirdieorBetterPercentage125150ya",2010
