"TenthTeeEarlyPar5ScoringAverage_RANKTHISWEEK_2010","TenthTeeEarlyPar5ScoringAverage_RANKLASTWEEK_2010","TenthTeeEarlyPar5ScoringAverage_PLAYERNAME_2010","TenthTeeEarlyPar5ScoringAverage_ROUNDS_2010","TenthTeeEarlyPar5ScoringAverage_AVG_2010","TenthTeeEarlyPar5ScoringAverage_TOTALSTROKES_2010","TenthTeeEarlyPar5ScoringAverage_TOTALHOLES_2010","stat_name","year"
28,28,"Brenden Pappas",66,4.58,142,31,"TenthTeeEarlyPar5ScoringAverage",2010
32,32,"Chris Couch",66,4.59,147,32,"TenthTeeEarlyPar5ScoringAverage",2010
32,32,"Brian Gay",101,4.59,188,41,"TenthTeeEarlyPar5ScoringAverage",2010
32,32,"Jerry Kelly",99,4.59,257,56,"TenthTeeEarlyPar5ScoringAverage",2010
32,32,"Aron Price",70,4.59,188,41,"TenthTeeEarlyPar5ScoringAverage",2010
32,32,"Scott Verplank",74,4.59,124,27,"TenthTeeEarlyPar5ScoringAverage",2010
37,37,"Daniel Chopra",74,4.6,267,58,"TenthTeeEarlyPar5ScoringAverage",2010
37,37,"Chad Collins",87,4.6,198,43,"TenthTeeEarlyPar5ScoringAverage",2010
37,37,"Garth Mulroy",53,4.6,184,40,"TenthTeeEarlyPar5ScoringAverage",2010
37,37,"Sean OHair",84,4.6,184,40,"TenthTeeEarlyPar5ScoringAverage",2010
37,37,"Webb Simpson",98,4.6,368,80,"TenthTeeEarlyPar5ScoringAverage",2010
37,37,"Vaughn Taylor",87,4.6,193,42,"TenthTeeEarlyPar5ScoringAverage",2010
43,43,"Joe Durant",67,4.61,175,38,"TenthTeeEarlyPar5ScoringAverage",2010
43,43,"Martin Flores",75,4.61,318,69,"TenthTeeEarlyPar5ScoringAverage",2010
43,43,"Ryuji Imada",90,4.61,129,28,"TenthTeeEarlyPar5ScoringAverage",2010
43,43,"Bubba Watson",77,4.61,304,66,"TenthTeeEarlyPar5ScoringAverage",2010
47,47,"Will Ma Kenzie",72,4.62,194,42,"TenthTeeEarlyPar5ScoringAverage",2010
47,47,"John Mallinger",78,4.62,208,45,"TenthTeeEarlyPar5ScoringAverage",2010
47,47,"Rory Sabbatini",79,4.62,208,45,"TenthTeeEarlyPar5ScoringAverage",2010
50,50,"Aaron Baddeley",94,4.63,273,59,"TenthTeeEarlyPar5ScoringAverage",2010
50,50,"Zach Johnson",93,4.63,162,35,"TenthTeeEarlyPar5ScoringAverage",2010
50,50,"Cameron Percy",73,4.63,213,46,"TenthTeeEarlyPar5ScoringAverage",2010
50,50,"John Rollins",81,4.63,222,48,"TenthTeeEarlyPar5ScoringAverage",2010
50,50,"Brandt Snedeker",89,4.63,236,51,"TenthTeeEarlyPar5ScoringAverage",2010
50,50,"Paul Stankowski",62,4.63,213,46,"TenthTeeEarlyPar5ScoringAverage",2010
56,56,"Woody Austin",93,4.64,297,64,"TenthTeeEarlyPar5ScoringAverage",2010
56,56,"Tim Clark",88,4.64,195,42,"TenthTeeEarlyPar5ScoringAverage",2010
56,56,"Jason Dufner",87,4.64,209,45,"TenthTeeEarlyPar5ScoringAverage",2010
56,56,"Mathew Goggin",85,4.64,260,56,"TenthTeeEarlyPar5ScoringAverage",2010
56,56,"Paul Goydos",78,4.64,218,47,"TenthTeeEarlyPar5ScoringAverage",2010
56,56,"Skip Kendall",58,4.64,181,39,"TenthTeeEarlyPar5ScoringAverage",2010
56,56,"Michael Sim",64,4.64,102,22,"TenthTeeEarlyPar5ScoringAverage",2010
56,56,"Roger Tambellini",77,4.64,204,44,"TenthTeeEarlyPar5ScoringAverage",2010
56,56,"Chris Tidland",77,4.64,246,53,"TenthTeeEarlyPar5ScoringAverage",2010
65,65,"Michael Connell",89,4.65,242,52,"TenthTeeEarlyPar5ScoringAverage",2010
65,65,"Luke Donald",71,4.65,121,26,"TenthTeeEarlyPar5ScoringAverage",2010
65,65,"James Driscoll",78,4.65,228,49,"TenthTeeEarlyPar5ScoringAverage",2010
65,65,"Freddie Jacobson",83,4.65,237,51,"TenthTeeEarlyPar5ScoringAverage",2010
65,65,"Spencer Levin",110,4.65,293,63,"TenthTeeEarlyPar5ScoringAverage",2010
65,65,"Justin Rose",78,4.65,237,51,"TenthTeeEarlyPar5ScoringAverage",2010
71,71,"Matt Bettencourt",91,4.66,303,65,"TenthTeeEarlyPar5ScoringAverage",2010
71,71,"Joe Ogilvie",99,4.66,373,80,"TenthTeeEarlyPar5ScoringAverage",2010
71,71,"Jeff Quinney",91,4.66,284,61,"TenthTeeEarlyPar5ScoringAverage",2010
71,71,"Kevin Sutherland",86,4.66,298,64,"TenthTeeEarlyPar5ScoringAverage",2010
71,71,"Cameron Tringale",55,4.66,135,29,"TenthTeeEarlyPar5ScoringAverage",2010
76,76,"Briny Baird",87,4.67,196,42,"TenthTeeEarlyPar5ScoringAverage",2010
76,76,"Tim Herron",79,4.67,196,42,"TenthTeeEarlyPar5ScoringAverage",2010
76,76,"Lee Janzen",77,4.67,210,45,"TenthTeeEarlyPar5ScoringAverage",2010
76,76,"Scott McCarron",90,4.67,238,51,"TenthTeeEarlyPar5ScoringAverage",2010
76,76,"Alex Prugh",88,4.67,252,54,"TenthTeeEarlyPar5ScoringAverage",2010
76,76,"Ted Purdy",86,4.67,416,89,"TenthTeeEarlyPar5ScoringAverage",2010
76,76,"Adam Scott",70,4.67,224,48,"TenthTeeEarlyPar5ScoringAverage",2010
76,76,"Jimmy Walker",82,4.67,266,57,"TenthTeeEarlyPar5ScoringAverage",2010
84,84,"Jason Bohn",84,4.68,220,47,"TenthTeeEarlyPar5ScoringAverage",2010
84,84,"Cliff Kresge",50,4.68,89,19,"TenthTeeEarlyPar5ScoringAverage",2010
84,84,"John Merrick",109,4.68,384,82,"TenthTeeEarlyPar5ScoringAverage",2010
84,84,"Pat Perez",90,4.68,267,57,"TenthTeeEarlyPar5ScoringAverage",2010
84,84,"David Toms",86,4.68,220,47,"TenthTeeEarlyPar5ScoringAverage",2010
84,84,"Chris Wilson",65,4.68,178,38,"TenthTeeEarlyPar5ScoringAverage",2010
90,90,"Kris Blanks",91,4.69,244,52,"TenthTeeEarlyPar5ScoringAverage",2010
90,90,"Paul Casey",64,4.69,75,16,"TenthTeeEarlyPar5ScoringAverage",2010
90,90,"Greg Chalmers",93,4.69,300,64,"TenthTeeEarlyPar5ScoringAverage",2010
90,90,"Ernie Els",72,4.69,225,48,"TenthTeeEarlyPar5ScoringAverage",2010
90,90,"Trevor Immelman",55,4.69,122,26,"TenthTeeEarlyPar5ScoringAverage",2010
90,90,"Troy Matteson",84,4.69,258,55,"TenthTeeEarlyPar5ScoringAverage",2010
90,90,"Chris Stroud",90,4.69,258,55,"TenthTeeEarlyPar5ScoringAverage",2010
90,90,"Roland Thatcher",72,4.69,150,32,"TenthTeeEarlyPar5ScoringAverage",2010
90,90,"Jerod Turner",54,4.69,183,39,"TenthTeeEarlyPar5ScoringAverage",2010
90,90,"Charles Warren",64,4.69,183,39,"TenthTeeEarlyPar5ScoringAverage",2010
90,90,"Mike Weir",59,4.69,164,35,"TenthTeeEarlyPar5ScoringAverage",2010
101,101,"Blake Adams",84,4.7,221,47,"TenthTeeEarlyPar5ScoringAverage",2010
101,101,"Bill Haas",87,4.7,202,43,"TenthTeeEarlyPar5ScoringAverage",2010
101,101,"Derek Lamely",81,4.7,381,81,"TenthTeeEarlyPar5ScoringAverage",2010
101,101,"Jarrod Lyle",54,4.7,202,43,"TenthTeeEarlyPar5ScoringAverage",2010
101,101,"Jeff Maggert",76,4.7,268,57,"TenthTeeEarlyPar5ScoringAverage",2010
101,101,"Hunter Mahan",85,4.7,207,44,"TenthTeeEarlyPar5ScoringAverage",2010
101,101,"Rod Pampling",77,4.7,268,57,"TenthTeeEarlyPar5ScoringAverage",2010
101,101,"DA Points",90,4.7,282,60,"TenthTeeEarlyPar5ScoringAverage",2010
101,101,"Jeev Milkha Singh",59,4.7,202,43,"TenthTeeEarlyPar5ScoringAverage",2010
110,110,"Michael Letzig",84,4.71,231,49,"TenthTeeEarlyPar5ScoringAverage",2010
110,110,"Carl Pettersson",99,4.71,245,52,"TenthTeeEarlyPar5ScoringAverage",2010
110,110,"Chris Riley",73,4.71,165,35,"TenthTeeEarlyPar5ScoringAverage",2010
110,110,"Josh Teater",101,4.71,325,69,"TenthTeeEarlyPar5ScoringAverage",2010
110,110,"Bo Van Pelt",104,4.71,330,70,"TenthTeeEarlyPar5ScoringAverage",2010
115,115,"KJ Choi",82,4.72,203,43,"TenthTeeEarlyPar5ScoringAverage",2010
115,115,"Brendon de Jonge",114,4.72,274,58,"TenthTeeEarlyPar5ScoringAverage",2010
115,115,"Marc Leishman",87,4.72,302,64,"TenthTeeEarlyPar5ScoringAverage",2010
115,115,"Kevin Streelman",90,4.72,288,61,"TenthTeeEarlyPar5ScoringAverage",2010
119,119,"Justin Bolli",55,4.73,156,33,"TenthTeeEarlyPar5ScoringAverage",2010
119,119,"JP Hayes",79,4.73,378,80,"TenthTeeEarlyPar5ScoringAverage",2010
119,119,"Ian Poulter",55,4.73,142,30,"TenthTeeEarlyPar5ScoringAverage",2010
119,119,"Boo Weekley",88,4.73,227,48,"TenthTeeEarlyPar5ScoringAverage",2010
119,119,"Mark Wilson",87,4.73,265,56,"TenthTeeEarlyPar5ScoringAverage",2010
124,124,"Henrik Bjornstad",72,4.74,270,57,"TenthTeeEarlyPar5ScoringAverage",2010
124,124,"John Daly",63,4.74,199,42,"TenthTeeEarlyPar5ScoringAverage",2010
124,124,"Brian Davis",101,4.74,431,91,"TenthTeeEarlyPar5ScoringAverage",2010
124,124,"Scott Piercy",88,4.74,237,50,"TenthTeeEarlyPar5ScoringAverage",2010
124,124,"Brett Quigley",96,4.74,379,80,"TenthTeeEarlyPar5ScoringAverage",2010
124,124,"Camilo Villegas",78,4.74,166,35,"TenthTeeEarlyPar5ScoringAverage",2010
130,130,"David Duval",71,4.75,271,57,"TenthTeeEarlyPar5ScoringAverage",2010
130,130,"Brad Faxon",58,4.75,247,52,"TenthTeeEarlyPar5ScoringAverage",2010
130,130,"Sergio Garcia",58,4.75,209,44,"TenthTeeEarlyPar5ScoringAverage",2010
130,130,"George McNeill",79,4.75,285,60,"TenthTeeEarlyPar5ScoringAverage",2010
130,130,"Jeff Overton",89,4.75,242,51,"TenthTeeEarlyPar5ScoringAverage",2010
130,130,"Jay Williamson",76,4.75,299,63,"TenthTeeEarlyPar5ScoringAverage",2010
136,136,"Ben Curtis",78,4.76,238,50,"TenthTeeEarlyPar5ScoringAverage",2010
136,136,"Steve Elkington",74,4.76,195,41,"TenthTeeEarlyPar5ScoringAverage",2010
136,136,"Rory McIlroy",54,4.76,81,17,"TenthTeeEarlyPar5ScoringAverage",2010
136,136,"Geoff Ogilvy",62,4.76,138,29,"TenthTeeEarlyPar5ScoringAverage",2010
140,140,"Martin Laird",91,4.77,267,56,"TenthTeeEarlyPar5ScoringAverage",2010
140,140,"Bryce Molder",84,4.77,267,56,"TenthTeeEarlyPar5ScoringAverage",2010
140,140,"Kevin Na",94,4.77,205,43,"TenthTeeEarlyPar5ScoringAverage",2010
140,140,"Nicholas Thompson",88,4.77,367,77,"TenthTeeEarlyPar5ScoringAverage",2010
144,144,"Ricky Barnes",103,4.78,258,54,"TenthTeeEarlyPar5ScoringAverage",2010
144,144,"Michael Bradley",77,4.78,263,55,"TenthTeeEarlyPar5ScoringAverage",2010
144,144,"Chad Campbell",95,4.78,220,46,"TenthTeeEarlyPar5ScoringAverage",2010
144,144,"Alex Cejka",81,4.78,277,58,"TenthTeeEarlyPar5ScoringAverage",2010
144,144,"Steve Flesch",78,4.78,215,45,"TenthTeeEarlyPar5ScoringAverage",2010
144,144,"Richard Johnson",90,4.78,277,58,"TenthTeeEarlyPar5ScoringAverage",2010
144,144,"Justin Leonard",89,4.78,191,40,"TenthTeeEarlyPar5ScoringAverage",2010
144,144,"Bill Lunde",79,4.78,344,72,"TenthTeeEarlyPar5ScoringAverage",2010
144,144,"Shaun Micheel",70,4.78,153,32,"TenthTeeEarlyPar5ScoringAverage",2010
144,144,"John Senden",103,4.78,153,32,"TenthTeeEarlyPar5ScoringAverage",2010
144,144,"Omar Uresti",74,4.78,215,45,"TenthTeeEarlyPar5ScoringAverage",2010
155,155,"Robert Allenby",76,4.79,115,24,"TenthTeeEarlyPar5ScoringAverage",2010
155,155,"Stuart Appleby",101,4.79,254,53,"TenthTeeEarlyPar5ScoringAverage",2010
155,155,"Rickie Fowler",98,4.79,335,70,"TenthTeeEarlyPar5ScoringAverage",2010
155,155,"Nathan Green",86,4.79,187,39,"TenthTeeEarlyPar5ScoringAverage",2010
155,155,"Kevin Johnson",62,4.79,182,38,"TenthTeeEarlyPar5ScoringAverage",2010
155,155,"Andres Romero",73,4.79,254,53,"TenthTeeEarlyPar5ScoringAverage",2010
155,155,"Steve Wheatcroft",74,4.79,230,48,"TenthTeeEarlyPar5ScoringAverage",2010
155,155,"Charlie Wi",95,4.79,321,67,"TenthTeeEarlyPar5ScoringAverage",2010
163,163,"Bob Estes",79,4.8,221,46,"TenthTeeEarlyPar5ScoringAverage",2010
163,163,"Brian Stuard",81,4.8,235,49,"TenthTeeEarlyPar5ScoringAverage",2010
163,163,"Garrett Willis",82,4.8,293,61,"TenthTeeEarlyPar5ScoringAverage",2010
166,166,"Jeff Gove",57,4.81,226,47,"TenthTeeEarlyPar5ScoringAverage",2010
167,167,"Angel Cabrera",64,4.82,188,39,"TenthTeeEarlyPar5ScoringAverage",2010
167,167,"Heath Slocum",97,4.82,342,71,"TenthTeeEarlyPar5ScoringAverage",2010
169,169,"Stephen Ames",75,4.83,145,30,"TenthTeeEarlyPar5ScoringAverage",2010
169,169,"Tom Gillis",97,4.83,198,41,"TenthTeeEarlyPar5ScoringAverage",2010
169,169,"Mathias Gronberg",61,4.83,227,47,"TenthTeeEarlyPar5ScoringAverage",2010
169,169,"Rocco Mediate",71,4.83,261,54,"TenthTeeEarlyPar5ScoringAverage",2010
173,173,"Ben Crane",85,4.84,179,37,"TenthTeeEarlyPar5ScoringAverage",2010
173,173,"Brent Delahoussaye",57,4.84,179,37,"TenthTeeEarlyPar5ScoringAverage",2010
173,173,"David Lutterus",69,4.84,266,55,"TenthTeeEarlyPar5ScoringAverage",2010
173,173,"Johnson Wagner",85,4.84,247,51,"TenthTeeEarlyPar5ScoringAverage",2010
177,177,"Dean Wilson",54,4.85,160,33,"TenthTeeEarlyPar5ScoringAverage",2010
178,178,"Greg Owen",69,4.87,224,46,"TenthTeeEarlyPar5ScoringAverage",2010
179,179,"Craig Bowden",56,4.88,273,56,"TenthTeeEarlyPar5ScoringAverage",2010
179,179,"Tim Petrovic",105,4.88,273,56,"TenthTeeEarlyPar5ScoringAverage",2010
181,181,"Billy Mayfair",78,4.89,181,37,"TenthTeeEarlyPar5ScoringAverage",2010
182,182,"Rich Barcelo",70,4.9,206,42,"TenthTeeEarlyPar5ScoringAverage",2010
182,182,"James Nitties",92,4.9,250,51,"TenthTeeEarlyPar5ScoringAverage",2010
182,182,"Kenny Perry",69,4.9,152,31,"TenthTeeEarlyPar5ScoringAverage",2010
185,185,"Greg Kraft",52,4.91,172,35,"TenthTeeEarlyPar5ScoringAverage",2010
186,186,"Robert Garrigus",71,4.95,193,39,"TenthTeeEarlyPar5ScoringAverage",2010
186,186,"Steve Lowery",67,4.95,297,60,"TenthTeeEarlyPar5ScoringAverage",2010
186,186,"YE Yang",72,4.95,104,21,"TenthTeeEarlyPar5ScoringAverage",2010
189,189,"Vance Veazey",58,4.96,238,48,"TenthTeeEarlyPar5ScoringAverage",2010
190,190,"Nick Watney",91,5.02,236,47,"TenthTeeEarlyPar5ScoringAverage",2010
191,191,"Cameron Beckman",68,5.06,167,33,"TenthTeeEarlyPar5ScoringAverage",2010
191,191,"Andrew McLardy",52,5.06,167,33,"TenthTeeEarlyPar5ScoringAverage",2010
