"TenthTeeLateRound3ScoringAverage_RANKTHISWEEK_2016","TenthTeeLateRound3ScoringAverage_RANKLASTWEEK_2016","TenthTeeLateRound3ScoringAverage_PLAYERNAME_2016","TenthTeeLateRound3ScoringAverage__2016","TenthTeeLateRound3ScoringAverage_AVG_2016","TenthTeeLateRound3ScoringAverage_TOTALSTROKES_2016","TenthTeeLateRound3ScoringAverage_TOTALROUNDS_2016","stat_name","year"
65,65,"Will Ma Kenzie",NA,70.5,141,2,"TenthTeeLateRound3ScoringAverage",2016
65,65,"Brett Stegmaier",NA,70.5,141,2,"TenthTeeLateRound3ScoringAverage",2016
65,65,"Andy Sullivan",NA,70.5,141,2,"TenthTeeLateRound3ScoringAverage",2016
65,65,"Tim Wilkinson",NA,70.5,141,2,"TenthTeeLateRound3ScoringAverage",2016
73,73,"Bronson Burgoon",NA,70.6,353,5,"TenthTeeLateRound3ScoringAverage",2016
73,73,"Chesson Hadley",NA,70.6,353,5,"TenthTeeLateRound3ScoringAverage",2016
75,75,"Rhein Gibson",NA,70.67,212,3,"TenthTeeLateRound3ScoringAverage",2016
76,76,"Spencer Levin",NA,70.75,283,4,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Thomas Aiken",NA,71,213,3,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Scott Brown",NA,71,142,2,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Chad Campbell",NA,71,142,2,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Paul Casey",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Brice Garnett",NA,71,142,2,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Luke Guthrie",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Charley Hoffman",NA,71,142,2,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Morgan Hoffmann",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Tom Hoge",NA,71,284,4,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Hiroshi Iwata",NA,71,142,2,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Jerry Kelly",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Ben Martin",NA,71,142,2,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Seung Yul Noh",NA,71,142,2,"TenthTeeLateRound3ScoringAverage",2016
77,77,"DA Points",NA,71,213,3,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Kyle Reifers",NA,71,142,2,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Webb Simpson",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Cameron Smith",NA,71,71,1,"TenthTeeLateRound3ScoringAverage",2016
77,77,"Tyrone Van Aswegen",NA,71,213,3,"TenthTeeLateRound3ScoringAverage",2016
95,95,"Greg Owen",NA,71.25,285,4,"TenthTeeLateRound3ScoringAverage",2016
96,96,"Chad Collins",NA,71.5,143,2,"TenthTeeLateRound3ScoringAverage",2016
96,96,"Derek Fathauer",NA,71.5,286,4,"TenthTeeLateRound3ScoringAverage",2016
96,96,"Martin Piller",NA,71.5,143,2,"TenthTeeLateRound3ScoringAverage",2016
99,99,"Mark Wilson",NA,71.67,215,3,"TenthTeeLateRound3ScoringAverage",2016
100,100,"Kelly Kraft",NA,71.75,287,4,"TenthTeeLateRound3ScoringAverage",2016
101,101,"Ken Duke",NA,72,144,2,"TenthTeeLateRound3ScoringAverage",2016
101,101,"Matt Every",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2016
101,101,"Freddie Jacobson",NA,72,144,2,"TenthTeeLateRound3ScoringAverage",2016
101,101,"Matt Jones",NA,72,216,3,"TenthTeeLateRound3ScoringAverage",2016
101,101,"David Lingmerth",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2016
101,101,"Shane Lowry",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2016
101,101,"Steve Marino",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2016
101,101,"Troy Merritt",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2016
101,101,"Bryce Molder",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2016
101,101,"Francesco Molinari",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2016
101,101,"Henrik Norlander",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2016
101,101,"Pat Perez",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2016
101,101,"Adam Scott",NA,72,72,1,"TenthTeeLateRound3ScoringAverage",2016
101,101,"John Senden",NA,72,144,2,"TenthTeeLateRound3ScoringAverage",2016
101,101,"Cameron Tringale",NA,72,144,2,"TenthTeeLateRound3ScoringAverage",2016
116,116,"Angel Cabrera",NA,72.25,289,4,"TenthTeeLateRound3ScoringAverage",2016
116,116,"Colt Knost",NA,72.25,289,4,"TenthTeeLateRound3ScoringAverage",2016
118,118,"Jim Herman",NA,72.5,145,2,"TenthTeeLateRound3ScoringAverage",2016
118,118,"Ryan Moore",NA,72.5,145,2,"TenthTeeLateRound3ScoringAverage",2016
118,118,"Ryan Palmer",NA,72.5,145,2,"TenthTeeLateRound3ScoringAverage",2016
118,118,"Chris Stroud",NA,72.5,145,2,"TenthTeeLateRound3ScoringAverage",2016
118,118,"Johnson Wagner",NA,72.5,145,2,"TenthTeeLateRound3ScoringAverage",2016
123,123,"Steven Bowditch",NA,73,73,1,"TenthTeeLateRound3ScoringAverage",2016
123,123,"Ernie Els",NA,73,73,1,"TenthTeeLateRound3ScoringAverage",2016
123,123,"Charles Howell III",NA,73,73,1,"TenthTeeLateRound3ScoringAverage",2016
123,123,"Billy Hurley III",NA,73,73,1,"TenthTeeLateRound3ScoringAverage",2016
123,123,"Danny Lee",NA,73,146,2,"TenthTeeLateRound3ScoringAverage",2016
123,123,"Patrick Reed",NA,73,73,1,"TenthTeeLateRound3ScoringAverage",2016
123,123,"Michael Thompson",NA,73,73,1,"TenthTeeLateRound3ScoringAverage",2016
130,130,"Brendon Todd",NA,73.33,220,3,"TenthTeeLateRound3ScoringAverage",2016
131,131,"Camilo Villegas",NA,73.5,147,2,"TenthTeeLateRound3ScoringAverage",2016
132,132,"Chris Kirk",NA,74,148,2,"TenthTeeLateRound3ScoringAverage",2016
132,132,"Justin Leonard",NA,74,148,2,"TenthTeeLateRound3ScoringAverage",2016
134,135,"Zac Blair",NA,75,75,1,"TenthTeeLateRound3ScoringAverage",2016
134,135,"Miguel Angel Carballo",NA,75,75,1,"TenthTeeLateRound3ScoringAverage",2016
134,135,"Sergio Garcia",NA,75,75,1,"TenthTeeLateRound3ScoringAverage",2016
134,135,"Billy Horschel",NA,75,75,1,"TenthTeeLateRound3ScoringAverage",2016
134,135,"Wes Roach",NA,75,75,1,"TenthTeeLateRound3ScoringAverage",2016
134,135,"Robert Streb",NA,75,75,1,"TenthTeeLateRound3ScoringAverage",2016
134,135,"Brian Stuard",NA,75,75,1,"TenthTeeLateRound3ScoringAverage",2016
141,142,"Robert Allenby",NA,75.5,151,2,"TenthTeeLateRound3ScoringAverage",2016
141,142,"DH Lee",NA,75.5,151,2,"TenthTeeLateRound3ScoringAverage",2016
143,144,"Jon Curran",NA,76,76,1,"TenthTeeLateRound3ScoringAverage",2016
143,144,"Daniel Summerhays",NA,76,76,1,"TenthTeeLateRound3ScoringAverage",2016
145,146,"Rory Sabbatini",NA,76.33,229,3,"TenthTeeLateRound3ScoringAverage",2016
146,147,"Charlie Beljan",NA,77,77,1,"TenthTeeLateRound3ScoringAverage",2016
146,147,"Patton Kizzire",NA,77,77,1,"TenthTeeLateRound3ScoringAverage",2016
146,147,"Cameron Percy",NA,77,77,1,"TenthTeeLateRound3ScoringAverage",2016
149,150,"Davis Love III",NA,78,78,1,"TenthTeeLateRound3ScoringAverage",2016
150,151,"Kevin Na",NA,79,79,1,"TenthTeeLateRound3ScoringAverage",2016
151,152,"Graham DeLaet",NA,82,82,1,"TenthTeeLateRound3ScoringAverage",2016
