"ConsecutiveHolesBelowPar_RANKTHISWEEK_2016","ConsecutiveHolesBelowPar_RANKLASTWEEK_2016","ConsecutiveHolesBelowPar_PLAYERNAME_2016","ConsecutiveHolesBelowPar_EVENTS_2016","ConsecutiveHolesBelowPar_NUMBEROFHOLES_2016","stat_name","year"
14,14,"Tyrone Van Aswegen",20,5,"ConsecutiveHolesBelowPar",2016
14,14,"Harold Varner III",18,5,"ConsecutiveHolesBelowPar",2016
14,14,"Danny Willett",5,5,"ConsecutiveHolesBelowPar",2016
42,42,"Joe Affrunti",2,4,"ConsecutiveHolesBelowPar",2016
42,42,"Byeong Hun An",7,4,"ConsecutiveHolesBelowPar",2016
42,42,"Matt Atkins",1,4,"ConsecutiveHolesBelowPar",2016
42,42,"Blayne Barber",16,4,"ConsecutiveHolesBelowPar",2016
42,42,"Ricky Barnes",18,4,"ConsecutiveHolesBelowPar",2016
42,42,"Shane Bertsch",9,4,"ConsecutiveHolesBelowPar",2016
42,42,"Zac Blair",18,4,"ConsecutiveHolesBelowPar",2016
42,42,"Jonas Blixt",16,4,"ConsecutiveHolesBelowPar",2016
42,42,"Jason Bohn",11,4,"ConsecutiveHolesBelowPar",2016
42,42,"Angel Cabrera",13,4,"ConsecutiveHolesBelowPar",2016
42,42,"Rafa Cabrera Bello",4,4,"ConsecutiveHolesBelowPar",2016
42,42,"Rafael Campos",2,4,"ConsecutiveHolesBelowPar",2016
42,42,"Roberto Castro",16,4,"ConsecutiveHolesBelowPar",2016
42,42,"Alex Cejka",15,4,"ConsecutiveHolesBelowPar",2016
42,42,"Kevin Chappell",14,4,"ConsecutiveHolesBelowPar",2016
42,42,"Stewart Cink",14,4,"ConsecutiveHolesBelowPar",2016
42,42,"Tim Clark",7,4,"ConsecutiveHolesBelowPar",2016
42,42,"Graham DeLaet",14,4,"ConsecutiveHolesBelowPar",2016
42,42,"Andrew Dodt",2,4,"ConsecutiveHolesBelowPar",2016
42,42,"Luke Donald",13,4,"ConsecutiveHolesBelowPar",2016
42,42,"Derek Fathauer",18,4,"ConsecutiveHolesBelowPar",2016
42,42,"Rickie Fowler",12,4,"ConsecutiveHolesBelowPar",2016
42,42,"Sergio Garcia",8,4,"ConsecutiveHolesBelowPar",2016
42,42,"Brice Garnett",9,4,"ConsecutiveHolesBelowPar",2016
42,42,"Lucas Glover",16,4,"ConsecutiveHolesBelowPar",2016
42,42,"Jason Gore",15,4,"ConsecutiveHolesBelowPar",2016
42,42,"Branden Grace",9,4,"ConsecutiveHolesBelowPar",2016
42,42,"Luke Guthrie",11,4,"ConsecutiveHolesBelowPar",2016
42,42,"Bill Haas",12,4,"ConsecutiveHolesBelowPar",2016
42,42,"Adam Hadwin",16,4,"ConsecutiveHolesBelowPar",2016
42,42,"James Hahn",15,4,"ConsecutiveHolesBelowPar",2016
42,42,"Russell Henley",14,4,"ConsecutiveHolesBelowPar",2016
42,42,"Jim Herman",17,4,"ConsecutiveHolesBelowPar",2016
42,42,"Morgan Hoffmann",15,4,"ConsecutiveHolesBelowPar",2016
42,42,"Tom Hoge",15,4,"ConsecutiveHolesBelowPar",2016
42,42,"JB Holmes",10,4,"ConsecutiveHolesBelowPar",2016
42,42,"Charles Howell III",17,4,"ConsecutiveHolesBelowPar",2016
42,42,"Freddie Jacobson",16,4,"ConsecutiveHolesBelowPar",2016
42,42,"Marty Jertson",1,4,"ConsecutiveHolesBelowPar",2016
42,42,"Michael Kim",18,4,"ConsecutiveHolesBelowPar",2016
42,42,"Patton Kizzire",16,4,"ConsecutiveHolesBelowPar",2016
42,42,"Colt Knost",15,4,"ConsecutiveHolesBelowPar",2016
42,42,"Russell Knox",14,4,"ConsecutiveHolesBelowPar",2016
42,42,"Scott Langley",13,4,"ConsecutiveHolesBelowPar",2016
42,42,"Richard Lee",2,4,"ConsecutiveHolesBelowPar",2016
42,42,"Justin Leonard",8,4,"ConsecutiveHolesBelowPar",2016
42,42,"Hao Tong Li",3,4,"ConsecutiveHolesBelowPar",2016
42,42,"Frank Lickliter II",4,4,"ConsecutiveHolesBelowPar",2016
42,42,"Jamie Lovemark",17,4,"ConsecutiveHolesBelowPar",2016
42,42,"Shane Lowry",10,4,"ConsecutiveHolesBelowPar",2016
42,42,"Jarrod Lyle",7,4,"ConsecutiveHolesBelowPar",2016
42,42,"Steve Marino",14,4,"ConsecutiveHolesBelowPar",2016
42,42,"Hideki Matsuyama",12,4,"ConsecutiveHolesBelowPar",2016
42,42,"Billy Mayfair",3,4,"ConsecutiveHolesBelowPar",2016
42,42,"Rory McIlroy",9,4,"ConsecutiveHolesBelowPar",2016
42,42,"George McNeill",13,4,"ConsecutiveHolesBelowPar",2016
42,42,"Phil Mickelson",11,4,"ConsecutiveHolesBelowPar",2016
42,42,"Henrik Norlander",13,4,"ConsecutiveHolesBelowPar",2016
42,42,"Rob Oppenheim",11,4,"ConsecutiveHolesBelowPar",2016
42,42,"Carlos Ortiz",17,4,"ConsecutiveHolesBelowPar",2016
42,42,"Greg Owen",18,4,"ConsecutiveHolesBelowPar",2016
42,42,"Ryan Palmer",12,4,"ConsecutiveHolesBelowPar",2016
42,42,"Paul Peterson",1,4,"ConsecutiveHolesBelowPar",2016
42,42,"Ian Poulter",10,4,"ConsecutiveHolesBelowPar",2016
42,42,"Alex Prugh",7,4,"ConsecutiveHolesBelowPar",2016
42,42,"Chez Reavie",16,4,"ConsecutiveHolesBelowPar",2016
42,42,"Wes Roach",12,4,"ConsecutiveHolesBelowPar",2016
42,42,"Rory Sabbatini",14,4,"ConsecutiveHolesBelowPar",2016
42,42,"Ollie Schniederjans",7,4,"ConsecutiveHolesBelowPar",2016
42,42,"Charl Schwartzel",8,4,"ConsecutiveHolesBelowPar",2016
42,42,"Adam Scott",10,4,"ConsecutiveHolesBelowPar",2016
42,42,"Webb Simpson",10,4,"ConsecutiveHolesBelowPar",2016
42,42,"Jordan Spieth",9,4,"ConsecutiveHolesBelowPar",2016
42,42,"Scott Stallings",17,4,"ConsecutiveHolesBelowPar",2016
42,42,"Kyle Stanley",17,4,"ConsecutiveHolesBelowPar",2016
42,42,"Henrik Stenson",8,4,"ConsecutiveHolesBelowPar",2016
42,42,"Darron Stiles",10,4,"ConsecutiveHolesBelowPar",2016
42,42,"Adam Svensson",2,4,"ConsecutiveHolesBelowPar",2016
42,42,"Vaughn Taylor",11,4,"ConsecutiveHolesBelowPar",2016
42,42,"Justin Thomas",15,4,"ConsecutiveHolesBelowPar",2016
42,42,"Michael Thompson",14,4,"ConsecutiveHolesBelowPar",2016
42,42,"Dawie van der Walt",16,4,"ConsecutiveHolesBelowPar",2016
42,42,"Camilo Villegas",16,4,"ConsecutiveHolesBelowPar",2016
42,42,"Jimmy Walker",12,4,"ConsecutiveHolesBelowPar",2016
42,42,"Nick Watney",5,4,"ConsecutiveHolesBelowPar",2016
42,42,"Bubba Watson",8,4,"ConsecutiveHolesBelowPar",2016
42,42,"Will Wilcox",16,4,"ConsecutiveHolesBelowPar",2016
42,42,"Xinjun Zhang",1,4,"ConsecutiveHolesBelowPar",2016
130,130,"Thomas Aiken",13,3,"ConsecutiveHolesBelowPar",2016
130,130,"Tyler Aldridge",18,3,"ConsecutiveHolesBelowPar",2016
130,130,"Abraham Ancer",11,3,"ConsecutiveHolesBelowPar",2016
130,130,"Kiradech Aphibarnrat",5,3,"ConsecutiveHolesBelowPar",2016
130,130,"Eric Axley",3,3,"ConsecutiveHolesBelowPar",2016
130,130,"Aaron Baddeley",15,3,"ConsecutiveHolesBelowPar",2016
130,130,"Charlie Beljan",13,3,"ConsecutiveHolesBelowPar",2016
130,130,"Keegan Bradley",14,3,"ConsecutiveHolesBelowPar",2016
130,130,"Kristoffer Broberg",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Mark Brooks",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Scott Brown",17,3,"ConsecutiveHolesBelowPar",2016
130,130,"Bronson Burgoon",17,3,"ConsecutiveHolesBelowPar",2016
130,130,"Jonathan Byrd",6,3,"ConsecutiveHolesBelowPar",2016
130,130,"Chad Campbell",18,3,"ConsecutiveHolesBelowPar",2016
130,130,"Miguel Angel Carballo",11,3,"ConsecutiveHolesBelowPar",2016
130,130,"Paul Casey",11,3,"ConsecutiveHolesBelowPar",2016
130,130,"KJ Choi",14,3,"ConsecutiveHolesBelowPar",2016
130,130,"George Coetzee",2,3,"ConsecutiveHolesBelowPar",2016
130,130,"Chad Collins",16,3,"ConsecutiveHolesBelowPar",2016
130,130,"Erik Compton",16,3,"ConsecutiveHolesBelowPar",2016
130,130,"Jon Curran",18,3,"ConsecutiveHolesBelowPar",2016
130,130,"Brian Davis",8,3,"ConsecutiveHolesBelowPar",2016
130,130,"Jason Day",9,3,"ConsecutiveHolesBelowPar",2016
130,130,"Brendon de Jonge",19,3,"ConsecutiveHolesBelowPar",2016
130,130,"Bryson DeChambeau",5,3,"ConsecutiveHolesBelowPar",2016
130,130,"Matt Dobyns",5,3,"ConsecutiveHolesBelowPar",2016
130,130,"Jamie Donaldson",8,3,"ConsecutiveHolesBelowPar",2016
130,130,"Zecheng Dou",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"James Driscoll",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Ken Duke",9,3,"ConsecutiveHolesBelowPar",2016
130,130,"Ernie Els",10,3,"ConsecutiveHolesBelowPar",2016
130,130,"Derek Ernst",12,3,"ConsecutiveHolesBelowPar",2016
130,130,"Matt Every",14,3,"ConsecutiveHolesBelowPar",2016
130,130,"Gonzalo Fdez Castano",2,3,"ConsecutiveHolesBelowPar",2016
130,130,"Jorge Fernandez Valdes",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Edward Figueroa",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Tony Finau",15,3,"ConsecutiveHolesBelowPar",2016
130,130,"Trevor Fisher Jr",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Ross Fisher",2,3,"ConsecutiveHolesBelowPar",2016
130,130,"Matthew Fitzpatrick",7,3,"ConsecutiveHolesBelowPar",2016
130,130,"Martin Flores",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Marcus Fraser",2,3,"ConsecutiveHolesBelowPar",2016
130,130,"Fred Funk",4,3,"ConsecutiveHolesBelowPar",2016
130,130,"Tommy Gainey",4,3,"ConsecutiveHolesBelowPar",2016
130,130,"Robert Garrigus",11,3,"ConsecutiveHolesBelowPar",2016
130,130,"Brian Gay",8,3,"ConsecutiveHolesBelowPar",2016
130,130,"Rhein Gibson",13,3,"ConsecutiveHolesBelowPar",2016
130,130,"Tom Gillis",7,3,"ConsecutiveHolesBelowPar",2016
130,130,"Andres Gonzales",17,3,"ConsecutiveHolesBelowPar",2016
130,130,"Retief Goosen",10,3,"ConsecutiveHolesBelowPar",2016
130,130,"Emiliano Grillo",13,3,"ConsecutiveHolesBelowPar",2016
130,130,"Chesson Hadley",16,3,"ConsecutiveHolesBelowPar",2016
130,130,"David Hearn",18,3,"ConsecutiveHolesBelowPar",2016
130,130,"Scott Hend",3,3,"ConsecutiveHolesBelowPar",2016
130,130,"JJ Henry",14,3,"ConsecutiveHolesBelowPar",2016
130,130,"Tim Herron",7,3,"ConsecutiveHolesBelowPar",2016
130,130,"Justin Hicks",10,3,"ConsecutiveHolesBelowPar",2016
130,130,"John Huh",16,3,"ConsecutiveHolesBelowPar",2016
130,130,"Ryo Ishikawa",6,3,"ConsecutiveHolesBelowPar",2016
130,130,"Hiroshi Iwata",18,3,"ConsecutiveHolesBelowPar",2016
130,130,"Thongchai Jaidee",6,3,"ConsecutiveHolesBelowPar",2016
130,130,"Zach Johnson",12,3,"ConsecutiveHolesBelowPar",2016
130,130,"Dustin Johnson",9,3,"ConsecutiveHolesBelowPar",2016
130,130,"Sung Kang",16,3,"ConsecutiveHolesBelowPar",2016
130,130,"Robert Karlsson",2,3,"ConsecutiveHolesBelowPar",2016
130,130,"Daisuke Kataoka",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Martin Kaymer",6,3,"ConsecutiveHolesBelowPar",2016
130,130,"Jerry Kelly",12,3,"ConsecutiveHolesBelowPar",2016
130,130,"KT Kim",2,3,"ConsecutiveHolesBelowPar",2016
130,130,"Whee Kim",18,3,"ConsecutiveHolesBelowPar",2016
130,130,"Si Woo Kim",19,3,"ConsecutiveHolesBelowPar",2016
130,130,"Chris Kirk",15,3,"ConsecutiveHolesBelowPar",2016
130,130,"Kevin Kisner",14,3,"ConsecutiveHolesBelowPar",2016
130,130,"Jason Kokrak",17,3,"ConsecutiveHolesBelowPar",2016
130,130,"Kelly Kraft",12,3,"ConsecutiveHolesBelowPar",2016
130,130,"Anirban Lahiri",13,3,"ConsecutiveHolesBelowPar",2016
130,130,"Martin Laird",13,3,"ConsecutiveHolesBelowPar",2016
130,130,"Andrew Landry",9,3,"ConsecutiveHolesBelowPar",2016
130,130,"Romain Langasque",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Bernhard Langer",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Danny Lee",16,3,"ConsecutiveHolesBelowPar",2016
130,130,"Lucas Lee",9,3,"ConsecutiveHolesBelowPar",2016
130,130,"Ben Leong",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Luke List",17,3,"ConsecutiveHolesBelowPar",2016
130,130,"Davis Love III",11,3,"ConsecutiveHolesBelowPar",2016
130,130,"Will Ma Kenzie",17,3,"ConsecutiveHolesBelowPar",2016
130,130,"Hunter Mahan",14,3,"ConsecutiveHolesBelowPar",2016
130,130,"Peter Malnati",19,3,"ConsecutiveHolesBelowPar",2016
130,130,"Nick Mason",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Larry Mize",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Bryce Molder",16,3,"ConsecutiveHolesBelowPar",2016
130,130,"Francesco Molinari",10,3,"ConsecutiveHolesBelowPar",2016
130,130,"Seung Yul Noh",17,3,"ConsecutiveHolesBelowPar",2016
130,130,"Sean OHair",14,3,"ConsecutiveHolesBelowPar",2016
130,130,"Geoff Ogilvy",14,3,"ConsecutiveHolesBelowPar",2016
130,130,"Thorbjorn Olesen",2,3,"ConsecutiveHolesBelowPar",2016
130,130,"Louis Oosthuizen",6,3,"ConsecutiveHolesBelowPar",2016
130,130,"Rod Pampling",8,3,"ConsecutiveHolesBelowPar",2016
130,130,"Jin Park",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Cameron Percy",7,3,"ConsecutiveHolesBelowPar",2016
130,130,"Pat Perez",11,3,"ConsecutiveHolesBelowPar",2016
130,130,"Carl Pettersson",14,3,"ConsecutiveHolesBelowPar",2016
130,130,"Martin Piller",12,3,"ConsecutiveHolesBelowPar",2016
130,130,"Scott Pinckney",18,3,"ConsecutiveHolesBelowPar",2016
130,130,"DA Points",11,3,"ConsecutiveHolesBelowPar",2016
130,130,"Ted Purdy",4,3,"ConsecutiveHolesBelowPar",2016
130,130,"Jon Rahm",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Jonathan Randolph",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Patrick Reed",14,3,"ConsecutiveHolesBelowPar",2016
130,130,"Kyle Reifers",19,3,"ConsecutiveHolesBelowPar",2016
130,130,"Chris Riley",2,3,"ConsecutiveHolesBelowPar",2016
130,130,"Patrick Rodgers",16,3,"ConsecutiveHolesBelowPar",2016
130,130,"Andres Romero",8,3,"ConsecutiveHolesBelowPar",2016
130,130,"Justin Rose",10,3,"ConsecutiveHolesBelowPar",2016
130,130,"Ryan Ruffels",6,3,"ConsecutiveHolesBelowPar",2016
130,130,"Sam Saunders",15,3,"ConsecutiveHolesBelowPar",2016
130,130,"Vijay Singh",13,3,"ConsecutiveHolesBelowPar",2016
130,130,"Heath Slocum",2,3,"ConsecutiveHolesBelowPar",2016
130,130,"Brandt Snedeker",14,3,"ConsecutiveHolesBelowPar",2016
130,130,"Joel Stalter",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Brett Stegmaier",19,3,"ConsecutiveHolesBelowPar",2016
130,130,"Hunter Stewart",7,3,"ConsecutiveHolesBelowPar",2016
130,274,"Robert Streb",16,3,"ConsecutiveHolesBelowPar",2016
130,130,"Kevin Streelman",15,3,"ConsecutiveHolesBelowPar",2016
130,130,"Steve Stricker",8,3,"ConsecutiveHolesBelowPar",2016
130,130,"Chris Stroud",17,3,"ConsecutiveHolesBelowPar",2016
130,130,"Andy Sullivan",7,3,"ConsecutiveHolesBelowPar",2016
130,130,"Daniel Summerhays",15,3,"ConsecutiveHolesBelowPar",2016
130,130,"Hudson Swafford",17,3,"ConsecutiveHolesBelowPar",2016
130,130,"Miguel Tabuena",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Nick Taylor",17,3,"ConsecutiveHolesBelowPar",2016
130,130,"Benjamin Taylor",1,3,"ConsecutiveHolesBelowPar",2016
130,130,"Nicholas Thompson",5,3,"ConsecutiveHolesBelowPar",2016
130,130,"David Toms",11,3,"ConsecutiveHolesBelowPar",2016
130,130,"Cameron Tringale",14,3,"ConsecutiveHolesBelowPar",2016
130,130,"Johnson Wagner",14,3,"ConsecutiveHolesBelowPar",2016
130,130,"Boo Weekley",17,3,"ConsecutiveHolesBelowPar",2016
130,130,"Lee Westwood",4,3,"ConsecutiveHolesBelowPar",2016
130,130,"Steve Wheatcroft",16,3,"ConsecutiveHolesBelowPar",2016
130,130,"Bernd Wiesberger",7,3,"ConsecutiveHolesBelowPar",2016
130,130,"Tim Wilkinson",11,3,"ConsecutiveHolesBelowPar",2016
130,130,"Mark Wilson",13,3,"ConsecutiveHolesBelowPar",2016
130,130,"Chris Wood",5,3,"ConsecutiveHolesBelowPar",2016
130,130,"Gary Woodland",12,3,"ConsecutiveHolesBelowPar",2016
130,130,"Bobby Wyatt",3,3,"ConsecutiveHolesBelowPar",2016
275,274,"Blake Adams",4,2,"ConsecutiveHolesBelowPar",2016
275,274,"Robert Allenby",16,2,"ConsecutiveHolesBelowPar",2016
275,274,"Max Alverio",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Mark Anderson",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Wu Ashun",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Chris Baker",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Cameron Beckman",7,2,"ConsecutiveHolesBelowPar",2016
275,274,"Matt Bettencourt",2,2,"ConsecutiveHolesBelowPar",2016
275,274,"Gregory Bourdy",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Michael Bradley",5,2,"ConsecutiveHolesBelowPar",2016
275,274,"Dean Burmester",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Frankie Capan",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Rodolfo Cazaubon",3,2,"ConsecutiveHolesBelowPar",2016
275,274,"Greg Chalmers",5,2,"ConsecutiveHolesBelowPar",2016
275,274,"SSP Chawrasia",2,2,"ConsecutiveHolesBelowPar",2016
275,274,"Danny Chia",2,2,"ConsecutiveHolesBelowPar",2016
275,274,"Darren Clarke",2,2,"ConsecutiveHolesBelowPar",2016
275,274,"Case Cochran",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Austin Connelly",3,2,"ConsecutiveHolesBelowPar",2016
275,274,"Austin Cook",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Nick Cullen",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Ben Curtis",2,2,"ConsecutiveHolesBelowPar",2016
275,274,"Charlie Danielson",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Glen Day",2,2,"ConsecutiveHolesBelowPar",2016
275,274,"Chris DiMarco",2,2,"ConsecutiveHolesBelowPar",2016
275,274,"Victor Dubuisson",3,2,"ConsecutiveHolesBelowPar",2016
275,274,"Paul Dunne",3,2,"ConsecutiveHolesBelowPar",2016
275,274,"David Duval",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Jacob Eggers",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Nacho Elvira",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Tommy Fleetwood",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Steve Flesch",3,2,"ConsecutiveHolesBelowPar",2016
275,274,"Domenico Geminiani",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Ben Geyer",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Brandon Hagy",2,2,"ConsecutiveHolesBelowPar",2016
275,274,"Padraig Harrington",11,2,"ConsecutiveHolesBelowPar",2016
275,274,"Tyrrell Hatton",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Mark Hensby",2,2,"ConsecutiveHolesBelowPar",2016
275,274,"David Howell",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Billy Hurley III",8,2,"ConsecutiveHolesBelowPar",2016
275,274,"Trevor Immelman",7,2,"ConsecutiveHolesBelowPar",2016
275,274,"Vince India",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Arie Ahmad Irawan",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Steven Jeffress",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Miguel Angel Jimenez",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Cheng Jin",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Jeff Karlsson",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Soren Kjeldsen",5,2,"ConsecutiveHolesBelowPar",2016
275,274,"Satoshi Kodaira",2,2,"ConsecutiveHolesBelowPar",2016
275,274,"WC Liang",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Davis Love IV",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Jeff Maggert",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Mardan Mamat",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Prayad Marksaeng",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"David Mathis",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Parker McLachlin",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"John Merrick",7,2,"ConsecutiveHolesBelowPar",2016
275,274,"Alan Morin",2,2,"ConsecutiveHolesBelowPar",2016
275,274,"James Morrison",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Trey Mullinax",2,2,"ConsecutiveHolesBelowPar",2016
275,NA,"Corey Nagy",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Alexander Noren",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Garrett Okamura",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Robby Ormand",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Rod Perry",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"John Peterson",3,2,"ConsecutiveHolesBelowPar",2016
275,274,"Tim Petrovic",3,2,"ConsecutiveHolesBelowPar",2016
275,274,"Thomas Pieters",3,2,"ConsecutiveHolesBelowPar",2016
275,274,"Dicky Pride",13,2,"ConsecutiveHolesBelowPar",2016
275,274,"Michael Putnam",7,2,"ConsecutiveHolesBelowPar",2016
275,274,"Brett Quigley",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Curtis Reed",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Cory Renfrew",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"John Rollins",5,2,"ConsecutiveHolesBelowPar",2016
275,274,"Xander Schauffele",2,2,"ConsecutiveHolesBelowPar",2016
275,274,"Michael Schoolcraft",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Chris Smith",2,2,"ConsecutiveHolesBelowPar",2016
275,274,"Brian Stuard",8,2,"ConsecutiveHolesBelowPar",2016
275,274,"Curtis Thompson",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Marc Turnesa",5,2,"ConsecutiveHolesBelowPar",2016
275,274,"Bo Van Pelt",5,2,"ConsecutiveHolesBelowPar",2016
275,274,"Dalton Ward",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Tim Weinhart",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Mike Weir",7,2,"ConsecutiveHolesBelowPar",2016
275,274,"Casey Wittenberg",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Yoshio Yamamoto",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Greg Yates",1,2,"ConsecutiveHolesBelowPar",2016
275,274,"Jordan Zunic",1,2,"ConsecutiveHolesBelowPar",2016
364,363,"Connor Arendell",1,1,"ConsecutiveHolesBelowPar",2016
364,363,"Arjun Atwal",1,1,"ConsecutiveHolesBelowPar",2016
364,363,"Derek Bard",1,1,"ConsecutiveHolesBelowPar",2016
