"EarlyPar3ScoringAverage_RANKTHISWEEK_2012","EarlyPar3ScoringAverage_RANKLASTWEEK_2012","EarlyPar3ScoringAverage_PLAYERNAME_2012","EarlyPar3ScoringAverage_ROUNDS_2012","EarlyPar3ScoringAverage_AVG_2012","EarlyPar3ScoringAverage_TOTALSTROKES_2012","EarlyPar3ScoringAverage_TOTALHOLES_2012","stat_name","year"
23,23,"Vaughn Taylor",81,2.99,481,161,"EarlyPar3ScoringAverage",2012
23,23,"Lee Westwood",60,2.99,287,96,"EarlyPar3ScoringAverage",2012
31,31,"Gary Christian",91,3,564,188,"EarlyPar3ScoringAverage",2012
31,31,"Davis Love III",64,3,387,129,"EarlyPar3ScoringAverage",2012
31,31,"Patrick Sheehan",58,3,348,116,"EarlyPar3ScoringAverage",2012
34,34,"Michael Bradley",63,3.01,446,148,"EarlyPar3ScoringAverage",2012
34,34,"Tim Herron",88,3.01,584,194,"EarlyPar3ScoringAverage",2012
34,34,"Jerry Kelly",84,3.01,571,190,"EarlyPar3ScoringAverage",2012
34,34,"Rocco Mediate",70,3.01,442,147,"EarlyPar3ScoringAverage",2012
34,34,"Ian Poulter",57,3.01,301,100,"EarlyPar3ScoringAverage",2012
34,34,"Kevin Streelman",89,3.01,500,166,"EarlyPar3ScoringAverage",2012
34,34,"Jimmy Walker",101,3.01,599,199,"EarlyPar3ScoringAverage",2012
41,41,"Chad Campbell",84,3.02,477,158,"EarlyPar3ScoringAverage",2012
41,41,"Bud Cauley",99,3.02,626,207,"EarlyPar3ScoringAverage",2012
41,41,"Gavin Coles",72,3.02,477,158,"EarlyPar3ScoringAverage",2012
41,41,"Jim Furyk",85,3.02,438,145,"EarlyPar3ScoringAverage",2012
41,41,"Brian Gay",91,3.02,571,189,"EarlyPar3ScoringAverage",2012
41,41,"Brandt Jobe",57,3.02,438,145,"EarlyPar3ScoringAverage",2012
41,41,"David Mathis",83,3.02,514,170,"EarlyPar3ScoringAverage",2012
41,41,"Henrik Stenson",51,3.02,266,88,"EarlyPar3ScoringAverage",2012
41,41,"Chris Stroud",86,3.02,502,166,"EarlyPar3ScoringAverage",2012
41,41,"Johnson Wagner",88,3.02,513,170,"EarlyPar3ScoringAverage",2012
51,51,"Chris DiMarco",83,3.03,518,171,"EarlyPar3ScoringAverage",2012
51,51,"Stephen Gangluff",57,3.03,330,109,"EarlyPar3ScoringAverage",2012
51,51,"Sergio Garcia",57,3.03,294,97,"EarlyPar3ScoringAverage",2012
51,51,"Robert Garrigus",89,3.03,515,170,"EarlyPar3ScoringAverage",2012
51,51,"Ryuji Imada",78,3.03,518,171,"EarlyPar3ScoringAverage",2012
51,51,"Matt Kuchar",86,3.03,439,145,"EarlyPar3ScoringAverage",2012
51,51,"Billy Mayfair",90,3.03,500,165,"EarlyPar3ScoringAverage",2012
51,51,"Kevin Na",80,3.03,457,151,"EarlyPar3ScoringAverage",2012
51,51,"Andres Romero",68,3.03,406,134,"EarlyPar3ScoringAverage",2012
51,51,"John Senden",81,3.03,440,145,"EarlyPar3ScoringAverage",2012
51,51,"Vijay Singh",99,3.03,603,199,"EarlyPar3ScoringAverage",2012
62,62,"Blake Adams",107,3.04,703,231,"EarlyPar3ScoringAverage",2012
62,62,"Roberto Castro",92,3.04,650,214,"EarlyPar3ScoringAverage",2012
62,62,"Chris Couch",61,3.04,422,139,"EarlyPar3ScoringAverage",2012
62,62,"Brian Davis",91,3.04,545,179,"EarlyPar3ScoringAverage",2012
62,62,"Harris English",98,3.04,641,211,"EarlyPar3ScoringAverage",2012
62,62,"Nathan Green",73,3.04,425,140,"EarlyPar3ScoringAverage",2012
62,62,"David Hearn",95,3.04,675,222,"EarlyPar3ScoringAverage",2012
62,62,"Charles Howell III",98,3.04,562,185,"EarlyPar3ScoringAverage",2012
62,62,"Billy Hurley III",70,3.04,462,152,"EarlyPar3ScoringAverage",2012
62,62,"Spencer Levin",81,3.04,556,183,"EarlyPar3ScoringAverage",2012
62,62,"Hunter Mahan",88,3.04,513,169,"EarlyPar3ScoringAverage",2012
62,62,"Jeff Overton",101,3.04,639,210,"EarlyPar3ScoringAverage",2012
62,62,"Roland Thatcher",55,3.04,331,109,"EarlyPar3ScoringAverage",2012
75,75,"Robert Allenby",76,3.05,510,167,"EarlyPar3ScoringAverage",2012
75,75,"Martin Flores",95,3.05,662,217,"EarlyPar3ScoringAverage",2012
75,75,"Tom Gillis",75,3.05,501,164,"EarlyPar3ScoringAverage",2012
75,75,"Russell Knox",72,3.05,455,149,"EarlyPar3ScoringAverage",2012
75,75,"Danny Lee",74,3.05,433,142,"EarlyPar3ScoringAverage",2012
75,75,"Marc Leishman",84,3.05,558,183,"EarlyPar3ScoringAverage",2012
75,75,"Phil Mickelson",79,3.05,442,145,"EarlyPar3ScoringAverage",2012
75,75,"Pat Perez",81,3.05,491,161,"EarlyPar3ScoringAverage",2012
75,75,"Kyle Thompson",51,3.05,296,97,"EarlyPar3ScoringAverage",2012
75,75,"Cameron Tringale",88,3.05,595,195,"EarlyPar3ScoringAverage",2012
85,85,"Stuart Appleby",75,3.06,450,147,"EarlyPar3ScoringAverage",2012
85,85,"Kris Blanks",65,3.06,441,144,"EarlyPar3ScoringAverage",2012
85,85,"Jonas Blixt",72,3.06,444,145,"EarlyPar3ScoringAverage",2012
85,85,"Jason Bohn",81,3.06,474,155,"EarlyPar3ScoringAverage",2012
85,85,"Jonathan Byrd",69,3.06,364,119,"EarlyPar3ScoringAverage",2012
85,85,"KJ Choi",71,3.06,472,154,"EarlyPar3ScoringAverage",2012
85,85,"Ben Crane",73,3.06,438,143,"EarlyPar3ScoringAverage",2012
85,85,"Luke Donald",63,3.06,358,117,"EarlyPar3ScoringAverage",2012
85,85,"Brian Harman",101,3.06,729,238,"EarlyPar3ScoringAverage",2012
85,85,"Bill Lunde",83,3.06,551,180,"EarlyPar3ScoringAverage",2012
85,85,"Dicky Pride",62,3.06,343,112,"EarlyPar3ScoringAverage",2012
85,85,"Chez Reavie",83,3.06,520,170,"EarlyPar3ScoringAverage",2012
85,85,"Adam Scott",59,3.06,331,108,"EarlyPar3ScoringAverage",2012
85,85,"Josh Teater",97,3.06,670,219,"EarlyPar3ScoringAverage",2012
85,85,"Jhonattan Vegas",77,3.06,520,170,"EarlyPar3ScoringAverage",2012
85,85,"Gary Woodland",70,3.06,386,126,"EarlyPar3ScoringAverage",2012
101,101,"Marco Dawson",60,3.07,424,138,"EarlyPar3ScoringAverage",2012
101,101,"James Driscoll",83,3.07,546,178,"EarlyPar3ScoringAverage",2012
101,101,"Scott Dunlap",57,3.07,310,101,"EarlyPar3ScoringAverage",2012
101,101,"JB Holmes",90,3.07,544,177,"EarlyPar3ScoringAverage",2012
101,101,"Ryo Ishikawa",54,3.07,322,105,"EarlyPar3ScoringAverage",2012
101,101,"Jason Kokrak",79,3.07,485,158,"EarlyPar3ScoringAverage",2012
101,101,"Jeff Maggert",83,3.07,553,180,"EarlyPar3ScoringAverage",2012
101,101,"Ryan Moore",89,3.07,464,151,"EarlyPar3ScoringAverage",2012
101,101,"Kyle Reifers",86,3.07,571,186,"EarlyPar3ScoringAverage",2012
101,101,"Kyle Stanley",86,3.07,518,169,"EarlyPar3ScoringAverage",2012
101,101,"Nick Watney",97,3.07,617,201,"EarlyPar3ScoringAverage",2012
112,112,"Mark Anderson",75,3.08,472,153,"EarlyPar3ScoringAverage",2012
112,112,"Erik Compton",81,3.08,511,166,"EarlyPar3ScoringAverage",2012
112,112,"Jason Dufner",83,3.08,400,130,"EarlyPar3ScoringAverage",2012
112,112,"Hunter Haas",69,3.08,449,146,"EarlyPar3ScoringAverage",2012
112,112,"JJ Henry",93,3.08,653,212,"EarlyPar3ScoringAverage",2012
112,112,"Colt Knost",79,3.08,523,170,"EarlyPar3ScoringAverage",2012
112,112,"John Mallinger",74,3.08,413,134,"EarlyPar3ScoringAverage",2012
112,112,"Troy Matteson",100,3.08,652,212,"EarlyPar3ScoringAverage",2012
112,112,"George McNeill",85,3.08,634,206,"EarlyPar3ScoringAverage",2012
112,112,"Bryce Molder",83,3.08,524,170,"EarlyPar3ScoringAverage",2012
112,112,"Michael Thompson",80,3.08,514,167,"EarlyPar3ScoringAverage",2012
112,112,"Bubba Watson",68,3.08,326,106,"EarlyPar3ScoringAverage",2012
112,112,"Boo Weekley",74,3.08,486,158,"EarlyPar3ScoringAverage",2012
125,125,"Padraig Harrington",67,3.09,315,102,"EarlyPar3ScoringAverage",2012
125,125,"Nick OHern",78,3.09,504,163,"EarlyPar3ScoringAverage",2012
125,125,"DA Points",88,3.09,554,179,"EarlyPar3ScoringAverage",2012
128,128,"Ricky Barnes",92,3.1,611,197,"EarlyPar3ScoringAverage",2012
128,128,"Cameron Beckman",81,3.1,548,177,"EarlyPar3ScoringAverage",2012
128,128,"Daniel Chopra",55,3.1,310,100,"EarlyPar3ScoringAverage",2012
128,128,"Stewart Cink",71,3.1,456,147,"EarlyPar3ScoringAverage",2012
128,128,"Rickie Fowler",84,3.1,583,188,"EarlyPar3ScoringAverage",2012
128,128,"Harrison Frazar",56,3.1,291,94,"EarlyPar3ScoringAverage",2012
128,128,"Mathew Goggin",65,3.1,412,133,"EarlyPar3ScoringAverage",2012
128,128,"Trevor Immelman",76,3.1,502,162,"EarlyPar3ScoringAverage",2012
128,128,"Martin Laird",77,3.1,403,130,"EarlyPar3ScoringAverage",2012
128,128,"Garth Mulroy",59,3.1,360,116,"EarlyPar3ScoringAverage",2012
128,128,"Charl Schwartzel",56,3.1,326,105,"EarlyPar3ScoringAverage",2012
128,128,"DJ Trahan",73,3.1,462,149,"EarlyPar3ScoringAverage",2012
128,128,"Bo Van Pelt",84,3.1,419,135,"EarlyPar3ScoringAverage",2012
141,141,"Aaron Baddeley",73,3.11,467,150,"EarlyPar3ScoringAverage",2012
141,141,"Graham DeLaet",79,3.11,517,166,"EarlyPar3ScoringAverage",2012
141,141,"Bobby Gates",87,3.11,538,173,"EarlyPar3ScoringAverage",2012
141,141,"Graeme McDowell",55,3.11,274,88,"EarlyPar3ScoringAverage",2012
141,141,"Seung Yul Noh",105,3.11,641,206,"EarlyPar3ScoringAverage",2012
141,141,"Webb Simpson",77,3.11,376,121,"EarlyPar3ScoringAverage",2012
141,141,"Camilo Villegas",79,3.11,517,166,"EarlyPar3ScoringAverage",2012
148,148,"Will Claxton",99,3.12,603,193,"EarlyPar3ScoringAverage",2012
148,148,"Ernie Els",80,3.12,502,161,"EarlyPar3ScoringAverage",2012
148,148,"Matt Every",80,3.12,452,145,"EarlyPar3ScoringAverage",2012
148,148,"Charley Hoffman",88,3.12,549,176,"EarlyPar3ScoringAverage",2012
148,148,"John Huh",99,3.12,603,193,"EarlyPar3ScoringAverage",2012
148,148,"Kevin Kisner",69,3.12,415,133,"EarlyPar3ScoringAverage",2012
148,148,"William McGirt",96,3.12,595,191,"EarlyPar3ScoringAverage",2012
148,148,"John Merrick",83,3.12,465,149,"EarlyPar3ScoringAverage",2012
148,148,"Rod Pampling",88,3.12,695,223,"EarlyPar3ScoringAverage",2012
148,148,"Scott Piercy",95,3.12,571,183,"EarlyPar3ScoringAverage",2012
148,148,"Scott Stallings",78,3.12,496,159,"EarlyPar3ScoringAverage",2012
148,148,"Charlie Wi",86,3.12,524,168,"EarlyPar3ScoringAverage",2012
148,148,"Mark Wilson",84,3.12,577,185,"EarlyPar3ScoringAverage",2012
161,161,"Stephen Ames",54,3.13,332,106,"EarlyPar3ScoringAverage",2012
161,161,"Matt Bettencourt",80,3.13,519,166,"EarlyPar3ScoringAverage",2012
161,161,"Tommy Biershenk",74,3.13,511,163,"EarlyPar3ScoringAverage",2012
161,161,"Scott Brown",65,3.13,395,126,"EarlyPar3ScoringAverage",2012
161,161,"Kevin Chappell",91,3.13,629,201,"EarlyPar3ScoringAverage",2012
161,161,"Tommy Gainey",98,3.13,558,178,"EarlyPar3ScoringAverage",2012
161,161,"Robert Karlsson",54,3.13,413,132,"EarlyPar3ScoringAverage",2012
161,161,"Chris Kirk",93,3.13,536,171,"EarlyPar3ScoringAverage",2012
161,161,"Heath Slocum",93,3.13,645,206,"EarlyPar3ScoringAverage",2012
170,170,"Matt Jones",53,3.14,317,101,"EarlyPar3ScoringAverage",2012
170,170,"JJ Killeen",101,3.14,643,205,"EarlyPar3ScoringAverage",2012
170,170,"Justin Leonard",79,3.14,553,176,"EarlyPar3ScoringAverage",2012
170,170,"Rory McIlroy",60,3.14,239,76,"EarlyPar3ScoringAverage",2012
170,170,"John Rollins",81,3.14,446,142,"EarlyPar3ScoringAverage",2012
170,170,"YE Yang",64,3.14,427,136,"EarlyPar3ScoringAverage",2012
176,176,"John Daly",50,3.15,299,95,"EarlyPar3ScoringAverage",2012
176,176,"Bill Haas",79,3.15,444,141,"EarlyPar3ScoringAverage",2012
176,176,"Sung Kang",75,3.15,488,155,"EarlyPar3ScoringAverage",2012
179,179,"Angel Cabrera",54,3.16,370,117,"EarlyPar3ScoringAverage",2012
179,179,"Freddie Jacobson",61,3.16,367,116,"EarlyPar3ScoringAverage",2012
179,179,"Rory Sabbatini",84,3.16,579,183,"EarlyPar3ScoringAverage",2012
182,182,"Sangmoon Bae",81,3.17,530,167,"EarlyPar3ScoringAverage",2012
182,182,"Charlie Beljan",61,3.17,358,113,"EarlyPar3ScoringAverage",2012
182,182,"Ted Potter Jr",77,3.17,497,157,"EarlyPar3ScoringAverage",2012
182,182,"Brendon Todd",78,3.17,463,146,"EarlyPar3ScoringAverage",2012
182,182,"Steve Wheatcroft",56,3.17,317,100,"EarlyPar3ScoringAverage",2012
187,187,"Miguel Angel Carballo",73,3.18,502,158,"EarlyPar3ScoringAverage",2012
187,187,"Tim Clark",60,3.18,334,105,"EarlyPar3ScoringAverage",2012
189,189,"Alexandre Rocha",62,3.2,409,128,"EarlyPar3ScoringAverage",2012
189,189,"Brendan Steele",77,3.2,570,178,"EarlyPar3ScoringAverage",2012
191,191,"Edward Loar",59,3.21,398,124,"EarlyPar3ScoringAverage",2012
