"GIRPercentage75100yards_RANKTHISWEEK_2015","GIRPercentage75100yards_RANKLASTWEEK_2015","GIRPercentage75100yards_PLAYERNAME_2015","GIRPercentage75100yards_ROUNDS_2015","GIRPercentage75100yards_Pct_2015","GIRPercentage75100yards_GREENSHIT_2015","GIRPercentage75100yards_TOTALHOLES_2015","GIRPercentage75100yards_RELATIVETOPAR_2015","stat_name","year"
1,1,"Roberto Castro",54,96.43,27,28,-0.41,"GIRPercentage75100yards",2015
2,2,"Bill Lunde",50,93.1,27,29,-0.22,"GIRPercentage75100yards",2015
3,3,"Stewart Cink",77,92.31,72,78,-0.42,"GIRPercentage75100yards",2015
4,4,"Scott Pinckney",88,91.53,54,59,-0.37,"GIRPercentage75100yards",2015
5,5,"Graham DeLaet",65,90.57,48,53,-0.25,"GIRPercentage75100yards",2015
6,6,"Jon Curran",83,89.74,70,78,-0.29,"GIRPercentage75100yards",2015
7,7,"Jonathan Byrd",69,89.47,34,38,-0.35,"GIRPercentage75100yards",2015
8,8,"Alex Prugh",84,89.19,66,74,-0.35,"GIRPercentage75100yards",2015
9,9,"Brice Garnett",81,89.13,41,46,-0.24,"GIRPercentage75100yards",2015
10,10,"Seung Yul Noh",65,88.68,47,53,-0.36,"GIRPercentage75100yards",2015
11,11,"Jim Herman",88,88.57,62,70,-0.24,"GIRPercentage75100yards",2015
12,12,"Rickie Fowler",76,88.46,46,52,-0.54,"GIRPercentage75100yards",2015
13,13,"Russell Henley",87,86.67,78,90,-0.32,"GIRPercentage75100yards",2015
14,14,"Mark Wilson",89,86.46,83,96,-0.31,"GIRPercentage75100yards",2015
15,15,"Francesco Molinari",56,86.27,44,51,-0.55,"GIRPercentage75100yards",2015
16,16,"Paul Casey",87,86.21,50,58,-0.36,"GIRPercentage75100yards",2015
17,17,"Zach Johnson",90,86.05,74,86,-0.39,"GIRPercentage75100yards",2015
18,18,"Boo Weekley",79,85.71,60,70,-0.33,"GIRPercentage75100yards",2015
19,19,"Andres Gonzales",90,85.19,69,81,-0.28,"GIRPercentage75100yards",2015
20,20,"Steven Alker",62,84.62,33,39,-0.27,"GIRPercentage75100yards",2015
21,21,"John Peterson",84,84.44,38,45,-0.24,"GIRPercentage75100yards",2015
21,21,"Andrew Svoboda",80,84.44,38,45,-0.29,"GIRPercentage75100yards",2015
23,23,"Nick Watney",91,84.15,69,82,-0.45,"GIRPercentage75100yards",2015
24,24,"Rory Sabbatini",81,84.13,53,63,-0.34,"GIRPercentage75100yards",2015
24,24,"Robert Streb",110,84.13,106,126,-0.29,"GIRPercentage75100yards",2015
26,26,"David Toms",62,83.82,57,68,-0.25,"GIRPercentage75100yards",2015
27,27,"Brandt Snedeker",98,83.78,62,74,-0.48,"GIRPercentage75100yards",2015
28,28,"Ken Duke",93,83.7,77,92,-0.32,"GIRPercentage75100yards",2015
29,29,"Zac Blair",108,83.65,87,104,-0.4,"GIRPercentage75100yards",2015
30,30,"Tyrone Van Aswegen",58,83.33,30,36,-0.33,"GIRPercentage75100yards",2015
31,31,"Tim Wilkinson",73,83.08,54,65,-0.33,"GIRPercentage75100yards",2015
32,32,"Justin Leonard",61,83.02,44,53,-0.34,"GIRPercentage75100yards",2015
33,33,"William McGirt",103,83,83,100,-0.34,"GIRPercentage75100yards",2015
34,34,"Chad Campbell",97,82.93,68,82,-0.25,"GIRPercentage75100yards",2015
35,35,"Chris Stroud",84,82.89,63,76,-0.32,"GIRPercentage75100yards",2015
36,36,"Spencer Levin",99,82.81,53,64,-0.23,"GIRPercentage75100yards",2015
37,37,"Will Wilcox",58,82.76,24,29,-0.33,"GIRPercentage75100yards",2015
38,38,"Andrew Putnam",68,82.69,43,52,-0.44,"GIRPercentage75100yards",2015
39,39,"Derek Ernst",75,82.54,52,63,-0.19,"GIRPercentage75100yards",2015
40,40,"David Hearn",97,82.52,85,103,-0.44,"GIRPercentage75100yards",2015
41,41,"Michael Putnam",87,82.43,61,74,-0.34,"GIRPercentage75100yards",2015
42,42,"Brian Davis",86,82.19,60,73,-0.32,"GIRPercentage75100yards",2015
43,43,"Martin Laird",77,82.09,55,67,-0.29,"GIRPercentage75100yards",2015
44,44,"Jason Dufner",76,82.05,32,39,-0.19,"GIRPercentage75100yards",2015
45,45,"Lucas Glover",79,81.97,50,61,-0.36,"GIRPercentage75100yards",2015
46,46,"JB Holmes",89,81.71,67,82,-0.39,"GIRPercentage75100yards",2015
47,47,"Bill Haas",89,81.48,66,81,-0.35,"GIRPercentage75100yards",2015
47,47,"Billy Horschel",99,81.48,66,81,-0.26,"GIRPercentage75100yards",2015
49,49,"Brian Harman",90,81.44,79,97,-0.34,"GIRPercentage75100yards",2015
50,50,"Sean OHair",86,81.43,57,70,-0.35,"GIRPercentage75100yards",2015
51,51,"DA Points",72,81.36,48,59,-0.31,"GIRPercentage75100yards",2015
52,52,"Ben Crane",62,81.25,52,64,-0.35,"GIRPercentage75100yards",2015
53,53,"Colt Knost",90,81.18,69,85,-0.39,"GIRPercentage75100yards",2015
54,54,"Luke Donald",71,81.13,43,53,-0.47,"GIRPercentage75100yards",2015
54,54,"Johnson Wagner",68,81.13,43,53,-0.19,"GIRPercentage75100yards",2015
