"Approachesfrom150175yardsRgh_RANKTHISWEEK_2014","Approachesfrom150175yardsRgh_RANKLASTWEEK_2014","Approachesfrom150175yardsRgh_PLAYERNAME_2014","Approachesfrom150175yardsRgh_ROUNDS_2014","Approachesfrom150175yardsRgh_AVG_2014","Approachesfrom150175yardsRgh_TOTALDISTANCEFEET_2014","Approachesfrom150175yardsRgh_OFATTEMPTS_2014","Approachesfrom150175yardsRgh_RELATIVETOPAR_2014","stat_name","year"
1,1,"Kyle Stanley",87,NA,1791.667,56,11,"Approachesfrom150175yardsRgh",2014
2,2,"Paul Casey",56,NA,1385.417,43,3,"Approachesfrom150175yardsRgh",2014
3,3,"Bubba Watson",76,NA,1386.583,42,-4,"Approachesfrom150175yardsRgh",2014
4,4,"John Peterson",62,NA,1289.5,38,-1,"Approachesfrom150175yardsRgh",2014
5,5,"John Merrick",87,NA,1445.667,42,4,"Approachesfrom150175yardsRgh",2014
6,6,"Brian Gay",81,NA,1765,51,-3,"Approachesfrom150175yardsRgh",2014
7,7,"Ben Martin",80,NA,1281.417,37,5,"Approachesfrom150175yardsRgh",2014
8,8,"Jim Furyk",84,NA,1366.417,39,5,"Approachesfrom150175yardsRgh",2014
8,8,"Tyrone Van Aswegen",79,NA,1927.25,55,7,"Approachesfrom150175yardsRgh",2014
10,10,"Marc Leishman",81,NA,2192.667,62,11,"Approachesfrom150175yardsRgh",2014
10,10,"Justin Rose",70,NA,1200.167,34,-1,"Approachesfrom150175yardsRgh",2014
12,12,"Billy Hurley III",86,NA,1769.75,50,3,"Approachesfrom150175yardsRgh",2014
12,12,"Jeff Maggert",54,NA,1132.917,32,0,"Approachesfrom150175yardsRgh",2014
14,14,"Ken Duke",80,NA,1712.083,48,6,"Approachesfrom150175yardsRgh",2014
15,15,"Harris English",95,NA,2625.417,73,8,"Approachesfrom150175yardsRgh",2014
16,16,"Martin Flores",85,NA,2417.75,67,12,"Approachesfrom150175yardsRgh",2014
17,17,"Sergio Garcia",61,NA,1159.25,32,-1,"Approachesfrom150175yardsRgh",2014
17,17,"Ryan Moore",86,NA,1741.083,48,6,"Approachesfrom150175yardsRgh",2014
19,19,"Bronson La Cassie",51,NA,1126.75,31,1,"Approachesfrom150175yardsRgh",2014
20,20,"Russell Knox",92,NA,1680.083,46,3,"Approachesfrom150175yardsRgh",2014
21,21,"Keegan Bradley",89,NA,1726.417,47,6,"Approachesfrom150175yardsRgh",2014
21,21,"Freddie Jacobson",91,NA,2204.583,60,9,"Approachesfrom150175yardsRgh",2014
23,23,"Kevin Streelman",79,NA,1179.083,32,9,"Approachesfrom150175yardsRgh",2014
24,24,"James Hahn",82,NA,2331.583,63,16,"Approachesfrom150175yardsRgh",2014
24,24,"Morgan Hoffmann",103,NA,2848.25,77,17,"Approachesfrom150175yardsRgh",2014
26,26,"Hideki Matsuyama",82,NA,2455.833,66,4,"Approachesfrom150175yardsRgh",2014
26,26,"Troy Matteson",62,NA,1452.917,39,10,"Approachesfrom150175yardsRgh",2014
28,28,"Kevin Chappell",100,NA,2294.917,61,4,"Approachesfrom150175yardsRgh",2014
28,28,"Graeme McDowell",66,NA,1090.167,29,0,"Approachesfrom150175yardsRgh",2014
30,30,"Danny Lee",84,NA,1773,47,5,"Approachesfrom150175yardsRgh",2014
31,31,"Stewart Cink",91,NA,2305.917,61,2,"Approachesfrom150175yardsRgh",2014
32,32,"Graham DeLaet",80,NA,1976.083,52,9,"Approachesfrom150175yardsRgh",2014
32,32,"Jim Renner",61,NA,1671.083,44,9,"Approachesfrom150175yardsRgh",2014
34,34,"Rory Sabbatini",82,NA,1797.75,47,8,"Approachesfrom150175yardsRgh",2014
34,34,"David Toms",64,NA,1377.083,36,3,"Approachesfrom150175yardsRgh",2014
36,36,"Josh Teater",90,NA,2343.833,61,17,"Approachesfrom150175yardsRgh",2014
37,37,"Jason Kokrak",65,NA,1970.833,51,7,"Approachesfrom150175yardsRgh",2014
37,37,"Daniel Summerhays",98,NA,2242.25,58,2,"Approachesfrom150175yardsRgh",2014
39,39,"John Huh",87,NA,2174.75,56,3,"Approachesfrom150175yardsRgh",2014
39,39,"Hunter Mahan",88,NA,2056.25,53,2,"Approachesfrom150175yardsRgh",2014
39,39,"Seung Yul Noh",92,NA,2757.833,71,14,"Approachesfrom150175yardsRgh",2014
39,39,"Carl Pettersson",91,NA,3108.667,80,13,"Approachesfrom150175yardsRgh",2014
43,43,"Tim Wilkinson",86,NA,2645.917,68,9,"Approachesfrom150175yardsRgh",2014
44,44,"Tim Clark",75,NA,1367.083,35,2,"Approachesfrom150175yardsRgh",2014
45,45,"Ben Crane",81,NA,2350.75,60,13,"Approachesfrom150175yardsRgh",2014
46,46,"Zach Johnson",97,NA,1730.667,44,9,"Approachesfrom150175yardsRgh",2014
47,47,"Brian Davis",93,NA,2055.5,52,6,"Approachesfrom150175yardsRgh",2014
48,48,"Phil Mickelson",71,NA,1505,38,3,"Approachesfrom150175yardsRgh",2014
49,49,"Luke Guthrie",85,NA,2751.083,69,7,"Approachesfrom150175yardsRgh",2014
49,49,"Brooks Koepka",56,NA,1434.667,36,2,"Approachesfrom150175yardsRgh",2014
49,49,"Webb Simpson",87,NA,2548.25,64,7,"Approachesfrom150175yardsRgh",2014
49,49,"Brendon Todd",108,NA,2629.417,66,3,"Approachesfrom150175yardsRgh",2014
53,53,"Chris Stroud",88,NA,2474.167,62,10,"Approachesfrom150175yardsRgh",2014
54,54,"Charl Schwartzel",64,NA,1840.25,46,8,"Approachesfrom150175yardsRgh",2014
55,55,"Retief Goosen",94,NA,3046.333,76,6,"Approachesfrom150175yardsRgh",2014
55,55,"Vijay Singh",83,NA,2883,72,13,"Approachesfrom150175yardsRgh",2014
57,57,"Jonas Blixt",64,NA,1648.083,41,14,"Approachesfrom150175yardsRgh",2014
57,57,"Lee Westwood",57,NA,1645.5,41,2,"Approachesfrom150175yardsRgh",2014
59,59,"YE Yang",79,NA,1650.583,41,3,"Approachesfrom150175yardsRgh",2014
60,60,"Jason Bohn",81,NA,1533.833,38,6,"Approachesfrom150175yardsRgh",2014
60,60,"Roberto Castro",76,NA,1572.083,39,1,"Approachesfrom150175yardsRgh",2014
60,60,"Brendan Steele",89,NA,2299,57,10,"Approachesfrom150175yardsRgh",2014
63,63,"Kevin Kisner",85,NA,2507.083,62,13,"Approachesfrom150175yardsRgh",2014
64,64,"Boo Weekley",73,NA,1911.333,47,8,"Approachesfrom150175yardsRgh",2014
65,65,"Charley Hoffman",93,NA,2200.917,54,17,"Approachesfrom150175yardsRgh",2014
65,65,"Spencer Levin",59,NA,1832.75,45,8,"Approachesfrom150175yardsRgh",2014
67,67,"Steven Bowditch",93,NA,2204.167,54,15,"Approachesfrom150175yardsRgh",2014
67,67,"Ryan Palmer",85,NA,2573.583,63,9,"Approachesfrom150175yardsRgh",2014
69,69,"Tommy Gainey",73,NA,2207.417,54,7,"Approachesfrom150175yardsRgh",2014
70,70,"JB Holmes",86,NA,2671,65,9,"Approachesfrom150175yardsRgh",2014
70,70,"DH Lee",54,NA,1395.917,34,5,"Approachesfrom150175yardsRgh",2014
72,72,"Russell Henley",92,NA,2633.167,64,13,"Approachesfrom150175yardsRgh",2014
72,72,"Dustin Johnson",58,NA,1523.417,37,6,"Approachesfrom150175yardsRgh",2014
74,74,"Briny Baird",50,NA,1444.167,35,1,"Approachesfrom150175yardsRgh",2014
74,74,"Jimmy Walker",98,NA,2558.333,62,4,"Approachesfrom150175yardsRgh",2014
74,74,"Nick Watney",80,NA,1525.167,37,11,"Approachesfrom150175yardsRgh",2014
77,77,"Aaron Baddeley",74,NA,2437.417,59,8,"Approachesfrom150175yardsRgh",2014
78,78,"Bill Haas",107,NA,2528.083,61,7,"Approachesfrom150175yardsRgh",2014
79,79,"Scott Brown",100,NA,2201.083,53,6,"Approachesfrom150175yardsRgh",2014
79,79,"Jason Day",54,NA,1658.917,40,6,"Approachesfrom150175yardsRgh",2014
79,79,"Ryo Ishikawa",75,NA,2529.583,61,10,"Approachesfrom150175yardsRgh",2014
79,79,"Shawn Stefani",60,NA,2116.583,51,7,"Approachesfrom150175yardsRgh",2014
83,83,"Greg Chalmers",85,NA,2541.917,61,5,"Approachesfrom150175yardsRgh",2014
83,83,"JJ Henry",91,NA,2376.833,57,3,"Approachesfrom150175yardsRgh",2014
83,83,"Charles Howell III",106,NA,4207.917,101,15,"Approachesfrom150175yardsRgh",2014
83,83,"William McGirt",96,NA,2789.667,67,10,"Approachesfrom150175yardsRgh",2014
83,83,"Sean OHair",77,NA,2916.917,70,16,"Approachesfrom150175yardsRgh",2014
83,83,"Wes Roach",67,NA,1875.833,45,11,"Approachesfrom150175yardsRgh",2014
89,89,"Brice Garnett",92,NA,2510.167,60,1,"Approachesfrom150175yardsRgh",2014
89,89,"Heath Slocum",71,NA,1630.083,39,10,"Approachesfrom150175yardsRgh",2014
91,91,"Justin Leonard",75,NA,1887.833,45,3,"Approachesfrom150175yardsRgh",2014
