"3PuttAvoidance1520_RANKTHISWEEK_2011","3PuttAvoidance1520_RANKLASTWEEK_2011","3PuttAvoidance1520_PLAYERNAME_2011","3PuttAvoidance1520_ROUNDS_2011","3PuttAvoidance1520_Pct_2011","3PuttAvoidance1520_TOTAL3PUTTS_2011","3PuttAvoidance1520_ATTEMPTS_2011","3PuttAvoidance1520_2PUTTORBETTERPct_2011","stat_name","year"
1,1,"Blake Adams",116,0,NA,202,100,"3PuttAvoidance1520",2011
1,1,"Jonathan Byrd",83,0,NA,133,100,"3PuttAvoidance1520",2011
1,1,"Chris DiMarco",93,0,NA,175,100,"3PuttAvoidance1520",2011
1,1,"Sergio Garcia",61,0,NA,76,100,"3PuttAvoidance1520",2011
1,1,"Retief Goosen",50,0,NA,74,100,"3PuttAvoidance1520",2011
1,1,"JB Holmes",57,0,NA,89,100,"3PuttAvoidance1520",2011
1,1,"Billy Horschel",75,0,NA,125,100,"3PuttAvoidance1520",2011
1,1,"Trevor Immelman",84,0,NA,123,100,"3PuttAvoidance1520",2011
1,1,"Richard Johnson",64,0,NA,101,100,"3PuttAvoidance1520",2011
1,1,"Jerry Kelly",85,0,NA,120,100,"3PuttAvoidance1520",2011
1,1,"Davis Love III",70,0,NA,105,100,"3PuttAvoidance1520",2011
1,1,"Ben Martin",74,0,NA,130,100,"3PuttAvoidance1520",2011
1,1,"Scott McCarron",65,0,NA,97,100,"3PuttAvoidance1520",2011
1,1,"John Merrick",71,0,NA,125,100,"3PuttAvoidance1520",2011
1,1,"Troy Merritt",63,0,NA,122,100,"3PuttAvoidance1520",2011
1,1,"Geoff Ogilvy",69,0,NA,99,100,"3PuttAvoidance1520",2011
1,1,"Ryan Palmer",82,0,NA,108,100,"3PuttAvoidance1520",2011
1,1,"Rod Pampling",72,0,NA,98,100,"3PuttAvoidance1520",2011
1,1,"Ian Poulter",52,0,NA,78,100,"3PuttAvoidance1520",2011
1,1,"Alex Prugh",82,0,NA,158,100,"3PuttAvoidance1520",2011
1,1,"Michael Putnam",67,0,NA,109,100,"3PuttAvoidance1520",2011
1,1,"Chris Riley",76,0,NA,128,100,"3PuttAvoidance1520",2011
1,1,"Paul Stankowski",78,0,NA,133,100,"3PuttAvoidance1520",2011
1,1,"Kyle Stanley",98,0,NA,151,100,"3PuttAvoidance1520",2011
1,1,"Daniel Summerhays",75,0,NA,139,100,"3PuttAvoidance1520",2011
1,1,"Johnson Wagner",81,0,NA,127,100,"3PuttAvoidance1520",2011
27,27,"David Hearn",88,0.53,1,189,99.4,"3PuttAvoidance1520",2011
28,28,"Josh Teater",104,0.57,1,176,99.4,"3PuttAvoidance1520",2011
29,29,"Bill Lunde",92,0.58,1,171,99.4,"3PuttAvoidance1520",2011
30,30,"John Senden",94,0.6,1,168,99.4,"3PuttAvoidance1520",2011
31,31,"Brian Gay",90,0.65,1,155,99.3,"3PuttAvoidance1520",2011
32,32,"Webb Simpson",98,0.66,1,152,99.3,"3PuttAvoidance1520",2011
33,33,"Charley Hoffman",93,0.68,1,147,99.3,"3PuttAvoidance1520",2011
34,34,"KJ Choi",77,0.69,1,144,99.3,"3PuttAvoidance1520",2011
34,34,"Jhonattan Vegas",84,0.69,1,144,99.3,"3PuttAvoidance1520",2011
36,36,"Jason Bohn",74,0.7,1,143,99.3,"3PuttAvoidance1520",2011
37,37,"Ricky Barnes",78,0.71,1,140,99.2,"3PuttAvoidance1520",2011
38,38,"Matt Kuchar",94,0.72,1,138,99.2,"3PuttAvoidance1520",2011
38,38,"Brendan Steele",89,0.72,1,138,99.2,"3PuttAvoidance1520",2011
38,38,"Kevin Streelman",90,0.72,1,138,99.2,"3PuttAvoidance1520",2011
41,41,"Bill Haas",93,0.73,1,137,99.2,"3PuttAvoidance1520",2011
41,41,"Tim Herron",85,0.73,1,137,99.2,"3PuttAvoidance1520",2011
43,43,"Charlie Wi",83,0.74,1,136,99.2,"3PuttAvoidance1520",2011
44,44,"Gary Woodland",93,0.77,1,130,99.2,"3PuttAvoidance1520",2011
45,45,"Scott Piercy",78,0.78,1,129,99.2,"3PuttAvoidance1520",2011
46,46,"Robert Allenby",84,0.79,1,126,99.2,"3PuttAvoidance1520",2011
46,46,"Lucas Glover",74,0.79,1,127,99.2,"3PuttAvoidance1520",2011
48,48,"Ryuji Imada",83,0.8,1,125,99.2,"3PuttAvoidance1520",2011
49,49,"Dustin Johnson",72,0.81,1,123,99.1,"3PuttAvoidance1520",2011
49,49,"Matt Jones",71,0.81,1,123,99.1,"3PuttAvoidance1520",2011
51,51,"Justin Rose",79,0.83,1,121,99.1,"3PuttAvoidance1520",2011
52,52,"Andres Romero",77,0.85,1,117,99.1,"3PuttAvoidance1520",2011
53,53,"Sung Kang",63,0.87,1,115,99.1,"3PuttAvoidance1520",2011
54,54,"Jason Day",76,0.88,1,113,99.1,"3PuttAvoidance1520",2011
55,55,"Joe Ogilvie",75,0.9,1,111,99.1,"3PuttAvoidance1520",2011
