"Approach150175yardsRTPScore_RANKTHISWEEK_2005","Approach150175yardsRTPScore_RANKLASTWEEK_2005","Approach150175yardsRTPScore_PLAYERNAME_2005","Approach150175yardsRTPScore_ROUNDS_2005","Approach150175yardsRTPScore_AVGRTP_2005","stat_name","year"
1,1,"Kenny Perry",82,-0.151,"Approach150175yardsRTPScore",2005
2,2,"Corey Pavin",77,-0.148,"Approach150175yardsRTPScore",2005
3,3,"Kirk Triplett",55,-0.14,"Approach150175yardsRTPScore",2005
4,4,"Jim Furyk",94,-0.135,"Approach150175yardsRTPScore",2005
4,4,"Shigeki Maruyama",99,-0.135,"Approach150175yardsRTPScore",2005
6,6,"Jeff Sluman",94,-0.132,"Approach150175yardsRTPScore",2005
7,7,"Jerry Kelly",101,-0.127,"Approach150175yardsRTPScore",2005
8,8,"Bob Tway",87,-0.122,"Approach150175yardsRTPScore",2005
9,9,"Fred Couples",72,-0.121,"Approach150175yardsRTPScore",2005
10,10,"Craig Barlow",81,-0.115,"Approach150175yardsRTPScore",2005
11,11,"Brad Faxon",75,-0.11,"Approach150175yardsRTPScore",2005
11,11,"Padraig Harrington",50,-0.11,"Approach150175yardsRTPScore",2005
11,11,"Bo Van Pelt",112,-0.11,"Approach150175yardsRTPScore",2005
14,14,"Bob Heintz",67,-0.108,"Approach150175yardsRTPScore",2005
15,15,"Dudley Hart",84,-0.104,"Approach150175yardsRTPScore",2005
16,16,"Scott Verplank",87,-0.101,"Approach150175yardsRTPScore",2005
17,17,"Arjun Atwal",65,-0.1,"Approach150175yardsRTPScore",2005
17,17,"Stewart Cink",98,-0.1,"Approach150175yardsRTPScore",2005
19,19,"Robert Gamez",91,-0.099,"Approach150175yardsRTPScore",2005
20,20,"Tiger Woods",76,-0.098,"Approach150175yardsRTPScore",2005
21,21,"John Senden",101,-0.097,"Approach150175yardsRTPScore",2005
22,22,"Retief Goosen",71,-0.095,"Approach150175yardsRTPScore",2005
23,23,"Olin Browne",99,-0.092,"Approach150175yardsRTPScore",2005
24,24,"Bart Bryant",91,-0.091,"Approach150175yardsRTPScore",2005
25,25,"Tom Pernice Jr",111,-0.09,"Approach150175yardsRTPScore",2005
26,26,"Richard Johnson",50,-0.087,"Approach150175yardsRTPScore",2005
27,27,"Jose Maria Olazabal",55,-0.085,"Approach150175yardsRTPScore",2005
28,28,"Luke Donald",67,-0.083,"Approach150175yardsRTPScore",2005
28,28,"Brent Geiberger",61,-0.083,"Approach150175yardsRTPScore",2005
30,30,"Michael Allen",90,-0.081,"Approach150175yardsRTPScore",2005
30,30,"Vijay Singh",111,-0.081,"Approach150175yardsRTPScore",2005
32,32,"Sergio Garcia",73,-0.078,"Approach150175yardsRTPScore",2005
33,33,"Carlos Franco",78,-0.074,"Approach150175yardsRTPScore",2005
34,34,"Marco Dawson",82,-0.073,"Approach150175yardsRTPScore",2005
35,35,"Adam Scott",72,-0.068,"Approach150175yardsRTPScore",2005
35,35,"Brett Wetterich",76,-0.068,"Approach150175yardsRTPScore",2005
37,37,"Todd Hamilton",94,-0.067,"Approach150175yardsRTPScore",2005
38,38,"JL Lewis",98,-0.066,"Approach150175yardsRTPScore",2005
39,39,"Tim Herron",100,-0.065,"Approach150175yardsRTPScore",2005
39,39,"Rocco Mediate",73,-0.065,"Approach150175yardsRTPScore",2005
39,39,"Jesper Parnevik",84,-0.065,"Approach150175yardsRTPScore",2005
39,39,"Joey Sindelar",104,-0.065,"Approach150175yardsRTPScore",2005
43,43,"Jeff Maggert",79,-0.062,"Approach150175yardsRTPScore",2005
43,43,"Loren Roberts",54,-0.062,"Approach150175yardsRTPScore",2005
43,43,"Joey Snyder III",102,-0.062,"Approach150175yardsRTPScore",2005
43,43,"DJ Trahan",81,-0.062,"Approach150175yardsRTPScore",2005
47,47,"Phil Mickelson",81,-0.059,"Approach150175yardsRTPScore",2005
47,47,"Kevin Na",88,-0.059,"Approach150175yardsRTPScore",2005
49,49,"KJ Choi",78,-0.058,"Approach150175yardsRTPScore",2005
49,49,"Lee Janzen",75,-0.058,"Approach150175yardsRTPScore",2005
51,51,"Arron Oberholser",65,-0.054,"Approach150175yardsRTPScore",2005
51,51,"David Toms",87,-0.054,"Approach150175yardsRTPScore",2005
53,53,"Roland Thatcher",75,-0.053,"Approach150175yardsRTPScore",2005
54,54,"Jose Coceres",56,-0.052,"Approach150175yardsRTPScore",2005
54,54,"Davis Love III",80,-0.052,"Approach150175yardsRTPScore",2005
54,54,"Tim Petrovic",97,-0.052,"Approach150175yardsRTPScore",2005
57,57,"Stephen Ames",82,-0.051,"Approach150175yardsRTPScore",2005
57,57,"Heath Slocum",103,-0.051,"Approach150175yardsRTPScore",2005
59,59,"Jeff Hart",63,-0.048,"Approach150175yardsRTPScore",2005
60,60,"Ben Crane",78,-0.046,"Approach150175yardsRTPScore",2005
61,61,"Rod Pampling",89,-0.045,"Approach150175yardsRTPScore",2005
61,61,"Carl Pettersson",109,-0.045,"Approach150175yardsRTPScore",2005
61,61,"Dean Wilson",86,-0.045,"Approach150175yardsRTPScore",2005
64,64,"Doug Barron",70,-0.044,"Approach150175yardsRTPScore",2005
64,64,"Bob Estes",92,-0.044,"Approach150175yardsRTPScore",2005
64,64,"Omar Uresti",84,-0.044,"Approach150175yardsRTPScore",2005
67,67,"Lucas Glover",88,-0.042,"Approach150175yardsRTPScore",2005
68,68,"Billy Andrade",83,-0.041,"Approach150175yardsRTPScore",2005
68,68,"Jason Bohn",91,-0.041,"Approach150175yardsRTPScore",2005
70,70,"Tag Ridings",93,-0.04,"Approach150175yardsRTPScore",2005
71,71,"Chad Campbell",95,-0.039,"Approach150175yardsRTPScore",2005
72,72,"David Hearn",68,-0.038,"Approach150175yardsRTPScore",2005
72,72,"Ryuji Imada",78,-0.038,"Approach150175yardsRTPScore",2005
74,74,"John Cook",72,-0.037,"Approach150175yardsRTPScore",2005
74,74,"Harrison Frazar",105,-0.037,"Approach150175yardsRTPScore",2005
74,74,"Jonathan Kaye",77,-0.037,"Approach150175yardsRTPScore",2005
74,74,"Billy Mayfair",114,-0.037,"Approach150175yardsRTPScore",2005
78,78,"Tommy Armour III",103,-0.036,"Approach150175yardsRTPScore",2005
78,78,"Jay Haas",54,-0.036,"Approach150175yardsRTPScore",2005
80,80,"Brian Bateman",98,-0.035,"Approach150175yardsRTPScore",2005
80,80,"Rob Rashell",65,-0.035,"Approach150175yardsRTPScore",2005
82,82,"Hidemichi Tanaka",106,-0.034,"Approach150175yardsRTPScore",2005
83,83,"Rory Sabbatini",81,-0.033,"Approach150175yardsRTPScore",2005
83,83,"Vaughn Taylor",99,-0.033,"Approach150175yardsRTPScore",2005
85,85,"Aaron Baddeley",84,-0.032,"Approach150175yardsRTPScore",2005
85,85,"Ryan Palmer",101,-0.032,"Approach150175yardsRTPScore",2005
87,87,"Hunter Mahan",103,-0.031,"Approach150175yardsRTPScore",2005
88,88,"Glen Day",80,-0.03,"Approach150175yardsRTPScore",2005
89,89,"Brandt Jobe",96,-0.029,"Approach150175yardsRTPScore",2005
89,89,"Zach Johnson",96,-0.029,"Approach150175yardsRTPScore",2005
91,91,"Steve Jones",56,-0.028,"Approach150175yardsRTPScore",2005
91,91,"Chris Smith",93,-0.028,"Approach150175yardsRTPScore",2005
93,93,"Tom Byrum",83,-0.026,"Approach150175yardsRTPScore",2005
94,94,"Fred Funk",102,-0.025,"Approach150175yardsRTPScore",2005
94,94,"Scott McCarron",78,-0.025,"Approach150175yardsRTPScore",2005
94,94,"Mike Weir",71,-0.025,"Approach150175yardsRTPScore",2005
94,94,"Mark Wilson",74,-0.025,"Approach150175yardsRTPScore",2005
