"YTDRoundsin60sStreak_RANKTHISWEEK_2013","YTDRoundsin60sStreak_RANKLASTWEEK_2013","YTDRoundsin60sStreak_PLAYERNAME_2013","YTDRoundsin60sStreak__2013","YTDRoundsin60sStreak_BESTSTREAK_2013","stat_name","year"
66,66,"Jeff Klauk",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Doug LaBelle II",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Martin Laird",NA,4,"YTDRoundsin60sStreak",2013
66,66,"DH Lee",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Danny Lee",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Marc Leishman",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Jeff Maggert",NA,4,"YTDRoundsin60sStreak",2013
66,66,"William McGirt",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Louis Oosthuizen",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Tim Petrovic",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Carl Pettersson",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Scott Piercy",NA,4,"YTDRoundsin60sStreak",2013
66,66,"DA Points",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Ted Potter Jr",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Chez Reavie",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Tag Ridings",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Patrick Rodgers",NA,4,"YTDRoundsin60sStreak",2013
66,66,"John Rollins",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Andres Romero",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Justin Rose",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Rory Sabbatini",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Adam Scott",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Webb Simpson",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Jordan Spieth",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Brendan Steele",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Henrik Stenson",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Chris Stroud",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Brian Stuard",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Daniel Summerhays",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Michael Thompson",NA,4,"YTDRoundsin60sStreak",2013
66,66,"DJ Trahan",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Cameron Tringale",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Bubba Watson",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Mike Weir",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Charlie Wi",NA,4,"YTDRoundsin60sStreak",2013
66,66,"Lee Williams",NA,4,"YTDRoundsin60sStreak",2013
134,134,"Billy Andrade",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Cameron Beckman",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Michael Bradley",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Keegan Bradley",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Scott Brown",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Roberto Castro",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Bud Cauley",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Greg Chalmers",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Russ Cochran",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Brian Davis",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Luke Donald",NA,3,"YTDRoundsin60sStreak",2013
134,134,"James Driscoll",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Tommy Gainey",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Sergio Garcia",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Scott Gardiner",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Retief Goosen",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Nathan Green",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Tim Herron",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Morgan Hoffmann",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Brandt Jobe",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Robert Karlsson",NA,3,"YTDRoundsin60sStreak",2013
134,134,"John Kimbell",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Scott Langley",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Steve LeBrun",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Richard Lee",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Michael Letzig",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Ken Looper",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Davis Love III",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Bill Lunde",NA,3,"YTDRoundsin60sStreak",2013
134,134,"David Lynn",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Steve Marino",NA,3,"YTDRoundsin60sStreak",2013
134,134,"David Mathis",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Troy Matteson",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Graeme McDowell",NA,3,"YTDRoundsin60sStreak",2013
134,134,"George McNeill",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Eric Meierdierks",NA,3,"YTDRoundsin60sStreak",2013
134,134,"John Merrick",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Seung Yul Noh",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Joe Ogilvie",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Greg Owen",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Rod Pampling",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Cameron Percy",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Alistair Presnell",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Patrick Reed",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Kyle Reifers",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Alexandre Rocha",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Charl Schwartzel",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Marcel Siem",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Kyle Stanley",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Shawn Stefani",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Kevin Sutherland",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Andrew Svoboda",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Peter Tomasulo",NA,3,"YTDRoundsin60sStreak",2013
134,134,"David Toms",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Sebastian Vazquez",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Marc Warren",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Chris Williams",NA,3,"YTDRoundsin60sStreak",2013
134,134,"Dean Wilson",NA,3,"YTDRoundsin60sStreak",2013
134,134,"YE Yang",NA,3,"YTDRoundsin60sStreak",2013
193,193,"Robert Allenby",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Kiradech Aphibarnrat",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Matt Bettencourt",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Bart Bryant",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Angel Cabrera",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Patrick Cantlay",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Paul Casey",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Gary Christian",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Will Claxton",NA,2,"YTDRoundsin60sStreak",2013
193,193,"George Coetzee",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Nicolas Colsaerts",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Donald Constable",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Jon Curran",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Ben Curtis",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Chris DiMarco",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Derek Ernst",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Rickie Fowler",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Marcus Fraser",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Andres Gonzales",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Jeff Gove",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Paul Haley II",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Todd Hamilton",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Peter Hanson",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Padraig Harrington",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Ryuji Imada",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Steve Jones",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Kent Jones",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Skip Kendall",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Michael Kim",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Colt Knost",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Hank Kuehne",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Tom Lehman",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Luke List",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Peter Lonard",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Hideki Matsuyama",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Rory McIlroy",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Kevin Na",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Henrik Norlander",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Sean OHair",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Geoff Ogilvy",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Thorbjorn Olesen",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Jin Park",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Kenny Perry",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Jonathan Randolph",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Chris Riley",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Heath Slocum",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Joey Snyder III",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Paul Stankowski",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Darron Stiles",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Hideto Tanihara",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Justin Thomas",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Brendon Todd",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Peter Uihlein",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Jhonattan Vegas",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Scott Verplank",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Johnson Wagner",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Duffy Waldorf",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Aaron Watkins",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Tom Watson",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Lee Westwood",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Steve Wheatcroft",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Mark Wilson",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Thaworn Wiratchant",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Casey Wittenberg",NA,2,"YTDRoundsin60sStreak",2013
193,193,"Chris Wood",NA,2,"YTDRoundsin60sStreak",2013
