"DrivingPct240260AllDrives_RANKTHISWEEK_2015","DrivingPct240260AllDrives_RANKLASTWEEK_2015","DrivingPct240260AllDrives_PLAYERNAME_2015","DrivingPct240260AllDrives_ROUNDS_2015","DrivingPct240260AllDrives_Pct_2015","DrivingPct240260AllDrives_TOTALDRIVESFOR240260_2015","DrivingPct240260AllDrives_TOTALDRIVESOVERALL_2015","DrivingPct240260AllDrives_RELATIVETOPAR_2015","stat_name","year"
1,1,"David Toms",62,25.2,193,766,0.016,"DrivingPct240260AllDrives",2015
2,2,"Justin Leonard",61,24.97,188,753,0.059,"DrivingPct240260AllDrives",2015
3,3,"KJ Choi",66,22.99,183,796,0.055,"DrivingPct240260AllDrives",2015
4,4,"Jon Curran",83,22.87,207,905,0.106,"DrivingPct240260AllDrives",2015
5,5,"Ben Crane",62,22.77,166,729,0.133,"DrivingPct240260AllDrives",2015
6,6,"Zac Blair",108,22.29,274,1229,0.018,"DrivingPct240260AllDrives",2015
7,7,"Luke Donald",71,22.1,166,751,0.012,"DrivingPct240260AllDrives",2015
8,8,"Billy Hurley III",83,21.46,188,876,0.117,"DrivingPct240260AllDrives",2015
9,9,"DA Points",72,20.67,167,808,0.006,"DrivingPct240260AllDrives",2015
10,10,"Heath Slocum",57,20.59,112,544,0.196,"DrivingPct240260AllDrives",2015
11,11,"Brendon Todd",96,20.51,218,1063,-0.009,"DrivingPct240260AllDrives",2015
12,12,"John Huh",102,19.68,244,1240,-0.012,"DrivingPct240260AllDrives",2015
13,13,"Bryce Molder",91,19.63,211,1075,0.047,"DrivingPct240260AllDrives",2015
14,14,"Colt Knost",90,19.57,202,1032,0.188,"DrivingPct240260AllDrives",2015
15,15,"George McNeill",93,19.4,241,1242,0.075,"DrivingPct240260AllDrives",2015
16,16,"Kevin Na",98,19.13,189,988,0.048,"DrivingPct240260AllDrives",2015
17,17,"Brian Davis",86,18.62,184,988,0.109,"DrivingPct240260AllDrives",2015
18,18,"Andrew Putnam",68,18.41,139,755,0.129,"DrivingPct240260AllDrives",2015
19,19,"Robert Allenby",63,18.4,131,712,0.229,"DrivingPct240260AllDrives",2015
20,20,"Chad Collins",79,18.18,160,880,0.038,"DrivingPct240260AllDrives",2015
21,21,"Ken Duke",93,17.57,191,1087,0.052,"DrivingPct240260AllDrives",2015
22,22,"Chris Stroud",84,17.56,167,951,0.078,"DrivingPct240260AllDrives",2015
23,23,"Tim Wilkinson",73,17.55,142,809,0.127,"DrivingPct240260AllDrives",2015
24,24,"Jerry Kelly",79,17.48,161,921,0.106,"DrivingPct240260AllDrives",2015
25,25,"Ricky Barnes",82,17.45,153,877,0.144,"DrivingPct240260AllDrives",2015
26,26,"Brian Stuard",97,17.32,191,1103,0.058,"DrivingPct240260AllDrives",2015
27,27,"David Hearn",97,17.13,203,1185,-0.025,"DrivingPct240260AllDrives",2015
28,28,"Jason Dufner",76,17.09,114,667,0,"DrivingPct240260AllDrives",2015
29,29,"Cameron Tringale",96,16.73,184,1100,0.082,"DrivingPct240260AllDrives",2015
30,30,"Steven Alker",62,16.62,116,698,0.017,"DrivingPct240260AllDrives",2015
31,31,"Francesco Molinari",56,16.11,96,596,-0.052,"DrivingPct240260AllDrives",2015
32,32,"William McGirt",103,16.01,217,1355,0.032,"DrivingPct240260AllDrives",2015
33,33,"Chad Campbell",97,15.68,199,1269,0.065,"DrivingPct240260AllDrives",2015
34,34,"Alex Cejka",94,15.64,172,1100,0.093,"DrivingPct240260AllDrives",2015
35,35,"Daniel Summerhays",101,15.39,191,1241,0.115,"DrivingPct240260AllDrives",2015
36,36,"Mark Hubbard",79,15.02,128,852,0.078,"DrivingPct240260AllDrives",2015
37,37,"Mark Wilson",89,14.8,167,1128,0.024,"DrivingPct240260AllDrives",2015
38,38,"Jason Bohn",95,14.77,179,1212,0.061,"DrivingPct240260AllDrives",2015
39,39,"Russell Knox",96,14.76,179,1213,0.006,"DrivingPct240260AllDrives",2015
40,40,"Zach Johnson",90,14.75,145,983,-0.028,"DrivingPct240260AllDrives",2015
41,41,"Graham DeLaet",65,14.72,111,754,0.063,"DrivingPct240260AllDrives",2015
42,42,"Ryan Moore",81,14.54,124,853,0.048,"DrivingPct240260AllDrives",2015
43,43,"Scott Langley",94,14.53,160,1101,0.138,"DrivingPct240260AllDrives",2015
44,44,"Whee Kim",71,14.43,113,783,0,"DrivingPct240260AllDrives",2015
45,45,"Chris Kirk",76,14.38,113,786,0.027,"DrivingPct240260AllDrives",2015
46,46,"Ben Martin",93,14.33,155,1082,0.006,"DrivingPct240260AllDrives",2015
47,47,"Tyrone Van Aswegen",58,14.31,84,587,0.143,"DrivingPct240260AllDrives",2015
48,48,"Aaron Baddeley",76,14.29,132,924,0.068,"DrivingPct240260AllDrives",2015
49,49,"Henrik Stenson",63,14.22,87,612,-0.069,"DrivingPct240260AllDrives",2015
50,50,"Danny Lee",120,14.2,198,1394,0.01,"DrivingPct240260AllDrives",2015
51,51,"Davis Love III",51,14.12,83,588,0.12,"DrivingPct240260AllDrives",2015
52,52,"Jim Renner",68,14.05,110,783,0.209,"DrivingPct240260AllDrives",2015
53,53,"Jim Furyk",71,13.95,101,724,-0.01,"DrivingPct240260AllDrives",2015
54,54,"Jonas Blixt",78,13.93,101,725,0.129,"DrivingPct240260AllDrives",2015
55,55,"Jonathan Randolph",72,13.83,108,781,0.204,"DrivingPct240260AllDrives",2015
56,56,"Chez Reavie",56,13.77,96,697,0.052,"DrivingPct240260AllDrives",2015
57,57,"Michael Thompson",83,13.74,144,1048,0.208,"DrivingPct240260AllDrives",2015
58,58,"Gonzalo Fdez Castano",81,13.67,120,878,0.133,"DrivingPct240260AllDrives",2015
59,59,"Ryo Ishikawa",90,13.66,143,1047,-0.014,"DrivingPct240260AllDrives",2015
59,59,"Troy Merritt",91,13.66,156,1142,0.115,"DrivingPct240260AllDrives",2015
61,61,"Spencer Levin",99,13.57,157,1157,-0.013,"DrivingPct240260AllDrives",2015
62,62,"Erik Compton",86,13.52,132,976,0.045,"DrivingPct240260AllDrives",2015
63,63,"Jeff Overton",94,13.51,141,1044,0.17,"DrivingPct240260AllDrives",2015
64,64,"Fabian Gomez",83,13.49,130,964,0.131,"DrivingPct240260AllDrives",2015
65,65,"Padraig Harrington",60,13.45,92,684,0.022,"DrivingPct240260AllDrives",2015
66,66,"Derek Fathauer",81,13.36,123,921,-0.008,"DrivingPct240260AllDrives",2015
67,67,"Luke Guthrie",84,13.31,126,947,0.103,"DrivingPct240260AllDrives",2015
68,68,"Scott Pinckney",88,13.28,137,1032,0.095,"DrivingPct240260AllDrives",2015
69,69,"Kevin Kisner",104,13.27,174,1311,0.011,"DrivingPct240260AllDrives",2015
70,70,"Charlie Beljan",76,13.21,105,795,0.133,"DrivingPct240260AllDrives",2015
70,70,"Michael Putnam",87,13.21,125,946,0.088,"DrivingPct240260AllDrives",2015
72,72,"Ian Poulter",68,13.17,88,668,0.068,"DrivingPct240260AllDrives",2015
73,73,"Jonathan Byrd",69,13.06,93,712,0.172,"DrivingPct240260AllDrives",2015
74,74,"Hudson Swafford",97,13.03,151,1159,0.139,"DrivingPct240260AllDrives",2015
75,75,"Greg Chalmers",58,13,65,500,-0.015,"DrivingPct240260AllDrives",2015
76,76,"Marc Leishman",74,12.86,97,754,0.165,"DrivingPct240260AllDrives",2015
77,77,"Stewart Cink",77,12.84,118,919,0.119,"DrivingPct240260AllDrives",2015
78,78,"Jason Gore",76,12.7,103,811,0,"DrivingPct240260AllDrives",2015
79,79,"Adam Hadwin",95,12.68,143,1128,0.126,"DrivingPct240260AllDrives",2015
80,80,"Pat Perez",96,12.67,147,1160,0.054,"DrivingPct240260AllDrives",2015
81,81,"Johnson Wagner",68,12.66,101,798,0,"DrivingPct240260AllDrives",2015
82,82,"Byron Smith",59,12.65,76,601,0.079,"DrivingPct240260AllDrives",2015
83,83,"JJ Henry",94,12.36,131,1060,0.168,"DrivingPct240260AllDrives",2015
84,84,"Webb Simpson",81,12.19,109,894,0.119,"DrivingPct240260AllDrives",2015
85,85,"Jhonattan Vegas",90,12.04,121,1005,0.132,"DrivingPct240260AllDrives",2015
86,86,"Brendon de Jonge",106,12.01,154,1282,-0.006,"DrivingPct240260AllDrives",2015
86,86,"Nicholas Thompson",90,12.01,117,974,0.009,"DrivingPct240260AllDrives",2015
88,88,"Harris English",105,11.99,147,1226,0.095,"DrivingPct240260AllDrives",2015
88,88,"Matt Kuchar",97,11.99,129,1076,-0.008,"DrivingPct240260AllDrives",2015
90,90,"Scott Stallings",60,11.95,82,686,0.171,"DrivingPct240260AllDrives",2015
91,91,"Daniel Berger",97,11.91,138,1159,0.051,"DrivingPct240260AllDrives",2015
92,92,"Sean OHair",86,11.88,134,1128,0.06,"DrivingPct240260AllDrives",2015
93,93,"John Merrick",78,11.87,96,809,0.302,"DrivingPct240260AllDrives",2015
94,94,"Sergio Garcia",59,11.71,59,504,-0.017,"DrivingPct240260AllDrives",2015
94,94,"Seung Yul Noh",65,11.71,89,760,0.281,"DrivingPct240260AllDrives",2015
96,96,"Paul Casey",87,11.69,103,881,0.039,"DrivingPct240260AllDrives",2015
97,97,"Matt Every",73,11.58,91,786,0.22,"DrivingPct240260AllDrives",2015
98,98,"Roberto Castro",54,11.55,58,502,0.034,"DrivingPct240260AllDrives",2015
