"3PuttAvoidanceRound2_RANKTHISWEEK_2009","3PuttAvoidanceRound2_RANKLASTWEEK_2009","3PuttAvoidanceRound2_PLAYERNAME_2009","3PuttAvoidanceRound2__2009","3PuttAvoidanceRound2_Pct_2009","3PuttAvoidanceRound2_TOTAL3PUTTS_2009","3PuttAvoidanceRound2_TOTALHOLES_2009","stat_name","year"
1,1,"Bob Heintz",NA,0.83,3,360,"3PuttAvoidanceRound2",2009
2,2,"Jarrod Lyle",NA,1.32,5,378,"3PuttAvoidanceRound2",2009
2,2,"Steve Stricker",NA,1.32,5,378,"3PuttAvoidanceRound2",2009
4,4,"Jason Bohn",NA,1.33,6,450,"3PuttAvoidanceRound2",2009
5,5,"Brad Adamonis",NA,1.39,6,432,"3PuttAvoidanceRound2",2009
5,5,"Angel Cabrera",NA,1.39,4,288,"3PuttAvoidanceRound2",2009
7,7,"Brian Gay",NA,1.5,7,468,"3PuttAvoidanceRound2",2009
8,8,"Jim Furyk",NA,1.52,6,396,"3PuttAvoidanceRound2",2009
9,9,"Spencer Levin",NA,1.56,7,450,"3PuttAvoidanceRound2",2009
10,10,"KJ Choi",NA,1.59,6,378,"3PuttAvoidanceRound2",2009
11,11,"Tommy Armour III",NA,1.63,5,306,"3PuttAvoidanceRound2",2009
11,11,"Bart Bryant",NA,1.63,5,306,"3PuttAvoidanceRound2",2009
13,13,"John Mallinger",NA,1.65,8,486,"3PuttAvoidanceRound2",2009
14,14,"Kris Blanks",NA,1.67,6,360,"3PuttAvoidanceRound2",2009
15,15,"Brad Faxon",NA,1.69,7,414,"3PuttAvoidanceRound2",2009
15,15,"Jimmy Walker",NA,1.69,7,414,"3PuttAvoidanceRound2",2009
17,17,"Ben Crane",NA,1.71,8,468,"3PuttAvoidanceRound2",2009
18,18,"Ryuji Imada",NA,1.78,8,450,"3PuttAvoidanceRound2",2009
19,19,"Stewart Cink",NA,1.85,7,378,"3PuttAvoidanceRound2",2009
19,19,"Charley Hoffman",NA,1.85,9,486,"3PuttAvoidanceRound2",2009
