"TenthTeeLatePar5ScoringAverage_RANKTHISWEEK_2015","TenthTeeLatePar5ScoringAverage_RANKLASTWEEK_2015","TenthTeeLatePar5ScoringAverage_PLAYERNAME_2015","TenthTeeLatePar5ScoringAverage_ROUNDS_2015","TenthTeeLatePar5ScoringAverage_AVG_2015","TenthTeeLatePar5ScoringAverage_TOTALSTROKES_2015","TenthTeeLatePar5ScoringAverage_TOTALHOLES_2015","stat_name","year"
23,23,"Mark Hubbard",79,4.54,304,67,"TenthTeeLatePar5ScoringAverage",2015
25,25,"Chad Collins",79,4.55,214,47,"TenthTeeLatePar5ScoringAverage",2015
25,25,"Vijay Singh",78,4.55,250,55,"TenthTeeLatePar5ScoringAverage",2015
25,25,"Brendon Todd",96,4.55,241,53,"TenthTeeLatePar5ScoringAverage",2015
28,28,"Paul Casey",87,4.56,155,34,"TenthTeeLatePar5ScoringAverage",2015
28,28,"Jason Dufner",76,4.56,146,32,"TenthTeeLatePar5ScoringAverage",2015
28,28,"Ryan Moore",81,4.56,237,52,"TenthTeeLatePar5ScoringAverage",2015
28,28,"Seung Yul Noh",65,4.56,187,41,"TenthTeeLatePar5ScoringAverage",2015
32,32,"Charlie Beljan",76,4.57,329,72,"TenthTeeLatePar5ScoringAverage",2015
32,32,"Graham DeLaet",65,4.57,137,30,"TenthTeeLatePar5ScoringAverage",2015
32,32,"Jonathan Randolph",72,4.57,210,46,"TenthTeeLatePar5ScoringAverage",2015
32,32,"Justin Rose",69,4.57,32,7,"TenthTeeLatePar5ScoringAverage",2015
36,36,"Brendon de Jonge",106,4.58,229,50,"TenthTeeLatePar5ScoringAverage",2015
36,36,"Charles Howell III",105,4.58,275,60,"TenthTeeLatePar5ScoringAverage",2015
36,36,"Brandt Snedeker",98,4.58,119,26,"TenthTeeLatePar5ScoringAverage",2015
36,36,"Kevin Streelman",95,4.58,298,65,"TenthTeeLatePar5ScoringAverage",2015
40,40,"Sangmoon Bae",98,4.59,271,59,"TenthTeeLatePar5ScoringAverage",2015
40,40,"JJ Henry",94,4.59,257,56,"TenthTeeLatePar5ScoringAverage",2015
40,40,"Ryo Ishikawa",90,4.59,188,41,"TenthTeeLatePar5ScoringAverage",2015
40,40,"Chris Kirk",76,4.59,225,49,"TenthTeeLatePar5ScoringAverage",2015
40,40,"Kevin Kisner",104,4.59,211,46,"TenthTeeLatePar5ScoringAverage",2015
40,40,"Chris Stroud",84,4.59,225,49,"TenthTeeLatePar5ScoringAverage",2015
46,46,"Luke Guthrie",84,4.6,262,57,"TenthTeeLatePar5ScoringAverage",2015
46,46,"Chesson Hadley",101,4.6,322,70,"TenthTeeLatePar5ScoringAverage",2015
46,46,"Russell Henley",87,4.6,161,35,"TenthTeeLatePar5ScoringAverage",2015
46,46,"Max Homa",78,4.6,193,42,"TenthTeeLatePar5ScoringAverage",2015
46,46,"Nick Taylor",91,4.6,290,63,"TenthTeeLatePar5ScoringAverage",2015
46,46,"Jhonattan Vegas",90,4.6,253,55,"TenthTeeLatePar5ScoringAverage",2015
46,46,"Jimmy Walker",89,4.6,46,10,"TenthTeeLatePar5ScoringAverage",2015
53,53,"Daniel Berger",97,4.61,323,70,"TenthTeeLatePar5ScoringAverage",2015
53,53,"Brendan Steele",88,4.61,189,41,"TenthTeeLatePar5ScoringAverage",2015
53,53,"Michael Thompson",83,4.61,212,46,"TenthTeeLatePar5ScoringAverage",2015
56,56,"Jason Bohn",95,4.62,208,45,"TenthTeeLatePar5ScoringAverage",2015
56,56,"Lucas Glover",79,4.62,351,76,"TenthTeeLatePar5ScoringAverage",2015
56,56,"Daniel Summerhays",101,4.62,268,58,"TenthTeeLatePar5ScoringAverage",2015
59,59,"Martin Flores",95,4.63,236,51,"TenthTeeLatePar5ScoringAverage",2015
60,60,"Angel Cabrera",53,4.64,102,22,"TenthTeeLatePar5ScoringAverage",2015
60,60,"Gonzalo Fdez Castano",81,4.64,246,53,"TenthTeeLatePar5ScoringAverage",2015
60,60,"Johnson Wagner",68,4.64,65,14,"TenthTeeLatePar5ScoringAverage",2015
60,60,"Boo Weekley",79,4.64,283,61,"TenthTeeLatePar5ScoringAverage",2015
64,64,"Roberto Castro",54,4.65,158,34,"TenthTeeLatePar5ScoringAverage",2015
64,64,"Charley Hoffman",97,4.65,288,62,"TenthTeeLatePar5ScoringAverage",2015
64,64,"Whee Kim",71,4.65,256,55,"TenthTeeLatePar5ScoringAverage",2015
64,64,"Scott Langley",94,4.65,335,72,"TenthTeeLatePar5ScoringAverage",2015
64,64,"Rory Sabbatini",81,4.65,330,71,"TenthTeeLatePar5ScoringAverage",2015
64,64,"Robert Streb",110,4.65,172,37,"TenthTeeLatePar5ScoringAverage",2015
64,64,"Nicholas Thompson",90,4.65,279,60,"TenthTeeLatePar5ScoringAverage",2015
64,64,"Tyrone Van Aswegen",58,4.65,200,43,"TenthTeeLatePar5ScoringAverage",2015
72,72,"Aaron Baddeley",76,4.66,233,50,"TenthTeeLatePar5ScoringAverage",2015
72,72,"Bill Haas",89,4.66,135,29,"TenthTeeLatePar5ScoringAverage",2015
72,72,"Kyle Reifers",96,4.66,326,70,"TenthTeeLatePar5ScoringAverage",2015
72,72,"Steve Wheatcroft",87,4.66,312,67,"TenthTeeLatePar5ScoringAverage",2015
76,76,"Chad Campbell",97,4.67,294,63,"TenthTeeLatePar5ScoringAverage",2015
76,76,"JB Holmes",89,4.67,182,39,"TenthTeeLatePar5ScoringAverage",2015
76,76,"Jerry Kelly",79,4.67,238,51,"TenthTeeLatePar5ScoringAverage",2015
76,76,"Brooks Koepka",84,4.67,56,12,"TenthTeeLatePar5ScoringAverage",2015
76,76,"Martin Laird",77,4.67,168,36,"TenthTeeLatePar5ScoringAverage",2015
76,76,"Phil Mickelson",70,4.67,42,9,"TenthTeeLatePar5ScoringAverage",2015
76,76,"Sean OHair",86,4.67,229,49,"TenthTeeLatePar5ScoringAverage",2015
76,76,"Pat Perez",96,4.67,299,64,"TenthTeeLatePar5ScoringAverage",2015
76,76,"Bubba Watson",71,4.67,28,6,"TenthTeeLatePar5ScoringAverage",2015
85,85,"Ricky Barnes",82,4.68,309,66,"TenthTeeLatePar5ScoringAverage",2015
85,85,"Zac Blair",108,4.68,384,82,"TenthTeeLatePar5ScoringAverage",2015
85,85,"James Hahn",94,4.68,262,56,"TenthTeeLatePar5ScoringAverage",2015
85,85,"Colt Knost",90,4.68,248,53,"TenthTeeLatePar5ScoringAverage",2015
85,85,"William McGirt",103,4.68,248,53,"TenthTeeLatePar5ScoringAverage",2015
85,85,"DA Points",72,4.68,365,78,"TenthTeeLatePar5ScoringAverage",2015
85,85,"Andres Romero",69,4.68,117,25,"TenthTeeLatePar5ScoringAverage",2015
92,92,"Blayne Barber",76,4.69,277,59,"TenthTeeLatePar5ScoringAverage",2015
92,92,"Steven Bowditch",103,4.69,333,71,"TenthTeeLatePar5ScoringAverage",2015
92,92,"Tony Finau",106,4.69,286,61,"TenthTeeLatePar5ScoringAverage",2015
92,92,"Alex Prugh",84,4.69,272,58,"TenthTeeLatePar5ScoringAverage",2015
92,92,"Shawn Stefani",94,4.69,277,59,"TenthTeeLatePar5ScoringAverage",2015
92,92,"Cameron Tringale",96,4.69,136,29,"TenthTeeLatePar5ScoringAverage",2015
98,98,"Steven Alker",62,4.7,174,37,"TenthTeeLatePar5ScoringAverage",2015
98,98,"Kevin Chappell",86,4.7,188,40,"TenthTeeLatePar5ScoringAverage",2015
98,98,"Jim Herman",88,4.7,216,46,"TenthTeeLatePar5ScoringAverage",2015
98,98,"Carlos Ortiz",100,4.7,263,56,"TenthTeeLatePar5ScoringAverage",2015
98,98,"Nick Watney",91,4.7,263,56,"TenthTeeLatePar5ScoringAverage",2015
98,98,"Mark Wilson",89,4.7,282,60,"TenthTeeLatePar5ScoringAverage",2015
104,104,"Adam Hadwin",95,4.71,344,73,"TenthTeeLatePar5ScoringAverage",2015
104,104,"Tom Hoge",83,4.71,231,49,"TenthTeeLatePar5ScoringAverage",2015
104,104,"Matt Jones",89,4.71,306,65,"TenthTeeLatePar5ScoringAverage",2015
104,104,"John Merrick",78,4.71,259,55,"TenthTeeLatePar5ScoringAverage",2015
104,104,"Heath Slocum",57,4.71,160,34,"TenthTeeLatePar5ScoringAverage",2015
104,104,"David Toms",62,4.71,113,24,"TenthTeeLatePar5ScoringAverage",2015
104,104,"Tim Wilkinson",73,4.71,245,52,"TenthTeeLatePar5ScoringAverage",2015
104,104,"Gary Woodland",81,4.71,306,65,"TenthTeeLatePar5ScoringAverage",2015
112,112,"Russell Knox",96,4.72,283,60,"TenthTeeLatePar5ScoringAverage",2015
112,112,"Justin Leonard",61,4.72,170,36,"TenthTeeLatePar5ScoringAverage",2015
112,112,"Sam Saunders",83,4.72,184,39,"TenthTeeLatePar5ScoringAverage",2015
115,115,"Alex Cejka",94,4.73,279,59,"TenthTeeLatePar5ScoringAverage",2015
115,115,"Fabian Gomez",83,4.73,241,51,"TenthTeeLatePar5ScoringAverage",2015
115,115,"Davis Love III",51,4.73,104,22,"TenthTeeLatePar5ScoringAverage",2015
115,115,"John Peterson",84,4.73,232,49,"TenthTeeLatePar5ScoringAverage",2015
115,115,"Jim Renner",68,4.73,232,49,"TenthTeeLatePar5ScoringAverage",2015
115,115,"Charl Schwartzel",67,4.73,194,41,"TenthTeeLatePar5ScoringAverage",2015
115,115,"John Senden",80,4.73,241,51,"TenthTeeLatePar5ScoringAverage",2015
122,122,"Scott Brown",97,4.74,408,86,"TenthTeeLatePar5ScoringAverage",2015
122,122,"Luke Donald",71,4.74,90,19,"TenthTeeLatePar5ScoringAverage",2015
122,122,"Andres Gonzales",90,4.74,360,76,"TenthTeeLatePar5ScoringAverage",2015
122,122,"Retief Goosen",81,4.74,346,73,"TenthTeeLatePar5ScoringAverage",2015
122,122,"David Hearn",97,4.74,256,54,"TenthTeeLatePar5ScoringAverage",2015
122,122,"Bill Lunde",50,4.74,109,23,"TenthTeeLatePar5ScoringAverage",2015
122,122,"Carl Pettersson",106,4.74,289,61,"TenthTeeLatePar5ScoringAverage",2015
122,122,"Bo Van Pelt",81,4.74,199,42,"TenthTeeLatePar5ScoringAverage",2015
130,130,"Greg Chalmers",58,4.75,171,36,"TenthTeeLatePar5ScoringAverage",2015
130,130,"George McNeill",93,4.75,342,72,"TenthTeeLatePar5ScoringAverage",2015
130,130,"Michael Putnam",87,4.75,266,56,"TenthTeeLatePar5ScoringAverage",2015
130,130,"Chez Reavie",56,4.75,114,24,"TenthTeeLatePar5ScoringAverage",2015
130,130,"Byron Smith",59,4.75,171,36,"TenthTeeLatePar5ScoringAverage",2015
135,135,"Jason Gore",76,4.76,243,51,"TenthTeeLatePar5ScoringAverage",2015
135,135,"Scott Pinckney",88,4.76,262,55,"TenthTeeLatePar5ScoringAverage",2015
137,137,"Jon Curran",83,4.77,286,60,"TenthTeeLatePar5ScoringAverage",2015
137,137,"Brian Davis",86,4.77,210,44,"TenthTeeLatePar5ScoringAverage",2015
137,137,"Derek Ernst",75,4.77,272,57,"TenthTeeLatePar5ScoringAverage",2015
137,137,"John Huh",102,4.77,310,65,"TenthTeeLatePar5ScoringAverage",2015
137,137,"Spencer Levin",99,4.77,334,70,"TenthTeeLatePar5ScoringAverage",2015
137,137,"Kevin Na",98,4.77,210,44,"TenthTeeLatePar5ScoringAverage",2015
137,137,"Jeff Overton",94,4.77,105,22,"TenthTeeLatePar5ScoringAverage",2015
144,144,"Ben Crane",62,4.78,172,36,"TenthTeeLatePar5ScoringAverage",2015
144,144,"Ken Duke",93,4.78,301,63,"TenthTeeLatePar5ScoringAverage",2015
144,144,"Brice Garnett",81,4.78,301,63,"TenthTeeLatePar5ScoringAverage",2015
144,144,"Hunter Mahan",88,4.78,110,23,"TenthTeeLatePar5ScoringAverage",2015
144,144,"Troy Merritt",91,4.78,354,74,"TenthTeeLatePar5ScoringAverage",2015
144,144,"Andrew Putnam",68,4.78,234,49,"TenthTeeLatePar5ScoringAverage",2015
144,144,"Andrew Svoboda",80,4.78,301,63,"TenthTeeLatePar5ScoringAverage",2015
151,151,"Jonathan Byrd",69,4.79,134,28,"TenthTeeLatePar5ScoringAverage",2015
151,151,"KJ Choi",66,4.79,187,39,"TenthTeeLatePar5ScoringAverage",2015
151,151,"Cameron Percy",72,4.79,206,43,"TenthTeeLatePar5ScoringAverage",2015
154,154,"Stewart Cink",77,4.8,245,51,"TenthTeeLatePar5ScoringAverage",2015
154,154,"Oscar Fraustro",58,4.8,197,41,"TenthTeeLatePar5ScoringAverage",2015
154,154,"Sergio Garcia",59,4.8,24,5,"TenthTeeLatePar5ScoringAverage",2015
154,154,"Billy Hurley III",83,4.8,197,41,"TenthTeeLatePar5ScoringAverage",2015
154,154,"Hideki Matsuyama",95,4.8,72,15,"TenthTeeLatePar5ScoringAverage",2015
154,154,"SJ Park",79,4.8,221,46,"TenthTeeLatePar5ScoringAverage",2015
154,154,"Brian Stuard",97,4.8,307,64,"TenthTeeLatePar5ScoringAverage",2015
154,154,"Camilo Villegas",83,4.8,216,45,"TenthTeeLatePar5ScoringAverage",2015
162,162,"Derek Fathauer",81,4.82,294,61,"TenthTeeLatePar5ScoringAverage",2015
162,162,"Roger Sloan",56,4.82,188,39,"TenthTeeLatePar5ScoringAverage",2015
162,162,"Scott Stallings",60,4.82,323,67,"TenthTeeLatePar5ScoringAverage",2015
165,165,"Ernie Els",57,4.83,58,12,"TenthTeeLatePar5ScoringAverage",2015
165,165,"Bryce Molder",91,4.83,314,65,"TenthTeeLatePar5ScoringAverage",2015
167,167,"Marc Leishman",74,4.84,150,31,"TenthTeeLatePar5ScoringAverage",2015
168,168,"Billy Horschel",99,4.85,126,26,"TenthTeeLatePar5ScoringAverage",2015
168,168,"Greg Owen",58,4.85,131,27,"TenthTeeLatePar5ScoringAverage",2015
168,168,"Will Wilcox",58,4.85,165,34,"TenthTeeLatePar5ScoringAverage",2015
171,171,"Ben Martin",93,4.86,248,51,"TenthTeeLatePar5ScoringAverage",2015
172,172,"Erik Compton",86,4.87,190,39,"TenthTeeLatePar5ScoringAverage",2015
173,173,"Ian Poulter",68,4.88,78,16,"TenthTeeLatePar5ScoringAverage",2015
174,174,"Matt Every",73,4.9,235,48,"TenthTeeLatePar5ScoringAverage",2015
174,174,"Padraig Harrington",60,4.9,191,39,"TenthTeeLatePar5ScoringAverage",2015
174,174,"Lee Westwood",56,4.9,98,20,"TenthTeeLatePar5ScoringAverage",2015
177,177,"Geoff Ogilvy",50,4.93,133,27,"TenthTeeLatePar5ScoringAverage",2015
178,178,"Robert Allenby",63,4.94,178,36,"TenthTeeLatePar5ScoringAverage",2015
178,178,"Eric Axley",57,4.94,89,18,"TenthTeeLatePar5ScoringAverage",2015
180,180,"Keegan Bradley",87,5,140,28,"TenthTeeLatePar5ScoringAverage",2015
180,180,"Jim Furyk",71,5,50,10,"TenthTeeLatePar5ScoringAverage",2015
182,182,"Webb Simpson",81,5.04,121,24,"TenthTeeLatePar5ScoringAverage",2015
