"GIRPercentage100yards_RANKTHISWEEK_2007","GIRPercentage100yards_RANKLASTWEEK_2007","GIRPercentage100yards_PLAYERNAME_2007","GIRPercentage100yards_ROUNDS_2007","GIRPercentage100yards_Pct_2007","GIRPercentage100yards_GREENSHIT_2007","GIRPercentage100yards_TOTALHOLES_2007","GIRPercentage100yards_RELATIVETOPAR_2007","stat_name","year"
1,1,"Tiger Woods",63,69.59,437,628,-0.25,"GIRPercentage100yards",2007
2,2,"Jim Furyk",84,67.54,674,998,-0.18,"GIRPercentage100yards",2007
3,3,"Tommy Armour III",81,67.29,683,1015,-0.18,"GIRPercentage100yards",2007
4,4,"Tom Lehman",62,66.76,484,725,-0.16,"GIRPercentage100yards",2007
5,5,"John Senden",97,66.5,812,1221,-0.11,"GIRPercentage100yards",2007
6,6,"Stephen Leaney",82,66.28,745,1124,-0.17,"GIRPercentage100yards",2007
7,7,"Billy Mayfair",98,66.07,816,1235,-0.15,"GIRPercentage100yards",2007
8,8,"John Merrick",92,65.87,776,1178,-0.14,"GIRPercentage100yards",2007
9,9,"Briny Baird",115,65.59,999,1523,-0.16,"GIRPercentage100yards",2007
10,10,"Robert Allenby",90,65.56,729,1112,-0.16,"GIRPercentage100yards",2007
11,11,"Cameron Beckman",96,65.55,801,1222,-0.16,"GIRPercentage100yards",2007
12,12,"Jeff Overton",60,65.36,485,742,-0.15,"GIRPercentage100yards",2007
13,13,"Jeff Gove",103,65.15,886,1360,-0.13,"GIRPercentage100yards",2007
14,14,"Alex Cejka",80,65.06,676,1039,-0.15,"GIRPercentage100yards",2007
15,15,"Kenny Perry",83,64.75,700,1081,-0.15,"GIRPercentage100yards",2007
16,16,"Trevor Immelman",74,64.65,514,795,-0.13,"GIRPercentage100yards",2007
17,17,"Greg Owen",81,64.63,625,967,-0.12,"GIRPercentage100yards",2007
18,18,"Ryan Moore",92,64.57,698,1081,-0.17,"GIRPercentage100yards",2007
19,19,"Mathew Goggin",97,64.51,798,1237,-0.14,"GIRPercentage100yards",2007
19,19,"Charles Warren",101,64.51,836,1296,-0.15,"GIRPercentage100yards",2007
21,21,"JJ Henry",86,64.21,628,978,-0.15,"GIRPercentage100yards",2007
22,22,"Joe Durant",88,64.15,662,1032,-0.11,"GIRPercentage100yards",2007
23,23,"Shaun Micheel",91,64.12,654,1020,-0.17,"GIRPercentage100yards",2007
24,24,"Michael Putnam",96,64.09,746,1164,-0.17,"GIRPercentage100yards",2007
25,25,"Sean OHair",98,63.89,743,1163,-0.15,"GIRPercentage100yards",2007
26,26,"Johnson Wagner",97,63.8,793,1243,-0.16,"GIRPercentage100yards",2007
27,27,"Ted Purdy",102,63.73,789,1238,-0.11,"GIRPercentage100yards",2007
27,27,"Camilo Villegas",82,63.73,643,1009,-0.2,"GIRPercentage100yards",2007
29,29,"Charlie Wi",90,63.72,785,1232,-0.17,"GIRPercentage100yards",2007
30,30,"Hunter Mahan",91,63.47,676,1065,-0.17,"GIRPercentage100yards",2007
31,31,"Mark Brooks",53,63.43,392,618,-0.15,"GIRPercentage100yards",2007
32,32,"Davis Love III",66,63.41,480,757,-0.13,"GIRPercentage100yards",2007
33,33,"Justin Rose",63,63.32,366,578,-0.2,"GIRPercentage100yards",2007
34,34,"DJ Brigman",67,63.27,496,784,-0.15,"GIRPercentage100yards",2007
35,35,"Jeff Quinney",95,63.22,808,1278,-0.18,"GIRPercentage100yards",2007
36,36,"Bart Bryant",87,63.13,690,1093,-0.17,"GIRPercentage100yards",2007
37,37,"Craig Barlow",52,63.12,392,621,-0.14,"GIRPercentage100yards",2007
38,38,"Robert Gamez",88,63.07,707,1121,-0.17,"GIRPercentage100yards",2007
39,39,"Ernie Els",59,63.06,396,628,-0.18,"GIRPercentage100yards",2007
40,40,"DJ Trahan",99,62.96,787,1250,-0.12,"GIRPercentage100yards",2007
41,41,"Duffy Waldorf",69,62.92,538,855,-0.14,"GIRPercentage100yards",2007
42,42,"Jim Rutledge",59,62.81,424,675,-0.08,"GIRPercentage100yards",2007
43,43,"Chad Campbell",96,62.79,685,1091,-0.18,"GIRPercentage100yards",2007
44,44,"Bo Van Pelt",104,62.77,880,1402,-0.18,"GIRPercentage100yards",2007
45,45,"Lucas Glover",98,62.76,681,1085,-0.19,"GIRPercentage100yards",2007
46,46,"KJ Choi",87,62.74,623,993,-0.18,"GIRPercentage100yards",2007
47,47,"Steve Marino",106,62.73,801,1277,-0.14,"GIRPercentage100yards",2007
47,47,"Heath Slocum",101,62.73,870,1387,-0.21,"GIRPercentage100yards",2007
49,49,"Ken Duke",112,62.7,849,1354,-0.18,"GIRPercentage100yards",2007
49,49,"Jeff Maggert",79,62.7,691,1102,-0.16,"GIRPercentage100yards",2007
51,51,"Frank Lickliter II",95,62.68,766,1222,-0.19,"GIRPercentage100yards",2007
52,52,"Adam Scott",69,62.67,460,734,-0.19,"GIRPercentage100yards",2007
53,53,"Steve Stricker",81,62.66,599,956,-0.22,"GIRPercentage100yards",2007
54,54,"Zach Johnson",76,62.63,563,899,-0.21,"GIRPercentage100yards",2007
55,55,"Robert Garrigus",95,62.6,738,1179,-0.18,"GIRPercentage100yards",2007
56,56,"Stewart Cink",91,62.57,657,1050,-0.18,"GIRPercentage100yards",2007
57,57,"Jesper Parnevik",88,62.5,675,1080,-0.22,"GIRPercentage100yards",2007
58,58,"Tom Byrum",50,62.46,381,610,-0.14,"GIRPercentage100yards",2007
59,59,"Rod Pampling",92,62.43,658,1054,-0.14,"GIRPercentage100yards",2007
60,60,"Rocco Mediate",72,62.42,618,990,-0.18,"GIRPercentage100yards",2007
61,61,"Sergio Garcia",68,62.41,503,806,-0.22,"GIRPercentage100yards",2007
61,61,"Joey Sindelar",75,62.41,616,987,-0.15,"GIRPercentage100yards",2007
63,63,"Chris Stroud",66,62.38,504,808,-0.17,"GIRPercentage100yards",2007
64,64,"Matt Hendrix",63,62.37,474,760,-0.16,"GIRPercentage100yards",2007
65,65,"Will Ma Kenzie",100,62.33,809,1298,-0.15,"GIRPercentage100yards",2007
66,66,"Ryan Armour",107,62.31,848,1361,-0.17,"GIRPercentage100yards",2007
67,67,"Mark Wilson",87,62.3,684,1098,-0.14,"GIRPercentage100yards",2007
68,68,"Steve Flesch",100,62.26,820,1317,-0.15,"GIRPercentage100yards",2007
69,69,"Nick Watney",87,62.25,620,996,-0.14,"GIRPercentage100yards",2007
70,70,"Scott Verplank",82,62.23,542,871,-0.2,"GIRPercentage100yards",2007
71,71,"Rich Beem",89,62.22,621,998,-0.16,"GIRPercentage100yards",2007
72,72,"Jay Williamson",50,62.18,416,669,-0.21,"GIRPercentage100yards",2007
73,73,"Tim Herron",98,62.15,734,1181,-0.17,"GIRPercentage100yards",2007
74,74,"Anthony Kim",93,62.1,675,1087,-0.16,"GIRPercentage100yards",2007
75,75,"Stephen Ames",81,62.09,570,918,-0.16,"GIRPercentage100yards",2007
75,75,"Pat Perez",84,62.09,583,939,-0.2,"GIRPercentage100yards",2007
77,77,"Michael Allen",74,62.01,573,924,-0.18,"GIRPercentage100yards",2007
78,78,"Freddie Jacobson",70,61.96,619,999,-0.23,"GIRPercentage100yards",2007
78,78,"Jerry Kelly",101,61.96,697,1125,-0.18,"GIRPercentage100yards",2007
80,80,"Brett Wetterich",88,61.93,597,964,-0.13,"GIRPercentage100yards",2007
81,81,"Cliff Kresge",107,61.84,919,1486,-0.16,"GIRPercentage100yards",2007
81,81,"Darron Stiles",65,61.84,470,760,-0.11,"GIRPercentage100yards",2007
83,83,"Steve Lowery",74,61.82,599,969,-0.17,"GIRPercentage100yards",2007
84,84,"David Branshaw",83,61.8,678,1097,-0.12,"GIRPercentage100yards",2007
85,85,"Vijay Singh",102,61.76,696,1127,-0.17,"GIRPercentage100yards",2007
86,86,"Phil Mickelson",73,61.69,438,710,-0.17,"GIRPercentage100yards",2007
87,87,"Justin Leonard",95,61.66,764,1239,-0.18,"GIRPercentage100yards",2007
88,88,"Steve Allan",63,61.63,485,787,-0.2,"GIRPercentage100yards",2007
89,89,"Boo Weekley",101,61.62,676,1097,-0.18,"GIRPercentage100yards",2007
90,90,"Dean Wilson",92,61.61,690,1120,-0.2,"GIRPercentage100yards",2007
91,91,"Ryan Palmer",91,61.59,728,1182,-0.18,"GIRPercentage100yards",2007
92,92,"Doug LaBelle II",104,61.54,856,1391,-0.14,"GIRPercentage100yards",2007
92,92,"Brandt Snedeker",105,61.54,797,1295,-0.2,"GIRPercentage100yards",2007
94,94,"Billy Andrade",88,61.53,707,1149,-0.15,"GIRPercentage100yards",2007
95,95,"Jeff Brehaut",59,61.51,425,691,-0.14,"GIRPercentage100yards",2007
96,96,"Daniel Chopra",106,61.49,811,1319,-0.18,"GIRPercentage100yards",2007
97,97,"Jason Dufner",100,61.48,779,1267,-0.15,"GIRPercentage100yards",2007
98,98,"Brian Davis",101,61.41,767,1249,-0.19,"GIRPercentage100yards",2007
99,99,"Kent Jones",97,61.4,792,1290,-0.17,"GIRPercentage100yards",2007
100,100,"Dicky Pride",71,61.38,561,914,-0.19,"GIRPercentage100yards",2007
101,101,"Woody Austin",95,61.25,757,1236,-0.17,"GIRPercentage100yards",2007
102,102,"Charles Howell III",89,61.17,575,940,-0.17,"GIRPercentage100yards",2007
103,103,"Kirk Triplett",77,61.16,603,986,-0.12,"GIRPercentage100yards",2007
104,104,"Luke Donald",69,61.12,459,751,-0.2,"GIRPercentage100yards",2007
105,105,"Craig Kanada",109,61.09,865,1416,-0.18,"GIRPercentage100yards",2007
106,106,"Matt Kuchar",85,61.07,648,1061,-0.15,"GIRPercentage100yards",2007
107,107,"Daisuke Maruyama",86,61.06,671,1099,-0.14,"GIRPercentage100yards",2007
108,108,"Jason Gore",86,61.03,664,1088,-0.15,"GIRPercentage100yards",2007
108,108,"Vaughn Taylor",91,61.03,642,1052,-0.21,"GIRPercentage100yards",2007
108,108,"David Toms",80,61.03,556,911,-0.2,"GIRPercentage100yards",2007
111,111,"Michael Sim",52,61,427,700,-0.17,"GIRPercentage100yards",2007
112,112,"Kevin Sutherland",85,60.95,601,986,-0.14,"GIRPercentage100yards",2007
113,113,"Jason Bohn",57,60.86,479,787,-0.15,"GIRPercentage100yards",2007
113,113,"Kyle Reifers",71,60.86,552,907,-0.11,"GIRPercentage100yards",2007
115,115,"Richard Johnson",93,60.82,790,1299,-0.16,"GIRPercentage100yards",2007
116,116,"Carl Pettersson",111,60.76,802,1320,-0.19,"GIRPercentage100yards",2007
117,117,"Tom Johnson",74,60.71,561,924,-0.13,"GIRPercentage100yards",2007
118,118,"Tim Clark",66,60.62,468,772,-0.25,"GIRPercentage100yards",2007
118,118,"Bill Haas",93,60.62,682,1125,-0.13,"GIRPercentage100yards",2007
118,118,"Kevin Stadler",95,60.62,642,1059,-0.12,"GIRPercentage100yards",2007
121,121,"Craig Bowden",78,60.6,589,972,-0.15,"GIRPercentage100yards",2007
122,122,"Anders Hansen",55,60.58,312,515,-0.17,"GIRPercentage100yards",2007
123,123,"Mike Weir",82,60.56,522,862,-0.16,"GIRPercentage100yards",2007
124,124,"Steve Elkington",87,60.53,641,1059,-0.15,"GIRPercentage100yards",2007
125,125,"Chris Tidland",59,60.46,445,736,-0.13,"GIRPercentage100yards",2007
126,126,"Bob Tway",103,60.45,775,1282,-0.16,"GIRPercentage100yards",2007
127,127,"Arron Oberholser",69,60.44,472,781,-0.19,"GIRPercentage100yards",2007
128,128,"George McNeill",95,60.42,690,1142,-0.19,"GIRPercentage100yards",2007
129,129,"Bubba Watson",80,60.38,509,843,-0.16,"GIRPercentage100yards",2007
