"LatePar4ScoringAverage_RANKTHISWEEK_2007","LatePar4ScoringAverage_RANKLASTWEEK_2007","LatePar4ScoringAverage_PLAYERNAME_2007","LatePar4ScoringAverage_ROUNDS_2007","LatePar4ScoringAverage_AVG_2007","LatePar4ScoringAverage_TOTALSTROKES_2007","LatePar4ScoringAverage_TOTALHOLES_2007","stat_name","year"
22,22,"Stephen Leaney",82,4.03,1690,419,"LatePar4ScoringAverage",2007
22,22,"Peter Lonard",85,4.03,1907,473,"LatePar4ScoringAverage",2007
22,22,"Sean OHair",98,4.03,2339,580,"LatePar4ScoringAverage",2007
22,22,"Chris Riley",59,4.03,1391,345,"LatePar4ScoringAverage",2007
22,22,"Joey Sindelar",75,4.03,1448,359,"LatePar4ScoringAverage",2007
30,30,"Craig Bowden",78,4.04,1357,336,"LatePar4ScoringAverage",2007
30,30,"Steve Elkington",87,4.04,1871,463,"LatePar4ScoringAverage",2007
30,30,"Lucas Glover",98,4.04,2192,542,"LatePar4ScoringAverage",2007
30,30,"Zach Johnson",76,4.04,1677,415,"LatePar4ScoringAverage",2007
30,30,"Anthony Kim",93,4.04,1928,477,"LatePar4ScoringAverage",2007
30,30,"Jarrod Lyle",77,4.04,1398,346,"LatePar4ScoringAverage",2007
30,30,"Shigeki Maruyama",84,4.04,1957,484,"LatePar4ScoringAverage",2007
30,30,"Ian Poulter",63,4.04,1248,309,"LatePar4ScoringAverage",2007
30,30,"Jeff Quinney",95,4.04,1859,460,"LatePar4ScoringAverage",2007
30,30,"Adam Scott",69,4.04,1795,444,"LatePar4ScoringAverage",2007
30,30,"Vijay Singh",102,4.04,2566,635,"LatePar4ScoringAverage",2007
30,30,"Heath Slocum",101,4.04,2380,589,"LatePar4ScoringAverage",2007
30,30,"David Toms",80,4.04,1716,425,"LatePar4ScoringAverage",2007
30,30,"DJ Trahan",99,4.04,2015,499,"LatePar4ScoringAverage",2007
44,44,"Steve Allan",63,4.05,1356,335,"LatePar4ScoringAverage",2007
44,44,"Stephen Ames",81,4.05,1962,484,"LatePar4ScoringAverage",2007
44,44,"Bart Bryant",87,4.05,1952,482,"LatePar4ScoringAverage",2007
44,44,"Brian Davis",101,4.05,1877,464,"LatePar4ScoringAverage",2007
44,44,"Jason Dufner",100,4.05,2104,520,"LatePar4ScoringAverage",2007
44,44,"Bob Estes",88,4.05,1693,418,"LatePar4ScoringAverage",2007
44,44,"Steve Lowery",74,4.05,1564,386,"LatePar4ScoringAverage",2007
44,44,"Phil Mickelson",73,4.05,1828,451,"LatePar4ScoringAverage",2007
44,44,"Carl Pettersson",111,4.05,2572,635,"LatePar4ScoringAverage",2007
44,44,"Dicky Pride",71,4.05,1404,347,"LatePar4ScoringAverage",2007
44,44,"Brandt Snedeker",105,4.05,2496,616,"LatePar4ScoringAverage",2007
44,44,"Camilo Villegas",82,4.05,1808,446,"LatePar4ScoringAverage",2007
44,44,"Charles Warren",101,4.05,2080,514,"LatePar4ScoringAverage",2007
57,57,"Aaron Baddeley",83,4.06,2101,518,"LatePar4ScoringAverage",2007
57,57,"Stewart Cink",91,4.06,2162,532,"LatePar4ScoringAverage",2007
57,57,"Steve Flesch",100,4.06,1969,485,"LatePar4ScoringAverage",2007
57,57,"Mathew Goggin",97,4.06,2170,535,"LatePar4ScoringAverage",2007
57,57,"JP Hayes",89,4.06,1856,457,"LatePar4ScoringAverage",2007
57,57,"Mark Hensby",81,4.06,1653,407,"LatePar4ScoringAverage",2007
57,57,"Ryuji Imada",104,4.06,2356,581,"LatePar4ScoringAverage",2007
57,57,"Tom Johnson",74,4.06,1417,349,"LatePar4ScoringAverage",2007
57,57,"Justin Leonard",95,4.06,2023,498,"LatePar4ScoringAverage",2007
57,57,"Jeff Maggert",79,4.06,1656,408,"LatePar4ScoringAverage",2007
57,57,"Parker McLachlin",83,4.06,1677,413,"LatePar4ScoringAverage",2007
57,57,"Shaun Micheel",91,4.06,1886,464,"LatePar4ScoringAverage",2007
57,57,"Ryan Moore",92,4.06,1859,458,"LatePar4ScoringAverage",2007
57,57,"Joe Ogilvie",102,4.06,2117,522,"LatePar4ScoringAverage",2007
57,57,"Pat Perez",84,4.06,2156,531,"LatePar4ScoringAverage",2007
57,57,"Kenny Perry",83,4.06,1866,460,"LatePar4ScoringAverage",2007
57,57,"John Rollins",102,4.06,1955,482,"LatePar4ScoringAverage",2007
57,57,"Michael Sim",52,4.06,1233,304,"LatePar4ScoringAverage",2007
57,57,"Scott Verplank",82,4.06,2184,538,"LatePar4ScoringAverage",2007
57,57,"Duffy Waldorf",69,4.06,1609,396,"LatePar4ScoringAverage",2007
57,57,"Bubba Watson",80,4.06,1859,458,"LatePar4ScoringAverage",2007
57,57,"Boo Weekley",101,4.06,2195,540,"LatePar4ScoringAverage",2007
57,57,"Mike Weir",82,4.06,1823,449,"LatePar4ScoringAverage",2007
57,57,"Mark Wilson",87,4.06,1866,460,"LatePar4ScoringAverage",2007
81,81,"Robert Allenby",90,4.07,2176,534,"LatePar4ScoringAverage",2007
81,81,"Ryan Armour",107,4.07,2419,595,"LatePar4ScoringAverage",2007
81,81,"Briny Baird",115,4.07,2470,607,"LatePar4ScoringAverage",2007
81,81,"Andrew Buckle",77,4.07,1877,461,"LatePar4ScoringAverage",2007
81,81,"Mark Calcavecchia",93,4.07,2002,492,"LatePar4ScoringAverage",2007
81,81,"Jose Coceres",50,4.07,1218,299,"LatePar4ScoringAverage",2007
81,81,"Glen Day",85,4.07,1809,445,"LatePar4ScoringAverage",2007
81,81,"Robert Garrigus",95,4.07,1902,467,"LatePar4ScoringAverage",2007
81,81,"Brian Gay",107,4.07,2397,589,"LatePar4ScoringAverage",2007
81,81,"Paul Gow",70,4.07,1287,316,"LatePar4ScoringAverage",2007
81,81,"Mathias Gronberg",95,4.07,1862,457,"LatePar4ScoringAverage",2007
81,81,"Bill Haas",93,4.07,2057,506,"LatePar4ScoringAverage",2007
81,81,"Tripp Isenhour",86,4.07,1939,476,"LatePar4ScoringAverage",2007
81,81,"Doug LaBelle II",104,4.07,1927,473,"LatePar4ScoringAverage",2007
81,81,"Tom Lehman",62,4.07,1387,341,"LatePar4ScoringAverage",2007
81,81,"Will Ma Kenzie",100,4.07,2113,519,"LatePar4ScoringAverage",2007
81,81,"Steve Marino",106,4.07,2527,621,"LatePar4ScoringAverage",2007
81,81,"Daisuke Maruyama",86,4.07,1646,404,"LatePar4ScoringAverage",2007
81,81,"John Merrick",92,4.07,1822,448,"LatePar4ScoringAverage",2007
81,81,"Geoff Ogilvy",84,4.07,1992,490,"LatePar4ScoringAverage",2007
81,81,"Kevin Sutherland",85,4.07,1842,453,"LatePar4ScoringAverage",2007
81,81,"Chris Tidland",59,4.07,1352,332,"LatePar4ScoringAverage",2007
81,81,"Nick Watney",87,4.07,1892,465,"LatePar4ScoringAverage",2007
104,104,"Michael Allen",74,4.08,1501,368,"LatePar4ScoringAverage",2007
104,104,"Mark Brooks",53,4.08,1097,269,"LatePar4ScoringAverage",2007
104,104,"Gavin Coles",87,4.08,1663,408,"LatePar4ScoringAverage",2007
104,104,"Marco Dawson",73,4.08,1326,325,"LatePar4ScoringAverage",2007
104,104,"Bubba Dickerson",51,4.08,1123,275,"LatePar4ScoringAverage",2007
104,104,"Joe Durant",88,4.08,1716,421,"LatePar4ScoringAverage",2007
104,104,"Harrison Frazar",88,4.08,1883,462,"LatePar4ScoringAverage",2007
104,104,"Charles Howell III",89,4.08,1761,432,"LatePar4ScoringAverage",2007
104,104,"Kent Jones",97,4.08,1921,471,"LatePar4ScoringAverage",2007
104,104,"Jerry Kelly",101,4.08,2426,595,"LatePar4ScoringAverage",2007
104,104,"Cliff Kresge",107,4.08,2291,562,"LatePar4ScoringAverage",2007
104,104,"Craig Lile",77,4.08,1652,405,"LatePar4ScoringAverage",2007
104,104,"Davis Love III",66,4.08,1544,378,"LatePar4ScoringAverage",2007
104,104,"Hunter Mahan",91,4.08,2103,516,"LatePar4ScoringAverage",2007
104,104,"George McNeill",95,4.08,1883,462,"LatePar4ScoringAverage",2007
104,104,"Arron Oberholser",69,4.08,1598,392,"LatePar4ScoringAverage",2007
104,104,"Rod Pampling",92,4.08,2098,514,"LatePar4ScoringAverage",2007
104,104,"Corey Pavin",81,4.08,1561,383,"LatePar4ScoringAverage",2007
104,104,"Tim Petrovic",106,4.08,2293,562,"LatePar4ScoringAverage",2007
104,104,"Jason Schultz",63,4.08,1362,334,"LatePar4ScoringAverage",2007
104,104,"Bob Tway",103,4.08,2117,519,"LatePar4ScoringAverage",2007
104,104,"Charlie Wi",90,4.08,2167,531,"LatePar4ScoringAverage",2007
104,104,"Dean Wilson",92,4.08,1722,422,"LatePar4ScoringAverage",2007
127,127,"Billy Andrade",88,4.09,1919,469,"LatePar4ScoringAverage",2007
127,127,"Jeff Brehaut",59,4.09,1430,350,"LatePar4ScoringAverage",2007
127,127,"Jonathan Byrd",73,4.09,1627,398,"LatePar4ScoringAverage",2007
127,127,"Ben Curtis",80,4.09,1469,359,"LatePar4ScoringAverage",2007
127,127,"Brendon de Jonge",76,4.09,1871,457,"LatePar4ScoringAverage",2007
127,127,"Fred Funk",65,4.09,1365,334,"LatePar4ScoringAverage",2007
127,127,"Jeff Gove",103,4.09,2291,560,"LatePar4ScoringAverage",2007
127,127,"Bob Heintz",85,4.09,1807,442,"LatePar4ScoringAverage",2007
127,127,"Tim Herron",98,4.09,1732,423,"LatePar4ScoringAverage",2007
127,127,"JB Holmes",71,4.09,1574,385,"LatePar4ScoringAverage",2007
127,127,"Trevor Immelman",74,4.09,1696,415,"LatePar4ScoringAverage",2007
127,127,"Richard Johnson",93,4.09,1635,400,"LatePar4ScoringAverage",2007
127,127,"Craig Kanada",109,4.09,2465,602,"LatePar4ScoringAverage",2007
127,127,"Matt Kuchar",85,4.09,1818,445,"LatePar4ScoringAverage",2007
127,127,"John Mallinger",96,4.09,1847,452,"LatePar4ScoringAverage",2007
127,127,"Bryce Molder",56,4.09,1085,265,"LatePar4ScoringAverage",2007
127,127,"Greg Owen",81,4.09,1671,409,"LatePar4ScoringAverage",2007
127,127,"Chris Stroud",66,4.09,1501,367,"LatePar4ScoringAverage",2007
127,127,"Vaughn Taylor",91,4.09,1994,487,"LatePar4ScoringAverage",2007
127,127,"Brett Wetterich",88,4.09,1835,449,"LatePar4ScoringAverage",2007
147,147,"Craig Barlow",52,4.1,911,222,"LatePar4ScoringAverage",2007
147,147,"Luke Donald",69,4.1,1512,369,"LatePar4ScoringAverage",2007
147,147,"Anders Hansen",55,4.1,1286,314,"LatePar4ScoringAverage",2007
147,147,"Frank Lickliter II",95,4.1,1874,457,"LatePar4ScoringAverage",2007
147,147,"Nick OHern",72,4.1,1633,398,"LatePar4ScoringAverage",2007
147,147,"Justin Rose",63,4.1,1574,384,"LatePar4ScoringAverage",2007
147,147,"Steve Wheatcroft",73,4.1,1592,388,"LatePar4ScoringAverage",2007
154,154,"Stuart Appleby",74,4.11,2011,489,"LatePar4ScoringAverage",2007
154,154,"Michael Boyd",61,4.11,1340,326,"LatePar4ScoringAverage",2007
154,154,"Chad Campbell",96,4.11,2026,493,"LatePar4ScoringAverage",2007
154,154,"Tim Clark",66,4.11,1704,415,"LatePar4ScoringAverage",2007
154,154,"Robert Gamez",88,4.11,1758,428,"LatePar4ScoringAverage",2007
154,154,"Retief Goosen",50,4.11,1074,261,"LatePar4ScoringAverage",2007
154,154,"Padraig Harrington",64,4.11,1701,414,"LatePar4ScoringAverage",2007
154,154,"JJ Henry",86,4.11,1696,413,"LatePar4ScoringAverage",2007
154,154,"Lee Janzen",66,4.11,1433,349,"LatePar4ScoringAverage",2007
154,154,"Troy Matteson",87,4.11,1923,468,"LatePar4ScoringAverage",2007
154,154,"Rocco Mediate",72,4.11,1316,320,"LatePar4ScoringAverage",2007
154,154,"Tom Pernice Jr",104,4.11,2491,606,"LatePar4ScoringAverage",2007
154,154,"Johnson Wagner",97,4.11,2132,519,"LatePar4ScoringAverage",2007
167,167,"Rich Barcelo",80,4.12,1636,397,"LatePar4ScoringAverage",2007
167,167,"Brian Bateman",55,4.12,1124,273,"LatePar4ScoringAverage",2007
167,167,"Chris Couch",76,4.12,1901,461,"LatePar4ScoringAverage",2007
167,167,"Ted Purdy",102,4.12,2097,509,"LatePar4ScoringAverage",2007
167,167,"Michael Putnam",96,4.12,2194,533,"LatePar4ScoringAverage",2007
167,167,"Brett Quigley",79,4.12,1699,412,"LatePar4ScoringAverage",2007
167,167,"Jim Rutledge",59,4.12,1288,313,"LatePar4ScoringAverage",2007
167,167,"Paul Stankowski",52,4.12,1088,264,"LatePar4ScoringAverage",2007
167,167,"Henrik Stenson",52,4.12,1066,259,"LatePar4ScoringAverage",2007
167,167,"Darron Stiles",65,4.12,1354,329,"LatePar4ScoringAverage",2007
177,177,"Jason Bohn",57,4.13,1327,321,"LatePar4ScoringAverage",2007
177,177,"David Branshaw",83,4.13,1739,421,"LatePar4ScoringAverage",2007
177,177,"DJ Brigman",67,4.13,1399,339,"LatePar4ScoringAverage",2007
177,177,"Paul Goydos",60,4.13,1211,293,"LatePar4ScoringAverage",2007
177,177,"Kirk Triplett",77,4.13,1515,367,"LatePar4ScoringAverage",2007
182,182,"Eric Axley",107,4.14,2317,560,"LatePar4ScoringAverage",2007
182,182,"Rich Beem",89,4.14,2048,495,"LatePar4ScoringAverage",2007
182,182,"Charley Hoffman",97,4.14,2217,536,"LatePar4ScoringAverage",2007
182,182,"Ryan Palmer",91,4.14,1900,459,"LatePar4ScoringAverage",2007
182,182,"Jaco Van Zyl",51,4.14,1217,294,"LatePar4ScoringAverage",2007
187,187,"Tom Byrum",50,4.15,1063,256,"LatePar4ScoringAverage",2007
187,187,"Chris DiMarco",79,4.15,1718,414,"LatePar4ScoringAverage",2007
187,187,"Scott Gutschewski",67,4.15,1229,296,"LatePar4ScoringAverage",2007
187,187,"Kevin Stadler",95,4.15,1815,437,"LatePar4ScoringAverage",2007
191,191,"John Daly",59,4.16,1322,318,"LatePar4ScoringAverage",2007
191,191,"Kyle Reifers",71,4.16,1427,343,"LatePar4ScoringAverage",2007
193,193,"Matt Hendrix",63,4.17,1280,307,"LatePar4ScoringAverage",2007
193,193,"Jeff Sluman",60,4.17,1101,264,"LatePar4ScoringAverage",2007
195,195,"Todd Hamilton",76,4.18,1572,376,"LatePar4ScoringAverage",2007
196,196,"Jose Maria Olazabal",52,4.2,1033,246,"LatePar4ScoringAverage",2007
