"Last15EventsAccuracy_RANKTHISWEEK_2005","Last15EventsAccuracy_RANKLASTWEEK_2005","Last15EventsAccuracy_PLAYERNAME_2005","Last15EventsAccuracy_EVENTS_2005","Last15EventsAccuracy_RATING_2005","stat_name","year"
91,90,"Chris Smith",10,7.1,"Last15EventsAccuracy",2005
91,90,"Joey Snyder III",10,7.1,"Last15EventsAccuracy",2005
91,90,"Vaughn Taylor",9,7.1,"Last15EventsAccuracy",2005
91,90,"Bo Van Pelt",9,7.1,"Last15EventsAccuracy",2005
110,110,"Billy Andrade",8,7,"Last15EventsAccuracy",2005
110,110,"Doug Barron",6,7,"Last15EventsAccuracy",2005
110,110,"Jeff Brehaut",8,7,"Last15EventsAccuracy",2005
110,110,"DJ Brigman",4,7,"Last15EventsAccuracy",2005
110,110,"Paul Claxton",7,7,"Last15EventsAccuracy",2005
110,110,"Robert Damron",7,7,"Last15EventsAccuracy",2005
110,110,"Jason Gore",5,7,"Last15EventsAccuracy",2005
110,110,"Steve Jones",4,7,"Last15EventsAccuracy",2005
110,110,"Brad Lardon",2,7,"Last15EventsAccuracy",2005
110,110,"Stephen Leaney",8,7,"Last15EventsAccuracy",2005
110,110,"Billy Mayfair",11,7,"Last15EventsAccuracy",2005
110,110,"Geoff Ogilvy",9,7,"Last15EventsAccuracy",2005
110,110,"Greg Owen",9,7,"Last15EventsAccuracy",2005
110,110,"Rod Pampling",10,7,"Last15EventsAccuracy",2005
110,110,"Craig Perks",3,7,"Last15EventsAccuracy",2005
110,110,"Mike Small",2,7,"Last15EventsAccuracy",2005
110,110,"Hidemichi Tanaka",10,7,"Last15EventsAccuracy",2005
110,110,"Bob Tway",7,7,"Last15EventsAccuracy",2005
110,110,"Duffy Waldorf",6,7,"Last15EventsAccuracy",2005
110,110,"Dean Wilson",9,7,"Last15EventsAccuracy",2005
130,130,"Michael Allen",5,6.9,"Last15EventsAccuracy",2005
130,130,"Eric Axley",1,6.9,"Last15EventsAccuracy",2005
130,130,"Brian Bateman",6,6.9,"Last15EventsAccuracy",2005
130,130,"Cameron Beckman",9,6.9,"Last15EventsAccuracy",2005
130,130,"Jaxon Brigman",2,6.9,"Last15EventsAccuracy",2005
130,130,"Stewart Cink",9,6.9,"Last15EventsAccuracy",2005
130,130,"Ben Curtis",6,6.9,"Last15EventsAccuracy",2005
130,130,"Bob Estes",11,6.9,"Last15EventsAccuracy",2005
130,130,"Niclas Fasth",3,6.9,"Last15EventsAccuracy",2005
130,130,"Kenneth Ferrie",2,6.9,"Last15EventsAccuracy",2005
130,130,"Carlos Franco",9,6.9,"Last15EventsAccuracy",2005
130,130,"Zach Johnson",6,6.9,"Last15EventsAccuracy",2005
130,130,"Brendan Jones",6,6.9,"Last15EventsAccuracy",2005
130,130,"Matt Kuchar",7,6.9,"Last15EventsAccuracy",2005
130,130,"Peter Lonard",9,6.9,"Last15EventsAccuracy",2005
130,130,"Jose Maria Olazabal",10,6.9,"Last15EventsAccuracy",2005
130,130,"Carl Paulson",7,6.9,"Last15EventsAccuracy",2005
130,130,"Corey Pavin",9,6.9,"Last15EventsAccuracy",2005
130,130,"Carl Pettersson",10,6.9,"Last15EventsAccuracy",2005
130,130,"John Rollins",9,6.9,"Last15EventsAccuracy",2005
130,130,"Gene Sauers",4,6.9,"Last15EventsAccuracy",2005
130,130,"Jeff Sluman",8,6.9,"Last15EventsAccuracy",2005
130,130,"Roland Thatcher",6,6.9,"Last15EventsAccuracy",2005
130,130,"Garrett Willis",6,6.9,"Last15EventsAccuracy",2005
154,155,"Stuart Appleby",9,6.8,"Last15EventsAccuracy",2005
154,155,"Tim Clark",7,6.8,"Last15EventsAccuracy",2005
154,155,"Mathias Gronberg",9,6.8,"Last15EventsAccuracy",2005
154,155,"Todd Hamilton",4,6.8,"Last15EventsAccuracy",2005
154,155,"Kent Jones",8,6.8,"Last15EventsAccuracy",2005
154,155,"Steve Lowery",11,6.8,"Last15EventsAccuracy",2005
154,155,"Shaun Micheel",6,6.8,"Last15EventsAccuracy",2005
154,155,"Kevin Na",5,6.8,"Last15EventsAccuracy",2005
154,155,"Sean OHair",10,6.8,"Last15EventsAccuracy",2005
154,155,"Mark OMeara",8,6.8,"Last15EventsAccuracy",2005
154,155,"Joe Ogilvie",7,6.8,"Last15EventsAccuracy",2005
154,155,"Ryan Palmer",8,6.8,"Last15EventsAccuracy",2005
154,155,"Tim Petrovic",5,6.8,"Last15EventsAccuracy",2005
154,155,"Tom Purtzer",1,6.8,"Last15EventsAccuracy",2005
154,155,"Brett Quigley",6,6.8,"Last15EventsAccuracy",2005
154,155,"John Senden",11,6.8,"Last15EventsAccuracy",2005
154,155,"Vance Veazey",1,6.8,"Last15EventsAccuracy",2005
154,155,"Grant Waite",6,6.8,"Last15EventsAccuracy",2005
154,155,"Tiger Woods",8,6.8,"Last15EventsAccuracy",2005
154,155,"YE Yang",1,6.8,"Last15EventsAccuracy",2005
154,155,"Don Yrene",2,6.8,"Last15EventsAccuracy",2005
175,176,"Stephen Ames",10,6.7,"Last15EventsAccuracy",2005
175,176,"Chris Anderson",5,6.7,"Last15EventsAccuracy",2005
175,176,"Guy Boros",5,6.7,"Last15EventsAccuracy",2005
175,176,"Michael Bradley",3,6.7,"Last15EventsAccuracy",2005
175,176,"Nick Faldo",4,6.7,"Last15EventsAccuracy",2005
175,176,"Kelly Gibson",2,6.7,"Last15EventsAccuracy",2005
175,176,"Scott Gutschewski",7,6.7,"Last15EventsAccuracy",2005
175,176,"Jay Haas",8,6.7,"Last15EventsAccuracy",2005
175,176,"Padraig Harrington",10,6.7,"Last15EventsAccuracy",2005
175,176,"JP Hayes",7,6.7,"Last15EventsAccuracy",2005
175,176,"Rick Heath",1,6.7,"Last15EventsAccuracy",2005
175,176,"Bob Heintz",8,6.7,"Last15EventsAccuracy",2005
175,176,"David Ishii",1,6.7,"Last15EventsAccuracy",2005
175,176,"Paul McGinley",4,6.7,"Last15EventsAccuracy",2005
175,176,"Greg Meyer",1,6.7,"Last15EventsAccuracy",2005
175,176,"DA Points",8,6.7,"Last15EventsAccuracy",2005
191,192,"Phil Blackmar",1,6.6,"Last15EventsAccuracy",2005
191,192,"Bob Burns",5,6.6,"Last15EventsAccuracy",2005
191,192,"David Duval",1,6.6,"Last15EventsAccuracy",2005
191,192,"Brad Faxon",10,6.6,"Last15EventsAccuracy",2005
191,192,"Todd Fischer",8,6.6,"Last15EventsAccuracy",2005
191,192,"Steve Flesch",4,6.6,"Last15EventsAccuracy",2005
191,192,"Brian Gay",8,6.6,"Last15EventsAccuracy",2005
191,192,"Brent Geiberger",4,6.6,"Last15EventsAccuracy",2005
191,192,"Matt Gogel",5,6.6,"Last15EventsAccuracy",2005
191,192,"Retief Goosen",9,6.6,"Last15EventsAccuracy",2005
191,192,"Paul Gow",5,6.6,"Last15EventsAccuracy",2005
191,192,"Hunter Haas",8,6.6,"Last15EventsAccuracy",2005
191,192,"Charles Howell III",7,6.6,"Last15EventsAccuracy",2005
191,192,"Ryuji Imada",6,6.6,"Last15EventsAccuracy",2005
191,192,"Miguel Angel Jimenez",4,6.6,"Last15EventsAccuracy",2005
191,192,"Tom Lehman",9,6.6,"Last15EventsAccuracy",2005
191,192,"Thomas Levet",5,6.6,"Last15EventsAccuracy",2005
191,192,"Spencer Levin",3,6.6,"Last15EventsAccuracy",2005
191,192,"Hunter Mahan",5,6.6,"Last15EventsAccuracy",2005
191,192,"Craig Parry",8,6.6,"Last15EventsAccuracy",2005
191,192,"Tom Pernice Jr",9,6.6,"Last15EventsAccuracy",2005
191,192,"John Riegger",6,6.6,"Last15EventsAccuracy",2005
191,192,"David Roesch",1,6.6,"Last15EventsAccuracy",2005
191,192,"Dave Rummells",1,6.6,"Last15EventsAccuracy",2005
191,192,"Tom Scherrer",2,6.6,"Last15EventsAccuracy",2005
191,192,"Vijay Singh",9,6.6,"Last15EventsAccuracy",2005
191,192,"Kevin Stadler",6,6.6,"Last15EventsAccuracy",2005
191,192,"Mario Tiziani",8,6.6,"Last15EventsAccuracy",2005
191,192,"Brian Watts",2,6.6,"Last15EventsAccuracy",2005
220,221,"Mark Brooks",4,6.5,"Last15EventsAccuracy",2005
220,221,"Jonathan Byrd",10,6.5,"Last15EventsAccuracy",2005
220,221,"Angel Cabrera",6,6.5,"Last15EventsAccuracy",2005
220,221,"KJ Choi",6,6.5,"Last15EventsAccuracy",2005
220,221,"Ben Crane",10,6.5,"Last15EventsAccuracy",2005
220,221,"Lee Janzen",7,6.5,"Last15EventsAccuracy",2005
220,221,"Kevin Johnson",1,6.5,"Last15EventsAccuracy",2005
220,221,"Franklin Langham",6,6.5,"Last15EventsAccuracy",2005
220,221,"Michael Long",5,6.5,"Last15EventsAccuracy",2005
220,221,"John Maginnes",1,6.5,"Last15EventsAccuracy",2005
220,221,"Michael Putnam",3,6.5,"Last15EventsAccuracy",2005
220,221,"Tag Ridings",8,6.5,"Last15EventsAccuracy",2005
220,221,"Paul Sheehan",1,6.5,"Last15EventsAccuracy",2005
220,221,"Kevin Sutherland",8,6.5,"Last15EventsAccuracy",2005
220,221,"Hal Sutton",3,6.5,"Last15EventsAccuracy",2005
220,221,"Doug Tewell",1,6.5,"Last15EventsAccuracy",2005
220,221,"Nick Watney",5,6.5,"Last15EventsAccuracy",2005
220,221,"Lee Westwood",9,6.5,"Last15EventsAccuracy",2005
220,221,"Charlie Wi",6,6.5,"Last15EventsAccuracy",2005
239,130,"Thomas Bjorn",1,6.4,"Last15EventsAccuracy",2005
239,240,"Michael Campbell",2,6.4,"Last15EventsAccuracy",2005
239,240,"Daniel Chopra",6,6.4,"Last15EventsAccuracy",2005
239,240,"Gavin Coles",8,6.4,"Last15EventsAccuracy",2005
239,240,"Trevor Dodds",2,6.4,"Last15EventsAccuracy",2005
239,240,"Steve Elkington",8,6.4,"Last15EventsAccuracy",2005
239,240,"Dan Forsman",8,6.4,"Last15EventsAccuracy",2005
239,240,"Bill Haas",4,6.4,"Last15EventsAccuracy",2005
239,240,"Mike Heinen",5,6.4,"Last15EventsAccuracy",2005
239,240,"Tim Herron",11,6.4,"Last15EventsAccuracy",2005
239,240,"Mike Hulbert",1,6.4,"Last15EventsAccuracy",2005
239,240,"Tom Kite",4,6.4,"Last15EventsAccuracy",2005
239,240,"Neal Lancaster",9,6.4,"Last15EventsAccuracy",2005
239,240,"Bernhard Langer",7,6.4,"Last15EventsAccuracy",2005
239,240,"Scott McCarron",7,6.4,"Last15EventsAccuracy",2005
239,240,"Larry Mize",6,6.4,"Last15EventsAccuracy",2005
239,240,"Steve Pate",2,6.4,"Last15EventsAccuracy",2005
239,240,"Ian Poulter",4,6.4,"Last15EventsAccuracy",2005
239,240,"Ted Purdy",11,6.4,"Last15EventsAccuracy",2005
239,240,"Akio Sadakata",1,6.4,"Last15EventsAccuracy",2005
239,240,"Patrick Sheehan",7,6.4,"Last15EventsAccuracy",2005
239,240,"Brett Wetterich",6,6.4,"Last15EventsAccuracy",2005
261,261,"Steve Allan",10,6.3,"Last15EventsAccuracy",2005
261,261,"Arjun Atwal",14,6.3,"Last15EventsAccuracy",2005
261,261,"Paul Azinger",6,6.3,"Last15EventsAccuracy",2005
261,261,"Paul Casey",4,6.3,"Last15EventsAccuracy",2005
261,261,"Jose Coceres",4,6.3,"Last15EventsAccuracy",2005
261,261,"Jay Delsing",9,6.3,"Last15EventsAccuracy",2005
261,261,"Lucas Glover",8,6.3,"Last15EventsAccuracy",2005
261,261,"SK Ho",1,6.3,"Last15EventsAccuracy",2005
261,261,"David Howell",5,6.3,"Last15EventsAccuracy",2005
261,261,"Peter Jacobsen",4,6.3,"Last15EventsAccuracy",2005
261,261,"James McLean",1,6.3,"Last15EventsAccuracy",2005
261,261,"Phil Mickelson",9,6.3,"Last15EventsAccuracy",2005
261,261,"Sean Murphy",1,6.3,"Last15EventsAccuracy",2005
261,261,"Brenden Pappas",10,6.3,"Last15EventsAccuracy",2005
261,261,"Scott Piercy",3,6.3,"Last15EventsAccuracy",2005
261,261,"Ben Portie",1,6.3,"Last15EventsAccuracy",2005
261,261,"Dicky Pride",4,6.3,"Last15EventsAccuracy",2005
261,261,"Wes Short Jr",7,6.3,"Last15EventsAccuracy",2005
261,261,"Scott Simpson",5,6.3,"Last15EventsAccuracy",2005
261,261,"Toru Taniguchi",2,6.3,"Last15EventsAccuracy",2005
261,261,"Tjaart van der Walt",8,6.3,"Last15EventsAccuracy",2005
282,282,"Notah Begay III",4,6.2,"Last15EventsAccuracy",2005
282,282,"Michael Clark II",1,6.2,"Last15EventsAccuracy",2005
282,282,"Nick Gilliam",2,6.2,"Last15EventsAccuracy",2005
282,282,"Mark Hensby",9,6.2,"Last15EventsAccuracy",2005
282,282,"Tripp Isenhour",5,6.2,"Last15EventsAccuracy",2005
282,282,"Skip Kendall",1,6.2,"Last15EventsAccuracy",2005
282,282,"Ian Leggatt",3,6.2,"Last15EventsAccuracy",2005
282,282,"John Morgan",2,6.2,"Last15EventsAccuracy",2005
282,282,"Jack Nicklaus",1,6.2,"Last15EventsAccuracy",2005
282,282,"David Ogrin",1,6.2,"Last15EventsAccuracy",2005
282,282,"Rory Sabbatini",8,6.2,"Last15EventsAccuracy",2005
282,282,"Willie Wood",1,6.2,"Last15EventsAccuracy",2005
294,294,"Brad Adamonis",1,6.1,"Last15EventsAccuracy",2005
294,294,"Jim Carter",3,6.1,"Last15EventsAccuracy",2005
294,294,"Tim Conley",1,6.1,"Last15EventsAccuracy",2005
294,294,"Glen Day",9,6.1,"Last15EventsAccuracy",2005
294,294,"Danny Ellis",7,6.1,"Last15EventsAccuracy",2005
294,294,"David Frost",6,6.1,"Last15EventsAccuracy",2005
294,294,"Richard Green",6,6.1,"Last15EventsAccuracy",2005
294,294,"Will Ma Kenzie",8,6.1,"Last15EventsAccuracy",2005
294,294,"Jesper Parnevik",10,6.1,"Last15EventsAccuracy",2005
294,294,"Pat Perez",8,6.1,"Last15EventsAccuracy",2005
294,294,"Charl Schwartzel",1,6.1,"Last15EventsAccuracy",2005
294,294,"Hideto Tanihara",5,6.1,"Last15EventsAccuracy",2005
306,306,"Justin Bolli",5,6,"Last15EventsAccuracy",2005
306,306,"Nick Dougherty",3,6,"Last15EventsAccuracy",2005
306,306,"Brad Fabel",1,6,"Last15EventsAccuracy",2005
306,306,"Hank Kuehne",6,6,"Last15EventsAccuracy",2005
306,306,"Jim McGovern",1,6,"Last15EventsAccuracy",2005
306,306,"Steve Stricker",7,6,"Last15EventsAccuracy",2005
306,306,"Mike Weir",3,6,"Last15EventsAccuracy",2005
313,313,"Marc Cayeux",1,5.9,"Last15EventsAccuracy",2005
313,313,"John Daly",5,5.9,"Last15EventsAccuracy",2005
313,313,"Matt Davidson",6,5.9,"Last15EventsAccuracy",2005
313,313,"PH Horgan III",1,5.9,"Last15EventsAccuracy",2005
313,313,"Thongchai Jaidee",3,5.9,"Last15EventsAccuracy",2005
313,313,"Rob Rashell",2,5.9,"Last15EventsAccuracy",2005
313,313,"Jimmy Walker",4,5.9,"Last15EventsAccuracy",2005
313,313,"Euan Walters",2,5.9,"Last15EventsAccuracy",2005
321,321,"Camilo Benedetti",1,5.8,"Last15EventsAccuracy",2005
321,321,"Jim Gallagher Jr",2,5.8,"Last15EventsAccuracy",2005
321,321,"Gabriel Hjertstedt",1,5.8,"Last15EventsAccuracy",2005
321,321,"Andrew Magee",3,5.8,"Last15EventsAccuracy",2005
321,321,"Marcel Siem",1,5.8,"Last15EventsAccuracy",2005
321,321,"Craig Stadler",4,5.8,"Last15EventsAccuracy",2005
321,321,"Esteban Toledo",4,5.8,"Last15EventsAccuracy",2005
328,328,"Aaron Baddeley",6,5.7,"Last15EventsAccuracy",2005
328,328,"Rich Barcelo",1,5.7,"Last15EventsAccuracy",2005
328,328,"Stephen Dodd",2,5.7,"Last15EventsAccuracy",2005
328,328,"David Lundstrom",1,5.7,"Last15EventsAccuracy",2005
328,328,"Ryan Moore",8,5.7,"Last15EventsAccuracy",2005
333,333,"Chris Riley",3,5.6,"Last15EventsAccuracy",2005
334,334,"Steve Collins",1,5.5,"Last15EventsAccuracy",2005
334,334,"Brian Henninger",1,5.5,"Last15EventsAccuracy",2005
334,334,"Dennis Paulson",5,5.5,"Last15EventsAccuracy",2005
334,334,"Mike Standly",2,5.5,"Last15EventsAccuracy",2005
338,338,"Ahmad Bateman",1,5.4,"Last15EventsAccuracy",2005
338,338,"James Driscoll",6,5.4,"Last15EventsAccuracy",2005
338,338,"Jim Rutledge",1,5.4,"Last15EventsAccuracy",2005
341,341,"Warren Abery",1,5.3,"Last15EventsAccuracy",2005
341,341,"Erik Compton",2,5.3,"Last15EventsAccuracy",2005
341,341,"Ryan Dillon",1,5.3,"Last15EventsAccuracy",2005
341,341,"Stephen Gallacher",1,5.3,"Last15EventsAccuracy",2005
341,341,"Ken Green",1,5.3,"Last15EventsAccuracy",2005
341,341,"Gary Hallberg",1,5.3,"Last15EventsAccuracy",2005
341,341,"Mike Springer",4,5.3,"Last15EventsAccuracy",2005
348,348,"Jason Allred",1,5.2,"Last15EventsAccuracy",2005
348,348,"Tommy Tolles",1,5.2,"Last15EventsAccuracy",2005
348,348,"Ted Tryba",1,5.2,"Last15EventsAccuracy",2005
351,351,"David Morland IV",1,5.1,"Last15EventsAccuracy",2005
351,351,"Andre Stolz",3,5.1,"Last15EventsAccuracy",2005
353,353,"Gavin Flint",1,5,"Last15EventsAccuracy",2005
354,354,"John Elliott",3,4.9,"Last15EventsAccuracy",2005
354,354,"Scott Hend",3,4.9,"Last15EventsAccuracy",2005
354,354,"Jyoti Randhawa",2,4.9,"Last15EventsAccuracy",2005
357,357,"Ryan Brehm",1,4.7,"Last15EventsAccuracy",2005
357,357,"Bob Sowards",2,4.7,"Last15EventsAccuracy",2005
359,359,"Will Dodson",1,4.6,"Last15EventsAccuracy",2005
359,359,"Jason Hartwick",1,4.6,"Last15EventsAccuracy",2005
359,359,"Steve Marino",1,4.6,"Last15EventsAccuracy",2005
359,359,"Len Mattiace",3,4.6,"Last15EventsAccuracy",2005
363,363,"Steven Bowditch",1,4.5,"Last15EventsAccuracy",2005
364,364,"Stephen Gangluff",1,4.4,"Last15EventsAccuracy",2005
364,364,"Kazuhiko Hosokawa",1,4.4,"Last15EventsAccuracy",2005
364,364,"David Podas",1,4.4,"Last15EventsAccuracy",2005
367,367,"Kelly Grunewald",1,4.2,"Last15EventsAccuracy",2005
368,368,"Paul Holtby",1,3.9,"Last15EventsAccuracy",2005
369,369,"Neil Cheetham",1,3.7,"Last15EventsAccuracy",2005
369,369,"Brian Nosler",1,3.7,"Last15EventsAccuracy",2005
371,371,"John Ray Leary",1,3.6,"Last15EventsAccuracy",2005
