"1125FinalRoundPerformance_RANKTHISWEEK_2007","1125FinalRoundPerformance_RANKLASTWEEK_2007","1125FinalRoundPerformance_PLAYERNAME_2007","1125FinalRoundPerformance_EVENTS_2007","1125FinalRoundPerformance_PctTIMESIMPROVED_2007","1125FinalRoundPerformance_OFTIMESIMPROVED_2007","stat_name","year"
31,31,"Chris Stroud",24,66.7,2,"1125FinalRoundPerformance",2007
31,31,"David Toms",22,66.7,2,"1125FinalRoundPerformance",2007
31,31,"Dean Wilson",28,66.7,4,"1125FinalRoundPerformance",2007
45,45,"Bo Van Pelt",30,62.5,5,"1125FinalRoundPerformance",2007
46,46,"Sergio Garcia",19,60,3,"1125FinalRoundPerformance",2007
46,46,"Joe Ogilvie",31,60,3,"1125FinalRoundPerformance",2007
46,46,"Kevin Stadler",31,60,3,"1125FinalRoundPerformance",2007
46,46,"Johnson Wagner",33,60,3,"1125FinalRoundPerformance",2007
50,50,"Stewart Cink",25,57.1,4,"1125FinalRoundPerformance",2007
50,50,"Lucas Glover",29,57.1,4,"1125FinalRoundPerformance",2007
52,52,"Heath Slocum",28,55.6,5,"1125FinalRoundPerformance",2007
53,53,"Stuart Appleby",24,50,1,"1125FinalRoundPerformance",2007
53,53,"Jason Bohn",17,50,3,"1125FinalRoundPerformance",2007
53,53,"Andrew Buckle",26,50,2,"1125FinalRoundPerformance",2007
53,53,"Gavin Coles",28,50,1,"1125FinalRoundPerformance",2007
53,53,"John Daly",24,50,1,"1125FinalRoundPerformance",2007
53,53,"Brian Davis",28,50,1,"1125FinalRoundPerformance",2007
53,53,"Brendon de Jonge",26,50,1,"1125FinalRoundPerformance",2007
53,53,"Luke Donald",20,50,1,"1125FinalRoundPerformance",2007
53,53,"Ken Duke",31,50,2,"1125FinalRoundPerformance",2007
53,53,"Bob Estes",28,50,1,"1125FinalRoundPerformance",2007
53,53,"Steve Flesch",31,50,1,"1125FinalRoundPerformance",2007
53,53,"Fred Funk",22,50,1,"1125FinalRoundPerformance",2007
53,53,"Robert Gamez",30,50,1,"1125FinalRoundPerformance",2007
53,53,"Retief Goosen",14,50,1,"1125FinalRoundPerformance",2007
53,53,"Paul Gow",26,50,1,"1125FinalRoundPerformance",2007
53,53,"Anders Hansen",17,50,1,"1125FinalRoundPerformance",2007
53,53,"Mark Hensby",25,50,1,"1125FinalRoundPerformance",2007
53,53,"Anthony Kim",26,50,2,"1125FinalRoundPerformance",2007
53,53,"Matt Kuchar",26,50,2,"1125FinalRoundPerformance",2007
53,53,"Doug LaBelle II",33,50,1,"1125FinalRoundPerformance",2007
53,53,"Peter Lonard",27,50,1,"1125FinalRoundPerformance",2007
53,53,"Davis Love III",21,50,1,"1125FinalRoundPerformance",2007
53,53,"Parker McLachlin",28,50,1,"1125FinalRoundPerformance",2007
53,53,"Rocco Mediate",22,50,1,"1125FinalRoundPerformance",2007
53,53,"Bryce Molder",21,50,1,"1125FinalRoundPerformance",2007
53,53,"Sean OHair",28,50,2,"1125FinalRoundPerformance",2007
53,53,"Arron Oberholser",21,50,3,"1125FinalRoundPerformance",2007
53,53,"Jesper Parnevik",27,50,2,"1125FinalRoundPerformance",2007
53,53,"Ted Purdy",33,50,3,"1125FinalRoundPerformance",2007
53,53,"Brett Quigley",25,50,2,"1125FinalRoundPerformance",2007
53,53,"Jeff Quinney",29,50,1,"1125FinalRoundPerformance",2007
53,53,"Adam Scott",19,50,2,"1125FinalRoundPerformance",2007
53,53,"Vijay Singh",27,50,4,"1125FinalRoundPerformance",2007
53,53,"Brandt Snedeker",29,50,3,"1125FinalRoundPerformance",2007
53,53,"Paul Stankowski",18,50,1,"1125FinalRoundPerformance",2007
53,53,"DJ Trahan",30,50,2,"1125FinalRoundPerformance",2007
53,53,"Camilo Villegas",24,50,3,"1125FinalRoundPerformance",2007
53,53,"Charles Warren",29,50,3,"1125FinalRoundPerformance",2007
53,53,"Bubba Watson",26,50,1,"1125FinalRoundPerformance",2007
53,53,"Steve Wheatcroft",25,50,1,"1125FinalRoundPerformance",2007
53,53,"Charlie Wi",27,50,2,"1125FinalRoundPerformance",2007
53,53,"Mark Wilson",25,50,1,"1125FinalRoundPerformance",2007
95,95,"Steve Marino",31,42.9,3,"1125FinalRoundPerformance",2007
96,96,"Billy Andrade",27,40,2,"1125FinalRoundPerformance",2007
96,96,"Aaron Baddeley",23,40,2,"1125FinalRoundPerformance",2007
96,96,"Bart Bryant",25,40,2,"1125FinalRoundPerformance",2007
96,96,"Jonathan Byrd",23,40,2,"1125FinalRoundPerformance",2007
96,96,"Jim Furyk",23,40,2,"1125FinalRoundPerformance",2007
96,96,"Robert Garrigus",28,40,2,"1125FinalRoundPerformance",2007
96,96,"Nathan Green",29,40,2,"1125FinalRoundPerformance",2007
96,96,"John Mallinger",29,40,2,"1125FinalRoundPerformance",2007
96,96,"Billy Mayfair",30,40,2,"1125FinalRoundPerformance",2007
96,96,"Boo Weekley",29,40,2,"1125FinalRoundPerformance",2007
106,106,"Briny Baird",31,37.5,3,"1125FinalRoundPerformance",2007
107,107,"Craig Bowden",25,33.3,1,"1125FinalRoundPerformance",2007
107,107,"Glen Day",27,33.3,1,"1125FinalRoundPerformance",2007
107,107,"Steve Elkington",25,33.3,2,"1125FinalRoundPerformance",2007
107,107,"Jeff Gove",30,33.3,1,"1125FinalRoundPerformance",2007
107,107,"Padraig Harrington",18,33.3,1,"1125FinalRoundPerformance",2007
107,107,"Bob Heintz",27,33.3,1,"1125FinalRoundPerformance",2007
107,107,"Richard Johnson",32,33.3,1,"1125FinalRoundPerformance",2007
107,107,"Justin Leonard",29,33.3,1,"1125FinalRoundPerformance",2007
107,107,"Shaun Micheel",29,33.3,1,"1125FinalRoundPerformance",2007
107,107,"Phil Mickelson",22,33.3,1,"1125FinalRoundPerformance",2007
107,107,"Dicky Pride",25,33.3,1,"1125FinalRoundPerformance",2007
107,107,"Chris Riley",17,33.3,1,"1125FinalRoundPerformance",2007
107,107,"Michael Sim",17,33.3,1,"1125FinalRoundPerformance",2007
107,107,"Vaughn Taylor",28,33.3,1,"1125FinalRoundPerformance",2007
121,121,"Kevin Na",27,28.6,2,"1125FinalRoundPerformance",2007
122,122,"Stephen Ames",23,25,1,"1125FinalRoundPerformance",2007
122,122,"Chad Campbell",28,25,1,"1125FinalRoundPerformance",2007
122,122,"Jason Dufner",32,25,1,"1125FinalRoundPerformance",2007
122,122,"Joe Durant",28,25,1,"1125FinalRoundPerformance",2007
122,122,"JJ Henry",26,25,1,"1125FinalRoundPerformance",2007
122,122,"JB Holmes",24,25,1,"1125FinalRoundPerformance",2007
122,122,"Trevor Immelman",21,25,1,"1125FinalRoundPerformance",2007
122,122,"George McNeill",30,25,1,"1125FinalRoundPerformance",2007
122,122,"Kenny Perry",24,25,1,"1125FinalRoundPerformance",2007
122,122,"Nick Watney",26,25,1,"1125FinalRoundPerformance",2007
122,122,"Mike Weir",23,25,1,"1125FinalRoundPerformance",2007
122,122,"Brett Wetterich",28,25,1,"1125FinalRoundPerformance",2007
134,134,"Cliff Kresge",30,22.2,2,"1125FinalRoundPerformance",2007
135,135,"Tim Herron",27,20,1,"1125FinalRoundPerformance",2007
135,135,"Steve Lowery",22,20,1,"1125FinalRoundPerformance",2007
135,135,"Troy Matteson",26,20,1,"1125FinalRoundPerformance",2007
135,135,"Nick OHern",22,20,1,"1125FinalRoundPerformance",2007
135,135,"Rod Pampling",25,20,1,"1125FinalRoundPerformance",2007
135,135,"Duffy Waldorf",23,20,1,"1125FinalRoundPerformance",2007
141,141,"Ryuji Imada",32,14.3,1,"1125FinalRoundPerformance",2007
141,141,"Craig Kanada",34,14.3,1,"1125FinalRoundPerformance",2007
141,141,"Tom Pernice Jr",31,14.3,1,"1125FinalRoundPerformance",2007
141,141,"Bob Tway",32,14.3,1,"1125FinalRoundPerformance",2007
145,145,"John Rollins",29,11.1,1,"1125FinalRoundPerformance",2007
146,146,"Woody Austin",27,0,NA,"1125FinalRoundPerformance",2007
146,146,"Eric Axley",36,0,NA,"1125FinalRoundPerformance",2007
146,146,"Rich Barcelo",26,0,NA,"1125FinalRoundPerformance",2007
146,146,"Craig Barlow",16,0,NA,"1125FinalRoundPerformance",2007
146,146,"Brian Bateman",18,0,NA,"1125FinalRoundPerformance",2007
146,146,"Cameron Beckman",29,0,NA,"1125FinalRoundPerformance",2007
146,146,"Rich Beem",29,0,NA,"1125FinalRoundPerformance",2007
146,146,"Jeff Brehaut",21,0,NA,"1125FinalRoundPerformance",2007
146,146,"DJ Brigman",22,0,NA,"1125FinalRoundPerformance",2007
146,146,"Mark Brooks",18,0,NA,"1125FinalRoundPerformance",2007
146,146,"Daniel Chopra",34,0,NA,"1125FinalRoundPerformance",2007
146,146,"Ben Curtis",25,0,NA,"1125FinalRoundPerformance",2007
146,146,"Bubba Dickerson",19,0,NA,"1125FinalRoundPerformance",2007
146,146,"Chris DiMarco",24,0,NA,"1125FinalRoundPerformance",2007
146,146,"Ernie Els",16,0,NA,"1125FinalRoundPerformance",2007
146,146,"Paul Goydos",19,0,NA,"1125FinalRoundPerformance",2007
146,146,"Mathias Gronberg",31,0,NA,"1125FinalRoundPerformance",2007
146,146,"Bill Haas",30,0,NA,"1125FinalRoundPerformance",2007
146,146,"Charley Hoffman",30,0,NA,"1125FinalRoundPerformance",2007
146,146,"Charles Howell III",26,0,NA,"1125FinalRoundPerformance",2007
146,146,"Tripp Isenhour",32,0,NA,"1125FinalRoundPerformance",2007
146,146,"Freddie Jacobson",20,0,NA,"1125FinalRoundPerformance",2007
146,146,"Tom Johnson",27,0,NA,"1125FinalRoundPerformance",2007
146,146,"Jarrod Lyle",24,0,NA,"1125FinalRoundPerformance",2007
146,146,"Will Ma Kenzie",30,0,NA,"1125FinalRoundPerformance",2007
146,146,"Jeff Maggert",26,0,NA,"1125FinalRoundPerformance",2007
146,146,"Shigeki Maruyama",31,0,NA,"1125FinalRoundPerformance",2007
146,146,"Daisuke Maruyama",28,0,NA,"1125FinalRoundPerformance",2007
146,146,"Ryan Moore",28,0,NA,"1125FinalRoundPerformance",2007
146,146,"Greg Owen",29,0,NA,"1125FinalRoundPerformance",2007
146,146,"Ryan Palmer",30,0,NA,"1125FinalRoundPerformance",2007
146,146,"Corey Pavin",25,0,NA,"1125FinalRoundPerformance",2007
146,146,"Tim Petrovic",32,0,NA,"1125FinalRoundPerformance",2007
146,146,"Michael Putnam",29,0,NA,"1125FinalRoundPerformance",2007
146,146,"Tag Ridings",18,0,NA,"1125FinalRoundPerformance",2007
146,146,"Jason Schultz",22,0,NA,"1125FinalRoundPerformance",2007
146,146,"Joey Sindelar",25,0,NA,"1125FinalRoundPerformance",2007
146,146,"Darron Stiles",24,0,NA,"1125FinalRoundPerformance",2007
146,146,"Kirk Triplett",25,0,NA,"1125FinalRoundPerformance",2007
